,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
722,1974,710841,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.2,1.0,4.0,#,1.0,#,2.2,1.0,4.0,#,1.5,#,1.4,#,1.5,#,1.8,#,3.8,,4.0,#,1.8,#,3.8,,4.0,#,2.8,#,2.9,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
723,1974,710851,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,1.0,4.0,<,0.5,#,3.1,1.0,4.0,#,1.7,#,1.5,#,1.6,#,1.9,#,5.6,,4.0,#,1.9,#,5.6,,4.0,#,3.6,#,3.5,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
724,1974,710861,,,,0,,,,,,,,,,,,,,,#,0.9,#,2.3,1.0,3.0,#,0.9,#,2.3,1.0,3.0,#,1.6,#,1.5,#,2.3,#,1.0,#,2.5,,3.0,#,1.0,#,2.5,,3.0,#,1.8,#,1.9,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
725,1974,720011,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.4,,4.0,#,0.5,#,1.4,,4.0,#,0.9,#,0.9,#,0.9,<,0.5,#,0.7,0.0,4.0,<,0.5,#,0.7,0.0,4.0,#,0.6,#,0.5,#,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
726,1974,720021,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.2,,4.0,#,0.8,#,1.1,,2.0,#,1.0,#,1.0,#,1.1,<,0.5,#,1.3,0.0,4.0,#,0.9,#,1.0,0.0,2.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,1974,720031,,,,0,,,,,,,,,,,,,,,#,0.9,#,2.3,,4.0,#,0.9,#,2.3,,4.0,#,1.4,#,1.3,#,1.6,#,0.8,#,1.2,0.0,4.0,#,0.8,#,1.2,0.0,4.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
728,1974,720041,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,,7.0,#,0.6,#,1.8,,6.0,#,1.3,#,1.3,#,1.6,<,0.5,#,1.1,0.0,7.0,<,0.5,#,1.1,0.0,6.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
729,1974,720071,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,,16.0,#,0.8,#,1.3,,4.0,#,1.0,#,0.9,#,0.9,<,0.5,#,1.7,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.9,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
730,1974,720081,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.4,,4.0,#,0.7,#,1.4,,4.0,#,1.1,#,1.1,#,1.2,<,0.5,#,0.8,0.0,4.0,<,0.5,#,0.8,0.0,4.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
731,1974,720111,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.5,,6.0,#,0.9,#,1.2,,3.0,#,1.0,#,1.0,#,1.2,#,0.6,#,3.1,1.0,6.0,#,0.8,#,2.9,0.0,3.0,#,1.9,#,2.1,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
732,1974,720121,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.1,,3.0,#,0.5,#,1.1,,3.0,#,0.8,#,0.9,#,1.1,#,1.0,#,2.0,0.0,3.0,#,1.0,#,2.0,0.0,3.0,#,1.6,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,1974,720131,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.7,,6.0,#,1.0,#,1.7,,3.0,#,1.4,#,1.4,#,1.7,#,1.8,#,3.6,1.0,6.0,#,1.9,#,3.2,1.0,3.0,#,2.4,#,2.0,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
734,1974,720141,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.9,,3.0,<,0.5,#,0.9,,3.0,#,0.8,#,0.9,#,0.9,#,1.6,#,2.4,0.0,3.0,#,1.6,#,2.4,0.0,3.0,#,1.9,#,1.7,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
735,1974,720151,,,,0,,,,,,,,,,,,,,,#,0.9,#,1.2,,3.0,#,0.9,#,1.2,,3.0,#,1.0,#,1.0,#,1.2,#,0.8,#,1.9,0.0,3.0,#,0.8,#,1.9,0.0,3.0,#,1.5,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
736,1974,720161,,,,0,,,,,,,,,,,,,,,#,1.2,#,2.5,,3.0,#,1.2,#,2.5,,3.0,#,1.8,#,1.6,#,2.5,#,0.9,#,3.0,0.0,3.0,#,0.9,#,3.0,0.0,3.0,#,1.9,#,1.7,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
737,1974,720171,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.5,,2.0,#,0.6,#,1.5,,2.0,#,1.1,#,1.1,#,1.5,<,0.5,#,1.5,0.0,2.0,<,0.5,#,1.5,0.0,2.0,#,1.0,#,1.0,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
738,1974,720181,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.4,,6.0,#,1.0,#,1.1,,2.0,#,1.1,#,1.1,#,1.1,<,0.5,#,1.6,0.0,6.0,#,0.6,#,1.2,0.0,2.0,#,0.9,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
739,1974,720191,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.4,,3.0,#,0.6,#,1.4,,3.0,#,1.0,#,0.9,#,1.4,#,1.2,#,2.9,0.0,3.0,#,1.2,#,2.9,0.0,3.0,#,1.9,#,1.7,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
740,1974,730041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,8.0,#,0.6,#,1.6,0.0,4.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
741,1974,730051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.3,0.0,8.0,<,0.5,#,2.2,0.0,4.0,#,1.4,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
742,1974,730061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,4.0,2.0,8.0,#,0.9,#,3.7,1.0,4.0,#,2.2,#,2.1,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
743,1974,730071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,8.0,#,0.6,#,1.7,0.0,4.0,#,1.1,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
744,1974,730081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,8.0,#,0.9,#,1.6,0.0,4.0,#,1.1,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
745,1974,730091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.1,3.0,8.0,<,0.5,#,2.7,1.0,4.0,#,1.5,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
746,1974,730101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.8,3.0,8.0,#,0.6,#,2.6,1.0,4.0,#,1.6,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
747,1974,730111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,8.0,#,0.6,#,1.5,0.0,4.0,#,1.2,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
748,1974,730121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,8.0,<,0.5,#,1.7,0.0,4.0,#,1.3,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
749,1974,730171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,2.0,0.0,3.0,#,1.2,#,2.0,0.0,3.0,#,1.7,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,1974,730181,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,4.4,2.0,4.0,#,1.2,#,4.4,2.0,4.0,#,2.3,#,1.8,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
751,1974,730201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.5,0.0,6.0,#,0.6,#,0.9,0.0,2.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
752,1974,730211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.4,0.0,9.0,#,0.5,#,1.2,0.0,3.0,#,0.8,#,0.8,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
753,1974,730221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.9,0.0,6.0,#,0.5,#,0.7,0.0,2.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
754,1974,730231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,3.0,#,0.6,#,0.6,0.0,1.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
755,1974,730241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,1.4,0.0,3.0,#,1.2,#,1.2,0.0,1.0,#,1.2,#,1.2,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
756,1974,730251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.1,0.0,6.0,#,0.5,#,0.8,0.0,2.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
757,1974,730261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.9,0.0,6.0,#,0.5,#,0.7,0.0,2.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
758,1974,730271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,6.0,#,0.6,#,1.3,0.0,2.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
759,1974,730281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,1974,730291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,1.0,<,0.5,<,0.5,0.0,1.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
761,1974,730301,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.6,#,1.6,0.0,1.0,#,1.6,#,1.6,0.0,1.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
762,1974,730311,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
763,1974,730321,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.1,#,2.1,0.0,1.0,#,2.1,#,2.1,0.0,1.0,#,2.1,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
764,1974,730331,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,#,1.8,0.0,1.0,#,1.8,#,1.8,0.0,1.0,#,1.8,#,1.8,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
765,1974,810231,,,,0,,,,,,,,,,,,,,,#,8.1,#,110.0,12.0,12.0,#,8.1,#,110.0,12.0,12.0,#,55.0,#,46.0,#,73.0,#,13.0,#,87.0,,12.0,#,13.0,#,87.0,,12.0,#,50.0,#,48.0,#,56.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,1974,810531,,,,0,,,,,,,,,,,,,,,#,1.0,#,12.0,5.0,12.0,#,1.0,#,12.0,5.0,12.0,#,3.6,#,2.5,#,4.0,#,0.9,#,18.0,,12.0,#,0.9,#,18.0,,12.0,#,6.2,#,4.5,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,
767,1974,810551,,,,0,,,,,,,,,,,,,,,#,1.0,#,13.0,4.0,12.0,#,1.0,#,13.0,4.0,12.0,#,3.1,#,1.0,#,3.0,#,1.4,#,7.4,,12.0,#,1.4,#,7.4,,12.0,#,3.4,#,3.2,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
768,1974,810561,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.0,3.0,6.0,#,1.0,#,4.0,3.0,6.0,#,2.4,#,2.1,#,3.0,#,0.7,#,3.9,,6.0,#,0.7,#,3.9,,6.0,#,2.3,#,2.4,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
769,1974,810571,,,,0,,,,,,,,,,,,,,,#,1.0,#,31.0,4.0,6.0,#,1.0,#,31.0,4.0,6.0,#,11.0,#,6.1,#,17.0,#,3.9,#,9.3,,6.0,#,3.9,#,9.3,,6.0,#,6.3,#,6.3,#,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
770,1974,810581,,,,0,,,,,,,,,,,,,,,#,0.6,#,7.0,2.0,6.0,#,0.6,#,7.0,2.0,6.0,#,2.6,#,1.0,#,5.1,#,1.0,#,9.9,,6.0,#,1.0,#,9.9,,6.0,#,4.2,#,3.5,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,1974,810591,,,,0,,,,,,,,,,,,,,,#,1.0,#,10.0,2.0,12.0,#,1.0,#,10.0,2.0,12.0,#,2.9,#,2.0,#,3.0,#,0.6,#,10.0,,12.0,#,0.6,#,10.0,,12.0,#,4.5,#,4.3,#,5.9,,,,,,,,,,,,,,,,,,,,,,,,,
772,1974,810601,,,,0,,,,,,,,,,,,,,,#,4.1,#,17.0,4.0,12.0,#,4.1,#,17.0,4.0,12.0,#,8.7,#,7.0,#,9.4,#,5.8,#,15.0,,12.0,#,5.8,#,15.0,,12.0,#,10.0,#,9.8,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,1974,810621,,,,0,,,,,,,,,,,,,,,#,1.2,#,18.0,6.0,12.0,#,1.2,#,18.0,6.0,12.0,#,8.5,#,8.2,#,10.0,#,5.3,#,14.0,,12.0,#,5.3,#,14.0,,12.0,#,8.7,#,8.3,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,1974,810641,,,,0,,,,,,,,,,,,,,,#,2.3,#,14.0,2.0,6.0,#,2.3,#,14.0,2.0,6.0,#,7.4,#,5.5,#,14.0,#,3.8,#,12.0,,6.0,#,3.8,#,12.0,,6.0,#,8.5,#,9.7,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,1974,810661,,,,0,,,,,,,,,,,,,,,#,2.7,#,17.0,1.0,12.0,#,2.7,#,17.0,1.0,12.0,#,5.5,#,4.4,#,5.8,#,4.2,#,9.6,,12.0,#,4.2,#,9.6,,12.0,#,7.1,#,7.3,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
776,1974,810691,,,,0,,,,,,,,,,,,,,,#,1.7,#,7.6,0.0,12.0,#,1.7,#,7.6,0.0,12.0,#,4.3,#,4.7,#,5.0,#,4.5,#,8.2,,12.0,#,4.5,#,8.2,,12.0,#,6.8,#,7.0,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
777,1974,810701,,,,0,,,,,,,,,,,,,,,#,0.8,#,4.4,3.0,12.0,#,0.8,#,4.4,3.0,12.0,#,2.4,#,2.3,#,2.7,#,2.7,#,11.0,,12.0,#,2.7,#,11.0,,12.0,#,6.8,#,6.5,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
778,1974,810711,,,,0,,,,,,,,,,,,,,,#,0.7,#,4.3,1.0,6.0,#,0.7,#,4.3,1.0,6.0,#,1.8,#,1.4,#,1.7,#,0.9,#,4.4,,6.0,#,0.9,#,4.4,,6.0,#,2.1,#,1.6,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
779,1974,810721,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.3,1.0,6.0,#,0.5,#,3.3,1.0,6.0,#,1.4,#,1.2,#,1.4,#,1.1,#,3.1,,6.0,#,1.1,#,3.1,,6.0,#,1.9,#,1.5,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
780,1974,810731,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.7,2.0,6.0,<,0.5,#,1.7,2.0,6.0,#,0.9,#,0.8,#,1.4,#,0.6,#,5.0,,6.0,#,0.6,#,5.0,,6.0,#,1.9,#,1.3,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
781,1974,810741,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.6,1.0,6.0,#,0.5,#,2.6,1.0,6.0,#,1.3,#,1.1,#,1.6,#,0.8,#,5.3,,6.0,#,0.8,#,5.3,,6.0,#,2.3,#,1.9,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
782,1974,810751,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,12.0,<,0.5,#,1.9,0.0,12.0,#,1.1,#,1.1,#,1.3,#,1.4,#,3.9,,12.0,#,1.4,#,3.9,,12.0,#,2.4,#,2.1,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
783,1974,810761,,,,0,,,,,,,,,,,,,,,#,5.8,#,19.0,12.0,12.0,#,5.8,#,19.0,12.0,12.0,#,9.7,#,9.6,#,10.0,#,5.7,#,16.0,,12.0,#,5.7,#,16.0,,12.0,#,11.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
784,1974,810771,,,,0,,,,,,,,,,,,,,,#,3.9,#,10.0,6.0,6.0,#,3.9,#,10.0,6.0,6.0,#,6.2,#,5.3,#,8.4,#,4.2,#,18.0,,6.0,#,4.2,#,18.0,,6.0,#,10.0,#,9.7,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
785,1974,810781,,,,0,,,,,,,,,,,,,,,#,10.0,#,87.0,12.0,12.0,#,10.0,#,87.0,12.0,12.0,#,37.0,#,31.0,#,42.0,#,10.0,#,78.0,,12.0,#,10.0,#,78.0,,12.0,#,29.0,#,23.0,#,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
786,1974,810791,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.1,11.0,12.0,#,1.0,#,6.1,11.0,12.0,#,3.5,#,3.4,#,4.2,#,4.0,#,14.0,,12.0,#,4.0,#,14.0,,12.0,#,6.6,#,5.6,#,7.1,,,,,,,,,,,,,,,,,,,,,,,,,
787,1974,810811,,,,0,,,,,,,,,,,,,,,#,3.0,#,9.0,6.0,6.0,#,3.0,#,9.0,6.0,6.0,#,6.1,#,6.4,#,7.6,#,5.2,#,21.0,,6.0,#,5.2,#,21.0,,6.0,#,11.0,#,9.1,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
788,1974,810821,,,,0,,,,,,,,,,,,,,,#,1.4,#,6.4,4.0,6.0,#,1.4,#,6.4,4.0,6.0,#,3.5,#,2.5,#,6.3,#,3.3,#,12.0,,6.0,#,3.3,#,12.0,,6.0,#,6.6,#,6.3,#,7.9,,,,,,,,,,,,,,,,,,,,,,,,,
789,1974,810831,,,,0,,,,,,,,,,,,,,,#,1.1,#,7.2,4.0,6.0,#,1.1,#,7.2,4.0,6.0,#,3.5,#,3.3,#,4.9,#,3.5,#,35.0,,6.0,#,3.5,#,35.0,,6.0,#,11.0,#,6.9,#,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
790,1974,810841,,,,0,,,,,,,,,,,,,,,#,1.2,#,25.0,18.0,20.0,#,1.2,#,25.0,11.0,13.0,#,7.9,#,6.4,#,9.2,#,5.5,#,16.0,,20.0,#,5.5,#,16.0,,13.0,#,9.6,#,9.8,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
791,1974,810851,,,,0,,,,,,,,,,,,,,,#,6.6,#,16.0,6.0,6.0,#,6.6,#,16.0,6.0,6.0,#,11.0,#,9.7,#,14.0,#,11.0,#,18.0,,6.0,#,11.0,#,18.0,,6.0,#,13.0,#,12.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
792,1974,810871,,,,0,,,,,,,,,,,,,,,#,1.3,#,4.7,9.0,12.0,#,1.3,#,4.7,9.0,12.0,#,3.0,#,2.8,#,3.3,#,4.0,#,8.9,,12.0,#,4.0,#,8.9,,12.0,#,6.0,#,6.1,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
793,1974,810881,,,,0,,,,,,,,,,,,,,,#,5.9,#,44.0,6.0,6.0,#,5.9,#,44.0,6.0,6.0,#,22.0,#,19.0,#,33.0,#,11.0,#,23.0,,6.0,#,11.0,#,23.0,,6.0,#,16.0,#,16.0,#,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,1974,810891,,,,0,,,,,,,,,,,,,,,#,2.2,#,8.5,12.0,12.0,#,2.2,#,8.5,12.0,12.0,#,5.4,#,5.5,#,6.3,#,5.8,#,13.0,,12.0,#,5.8,#,13.0,,12.0,#,8.5,#,8.2,#,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
795,1974,810901,,,,0,,,,,,,,,,,,,,,#,2.3,#,11.0,12.0,12.0,#,2.3,#,11.0,12.0,12.0,#,6.1,#,5.9,#,6.9,#,6.3,#,15.0,,12.0,#,6.3,#,15.0,,12.0,#,9.2,#,8.9,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
796,1974,810911,,,,0,,,,,,,,,,,,,,,#,2.1,#,7.6,12.0,12.0,#,2.1,#,7.6,12.0,12.0,#,5.0,#,5.4,#,5.8,#,5.3,#,11.0,,12.0,#,5.3,#,11.0,,12.0,#,8.0,#,7.5,#,9.7,,,,,,,,,,,,,,,,,,,,,,,,,
797,1974,810921,,,,0,,,,,,,,,,,,,,,#,2.0,#,5.0,5.0,6.0,#,2.0,#,5.0,5.0,6.0,#,3.7,#,3.9,#,4.4,#,4.0,#,10.0,,6.0,#,4.0,#,10.0,,6.0,#,6.3,#,5.6,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
798,1974,810931,,,,0,,,,,,,,,,,,,,,#,1.3,#,4.9,5.0,6.0,#,1.3,#,4.9,5.0,6.0,#,2.8,#,2.6,#,3.1,#,1.9,#,7.2,,6.0,#,1.9,#,7.2,,6.0,#,4.2,#,3.8,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
799,1974,810941,,,,0,,,,,,,,,,,,,,,#,1.2,#,9.4,8.0,12.0,#,1.2,#,9.4,8.0,12.0,#,3.2,#,2.9,#,3.3,#,6.8,#,10.0,,12.0,#,6.8,#,10.0,,12.0,#,8.4,#,8.2,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,
800,1974,810951,,,,0,,,,,,,,,,,,,,,#,1.8,#,3.9,5.0,6.0,#,1.8,#,3.9,5.0,6.0,#,3.3,#,3.6,#,3.8,#,5.6,#,8.5,,6.0,#,5.6,#,8.5,,6.0,#,7.1,#,7.1,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
801,1974,810961,,,,0,,,,,,,,,,,,,,,#,2.3,#,5.4,6.0,6.0,#,2.3,#,5.4,6.0,6.0,#,4.1,#,4.2,#,5.1,#,8.0,#,11.0,,6.0,#,8.0,#,11.0,,6.0,#,9.2,#,9.1,#,9.8,,,,,,,,,,,,,,,,,,,,,,,,,
802,1974,810971,,,,0,,,,,,,,,,,,,,,#,2.4,#,69.0,6.0,6.0,#,2.4,#,69.0,6.0,6.0,#,24.0,#,7.0,#,53.0,#,8.5,#,37.0,,6.0,#,8.5,#,37.0,,6.0,#,18.0,#,9.6,#,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
803,1974,810981,,,,0,,,,,,,,,,,,,,,#,1.5,#,8.5,4.0,6.0,#,1.5,#,8.5,4.0,6.0,#,3.8,#,3.2,#,4.5,#,3.2,#,9.9,,6.0,#,3.2,#,9.9,,6.0,#,6.7,#,7.2,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,
804,1974,810991,,,,0,,,,,,,,,,,,,,,#,2.2,#,4.0,6.0,6.0,#,2.2,#,4.0,6.0,6.0,#,3.1,#,3.3,#,3.6,#,3.3,#,8.9,,6.0,#,3.3,#,8.9,,6.0,#,5.5,#,5.1,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
805,1974,811001,,,,0,,,,,,,,,,,,,,,#,0.7,#,6.4,5.0,12.0,#,0.7,#,6.4,5.0,12.0,#,2.4,#,1.9,#,2.9,#,2.4,#,10.0,,12.0,#,2.4,#,10.0,,12.0,#,5.4,#,4.7,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
806,1974,811011,,,,0,,,,,,,,,,,,,,,#,2.0,#,4.8,5.0,6.0,#,2.0,#,4.8,5.0,6.0,#,2.9,#,2.6,#,2.9,#,3.1,#,8.3,,6.0,#,3.1,#,8.3,,6.0,#,5.1,#,5.1,#,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
