,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
304,1972,311351,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,4.0,<,0.5,#,0.8,0.0,4.0,#,0.7,#,0.7,#,0.8,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
305,1972,330161,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,7.0,<,0.5,<,0.5,<,0.5,#,0.6,#,3.2,7.0,12.0,#,1.1,#,2.9,3.0,7.0,#,2.1,#,1.9,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
306,1972,330171,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,#,0.6,#,2.4,3.0,12.0,#,1.0,#,2.1,1.0,6.0,#,1.6,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
307,1972,330181,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,#,0.5,#,2.2,1.0,12.0,#,0.9,#,1.7,0.0,6.0,#,1.4,#,1.5,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
308,1972,330191,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.8,0.0,12.0,<,0.5,#,1.6,0.0,6.0,#,1.2,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
309,1972,330201,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.9,0.0,12.0,<,0.5,#,1.8,0.0,6.0,#,1.3,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
310,1972,330211,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,,7.0,<,0.5,<,0.5,<,0.5,#,0.8,#,2.1,1.0,12.0,#,1.1,#,2.1,1.0,7.0,#,1.7,#,1.7,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
311,1972,410011,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.1,1.0,8.0,#,0.7,#,1.9,0.0,4.0,#,1.3,#,1.2,#,1.5,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
312,1972,410031,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.9,2.0,8.0,#,0.9,#,2.2,1.0,4.0,#,1.5,#,1.4,#,1.7,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
313,1972,410041,,,,0,,,,,,,,,,,,,,,#,1.4,#,8.3,4.0,8.0,#,1.5,#,6.4,2.0,4.0,#,3.9,#,3.9,#,5.5,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
314,1972,410101,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.7,0.0,50.0,#,0.6,#,1.7,0.0,13.0,#,1.0,#,1.0,#,1.1,<,0.5,<,0.5,,50.0,<,0.5,<,0.5,,13.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
315,1972,410111,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.3,7.0,62.0,#,0.9,#,4.0,2.0,13.0,#,1.6,#,1.3,#,1.6,<,0.5,<,0.5,,62.0,<,0.5,<,0.5,,13.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
316,1972,410181,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,3.0,6.0,#,0.5,#,1.5,2.0,3.0,#,1.1,#,1.2,#,1.5,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,,3.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
317,1972,410191,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,24.0,#,0.5,#,1.8,0.0,13.0,#,1.1,#,1.1,#,1.4,<,0.5,<,0.5,,24.0,<,0.5,<,0.5,,13.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
318,1972,410201,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.2,15.0,24.0,#,0.9,#,3.5,10.0,13.0,#,2.4,#,2.5,#,2.9,<,0.5,<,0.5,,24.0,<,0.5,<,0.5,,13.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
319,1972,410211,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,23.0,#,0.6,#,1.8,0.0,12.0,#,1.2,#,1.2,#,1.5,<,0.5,<,0.5,,23.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
320,1972,410231,,,,0,,,,,,,,,,,,,,,#,0.8,#,4.8,2.0,8.0,#,1.2,#,4.0,1.0,4.0,#,2.0,#,1.3,#,1.4,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
321,1972,410241,,,,0,,,,,,,,,,,,,,,#,0.9,#,6.0,2.0,8.0,#,0.9,#,5.8,1.0,5.0,#,2.1,#,1.3,#,1.4,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
322,1972,410251,,,,0,,,,,,,,,,,,,,,#,1.8,#,7.5,3.0,8.0,#,1.9,#,6.5,2.0,4.0,#,3.7,#,3.3,#,4.4,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
323,1972,410261,,,,0,,,,,,,,,,,,,,,#,1.2,#,4.7,3.0,8.0,#,1.3,#,4.5,2.0,4.0,#,2.7,#,2.5,#,3.5,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
324,1972,410291,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.6,1.0,8.0,#,1.0,#,1.9,0.0,4.0,#,1.5,#,1.5,#,1.7,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
325,1972,410321,,,,0,,,,,,,,,,,,,,,#,0.7,#,2.4,1.0,8.0,#,0.9,#,1.9,0.0,4.0,#,1.3,#,1.2,#,1.2,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
326,1972,410351,,,,0,,,,,,,,,,,,,,,#,4.0,#,12.0,5.0,8.0,#,4.2,#,12.0,2.0,4.0,#,7.8,#,7.4,#,10.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
327,1972,410361,,,,0,,,,,,,,,,,,,,,#,1.3,#,3.0,0.0,8.0,#,1.5,#,2.5,0.0,4.0,#,1.8,#,1.6,#,1.7,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
328,1972,410371,,,,0,,,,,,,,,,,,,,,#,5.5,#,11.0,8.0,8.0,#,6.8,#,10.0,4.0,4.0,#,8.5,#,8.6,#,9.7,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
329,1972,410381,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.6,0.0,8.0,#,1.2,#,2.2,0.0,4.0,#,1.9,#,2.0,#,2.2,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
330,1972,410391,,,,0,,,,,,,,,,,,,,,#,3.8,#,18.0,7.0,8.0,#,5.0,#,13.0,3.0,4.0,#,11.0,#,13.0,#,13.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
331,1972,410401,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.7,3.0,8.0,#,0.5,#,1.7,2.0,4.0,#,1.0,#,0.9,#,1.1,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
332,1972,410411,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.4,0.0,8.0,#,0.7,#,1.2,0.0,4.0,#,1.0,#,1.0,#,1.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
333,1972,410421,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.3,0.0,8.0,#,0.8,#,1.2,0.0,4.0,#,1.0,#,0.9,#,0.9,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
334,1972,410481,,,,0,,,,,,,,,,,,,,,#,1.1,#,12.0,2.0,8.0,#,1.3,#,10.0,1.0,4.0,#,4.2,#,2.7,#,3.9,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
335,1972,410491,,,,0,,,,,,,,,,,,,,,#,3.0,#,10.0,6.0,8.0,#,3.9,#,9.2,3.0,4.0,#,7.0,#,7.4,#,8.2,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
336,1972,410511,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.7,1.0,8.0,#,1.2,#,3.4,1.0,4.0,#,1.9,#,1.5,#,1.8,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
337,1972,410561,,,,0,,,,,,,,,,,,,,,#,0.7,#,3.2,2.0,18.0,#,0.8,#,3.0,1.0,7.0,#,1.5,#,1.3,#,1.4,<,0.5,<,0.5,,18.0,<,0.5,<,0.5,,7.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
338,1972,410601,,,,0,,,,,,,,,,,,,,,#,0.7,#,4.2,0.0,18.0,#,0.8,#,3.6,0.0,6.0,#,1.8,#,1.4,#,2.6,<,0.5,<,0.5,,18.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
339,1972,410621,,,,0,,,,,,,,,,,,,,,#,24.0,#,260.0,18.0,18.0,#,27.0,#,160.0,6.0,6.0,#,84.0,#,84.0,#,92.0,<,0.5,#,37.0,,18.0,<,0.5,#,27.0,,6.0,#,4.9,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
340,1972,410631,,,,0,,,,,,,,,,,,,,,#,1.4,#,5.4,0.0,18.0,#,1.7,#,5.2,0.0,6.0,#,3.0,#,3.1,#,3.4,<,0.5,#,4.7,,18.0,<,0.5,#,4.1,,6.0,#,1.1,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
341,1972,410641,,,,0,,,,,,,,,,,,,,,#,4.5,#,66.0,15.0,18.0,#,4.9,#,51.0,5.0,6.0,#,26.0,#,27.0,#,32.0,<,0.5,#,6.2,,18.0,<,0.5,#,5.8,,6.0,#,1.4,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
342,1972,410651,,,,0,,,,,,,,,,,,,,,#,4.2,#,58.0,9.0,17.0,#,4.8,#,49.0,3.0,6.0,#,18.0,#,12.0,#,26.0,<,0.5,#,31.0,,17.0,<,0.5,#,24.0,,6.0,#,4.4,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
343,1972,410661,,,,0,,,,,,,,,,,,,,,#,34.0,#,170.0,18.0,18.0,#,37.0,#,140.0,6.0,6.0,#,110.0,#,130.0,#,140.0,<,0.5,#,27.0,,18.0,<,0.5,#,25.0,,6.0,#,4.6,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
344,1972,410671,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.1,1.0,8.0,<,0.5,#,2.0,0.0,4.0,#,1.0,#,0.8,#,0.9,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
345,1972,410681,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.9,10.0,47.0,#,0.9,#,2.6,3.0,12.0,#,1.6,#,1.4,#,1.6,<,0.5,<,0.5,,47.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
346,1972,410701,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,2.0,8.0,#,0.5,#,1.9,1.0,4.0,#,0.9,#,0.6,#,0.7,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
347,1972,410711,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.1,2.0,8.0,#,0.6,#,1.8,1.0,4.0,#,1.0,#,0.8,#,0.9,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
348,1972,410811,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.1,0.0,8.0,#,0.6,#,0.8,0.0,4.0,#,0.8,#,0.8,#,0.8,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
349,1972,410821,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.8,0.0,8.0,#,0.6,#,2.0,0.0,4.0,#,1.3,#,1.3,#,1.6,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
350,1972,410831,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.2,0.0,8.0,#,0.8,#,1.1,0.0,4.0,#,1.0,#,1.0,#,1.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
351,1972,410841,,,,0,,,,,,,,,,,,,,,#,2.1,#,6.1,0.0,8.0,#,2.4,#,4.1,0.0,4.0,#,3.3,#,3.4,#,3.8,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
352,1972,410881,,,,0,,,,,,,,,,,,,,,#,6.4,#,29.0,7.0,8.0,#,9.8,#,25.0,5.0,5.0,#,16.0,#,13.0,#,19.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,5.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
353,1972,410891,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.7,5.0,44.0,#,1.3,#,3.6,1.0,11.0,#,2.4,#,2.5,#,2.7,<,0.5,<,0.5,,44.0,<,0.5,<,0.5,,11.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
354,1972,410901,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.4,4.0,48.0,#,1.4,#,3.2,1.0,9.0,#,2.1,#,2.0,#,2.3,<,0.5,#,32.0,,48.0,<,0.5,#,8.4,,9.0,#,1.4,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
355,1972,410941,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.8,5.0,8.0,#,1.0,#,1.5,3.0,4.0,#,1.2,#,1.2,#,1.3,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
356,1972,410951,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.9,5.0,8.0,#,1.3,#,3.2,3.0,4.0,#,2.3,#,2.3,#,2.5,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
357,1972,410961,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.8,0.0,8.0,#,1.1,#,1.6,0.0,4.0,#,1.2,#,1.1,#,1.1,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
358,1972,410981,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,8.0,<,0.5,#,1.0,0.0,4.0,#,0.8,#,0.9,#,1.0,<,0.5,<,0.5,,8.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
359,1972,411021,,,,0,,,,,,,,,,,,,,,#,2.5,#,3.2,0.0,4.0,#,2.9,#,3.0,0.0,2.0,#,3.0,#,3.0,#,3.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,2.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
360,1972,411031,,,,0,,,,,,,,,,,,,,,#,1.7,#,3.1,0.0,4.0,#,2.1,#,3.1,0.0,2.0,#,2.6,#,2.6,#,3.1,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,2.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
361,1972,411041,,,,0,,,,,,,,,,,,,,,#,1.6,#,5.2,1.0,4.0,#,2.4,#,5.1,1.0,2.0,#,3.8,#,3.8,#,5.1,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,2.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
362,1972,411061,,,,0,,,,,,,,,,,,,,,#,0.5,#,5.0,4.0,48.0,#,1.0,#,3.1,1.0,12.0,#,1.8,#,1.9,#,2.2,<,0.5,<,0.5,,48.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
363,1972,411071,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.2,25.0,66.0,#,1.4,#,4.3,5.0,12.0,#,2.8,#,2.8,#,3.4,<,0.5,<,0.5,,66.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
364,1972,411091,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.5,6.0,23.0,#,1.0,#,4.1,3.0,12.0,#,1.8,#,1.7,#,2.0,<,0.5,<,0.5,,23.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
365,1972,411101,,,,0,,,,,,,,,,,,,,,#,1.1,#,8.6,2.0,23.0,#,1.1,#,5.9,1.0,12.0,#,2.0,#,1.5,#,2.2,<,0.5,<,0.5,,23.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
366,1972,411111,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.6,5.0,23.0,#,1.1,#,6.3,4.0,12.0,#,3.1,#,2.2,#,5.1,<,0.5,<,0.5,,23.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
367,1972,411131,,,,0,,,,,,,,,,,,,,,<,0.5,#,12.0,5.0,48.0,#,2.8,#,7.2,0.0,12.0,#,4.7,#,4.3,#,6.2,<,0.5,<,0.5,,48.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
368,1972,411141,,,,0,,,,,,,,,,,,,,,<,0.5,#,25.0,19.0,62.0,#,4.2,#,10.0,3.0,12.0,#,7.3,#,6.9,#,7.6,<,0.5,<,0.5,,62.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
369,1972,411161,,,,0,,,,,,,,,,,,,,,#,0.5,#,11.0,34.0,66.0,#,2.1,#,8.8,8.0,12.0,#,4.4,#,4.0,#,5.1,<,0.5,<,0.5,,66.0,<,0.5,<,0.5,,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
370,1972,411171,,,,0,,,,,,,,,,,,,,,#,1.6,#,9.8,9.0,20.0,#,1.8,#,8.0,5.0,9.0,#,5.0,#,5.7,#,6.6,<,0.5,<,0.5,,20.0,<,0.5,<,0.5,,9.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
371,1972,420011,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.6,,3.0,#,1.1,#,1.1,,1.0,#,1.1,#,1.1,#,1.1,#,1.3,#,1.8,3.0,3.0,#,1.6,#,1.6,1.0,1.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
372,1972,420021,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.1,,3.0,#,0.9,#,0.9,,1.0,#,0.9,#,0.9,#,0.9,#,1.1,#,1.5,3.0,3.0,#,1.3,#,1.3,1.0,1.0,#,1.3,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
373,1972,420031,,,,0,,,,,,,,,,,,,,,#,1.3,#,1.3,,1.0,#,1.3,#,1.3,,1.0,#,1.3,#,1.3,#,1.3,#,1.6,#,1.6,1.0,1.0,#,1.6,#,1.6,1.0,1.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
374,1972,420141,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,,2.0,<,0.5,#,1.5,,2.0,#,1.0,#,1.0,#,1.5,<,0.5,#,3.2,1.0,2.0,<,0.5,#,3.2,1.0,2.0,#,1.9,#,1.9,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
375,1972,420151,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.7,,6.0,#,0.6,#,1.2,,2.0,#,0.9,#,0.9,#,1.2,#,1.2,#,3.4,6.0,6.0,#,1.3,#,2.9,2.0,2.0,#,2.1,#,2.1,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
376,1972,420161,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.2,,2.0,<,0.5,#,1.2,,2.0,#,0.9,#,0.9,#,1.2,#,0.8,#,2.7,1.0,2.0,#,0.8,#,2.7,1.0,2.0,#,1.8,#,1.8,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
377,1972,420171,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.0,,6.0,#,0.5,#,0.9,,2.0,#,0.7,#,0.7,#,0.9,#,0.8,#,3.2,3.0,6.0,#,0.9,#,2.9,1.0,2.0,#,1.9,#,1.9,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
378,1972,430011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.4,#,5.3,0.0,10.0,#,1.7,#,5.1,0.0,5.0,#,3.3,#,3.4,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
379,1972,430031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,3.3,1.0,11.0,#,0.8,#,3.2,1.0,6.0,#,1.7,#,1.6,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
380,1972,430041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,1.8,0.0,2.0,#,1.7,#,1.7,0.0,1.0,#,1.7,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
381,1972,430051,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.8,,3.0,#,1.0,#,2.4,,2.0,#,1.7,#,1.7,#,2.4,#,1.0,#,3.6,0.0,24.0,#,1.2,#,3.3,0.0,12.0,#,1.9,#,1.8,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
382,1972,430061,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.9,,2.0,#,1.4,#,1.4,,1.0,#,1.4,#,1.4,#,1.4,#,1.2,#,5.8,3.0,24.0,#,1.4,#,5.6,2.0,13.0,#,2.3,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
383,1972,430071,,,,0,,,,,,,,,,,,,,,#,1.0,#,1.0,,1.0,#,1.0,#,1.0,,1.0,#,1.0,#,1.0,#,1.0,#,0.5,#,3.6,6.0,24.0,#,0.6,#,3.2,3.0,12.0,#,1.6,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
384,1972,430201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,3.1,1.0,3.0,#,1.9,#,2.4,0.0,2.0,#,2.2,#,2.2,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
