,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
984,1976,510172,,,,0,,,,,,,#,8.8,#,13.0,0.0,6.0,#,10.0,#,0.7,#,1.5,0.0,6.0,#,0.7,#,1.5,0.0,6.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,1976,510192,,,,0,,,,,,,#,8.7,#,12.0,0.0,6.0,#,10.0,#,0.7,#,4.5,1.0,6.0,#,0.7,#,4.5,1.0,6.0,#,2.2,#,2.0,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,1976,510222,,,,0,,,,,,,#,9.4,#,14.0,0.0,6.0,#,11.0,#,0.5,#,1.8,0.0,6.0,#,0.5,#,1.8,0.0,6.0,#,1.1,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,1976,510232,,,,0,,,,,,,#,8.4,#,13.0,0.0,6.0,#,10.0,#,0.6,#,2.0,0.0,6.0,#,0.6,#,2.0,0.0,6.0,#,1.1,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,1976,510242,,,,0,,,,,,,#,7.4,#,10.0,0.0,6.0,#,9.0,#,1.6,#,8.7,1.0,6.0,#,1.6,#,8.7,1.0,6.0,#,3.2,#,2.2,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1976,510252,,,,0,,,,,,,#,8.2,#,12.0,0.0,18.0,#,10.0,#,1.0,#,6.4,7.0,18.0,#,1.0,#,4.4,5.0,12.0,#,2.5,#,2.5,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1976,510262,,,,0,,,,,,,#,8.7,#,14.0,0.0,6.0,#,11.0,#,0.6,#,2.0,0.0,6.0,#,0.6,#,2.0,0.0,6.0,#,1.1,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,1976,510292,,,,0,,,,,,,#,9.3,#,14.0,0.0,6.0,#,11.0,#,0.5,#,1.0,0.0,6.0,#,0.5,#,1.0,0.0,6.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,1976,510312,,,,0,,,,,,,#,8.5,#,14.0,0.0,6.0,#,11.0,#,0.6,#,1.0,0.0,6.0,#,0.6,#,1.0,0.0,6.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1976,510322,,,,0,,,,,,,#,9.3,#,14.0,0.0,6.0,#,12.0,#,0.7,#,2.1,1.0,6.0,#,0.7,#,2.1,1.0,6.0,#,1.2,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,1976,510342,,,,0,,,,,,,#,9.6,#,14.0,0.0,6.0,#,12.0,#,0.5,#,1.1,0.0,6.0,#,0.5,#,1.1,0.0,6.0,#,0.9,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,1976,510352,,,,0,,,,,,,#,9.2,#,14.0,0.0,6.0,#,11.0,<,0.5,#,1.6,0.0,6.0,<,0.5,#,1.6,0.0,6.0,#,1.2,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,1976,510362,,,,0,,,,,,,#,9.2,#,13.0,0.0,6.0,#,11.0,#,0.9,#,1.8,0.0,6.0,#,0.9,#,1.8,0.0,6.0,#,1.3,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,1976,510372,,,,0,,,,,,,#,8.3,#,13.0,0.0,6.0,#,10.0,<,0.5,#,2.5,2.0,6.0,<,0.5,#,2.5,2.0,6.0,#,1.1,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,1976,510382,,,,0,,,,,,,#,8.6,#,14.0,0.0,12.0,#,10.0,<,0.5,#,3.7,3.0,12.0,<,0.5,#,3.7,3.0,12.0,#,1.6,#,1.3,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,1976,510392,,,,0,,,,,,,#,8.3,#,14.0,0.0,30.0,#,11.0,#,0.5,#,4.8,11.0,30.0,#,0.5,#,4.8,8.0,24.0,#,1.9,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1976,510402,,,,0,,,,,,,#,8.8,#,14.0,0.0,6.0,#,11.0,#,0.9,#,1.8,0.0,6.0,#,0.9,#,1.8,0.0,6.0,#,1.3,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1976,510412,,,,0,,,,,,,#,8.8,#,13.0,0.0,6.0,#,11.0,#,0.8,#,2.6,1.0,6.0,#,0.8,#,2.6,1.0,6.0,#,1.5,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,1976,510422,,,,0,,,,,,,#,8.8,#,14.0,0.0,6.0,#,11.0,#,0.9,#,1.9,0.0,6.0,#,0.9,#,1.9,0.0,6.0,#,1.4,#,1.6,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1976,510432,,,,0,,,,,,,#,7.9,#,14.0,0.0,30.0,#,10.0,<,0.5,#,4.3,6.0,30.0,<,0.5,#,3.1,4.0,24.0,#,1.6,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1976,510442,,,,0,,,,,,,#,8.0,#,14.0,0.0,12.0,#,10.0,#,1.0,#,2.5,1.0,12.0,#,1.0,#,2.5,1.0,12.0,#,1.4,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1976,510452,,,,0,,,,,,,#,8.1,#,13.0,0.0,30.0,#,10.0,<,0.5,#,2.9,6.0,30.0,<,0.5,#,2.9,3.0,25.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1976,510462,,,,0,,,,,,,#,7.6,#,13.0,0.0,30.0,#,10.0,<,0.5,#,3.7,10.0,30.0,<,0.5,#,3.7,8.0,24.0,#,1.8,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,1976,510472,,,,0,,,,,,,#,8.1,#,13.0,0.0,6.0,#,11.0,#,0.6,#,2.1,1.0,6.0,#,0.6,#,2.1,1.0,6.0,#,1.0,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1976,510482,,,,0,,,,,,,#,8.1,#,13.0,0.0,12.0,#,10.0,#,0.6,#,2.7,1.0,12.0,#,0.6,#,2.7,1.0,12.0,#,1.3,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1976,510492,,,,0,,,,,,,#,7.7,#,13.0,0.0,31.0,#,10.0,<,0.5,#,4.1,8.0,31.0,<,0.5,#,3.4,7.0,26.0,#,1.7,#,1.6,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1976,510502,,,,0,,,,,,,#,3.4,#,13.0,1.0,19.0,#,9.3,#,0.6,#,9.6,4.0,20.0,#,0.7,#,6.6,3.0,14.0,#,2.4,#,1.3,#,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1976,510532,,,,0,,,,,,,#,8.5,#,14.0,0.0,18.0,#,10.0,#,0.9,#,5.2,8.0,18.0,#,0.9,#,5.2,5.0,12.0,#,2.1,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1976,510542,,,,0,,,,,,,#,8.5,#,12.0,0.0,6.0,#,10.0,#,0.6,#,1.6,3.0,6.0,#,0.6,#,1.6,3.0,6.0,#,1.1,#,1.0,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,1976,510552,,,,0,,,,,,,#,8.9,#,13.0,0.0,6.0,#,10.0,#,0.7,#,1.6,0.0,6.0,#,0.7,#,1.6,0.0,6.0,#,1.1,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,1976,510562,,,,0,,,,,,,#,8.1,#,13.0,0.0,6.0,#,10.0,#,0.7,#,1.6,0.0,6.0,#,0.7,#,1.6,0.0,6.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1976,510572,,,,0,,,,,,,#,9.1,#,14.0,0.0,18.0,#,11.0,<,0.5,#,2.3,14.0,18.0,<,0.5,#,2.1,8.0,12.0,#,1.3,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1976,510582,,,,0,,,,,,,#,8.3,#,13.0,0.0,6.0,#,10.0,#,1.0,#,2.1,4.0,6.0,#,1.0,#,2.1,4.0,6.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,1976,510592,,,,0,,,,,,,#,7.9,#,13.0,0.0,18.0,#,11.0,#,0.6,#,2.8,5.0,18.0,#,0.6,#,2.5,2.0,12.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,1976,510602,,,,0,,,,,,,#,8.9,#,14.0,0.0,6.0,#,11.0,#,0.5,#,1.4,0.0,6.0,#,0.5,#,1.4,0.0,6.0,#,1.0,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1976,510612,,,,0,,,,,,,#,8.3,#,12.0,0.0,6.0,#,10.0,#,1.8,#,3.4,3.0,6.0,#,1.8,#,3.4,3.0,6.0,#,2.7,#,2.9,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1976,510622,,,,0,,,,,,,#,7.9,#,13.0,0.0,6.0,#,11.0,#,1.2,#,2.1,1.0,6.0,#,1.2,#,2.1,1.0,6.0,#,1.7,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,1976,510632,,,,0,,,,,,,#,7.7,#,13.0,0.0,6.0,#,10.0,#,1.4,#,2.5,2.0,6.0,#,1.4,#,2.5,2.0,6.0,#,1.8,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,1976,510642,,,,0,,,,,,,#,9.8,#,14.0,0.0,6.0,#,11.0,#,1.4,#,2.4,0.0,6.0,#,1.4,#,2.4,0.0,6.0,#,1.8,#,1.7,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,1976,510652,,,,0,,,,,,,#,7.8,#,13.0,0.0,18.0,#,10.0,#,1.5,#,3.5,6.0,18.0,#,1.5,#,3.5,3.0,12.0,#,2.5,#,2.3,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1976,510662,,,,0,,,,,,,#,10.0,#,14.0,0.0,6.0,#,11.0,#,0.6,#,1.3,3.0,6.0,#,0.6,#,1.3,3.0,6.0,#,1.0,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1976,510682,,,,0,,,,,,,#,9.4,#,14.0,0.0,6.0,#,11.0,#,1.3,#,2.9,2.0,6.0,#,1.3,#,2.9,2.0,6.0,#,1.9,#,1.9,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1976,510692,,,,0,,,,,,,#,7.7,#,14.0,0.0,6.0,#,11.0,#,1.5,#,2.8,0.0,6.0,#,1.5,#,2.8,0.0,6.0,#,2.0,#,1.8,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1976,510722,,,,0,,,,,,,#,8.5,#,13.0,0.0,6.0,#,11.0,#,1.1,#,1.8,0.0,6.0,#,1.1,#,1.8,0.0,6.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1976,510732,,,,0,,,,,,,#,8.4,#,13.0,0.0,6.0,#,10.0,#,0.8,#,2.1,1.0,6.0,#,0.8,#,2.1,1.0,6.0,#,1.4,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1976,510772,,,,0,,,,,,,#,8.9,#,13.0,0.0,6.0,#,11.0,#,0.8,#,1.4,0.0,6.0,#,0.8,#,1.4,0.0,6.0,#,1.1,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,1976,510782,,,,0,,,,,,,#,8.1,#,14.0,0.0,6.0,#,11.0,#,0.7,#,1.3,0.0,6.0,#,0.7,#,1.3,0.0,6.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1976,510802,,,,0,,,,,,,#,9.0,#,13.0,0.0,6.0,#,11.0,#,0.5,#,2.3,1.0,6.0,#,0.5,#,2.3,1.0,6.0,#,1.0,#,0.8,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1976,510812,,,,0,,,,,,,#,8.8,#,13.0,0.0,18.0,#,11.0,<,0.5,#,2.2,1.0,18.0,<,0.5,#,2.2,1.0,12.0,#,1.2,#,1.2,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,1976,510822,,,,0,,,,,,,#,8.1,#,13.0,0.0,6.0,#,11.0,#,0.5,#,2.5,1.0,6.0,#,0.5,#,2.5,1.0,6.0,#,1.1,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1976,510832,,,,0,,,,,,,#,9.6,#,12.0,0.0,6.0,#,11.0,#,0.5,#,1.1,0.0,6.0,#,0.5,#,1.1,0.0,6.0,#,1.0,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1976,510842,,,,0,,,,,,,#,9.0,#,13.0,0.0,6.0,#,11.0,#,0.7,#,1.8,0.0,6.0,#,0.7,#,1.8,0.0,6.0,#,1.0,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,1976,510852,,,,0,,,,,,,#,7.4,#,13.0,1.0,6.0,#,10.0,#,0.8,#,1.9,0.0,6.0,#,0.8,#,1.9,0.0,6.0,#,1.3,#,1.2,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1976,510862,,,,0,,,,,,,#,8.0,#,14.0,0.0,6.0,#,11.0,#,0.8,#,2.0,0.0,6.0,#,0.8,#,2.0,0.0,6.0,#,1.5,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,1976,510872,,,,0,,,,,,,#,8.5,#,14.0,0.0,6.0,#,11.0,<,0.5,#,1.5,0.0,6.0,<,0.5,#,1.5,0.0,6.0,#,0.9,#,0.9,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,1976,510882,,,,0,,,,,,,#,8.3,#,13.0,0.0,6.0,#,11.0,<,0.5,#,2.3,1.0,6.0,<,0.5,#,2.3,1.0,6.0,#,1.0,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,1976,510892,,,,0,,,,,,,#,9.2,#,14.0,0.0,6.0,#,11.0,<,0.5,#,1.2,0.0,6.0,<,0.5,#,1.2,0.0,6.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,1976,510902,,,,0,,,,,,,#,9.4,#,14.0,0.0,6.0,#,11.0,#,0.5,#,1.7,0.0,6.0,#,0.5,#,1.7,0.0,6.0,#,1.1,#,1.0,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,1976,510922,,,,0,,,,,,,#,9.3,#,13.0,0.0,6.0,#,11.0,#,0.5,#,1.5,0.0,6.0,#,0.5,#,1.5,0.0,6.0,#,0.8,#,0.7,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1976,510932,,,,0,,,,,,,#,9.2,#,13.0,0.0,6.0,#,11.0,<,0.5,#,1.3,1.0,6.0,<,0.5,#,1.3,1.0,6.0,#,0.7,#,0.5,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1976,510942,,,,0,,,,,,,#,9.3,#,14.0,0.0,6.0,#,11.0,#,0.5,#,1.0,0.0,6.0,#,0.5,#,1.0,0.0,6.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,1976,510952,,,,0,,,,,,,#,8.8,#,14.0,0.0,6.0,#,11.0,#,0.6,#,1.6,0.0,6.0,#,0.6,#,1.6,0.0,6.0,#,1.0,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1976,510972,,,,0,,,,,,,#,9.2,#,14.0,0.0,6.0,#,11.0,#,0.5,#,2.4,1.0,6.0,#,0.5,#,2.4,1.0,6.0,#,1.1,#,0.8,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1976,510982,,,,0,,,,,,,#,10.0,#,10.0,0.0,1.0,#,10.0,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1976,510992,,,,0,,,,,,,#,8.1,#,13.0,0.0,8.0,#,10.0,#,0.6,#,1.7,0.0,8.0,#,0.6,#,1.7,0.0,8.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1976,511002,,,,0,,,,,,,#,4.1,#,12.0,1.0,8.0,#,8.8,#,2.8,#,8.9,6.0,8.0,#,2.8,#,8.9,6.0,8.0,#,5.6,#,6.2,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1976,511012,,,,0,,,,,,,#,10.0,#,10.0,0.0,1.0,#,10.0,#,0.6,#,0.6,0.0,1.0,#,0.6,#,0.6,0.0,1.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1976,511022,,,,0,,,,,,,#,9.9,#,11.0,0.0,2.0,#,10.0,#,2.5,#,3.5,2.0,2.0,#,2.5,#,3.5,2.0,2.0,#,3.0,#,3.0,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1976,511032,,,,0,,,,,,,#,5.9,#,9.5,1.0,2.0,#,7.7,#,2.9,#,6.6,2.0,2.0,#,2.9,#,6.6,2.0,2.0,#,4.8,#,4.8,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1976,511042,,,,0,,,,,,,#,6.8,#,8.5,1.0,2.0,#,7.7,#,3.0,#,3.0,2.0,2.0,#,3.0,#,3.0,2.0,2.0,#,3.0,#,3.0,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1976,511052,,,,0,,,,,,,#,7.9,#,14.0,0.0,8.0,#,11.0,#,0.5,#,0.9,0.0,8.0,#,0.5,#,0.9,0.0,8.0,#,0.7,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,1976,511062,,,,0,,,,,,,#,9.7,#,13.0,0.0,8.0,#,11.0,#,1.0,#,5.0,2.0,8.0,#,1.0,#,5.0,2.0,8.0,#,2.4,#,2.1,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1976,511072,,,,0,,,,,,,#,6.3,#,11.0,0.0,8.0,#,9.1,#,1.6,#,6.6,4.0,8.0,#,1.6,#,6.6,4.0,8.0,#,3.5,#,3.2,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1976,511082,,,,0,,,,,,,#,11.0,#,11.0,0.0,1.0,#,11.0,#,0.8,#,0.8,0.0,1.0,#,0.8,#,0.8,0.0,1.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1976,511092,,,,0,,,,,,,#,10.0,#,11.0,0.0,2.0,#,11.0,#,1.3,#,2.2,0.0,2.0,#,1.3,#,2.2,0.0,2.0,#,1.8,#,1.8,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,1976,511102,,,,0,,,,,,,#,4.3,#,13.0,1.0,21.0,#,8.7,<,0.5,#,6.2,2.0,21.0,<,0.5,#,5.7,1.0,15.0,#,2.5,#,1.8,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1976,511112,,,,0,,,,,,,#,4.2,#,12.0,1.0,9.0,#,8.1,#,1.1,#,2.7,0.0,9.0,#,1.1,#,2.7,0.0,9.0,#,2.2,#,2.6,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1976,511132,,,,0,,,,,,,#,4.3,#,8.4,1.0,3.0,#,6.7,#,2.5,#,4.0,0.0,3.0,#,2.5,#,4.0,0.0,3.0,#,3.0,#,2.5,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1976,511142,,,,0,,,,,,,#,8.2,#,10.0,0.0,3.0,#,8.9,#,0.7,#,3.1,0.0,3.0,#,0.7,#,3.1,0.0,3.0,#,1.7,#,1.4,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,1976,511152,,,,0,,,,,,,#,2.6,#,10.0,2.0,6.0,#,6.4,#,1.3,#,6.8,4.0,6.0,#,1.3,#,6.8,4.0,6.0,#,3.7,#,3.3,#,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,1976,511162,,,,0,,,,,,,#,8.4,#,9.7,0.0,2.0,#,9.1,#,1.5,#,2.5,0.0,2.0,#,1.5,#,2.5,0.0,2.0,#,2.0,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1976,511172,,,,0,,,,,,,#,7.0,#,7.3,0.0,2.0,#,7.2,#,4.8,#,7.1,2.0,2.0,#,4.8,#,7.1,2.0,2.0,#,6.0,#,6.0,#,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,1976,511182,,,,0,,,,,,,#,5.1,#,5.3,0.0,2.0,#,5.2,#,19.0,#,33.0,2.0,2.0,#,19.0,#,33.0,2.0,2.0,#,26.0,#,26.0,#,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1976,511192,,,,0,,,,,,,#,1.0,#,13.0,1.0,8.0,#,9.2,#,0.8,#,12.0,3.0,8.0,#,0.8,#,12.0,3.0,8.0,#,3.5,#,2.1,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1976,511202,,,,0,,,,,,,#,8.7,#,8.8,0.0,2.0,#,8.8,#,1.5,#,2.4,0.0,2.0,#,1.5,#,2.4,0.0,2.0,#,2.0,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1976,511212,,,,0,,,,,,,#,10.0,#,10.0,0.0,1.0,#,10.0,#,1.3,#,1.3,0.0,1.0,#,1.3,#,1.3,0.0,1.0,#,1.3,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1976,511222,,,,0,,,,,,,#,10.0,#,10.0,0.0,1.0,#,10.0,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1976,511232,,,,0,,,,,,,#,7.0,#,12.0,1.0,6.0,#,9.7,#,1.5,#,3.3,2.0,6.0,#,1.5,#,3.3,2.0,6.0,#,2.0,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
