,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
698,1971,2110361,,,,0,,,,,,,,,,,,,,,#,6.5,#,50.0,9.0,11.0,#,6.5,#,50.0,9.0,11.0,#,22.0,#,18.0,#,31.0,#,5.9,#,30.0,,11.0,#,5.9,#,30.0,,11.0,#,17.0,#,15.0,#,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,1971,2110411,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.0,7.0,18.0,<,0.5,#,4.0,7.0,18.0,#,1.2,#,0.9,#,1.4,<,0.5,#,2.0,,18.0,<,0.5,#,2.0,,18.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
700,1971,2110421,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.7,0.0,21.0,<,0.5,#,1.7,0.0,21.0,#,0.8,#,0.6,#,1.0,#,0.6,#,2.6,,21.0,#,0.6,#,2.6,,21.0,#,1.1,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
701,1971,2110431,,,,0,,,,,,,,,,,,,,,<,0.5,#,15.0,14.0,48.0,<,0.5,#,7.2,7.0,25.0,#,2.7,#,2.2,#,4.2,<,0.5,#,13.0,,48.0,#,0.7,#,5.3,,25.0,#,2.9,#,2.8,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
702,1971,2110441,,,,0,,,,,,,,,,,,,,,#,0.8,#,6.5,10.0,38.0,#,1.1,#,6.4,5.0,12.0,#,3.0,#,2.0,#,4.1,#,0.6,#,5.7,,38.0,#,1.0,#,5.7,,12.0,#,2.9,#,3.3,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
703,1971,2110451,,,,0,,,,,,,,,,,,,,,#,1.1,#,6.9,6.0,12.0,#,1.1,#,6.9,6.0,12.0,#,3.2,#,2.8,#,3.9,#,2.0,#,4.2,,12.0,#,2.0,#,4.2,,12.0,#,3.0,#,3.0,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
704,1971,2110491,,,,0,,,,,,,,,,,,,,,#,1.0,#,49.0,5.0,10.0,#,1.0,#,49.0,5.0,10.0,#,10.0,#,3.4,#,16.0,#,0.9,#,30.0,,10.0,#,0.9,#,30.0,,10.0,#,7.5,#,2.2,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,1971,2110501,,,,0,,,,,,,,,,,,,,,#,4.2,#,17.0,10.0,12.0,#,4.2,#,17.0,10.0,12.0,#,11.0,#,12.0,#,14.0,#,4.7,#,11.0,,12.0,#,4.7,#,11.0,,12.0,#,7.7,#,8.0,#,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
706,1971,2110511,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.7,1.0,4.0,#,1.2,#,3.7,1.0,4.0,#,2.2,#,2.0,#,2.0,#,3.5,#,4.7,,4.0,#,3.5,#,4.7,,4.0,#,4.1,#,4.2,#,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
707,1971,2110521,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,4.0,#,0.6,#,1.9,0.0,4.0,#,1.0,#,0.8,#,0.8,#,1.0,#,4.8,,4.0,#,1.0,#,4.8,,4.0,#,2.1,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
708,1971,2110531,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.5,4.0,12.0,#,0.6,#,3.5,4.0,12.0,#,1.9,#,1.8,#,2.2,#,1.6,#,4.6,,12.0,#,1.6,#,4.6,,12.0,#,2.9,#,2.5,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
709,1971,2110541,,,,0,,,,,,,,,,,,,,,#,12.0,#,78.0,6.0,6.0,#,12.0,#,78.0,6.0,6.0,#,44.0,#,40.0,#,67.0,#,14.0,#,43.0,,6.0,#,14.0,#,43.0,,6.0,#,27.0,#,28.0,#,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,1971,2110551,,,,0,,,,,,,,,,,,,,,#,13.0,#,50.0,17.0,17.0,#,13.0,#,50.0,17.0,17.0,#,33.0,#,36.0,#,40.0,#,13.0,#,59.0,,17.0,#,13.0,#,59.0,,17.0,#,23.0,#,22.0,#,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,1971,2110561,,,,0,,,,,,,,,,,,,,,#,1.6,#,7.0,4.0,10.0,#,1.6,#,7.0,4.0,10.0,#,3.5,#,2.8,#,4.4,#,2.4,#,7.7,,10.0,#,2.4,#,7.7,,10.0,#,4.6,#,3.9,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,
712,1971,2110571,,,,0,,,,,,,,,,,,,,,#,1.2,#,4.1,7.0,11.0,#,1.2,#,4.1,7.0,11.0,#,2.6,#,2.6,#,3.7,<,0.5,#,3.5,,12.0,<,0.5,#,3.5,,12.0,#,1.8,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
713,1971,2110581,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.4,1.0,12.0,#,1.0,#,6.4,1.0,12.0,#,3.3,#,3.5,#,3.9,#,1.6,#,8.8,,12.0,#,1.6,#,8.8,,12.0,#,3.6,#,2.8,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
714,1971,2110591,,,,0,,,,,,,,,,,,,,,#,1.1,#,8.7,8.0,47.0,#,1.1,#,8.7,2.0,12.0,#,3.9,#,3.8,#,4.6,#,1.5,#,9.2,,48.0,#,2.1,#,7.3,,12.0,#,3.9,#,3.6,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
715,1971,2110601,,,,0,,,,,,,,,,,,,,,#,0.8,#,6.5,2.0,11.0,#,0.8,#,6.5,2.0,11.0,#,3.5,#,3.5,#,4.8,#,2.3,#,9.4,,11.0,#,2.3,#,9.4,,11.0,#,4.1,#,3.3,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,
716,1971,2110621,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.9,2.0,10.0,<,0.5,#,3.9,2.0,10.0,#,2.5,#,2.7,#,2.8,#,0.7,#,4.1,,11.0,#,0.7,#,4.1,,11.0,#,2.3,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
717,1971,2110631,,,,0,,,,,,,,,,,,,,,#,0.9,#,5.2,1.0,11.0,#,0.9,#,5.2,1.0,11.0,#,3.1,#,3.3,#,3.7,#,2.2,#,8.2,,11.0,#,2.2,#,8.2,,11.0,#,4.8,#,4.8,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
718,1971,2110641,,,,0,,,,,,,,,,,,,,,#,1.4,#,9.6,4.0,11.0,#,1.4,#,9.6,4.0,11.0,#,4.7,#,4.4,#,5.4,#,2.3,#,7.8,,11.0,#,2.3,#,7.8,,11.0,#,4.6,#,3.8,#,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
719,1971,2110661,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.0,0.0,6.0,<,0.5,#,1.0,0.0,6.0,#,0.7,#,0.6,#,0.8,<,0.5,#,2.3,,6.0,<,0.5,#,2.3,,6.0,#,1.2,#,1.0,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
720,1971,2110671,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.7,3.0,12.0,<,0.5,#,2.7,3.0,12.0,#,1.1,#,0.8,#,1.2,<,0.5,#,2.9,,12.0,<,0.5,#,2.9,,12.0,#,1.9,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
721,1971,2110681,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.7,1.0,12.0,<,0.5,#,2.7,1.0,12.0,#,1.0,#,0.6,#,1.2,#,0.6,#,4.3,,12.0,#,0.6,#,4.3,,12.0,#,1.8,#,1.6,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
722,1971,2110691,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,6.0,<,0.5,#,0.8,0.0,6.0,#,0.6,<,0.5,#,0.5,<,0.5,#,1.4,,6.0,<,0.5,#,1.4,,6.0,#,0.9,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
723,1971,2110701,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,12.0,<,0.5,#,2.0,0.0,12.0,#,1.0,#,1.0,#,1.3,<,0.5,#,2.9,,12.0,<,0.5,#,2.9,,12.0,#,1.4,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
724,1971,2110771,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.8,2.0,12.0,<,0.5,#,2.8,2.0,12.0,#,1.3,#,1.3,#,1.9,#,0.5,#,4.0,,11.0,#,0.5,#,4.0,,11.0,#,2.3,#,1.9,#,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
725,1971,2210011,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,3.0,11.0,<,0.5,#,2.3,3.0,11.0,#,1.0,#,0.9,#,1.2,<,0.5,#,1.3,,5.0,<,0.5,#,1.3,,5.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
726,1971,2210021,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.5,1.0,11.0,#,0.5,#,2.5,1.0,11.0,#,1.1,#,1.1,#,1.4,#,0.9,#,2.0,,5.0,#,0.9,#,2.0,,5.0,#,1.3,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
727,1971,2210031,,,,0,,,,,,,,,,,,,,,#,1.2,#,3.8,2.0,16.0,#,1.2,#,3.3,1.0,11.0,#,2.0,#,1.9,#,2.8,#,2.0,#,3.5,,5.0,#,2.0,#,3.5,,5.0,#,2.5,#,2.6,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
728,1971,2210041,,,,0,,,,,,,,,,,,,,,#,2.7,#,13.0,17.0,18.0,#,2.7,#,13.0,11.0,12.0,#,6.6,#,6.5,#,7.8,#,4.3,#,8.7,,5.0,#,4.3,#,8.7,,5.0,#,6.4,#,5.8,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,
729,1971,2210051,,,,0,,,,,,,,,,,,,,,#,3.6,#,11.0,34.0,34.0,#,4.8,#,11.0,12.0,12.0,#,6.9,#,6.4,#,7.6,#,3.3,#,9.9,,5.0,#,3.3,#,9.9,,5.0,#,6.3,#,6.0,#,8.6,,,,,,,,,,,,,,,,,,,,,,,,,
730,1971,2210121,,,,0,,,,,,,,,,,,,,,#,1.0,#,13.0,1.0,7.0,#,1.0,#,13.0,1.0,7.0,#,5.1,#,4.6,#,6.4,#,0.7,#,6.8,,7.0,#,0.7,#,6.8,,7.0,#,4.5,#,4.4,#,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
731,1971,2210131,,,,0,,,,,,,,,,,,,,,<,0.5,#,56.0,2.0,11.0,<,0.5,#,56.0,2.0,11.0,#,13.0,#,8.5,#,10.0,#,3.2,#,33.0,,12.0,#,3.2,#,33.0,,12.0,#,13.0,#,7.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,1971,2210161,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.6,4.0,6.0,#,1.0,#,6.6,4.0,6.0,#,3.5,#,2.6,#,6.4,#,0.7,#,10.0,,7.0,#,0.7,#,10.0,,7.0,#,3.3,#,2.7,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
733,1971,2210171,,,,0,,,,,,,,,,,,,,,#,4.5,#,25.0,15.0,15.0,#,5.1,#,25.0,10.0,10.0,#,9.5,#,7.0,#,10.0,#,3.1,#,19.0,,18.0,#,4.1,#,19.0,,12.0,#,9.7,#,9.5,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
734,1971,2210211,,,,0,,,,,,,,,,,,,,,#,0.9,#,4.6,5.0,14.0,#,1.0,#,4.6,3.0,8.0,#,2.1,#,1.9,#,2.2,<,0.5,#,3.9,,14.0,<,0.5,#,3.7,,8.0,#,2.1,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
735,1971,2210251,,,,0,,,,,,,,,,,,,,,#,2.3,#,4.9,0.0,3.0,#,2.3,#,4.9,0.0,3.0,#,3.6,#,3.6,#,4.9,#,3.0,#,6.6,,2.0,#,3.0,#,6.6,,2.0,#,4.8,#,4.8,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,
736,1971,2210401,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.7,1.0,7.0,#,0.5,#,1.7,1.0,7.0,#,0.9,#,0.8,#,1.0,<,0.5,#,1.9,,7.0,<,0.5,#,1.9,,7.0,#,1.1,#,1.0,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
737,1971,2210411,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,13.0,<,0.5,#,1.7,0.0,7.0,#,1.0,#,1.0,#,1.3,<,0.5,#,1.9,,13.0,<,0.5,#,1.6,,7.0,#,1.1,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
738,1971,2210421,,,,0,,,,,,,,,,,,,,,#,1.0,#,16.0,19.0,44.0,#,1.5,#,16.0,8.0,12.0,#,5.0,#,4.6,#,5.1,<,0.5,#,12.0,,24.0,<,0.5,#,12.0,,12.0,#,5.6,#,5.2,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
739,1971,2210521,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.9,3.0,8.0,#,0.5,#,1.9,3.0,8.0,#,1.1,#,0.9,#,1.5,#,0.9,#,2.2,,6.0,#,0.9,#,2.2,,6.0,#,1.5,#,1.5,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
740,1971,2210531,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.8,2.0,9.0,<,0.5,#,1.8,2.0,9.0,#,0.9,#,0.8,#,1.0,#,0.6,#,2.2,,7.0,#,0.6,#,2.2,,7.0,#,1.5,#,1.2,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
741,1971,2210541,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,16.0,#,0.6,#,1.8,0.0,9.0,#,1.1,#,1.0,#,1.3,#,0.6,#,2.6,,11.0,#,0.6,#,2.5,,8.0,#,1.5,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
742,1971,2230011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.9,0.0,6.0,#,0.6,#,1.3,0.0,2.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
743,1971,2230041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,3.7,#,88.0,4.0,6.0,#,18.0,#,39.0,2.0,2.0,#,29.0,#,29.0,#,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
744,1971,2230051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,91.0,4.0,6.0,#,12.0,#,34.0,2.0,2.0,#,23.0,#,23.0,#,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
745,1971,2230061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,49.0,2.0,6.0,#,7.7,#,17.0,1.0,2.0,#,12.0,#,12.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
746,1971,2230071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,18.0,1.0,6.0,<,0.5,#,7.0,1.0,2.0,#,3.8,#,3.8,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
747,1971,2230081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,14.0,1.0,6.0,#,1.2,#,5.6,1.0,2.0,#,3.4,#,3.4,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
748,1971,2230091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,6.0,#,0.7,#,0.8,0.0,2.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
749,1971,2230101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.7,0.0,6.0,#,0.5,#,1.0,0.0,2.0,#,0.8,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,1971,2230111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,10.0,1.0,6.0,#,0.7,#,4.1,1.0,2.0,#,2.4,#,2.4,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
751,1971,2230121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,4.4,1.0,6.0,#,0.8,#,2.4,1.0,2.0,#,1.6,#,1.6,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
752,1971,2230141,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,1.0,28.0,<,0.5,#,0.8,0.0,4.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
753,1971,2230171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,12.0,#,0.6,#,1.1,0.0,4.0,#,0.9,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,1971,2230211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.9,1.0,18.0,#,0.6,#,3.0,0.0,9.0,#,1.4,#,1.2,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
755,1971,2230221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,2.7,4.0,14.0,#,0.7,#,2.7,2.0,7.0,#,1.5,#,1.3,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
756,1971,2230231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,4.9,2.0,10.0,#,0.9,#,3.7,1.0,7.0,#,1.8,#,1.5,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
757,1971,2230241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,5.0,3.0,10.0,#,1.1,#,4.1,2.0,5.0,#,2.1,#,1.7,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
758,1971,2230251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,3.6,16.0,49.0,#,0.8,#,3.5,3.0,10.0,#,1.8,#,1.4,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
759,1971,2230261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,2.8,2.0,10.0,#,0.7,#,2.4,2.0,5.0,#,1.6,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
760,1971,2230271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.5,4.0,18.0,#,1.0,#,3.3,2.0,9.0,#,2.0,#,1.6,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
761,1971,2230281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,10.0,#,0.5,#,1.8,0.0,5.0,#,1.0,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
762,1971,2230291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.1,1.0,10.0,#,1.2,#,2.8,0.0,5.0,#,1.8,#,1.5,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
763,1971,2230301,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,4.6,2.0,8.0,#,1.5,#,4.4,1.0,4.0,#,2.4,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,1971,2310011,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.8,13.0,40.0,#,0.5,#,3.8,4.0,8.0,#,2.0,#,1.9,#,2.9,#,1.4,#,4.2,,41.0,#,2.1,#,3.5,,8.0,#,2.8,#,2.9,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,1971,2310021,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.0,20.0,36.0,#,0.9,#,3.6,5.0,9.0,#,2.3,#,2.8,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,1971,2310031,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.1,5.0,31.0,#,0.5,#,3.5,2.0,8.0,#,1.9,#,1.8,#,2.5,#,1.4,#,4.3,,32.0,#,1.6,#,3.6,,8.0,#,2.7,#,2.7,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
767,1971,2310041,,,,0,,,,,,,,,,,,,,,#,0.5,#,4.0,4.0,32.0,#,0.9,#,2.9,0.0,8.0,#,2.1,#,2.5,#,2.8,#,1.4,#,3.6,,32.0,#,1.6,#,3.2,,8.0,#,2.7,#,2.7,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,1971,2310051,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,36.0,#,0.8,#,1.7,0.0,11.0,#,1.1,#,1.0,#,1.2,#,1.9,#,2.3,,9.0,#,2.0,#,2.2,,3.0,#,2.1,#,2.1,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
769,1971,2310061,,,,0,,,,,,,,,,,,,,,#,1.4,#,14.0,26.0,41.0,#,1.6,#,13.0,6.0,8.0,#,7.6,#,8.0,#,11.0,#,5.8,#,31.0,,41.0,#,7.2,#,26.0,,8.0,#,13.0,#,11.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
770,1971,2310071,,,,0,,,,,,,,,,,,,,,#,0.6,#,6.4,8.0,30.0,#,1.0,#,4.1,2.0,10.0,#,2.2,#,2.2,#,3.0,#,1.3,#,8.3,,36.0,#,2.6,#,7.3,,12.0,#,3.9,#,3.4,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
771,1971,2310081,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,0.0,36.0,#,0.6,#,1.8,0.0,9.0,#,1.2,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,1971,2310091,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.8,1.0,10.0,<,0.5,#,3.8,1.0,10.0,#,1.4,#,1.3,#,1.5,#,1.8,#,9.0,,12.0,#,1.8,#,9.0,,12.0,#,4.3,#,3.3,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
773,1971,2310101,,,,0,,,,,,,,,,,,,,,#,0.8,#,12.0,14.0,34.0,#,2.8,#,9.1,5.0,10.0,#,5.3,#,5.1,#,6.5,#,2.2,#,15.0,,33.0,#,2.4,#,9.5,,10.0,#,5.6,#,5.4,#,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
774,1971,2310111,,,,0,,,,,,,,,,,,,,,#,1.5,#,8.7,3.0,30.0,#,2.7,#,8.2,1.0,8.0,#,4.8,#,5.0,#,5.3,#,2.0,#,9.5,,31.0,#,2.4,#,6.4,,8.0,#,4.8,#,5.1,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
775,1971,2310121,,,,0,,,,,,,,,,,,,,,#,1.2,#,100.0,28.0,36.0,#,6.1,#,80.0,9.0,10.0,#,36.0,#,33.0,#,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1971,2310131,,,,0,,,,,,,,,,,,,,,#,3.0,#,55.0,35.0,62.0,#,4.5,#,48.0,8.0,10.0,#,20.0,#,18.0,#,27.0,#,2.6,#,21.0,,42.0,#,3.7,#,13.0,,5.0,#,10.0,#,13.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,1971,2310151,,,,0,,,,,,,,,,,,,,,#,6.4,#,24.0,32.0,34.0,#,6.4,#,18.0,9.0,10.0,#,12.0,#,12.0,#,14.0,#,5.7,#,37.0,,34.0,#,7.6,#,25.0,,10.0,#,15.0,#,15.0,#,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,1971,2310161,,,,0,,,,,,,,,,,,,,,#,3.0,#,29.0,19.0,36.0,#,5.0,#,21.0,5.0,10.0,#,12.0,#,11.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,1971,2310171,,,,0,,,,,,,,,,,,,,,#,3.8,#,18.0,14.0,30.0,#,4.4,#,13.0,3.0,9.0,#,9.3,#,9.4,#,11.0,#,4.4,#,25.0,,34.0,#,5.9,#,16.0,,10.0,#,11.0,#,12.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,1971,2310181,,,,0,,,,,,,,,,,,,,,#,6.3,#,46.0,19.0,21.0,#,9.8,#,44.0,5.0,6.0,#,33.0,#,37.0,#,42.0,#,7.5,#,49.0,,32.0,#,9.8,#,47.0,,8.0,#,30.0,#,33.0,#,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
781,1971,2310191,,,,0,,,,,,,,,,,,,,,#,3.4,#,74.0,31.0,51.0,#,4.7,#,64.0,10.0,13.0,#,25.0,#,28.0,#,30.0,#,7.4,#,17.0,,15.0,#,7.5,#,16.0,,3.0,#,12.0,#,11.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
782,1971,2310211,,,,0,,,,,,,,,,,,,,,#,2.7,#,23.0,16.0,28.0,#,4.6,#,16.0,5.0,9.0,#,11.0,#,12.0,#,13.0,#,1.8,#,19.0,,34.0,#,5.1,#,15.0,,10.0,#,8.5,#,8.9,#,9.6,,,,,,,,,,,,,,,,,,,,,,,,,
