,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
3963,1981,3010520,30,13,51,0.0,#,7.5,#,7.9,0.0,6.0,#,6.7,#,10.0,0.0,6.0,#,8.7,#,3.1,#,4.7,0.0,6.0,#,3.1,#,4.7,0.0,6.0,#,3.9,#,3.9,#,4.4,,,,,,,,,,,,,,,,,,,#,3.0,#,13.0,0.0,6.0,#,7.0,,,,,,,,,,,,,,,,,3001351,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964,1981,3010540,30,14,1,0.0,#,7.0,#,7.6,0.0,6.0,#,4.1,#,8.7,0.0,6.0,#,6.5,#,2.3,#,6.8,0.0,6.0,#,2.3,#,6.8,0.0,6.0,#,3.9,#,3.1,#,5.7,,,,,,,,,,,,,,,,,,,#,6.0,#,10.0,0.0,6.0,#,8.0,#,4300.0,#,4900.0,,2.0,#,4600.0,,,,,,,,,3001401,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,1981,3010550,30,14,51,0.0,#,7.5,#,7.9,0.0,6.0,#,6.9,#,8.2,0.0,6.0,#,7.6,#,1.7,#,6.7,0.0,6.0,#,1.7,#,6.7,0.0,6.0,#,3.8,#,3.6,#,5.5,,,,,,,,,,,,,,,,,,,#,2.0,#,13.0,0.0,6.0,#,5.0,,,,,,,,,,,,,,,,,3001451,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3966,1981,3010570,30,15,1,0.0,#,7.8,#,8.1,0.0,6.0,#,8.9,#,12.0,0.0,6.0,#,11.0,#,0.5,#,1.1,0.0,6.0,#,0.5,#,1.1,0.0,6.0,#,0.7,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,#,1.0,#,7.0,0.0,6.0,#,5.0,#,50.0,#,490.0,0.0,2.0,#,270.0,,,,,,,,,3001501,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,1981,3010580,30,15,51,0.0,#,7.8,#,8.1,0.0,6.0,#,8.7,#,12.0,0.0,6.0,#,11.0,#,0.5,#,0.8,0.0,6.0,#,0.5,#,0.8,0.0,6.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,#,2.0,#,11.0,0.0,6.0,#,5.0,,,,,,,,,,,,,,,,,3001551,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968,1981,3010590,30,15,52,0.0,#,7.8,#,8.0,0.0,6.0,#,9.1,#,12.0,0.0,6.0,#,11.0,#,0.6,#,0.9,0.0,6.0,#,0.6,#,0.9,0.0,6.0,#,0.7,#,0.6,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,6.0,#,4.0,,,,,,,,,,,,,,,,,3001552,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969,1981,3010620,30,16,1,0.0,#,7.2,#,7.7,0.0,6.0,#,8.8,#,13.0,0.0,6.0,#,10.0,<,0.5,#,1.1,0.0,6.0,<,0.5,#,1.1,0.0,6.0,#,0.7,#,0.7,#,1.0,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,6.0,#,1.0,#,79.0,#,1700.0,1.0,2.0,#,890.0,,,,,,,,,3001601,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970,1981,3010630,30,16,2,0.0,#,7.2,#,7.6,0.0,6.0,#,9.1,#,12.0,0.0,6.0,#,11.0,<,0.5,#,1.3,0.0,6.0,<,0.5,#,1.3,0.0,6.0,#,0.8,#,0.7,#,1.0,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,6.0,#,2.0,#,490.0,#,4900.0,1.0,2.0,#,2700.0,,,,,,,,,3001602,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3971,1981,3010640,30,16,51,0.0,#,7.1,#,7.7,0.0,6.0,#,8.9,#,13.0,0.0,6.0,#,11.0,<,0.5,#,1.6,0.0,6.0,<,0.5,#,1.6,0.0,6.0,#,0.9,#,0.7,#,1.3,,,,,,,,,,,,,,,,,,,<,1.0,#,1.0,0.0,6.0,#,1.0,,,,,,,,,,,,,,,,,3001651,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,1981,3010650,30,16,52,0.0,#,7.2,#,7.7,0.0,6.0,#,9.0,#,13.0,0.0,6.0,#,11.0,<,0.5,#,1.7,0.0,6.0,<,0.5,#,1.7,0.0,6.0,#,0.8,#,0.6,#,1.1,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,6.0,#,1.0,,,,,,,,,,,,,,,,,3001652,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3973,1981,3010670,30,17,1,0.0,#,7.1,#,7.8,0.0,6.0,#,7.8,#,11.0,0.0,6.0,#,9.5,#,0.6,#,1.4,0.0,6.0,#,0.6,#,1.4,0.0,6.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,6.0,#,4.0,#,2400.0,#,4600.0,2.0,2.0,#,3500.0,,,,,,,,,3001701,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,1981,3010680,30,18,1,0.0,#,7.2,#,7.5,0.0,6.0,#,6.1,#,8.4,0.0,6.0,#,6.9,#,3.8,#,9.3,6.0,6.0,#,3.8,#,9.3,6.0,6.0,#,6.0,#,5.5,#,7.4,,,,,,,,,,,,,,,,,,,#,1.0,#,45.0,1.0,6.0,#,15.0,#,240000.0,#,490000.0,2.0,2.0,#,370000.0,,,,,,,,,3001801,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,1981,3010690,30,19,1,0.0,#,7.2,#,7.7,0.0,18.0,#,2.8,#,12.0,6.0,18.0,#,9.2,#,1.1,#,8.6,10.0,18.0,#,1.1,#,3.0,3.0,6.0,#,2.0,#,2.1,#,2.4,,,,,,,,,,,,,,,,,,,#,1.0,#,18.0,0.0,18.0,#,7.0,#,7900.0,#,330000.0,2.0,2.0,#,170000.0,,,,,,,,,3001901,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,1981,3010700,30,20,1,0.0,#,7.1,#,7.7,0.0,18.0,#,3.2,#,11.0,5.0,18.0,#,9.6,#,0.9,#,47.0,4.0,18.0,#,0.9,#,9.0,2.0,6.0,#,2.9,#,1.7,#,2.7,,,,,,,,,,,,,,,,,,,<,1.0,#,18.0,0.0,18.0,#,6.0,#,70000.0,#,79000.0,2.0,2.0,#,75000.0,,,,,,,,,3002001,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,1981,3010710,30,20,51,0.0,#,7.2,#,7.7,0.0,18.0,#,7.6,#,12.0,0.0,18.0,#,9.6,#,0.5,#,5.5,4.0,18.0,#,0.9,#,2.3,2.0,6.0,#,1.6,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,<,1.0,#,15.0,0.0,18.0,#,5.0,,,,,,,,,,,,,,,,,3002051,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3978,1981,3010720,30,20,52,0.0,#,7.1,#,7.8,0.0,18.0,#,6.2,#,12.0,1.0,18.0,#,9.6,#,0.8,#,1.7,0.0,18.0,#,0.9,#,1.5,0.0,6.0,#,1.2,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,<,1.0,#,30.0,1.0,18.0,#,7.0,,,,,,,,,,,,,,,,,3002052,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,1981,3010730,30,21,1,0.0,#,6.8,#,7.1,0.0,6.0,#,8.3,#,11.0,0.0,6.0,#,9.6,<,0.5,#,0.7,0.0,6.0,<,0.5,#,0.7,0.0,6.0,#,0.6,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,1.0,0.0,6.0,#,1.0,#,80.0,#,170.0,0.0,2.0,#,130.0,,,,,,,,,3002101,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,1981,3010740,30,21,51,0.0,#,6.6,#,7.4,0.0,6.0,#,7.8,#,9.9,0.0,6.0,#,9.0,<,0.5,#,0.7,0.0,6.0,<,0.5,#,0.7,0.0,6.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,<,1.0,<,1.0,0.0,6.0,<,1.0,,,,,,,,,,,,,,,,,3002151,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,1981,3010750,30,22,1,0.0,#,7.0,#,8.1,0.0,6.0,#,8.5,#,10.0,0.0,6.0,#,9.4,<,0.5,#,0.9,0.0,6.0,<,0.5,#,0.9,0.0,6.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,<,1.0,#,1.0,0.0,6.0,#,1.0,#,70.0,#,230.0,2.0,2.0,#,150.0,,,,,,,,,3002201,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,1981,3010760,30,23,1,0.0,#,6.8,#,7.6,0.0,6.0,#,8.5,#,10.0,0.0,6.0,#,9.4,<,0.5,#,1.3,0.0,6.0,<,0.5,#,1.3,0.0,6.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,5.0,0.0,6.0,#,2.0,#,170.0,#,92000.0,1.0,2.0,#,46000.0,,,,,,,,,3002301,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,1981,3010780,30,24,1,0.0,#,7.0,#,8.3,0.0,6.0,#,8.9,#,9.9,0.0,6.0,#,9.3,<,0.5,#,1.3,0.0,6.0,<,0.5,#,1.3,0.0,6.0,#,0.8,#,0.6,#,1.0,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,6.0,#,1.0,#,330.0,#,2200.0,1.0,2.0,#,1300.0,,,,,,,,,3002401,0.0,4.0,<,0.005,<,0.005,0.0,4.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,1981,3010790,30,26,1,0.0,#,6.8,#,7.6,0.0,12.0,#,8.8,#,12.0,0.0,12.0,#,10.0,<,0.5,#,3.0,2.0,12.0,<,0.5,#,3.0,2.0,12.0,#,1.1,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,23.0,0.0,12.0,#,7.0,#,17.0,#,3500.0,2.0,12.0,#,560.0,,,,,,,,,3002601,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,1981,3010800,30,26,2,0.0,#,6.6,#,7.5,0.0,12.0,#,8.7,#,11.0,0.0,12.0,#,9.9,<,0.5,#,2.0,0.0,12.0,<,0.5,#,2.0,0.0,12.0,#,0.8,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,7.0,0.0,12.0,#,3.0,#,4.5,#,3500.0,2.0,12.0,#,490.0,,,,,,,,,3002602,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,0.0,2.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
