,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
1426,1973,2210131,,,,0,,,,,,,,,,,,,,,#,1.4,#,6.0,0.0,12.0,#,1.4,#,6.0,0.0,12.0,#,3.3,#,3.2,#,3.9,#,3.6,#,7.8,,12.0,#,3.6,#,7.8,,12.0,#,5.1,#,4.6,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1973,2210141,,,,0,,,,,,,,,,,,,,,#,9.4,#,49.0,15.0,16.0,#,18.0,#,49.0,12.0,12.0,#,35.0,#,35.0,#,46.0,#,17.0,#,65.0,,36.0,#,17.0,#,37.0,,12.0,#,24.0,#,23.0,#,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1973,2210161,,,,0,,,,,,,,,,,,,,,#,1.3,#,9.3,8.0,10.0,#,1.3,#,9.3,8.0,10.0,#,4.1,#,3.3,#,5.7,#,1.5,#,8.1,,12.0,#,1.5,#,8.1,,12.0,#,3.5,#,3.1,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1973,2210171,,,,0,,,,,,,,,,,,,,,#,2.4,#,6.0,9.0,12.0,#,2.4,#,6.0,9.0,12.0,#,3.9,#,3.9,#,4.5,#,2.5,#,7.1,,12.0,#,2.5,#,7.1,,12.0,#,4.3,#,3.7,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1973,2210181,,,,0,,,,,,,,,,,,,,,#,1.3,#,11.0,1.0,14.0,#,3.0,#,8.3,0.0,6.0,#,5.6,#,5.8,#,6.0,#,3.1,#,10.0,,34.0,#,5.5,#,7.7,,6.0,#,6.3,#,5.9,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1973,2210191,,,,0,,,,,,,,,,,,,,,#,0.7,#,2.1,1.0,24.0,#,0.8,#,1.4,0.0,12.0,#,1.0,#,1.0,#,1.0,#,0.5,#,3.5,,24.0,#,0.9,#,3.5,,12.0,#,1.5,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1973,2210201,,,,0,,,,,,,,,,,,,,,#,0.7,#,2.4,2.0,24.0,#,0.7,#,2.3,1.0,12.0,#,1.1,#,1.0,#,1.1,#,0.8,#,2.9,,24.0,#,1.2,#,2.4,,12.0,#,1.7,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1973,2210211,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.1,1.0,24.0,#,0.8,#,2.0,0.0,12.0,#,1.4,#,1.3,#,1.6,<,0.5,#,2.8,,24.0,<,0.5,#,2.8,,12.0,#,2.0,#,2.0,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1973,2210221,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.9,2.0,12.0,<,0.5,#,2.9,2.0,12.0,#,1.5,#,1.3,#,1.5,<,0.5,#,2.3,,12.0,<,0.5,#,2.3,,12.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1973,2210231,,,,0,,,,,,,,,,,,,,,#,1.6,#,23.0,7.0,12.0,#,1.6,#,23.0,7.0,12.0,#,6.8,#,4.7,#,8.2,#,0.5,#,20.0,,12.0,#,0.5,#,20.0,,12.0,#,5.2,#,3.9,#,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
1436,1973,2210251,,,,0,,,,,,,,,,,,,,,#,3.1,#,18.0,6.0,11.0,#,3.1,#,18.0,6.0,11.0,#,7.8,#,7.9,#,10.0,#,5.6,#,14.0,,7.0,#,5.6,#,14.0,,7.0,#,8.8,#,7.9,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1973,2210261,,,,0,,,,,,,,,,,,,,,#,4.6,#,53.0,18.0,19.0,#,4.6,#,53.0,11.0,12.0,#,15.0,#,12.0,#,13.0,#,5.5,#,27.0,,15.0,#,5.5,#,27.0,,8.0,#,13.0,#,9.6,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1973,2210271,,,,0,,,,,,,,,,,,,,,#,3.8,#,32.0,9.0,11.0,#,3.8,#,32.0,9.0,11.0,#,9.8,#,7.9,#,10.0,#,3.9,#,41.0,,12.0,#,3.9,#,41.0,,12.0,#,17.0,#,11.0,#,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1973,2210281,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,2.0,12.0,<,0.5,#,1.5,2.0,12.0,#,0.7,#,0.6,#,0.6,<,0.5,#,0.9,,12.0,<,0.5,#,0.9,,12.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1973,2210291,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.4,10.0,35.0,<,0.5,#,5.8,4.0,12.0,#,1.7,#,1.0,#,2.3,<,0.5,#,8.9,,36.0,#,0.5,#,8.3,,12.0,#,1.8,#,1.0,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1973,2210301,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,12.0,<,0.5,#,1.2,0.0,12.0,#,0.7,#,0.6,#,0.9,<,0.5,#,1.3,,12.0,<,0.5,#,1.3,,12.0,#,0.6,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1973,2210311,,,,0,,,,,,,,,,,,,,,#,18.0,#,58.0,11.0,11.0,#,18.0,#,58.0,11.0,11.0,#,32.0,#,29.0,#,37.0,#,14.0,#,21.0,,7.0,#,14.0,#,21.0,,7.0,#,17.0,#,17.0,#,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1973,2210321,,,,0,,,,,,,,,,,,,,,#,2.6,#,100.0,10.0,12.0,#,2.6,#,100.0,10.0,12.0,#,19.0,#,9.8,#,17.0,#,2.4,#,150.0,,12.0,#,2.4,#,150.0,,12.0,#,27.0,#,13.0,#,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1973,2210331,,,,0,,,,,,,,,,,,,,,#,3.0,#,20.0,11.0,12.0,#,3.0,#,20.0,11.0,12.0,#,8.0,#,7.4,#,9.8,#,3.0,#,12.0,,12.0,#,3.0,#,12.0,,12.0,#,7.0,#,6.7,#,9.2,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1973,2210351,,,,0,,,,,,,,,,,,,,,#,6.3,#,170.0,11.0,12.0,#,6.3,#,170.0,11.0,12.0,#,41.0,#,27.0,#,32.0,#,6.3,#,120.0,,12.0,#,6.3,#,120.0,,12.0,#,30.0,#,21.0,#,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1973,2210361,,,,0,,,,,,,,,,,,,,,#,14.0,#,55.0,12.0,12.0,#,14.0,#,55.0,12.0,12.0,#,38.0,#,40.0,#,43.0,#,11.0,#,44.0,,12.0,#,11.0,#,44.0,,12.0,#,29.0,#,25.0,#,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1973,2210371,,,,0,,,,,,,,,,,,,,,#,0.9,#,3.9,0.0,12.0,#,0.9,#,3.9,0.0,12.0,#,2.4,#,2.3,#,2.7,#,3.0,#,6.3,,12.0,#,3.0,#,6.3,,12.0,#,3.9,#,3.6,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1973,2210401,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.6,1.0,4.0,#,0.6,#,1.6,1.0,4.0,#,0.9,#,0.7,#,0.7,<,0.5,#,1.0,,4.0,<,0.5,#,1.0,,4.0,#,0.7,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1973,2210411,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.3,0.0,35.0,<,0.5,#,0.9,0.0,12.0,#,0.7,#,0.8,#,0.9,<,0.5,#,1.8,,35.0,<,0.5,#,1.3,,12.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1973,2210421,,,,0,,,,,,,,,,,,,,,#,0.6,#,9.0,26.0,56.0,#,0.7,#,6.9,4.0,12.0,#,3.1,#,2.6,#,4.3,#,0.6,#,11.0,,41.0,#,0.9,#,8.1,,12.0,#,3.9,#,3.5,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1973,2210441,,,,0,,,,,,,,,,,,,,,#,0.8,#,6.5,7.0,12.0,#,0.8,#,6.5,7.0,12.0,#,2.5,#,2.2,#,3.0,#,0.7,#,3.2,,12.0,#,0.7,#,3.2,,12.0,#,2.0,#,1.9,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1973,2210451,,,,0,,,,,,,,,,,,,,,#,0.8,#,4.4,1.0,4.0,#,0.8,#,4.4,1.0,4.0,#,2.1,#,1.7,#,1.7,#,1.5,#,4.3,,4.0,#,1.5,#,4.3,,4.0,#,2.3,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1973,2210461,,,,0,,,,,,,,,,,,,,,#,1.7,#,12.0,15.0,36.0,#,2.5,#,9.2,4.0,12.0,#,5.3,#,4.5,#,5.7,#,2.9,#,12.0,,36.0,#,3.4,#,8.3,,12.0,#,5.7,#,5.4,#,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1973,2210471,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.8,2.0,11.0,<,0.5,#,2.8,2.0,11.0,#,1.3,#,1.1,#,1.9,#,1.7,#,6.9,,12.0,#,1.7,#,6.9,,12.0,#,3.8,#,3.5,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
1455,1973,2210481,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.2,3.0,24.0,#,0.9,#,3.4,2.0,12.0,#,1.8,#,1.5,#,1.9,#,2.5,#,17.0,,24.0,#,2.8,#,14.0,,12.0,#,8.1,#,7.8,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
1456,1973,2210491,,,,0,,,,,,,,,,,,,,,<,0.5,#,9.1,6.0,12.0,<,0.5,#,9.1,6.0,12.0,#,2.6,#,2.2,#,2.7,#,2.9,#,9.8,,12.0,#,2.9,#,9.8,,12.0,#,6.4,#,6.0,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1973,2210501,,,,0,,,,,,,,,,,,,,,#,7.4,#,62.0,11.0,12.0,#,7.4,#,62.0,11.0,12.0,#,33.0,#,29.0,#,57.0,#,10.0,#,55.0,,12.0,#,10.0,#,55.0,,12.0,#,33.0,#,33.0,#,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1973,2210511,,,,0,,,,,,,,,,,,,,,#,1.5,#,45.0,13.0,24.0,#,4.2,#,29.0,8.0,12.0,#,12.0,#,9.7,#,14.0,#,12.0,#,45.0,,24.0,#,15.0,#,44.0,,12.0,#,25.0,#,24.0,#,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1973,2210521,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.2,1.0,4.0,#,0.7,#,1.2,1.0,4.0,#,0.9,#,0.9,#,0.9,#,1.2,#,1.8,,4.0,#,1.2,#,1.8,,4.0,#,1.4,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1973,2210531,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.7,8.0,12.0,#,0.5,#,2.7,8.0,12.0,#,1.3,#,1.2,#,1.6,#,0.5,#,2.3,,12.0,#,0.5,#,2.3,,12.0,#,1.3,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1461,1973,2210541,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.3,6.0,36.0,#,0.8,#,2.5,2.0,12.0,#,1.5,#,1.3,#,1.7,#,0.6,#,10.0,,36.0,#,0.8,#,5.3,,12.0,#,1.5,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1973,2210551,,,,0,,,,,,,,,,,,,,,#,1.4,#,9.9,3.0,8.0,#,1.4,#,9.9,3.0,8.0,#,4.4,#,4.2,#,5.1,#,3.5,#,11.0,,8.0,#,3.5,#,11.0,,8.0,#,7.0,#,7.2,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,
1463,1973,2210571,,,,0,,,,,,,,,,,,,,,#,5.2,#,9.6,4.0,12.0,#,5.2,#,9.6,4.0,12.0,#,7.5,#,7.6,#,8.5,#,5.6,#,20.0,,12.0,#,5.6,#,20.0,,12.0,#,13.0,#,13.0,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
1464,1973,2210581,,,,0,,,,,,,,,,,,,,,#,1.1,#,2.6,0.0,11.0,#,1.1,#,2.6,0.0,11.0,#,2.0,#,1.9,#,2.5,#,1.2,#,9.9,,11.0,#,1.2,#,9.9,,11.0,#,3.6,#,3.1,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1973,2210591,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.7,2.0,12.0,<,0.5,#,2.7,2.0,12.0,#,1.2,#,0.9,#,1.1,<,0.5,#,4.4,,12.0,<,0.5,#,4.4,,12.0,#,2.2,#,1.9,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1973,2220011,,,,0,,,,,,,,,,,,,,,#,3.9,#,9.6,,11.0,#,3.9,#,9.6,,11.0,#,6.8,#,6.7,#,8.7,#,7.3,#,47.0,9.0,11.0,#,7.3,#,47.0,9.0,11.0,#,18.0,#,14.0,#,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467,1973,2230011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,1.8,0.0,12.0,#,1.0,#,1.7,0.0,4.0,#,1.3,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
1468,1973,2230021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.7,0.0,12.0,#,0.9,#,1.4,0.0,4.0,#,1.2,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1973,2230031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,12.0,#,0.9,#,1.7,0.0,4.0,#,1.3,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
1470,1973,2230041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,#,34.0,9.0,25.0,#,3.1,#,17.0,4.0,8.0,#,9.4,#,8.8,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
1471,1973,2230051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,26.0,15.0,39.0,#,5.1,#,12.0,5.0,10.0,#,8.7,#,7.9,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
1472,1973,2230061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,8.4,2.0,24.0,#,0.7,#,4.4,0.0,8.0,#,2.4,#,2.4,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1973,2230071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,9.9,2.0,15.0,#,1.1,#,4.4,2.0,5.0,#,2.4,#,1.3,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1973,2230081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,4.4,3.0,15.0,#,0.8,#,2.4,0.0,5.0,#,1.8,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1973,2230091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,7.7,1.0,15.0,#,0.9,#,4.1,1.0,5.0,#,1.8,#,1.2,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1973,2230101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,3.3,1.0,15.0,#,0.7,#,1.8,0.0,5.0,#,1.2,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1973,2230111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,2.3,1.0,15.0,#,0.8,#,1.7,0.0,5.0,#,1.2,#,1.2,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1973,2230121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.6,2.0,15.0,#,0.7,#,2.0,0.0,5.0,#,1.3,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1973,2230131,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,1.6,0.0,12.0,#,0.9,#,1.3,0.0,4.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
1480,1973,2230141,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,12.0,#,0.7,#,1.4,0.0,4.0,#,1.1,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1973,2230151,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.6,1.0,12.0,#,1.1,#,1.6,0.0,4.0,#,1.4,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1973,2230161,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.7,#,1.7,0.0,12.0,#,0.8,#,1.4,0.0,4.0,#,1.2,#,1.3,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
1483,1973,2230171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,3.0,0.0,12.0,#,0.9,#,2.2,0.0,4.0,#,1.6,#,1.6,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
1484,1973,2230191,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.2,2.0,24.0,<,0.5,#,4.0,1.0,12.0,#,1.0,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
1485,1973,2230201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.0,3.0,24.0,<,0.5,#,3.9,2.0,12.0,#,1.2,#,0.8,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
1486,1973,2230211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,7.0,2.0,24.0,#,0.6,#,6.5,1.0,12.0,#,1.7,#,1.3,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1487,1973,2230221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.7,8.0,24.0,<,0.5,#,3.9,4.0,12.0,#,1.7,#,1.5,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
1488,1973,2230231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,11.0,9.0,24.0,#,1.1,#,7.2,4.0,12.0,#,3.0,#,2.1,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
1489,1973,2230241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,7.6,23.0,36.0,#,1.2,#,5.1,7.0,12.0,#,2.7,#,2.7,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1973,2230251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,5.9,15.0,24.0,#,1.3,#,5.3,7.0,12.0,#,2.9,#,2.6,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
1491,1973,2230261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,7.2,22.0,36.0,#,0.9,#,5.2,7.0,12.0,#,2.6,#,2.4,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
1492,1973,2230271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,6.2,10.0,24.0,#,1.1,#,5.7,5.0,12.0,#,3.0,#,2.4,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
1493,1973,2230281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.4,4.0,24.0,#,0.6,#,4.2,2.0,12.0,#,1.6,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
1494,1973,2230291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,5.5,11.0,36.0,#,1.2,#,5.4,4.0,12.0,#,2.7,#,2.3,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1973,2230301,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,7.9,19.0,36.0,#,1.3,#,5.7,6.0,12.0,#,3.3,#,3.2,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1973,2310011,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,49.0,#,0.7,#,1.5,0.0,13.0,#,1.0,#,1.0,#,1.3,#,1.2,#,3.0,,49.0,#,1.4,#,2.8,,13.0,#,1.9,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1973,2310021,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,11.0,<,0.5,#,1.5,0.0,11.0,#,1.1,#,1.2,#,1.4,#,1.2,#,2.8,,12.0,#,1.2,#,2.8,,12.0,#,2.3,#,2.3,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1973,2310031,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,12.0,#,0.6,#,1.9,0.0,12.0,#,1.0,#,0.9,#,1.1,#,1.5,#,2.7,,12.0,#,1.5,#,2.7,,12.0,#,1.8,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1973,2310041,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.7,0.0,12.0,#,0.6,#,1.7,0.0,12.0,#,1.1,#,1.0,#,1.2,#,1.5,#,3.4,,12.0,#,1.5,#,3.4,,12.0,#,2.0,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1973,2310051,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.0,0.0,36.0,#,0.7,#,2.0,0.0,12.0,#,1.1,#,1.0,#,1.2,#,1.3,#,3.3,,36.0,#,1.4,#,2.9,,12.0,#,2.0,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1973,2310061,,,,0,,,,,,,,,,,,,,,#,6.5,#,23.0,12.0,12.0,#,6.5,#,23.0,12.0,12.0,#,14.0,#,14.0,#,16.0,#,9.0,#,41.0,,11.0,#,9.0,#,41.0,,11.0,#,18.0,#,15.0,#,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1973,2310071,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.3,11.0,36.0,#,0.7,#,3.6,3.0,12.0,#,2.3,#,2.5,#,3.0,#,1.5,#,9.3,,36.0,#,2.6,#,7.5,,12.0,#,4.2,#,3.6,#,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1973,2310081,,,,0,,,,,,,,,,,,,,,<,0.5,#,13.0,10.0,36.0,#,1.0,#,9.3,4.0,12.0,#,2.8,#,2.0,#,3.1,#,2.7,#,18.0,,36.0,#,3.6,#,15.0,,12.0,#,7.5,#,6.6,#,9.7,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1973,2310101,,,,0,,,,,,,,,,,,,,,#,1.2,#,7.4,3.0,12.0,#,1.2,#,7.4,3.0,12.0,#,4.1,#,3.9,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,1973,2310111,,,,0,,,,,,,,,,,,,,,#,1.3,#,7.5,0.0,12.0,#,1.3,#,7.5,0.0,12.0,#,3.5,#,3.2,#,4.2,#,2.5,#,9.9,,12.0,#,2.5,#,9.9,,12.0,#,4.9,#,4.0,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1973,2310121,,,,0,,,,,,,,,,,,,,,#,1.8,#,130.0,26.0,36.0,#,3.1,#,76.0,9.0,12.0,#,20.0,#,17.0,#,25.0,#,2.7,#,560.0,,36.0,#,4.0,#,220.0,,12.0,#,33.0,#,14.0,#,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1973,2310131,,,,0,,,,,,,,,,,,,,,#,3.2,#,48.0,29.0,49.0,#,3.3,#,44.0,8.0,13.0,#,14.0,#,12.0,#,17.0,#,6.9,#,48.0,,49.0,#,7.5,#,46.0,,13.0,#,15.0,#,12.0,#,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1973,2310141,,,,0,,,,,,,,,,,,,,,#,1.9,#,22.0,5.0,12.0,#,1.9,#,22.0,5.0,12.0,#,9.9,#,9.1,#,11.0,#,7.0,#,33.0,,12.0,#,7.0,#,33.0,,12.0,#,16.0,#,15.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1973,2310151,,,,0,,,,,,,,,,,,,,,#,9.8,#,140.0,37.0,37.0,#,16.0,#,63.0,12.0,12.0,#,42.0,#,43.0,#,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1973,2310161,,,,0,,,,,,,,,,,,,,,#,1.2,#,38.0,6.0,12.0,#,1.2,#,38.0,6.0,12.0,#,13.0,#,11.0,#,12.0,#,5.8,#,60.0,,12.0,#,5.8,#,60.0,,12.0,#,16.0,#,9.5,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
1511,1973,2310171,,,,0,,,,,,,,,,,,,,,#,4.1,#,27.0,4.0,12.0,#,4.1,#,27.0,4.0,12.0,#,10.0,#,7.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
