,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
3256,1975,3310041,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,0.0,18.0,<,0.5,#,2.6,0.0,12.0,#,1.6,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,1975,3310051,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,1.0,18.0,<,0.5,#,2.0,0.0,12.0,#,0.9,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,1975,3310061,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,18.0,#,0.5,#,1.6,0.0,12.0,#,0.9,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,1975,3310071,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.8,1.0,18.0,#,0.8,#,3.8,1.0,12.0,#,1.5,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,1975,3310081,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.9,5.0,18.0,#,1.3,#,4.9,3.0,12.0,#,2.3,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,1975,3310091,,,,0,,,,,,,,,,,,,,,#,0.7,#,2.2,1.0,18.0,#,0.8,#,2.2,1.0,12.0,#,1.2,#,1.0,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,1975,3310101,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.4,4.0,18.0,<,0.5,#,3.4,3.0,12.0,#,1.5,#,1.2,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,1975,3310111,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.4,2.0,18.0,#,0.9,#,2.4,2.0,12.0,#,1.5,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,1975,3310121,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,1.0,18.0,<,0.5,#,2.2,1.0,12.0,#,1.1,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,1975,3310131,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.9,10.0,18.0,#,0.6,#,4.9,9.0,12.0,#,2.9,#,2.8,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,1975,3310141,,,,0,,,,,,,,,,,,,,,<,0.5,#,7.1,7.0,18.0,<,0.5,#,5.8,5.0,12.0,#,2.8,#,2.6,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,1975,3310151,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.7,2.0,18.0,<,0.5,#,3.7,2.0,12.0,#,1.9,#,1.6,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,1975,3310161,,,,0,,,,,,,,,,,,,,,#,0.6,#,5.4,8.0,18.0,#,0.7,#,4.9,6.0,12.0,#,2.4,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,1975,3310171,,,,0,,,,,,,,,,,,,,,#,2.2,#,7.0,0.0,18.0,#,2.2,#,7.0,0.0,12.0,#,4.9,#,4.9,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,1975,3310181,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,13.0,18.0,#,0.6,#,3.1,9.0,12.0,#,1.7,#,1.8,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,1975,3310191,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.9,14.0,18.0,#,0.6,#,3.9,11.0,12.0,#,1.9,#,1.4,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,1975,3310201,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.6,7.0,18.0,#,0.8,#,4.6,5.0,12.0,#,2.0,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,1975,3310211,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.2,6.0,18.0,<,0.5,#,3.2,4.0,12.0,#,1.5,#,1.3,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,1975,3310221,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.0,5.0,18.0,<,0.5,#,4.0,5.0,13.0,#,2.0,#,1.4,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,1975,3310231,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.6,5.0,18.0,#,0.8,#,3.6,4.0,12.0,#,1.7,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,1975,3310241,,,,0,,,,,,,,,,,,,,,#,0.7,#,5.8,6.0,18.0,#,0.7,#,5.8,4.0,12.0,#,2.4,#,1.9,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,1975,3310251,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.6,2.0,18.0,#,0.8,#,3.6,2.0,12.0,#,1.7,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,1975,3310261,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,3.0,18.0,#,0.8,#,3.1,2.0,12.0,#,1.6,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,1975,3310271,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.7,3.0,18.0,#,0.7,#,3.7,3.0,12.0,#,1.5,#,1.2,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,1975,3310281,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.7,2.0,18.0,#,0.5,#,2.3,1.0,12.0,#,1.2,#,1.0,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,1975,3310291,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.8,2.0,18.0,#,0.8,#,3.8,2.0,12.0,#,2.0,#,1.8,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,1975,3310301,,,,0,,,,,,,,,,,,,,,#,0.8,#,5.5,1.0,18.0,#,1.3,#,5.5,1.0,12.0,#,3.3,#,3.2,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,1975,3310331,,,,0,,,,,,,,,,,,,,,#,0.7,#,3.8,7.0,18.0,#,0.7,#,3.6,4.0,12.0,#,2.0,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,1975,3310341,,,,0,,,,,,,,,,,,,,,#,0.5,#,5.1,9.0,18.0,#,0.6,#,3.4,7.0,12.0,#,2.0,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,1975,3310351,,,,0,,,,,,,,,,,,,,,#,0.6,#,3.8,5.0,18.0,#,0.6,#,3.8,2.0,12.0,#,2.1,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,1975,3310361,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.3,4.0,18.0,#,0.5,#,3.3,2.0,12.0,#,2.1,#,2.0,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,1975,3310371,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.9,0.0,18.0,<,0.5,#,2.9,0.0,12.0,#,1.3,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,1975,3310381,,,,0,,,,,,,,,,,,,,,#,0.5,#,2.7,0.0,18.0,#,0.6,#,2.7,0.0,12.0,#,1.2,#,1.0,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,1975,3310391,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.4,0.0,18.0,<,0.5,#,2.4,0.0,12.0,#,1.2,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,1975,3310401,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.6,1.0,18.0,<,0.5,#,4.6,1.0,12.0,#,1.5,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,1975,3310411,,,,0,,,,,,,,,,,,,,,#,0.7,#,4.3,4.0,18.0,#,0.7,#,4.3,2.0,12.0,#,2.1,#,2.1,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,1975,3310421,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,1.0,18.0,<,0.5,#,3.1,1.0,12.0,#,1.9,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,1975,3310451,,,,0,,,,,,,,,,,,,,,#,0.5,#,4.7,10.0,18.0,#,0.5,#,4.7,7.0,12.0,#,2.2,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,1975,3310461,,,,0,,,,,,,,,,,,,,,#,1.1,#,5.6,10.0,18.0,#,1.1,#,4.4,6.0,12.0,#,2.4,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,1975,3310471,,,,0,,,,,,,,,,,,,,,#,0.6,#,4.3,10.0,18.0,#,0.6,#,4.3,6.0,12.0,#,2.0,#,2.1,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,1975,3310481,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.7,9.0,18.0,<,0.5,#,3.4,5.0,12.0,#,1.9,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,1975,3310491,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.5,7.0,18.0,<,0.5,#,6.5,4.0,12.0,#,2.6,#,2.3,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,1975,3310501,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.8,2.0,18.0,<,0.5,#,2.8,1.0,12.0,#,1.5,#,1.6,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,1975,3310511,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.5,4.0,18.0,<,0.5,#,2.8,3.0,12.0,#,1.4,#,1.2,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,1975,3310521,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,18.0,<,0.5,#,1.9,0.0,12.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,1975,3310531,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.8,0.0,12.0,<,0.5,#,2.8,0.0,12.0,#,1.6,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,1975,3310541,,,,0,,,,,,,,,,,,,,,#,1.3,#,6.4,14.0,18.0,#,1.3,#,6.2,10.0,12.0,#,4.3,#,4.6,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,1975,3310551,,,,0,,,,,,,,,,,,,,,#,1.1,#,7.8,14.0,18.0,#,1.1,#,7.4,11.0,12.0,#,4.7,#,4.5,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,1975,3310561,,,,0,,,,,,,,,,,,,,,#,0.8,#,5.4,11.0,18.0,#,0.8,#,4.7,8.0,12.0,#,2.7,#,2.6,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,1975,3310571,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.4,6.0,18.0,#,1.5,#,6.4,5.0,12.0,#,3.3,#,2.9,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,1975,3310581,,,,0,,,,,,,,,,,,,,,#,1.9,#,23.0,14.0,18.0,#,1.9,#,23.0,10.0,12.0,#,11.0,#,8.7,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,1975,3310591,,,,0,,,,,,,,,,,,,,,#,0.8,#,10.0,9.0,18.0,#,1.9,#,8.6,5.0,12.0,#,4.7,#,3.4,#,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,1975,3310601,,,,0,,,,,,,,,,,,,,,#,2.2,#,10.0,8.0,18.0,#,2.2,#,10.0,4.0,12.0,#,5.1,#,5.0,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,1975,3310611,,,,0,,,,,,,,,,,,,,,#,1.2,#,15.0,8.0,18.0,#,2.3,#,15.0,5.0,12.0,#,5.6,#,4.9,#,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,1975,3310621,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.5,3.0,18.0,#,1.4,#,5.8,1.0,12.0,#,3.4,#,3.4,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,1975,3310631,,,,0,,,,,,,,,,,,,,,<,0.5,#,13.0,8.0,18.0,<,0.5,#,13.0,5.0,12.0,#,5.7,#,4.5,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,1975,3310641,,,,0,,,,,,,,,,,,,,,#,2.0,#,6.4,11.0,12.0,#,2.0,#,6.4,11.0,12.0,#,3.7,#,3.6,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,1975,3320011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,#,12.0,18.0,18.0,#,7.4,#,12.0,12.0,12.0,#,9.4,#,9.8,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
3314,1975,3320021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,15.0,18.0,18.0,#,7.4,#,15.0,12.0,12.0,#,10.0,#,9.7,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
3315,1975,3320031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.4,#,16.0,18.0,18.0,#,6.4,#,16.0,12.0,12.0,#,11.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
3316,1975,3320041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,17.0,18.0,18.0,#,8.2,#,17.0,12.0,12.0,#,11.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
3317,1975,3330011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,4.4,6.0,18.0,#,1.2,#,4.4,5.0,12.0,#,2.2,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
3318,1975,3330021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.6,5.0,17.0,#,0.8,#,3.6,3.0,11.0,#,1.8,#,1.6,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
3319,1975,3330031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.2,2.0,18.0,#,0.8,#,2.2,2.0,12.0,#,1.5,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3320,1975,3330041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.0,4.0,18.0,<,0.5,#,4.0,3.0,12.0,#,1.6,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3321,1975,3330051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,4.2,2.0,18.0,#,0.8,#,4.2,2.0,12.0,#,1.9,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
3322,1975,3330061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.2,2.0,18.0,#,0.6,#,3.2,2.0,12.0,#,1.4,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
3323,1975,3330071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,9.0,#,0.6,#,1.6,0.0,3.0,#,1.1,#,1.0,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3324,1975,3330081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,5.4,4.0,17.0,<,0.5,#,5.4,3.0,11.0,#,1.9,#,1.6,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
3325,1975,3330091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.0,3.0,17.0,<,0.5,#,4.0,3.0,11.0,#,1.7,#,1.0,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3326,1975,3330101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,9.0,#,1.0,#,1.7,0.0,3.0,#,1.2,#,1.0,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
3327,1975,3330111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,6.2,0.0,18.0,#,1.8,#,6.2,0.0,12.0,#,3.1,#,2.5,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
3328,1975,3330121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,5.2,4.0,18.0,#,1.0,#,5.2,4.0,12.0,#,2.4,#,2.2,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
3329,1975,3330131,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.4,#,3.8,0.0,18.0,#,1.4,#,3.8,0.0,12.0,#,2.7,#,2.7,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3330,1975,3330141,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,18.0,#,1.4,#,3.0,0.0,12.0,#,1.9,#,1.8,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3331,1975,3330151,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,18.0,#,1.1,#,3.0,0.0,12.0,#,1.7,#,1.5,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
3332,1975,3330161,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.2,0.0,18.0,#,1.2,#,2.2,0.0,12.0,#,1.8,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
3333,1975,3330171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.6,1.0,18.0,#,1.0,#,3.6,1.0,12.0,#,1.8,#,1.6,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
3334,1975,3330181,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,3.0,0.0,18.0,#,1.0,#,2.4,0.0,12.0,#,1.8,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
3335,1975,3330191,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.6,0.0,18.0,#,1.0,#,2.2,0.0,12.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3336,1975,3330201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.0,0.0,18.0,#,0.9,#,2.0,0.0,12.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3337,1975,3330211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.6,4.0,18.0,#,0.8,#,2.6,2.0,12.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3338,1975,3330221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,18.0,#,1.0,#,2.6,0.0,12.0,#,1.9,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
3339,1975,3330231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,4.2,0.0,18.0,#,1.0,#,4.2,0.0,12.0,#,2.7,#,2.9,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3340,1975,3330241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.0,0.0,18.0,#,0.8,#,2.0,0.0,12.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3341,1975,3330251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.6,0.0,18.0,#,1.0,#,2.6,0.0,12.0,#,1.9,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
3342,1975,3330261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,3.2,3.0,18.0,#,1.0,#,2.2,1.0,12.0,#,1.6,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
3343,1975,3330271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.8,2.0,18.0,#,0.8,#,2.1,1.0,12.0,#,1.5,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3344,1975,3330281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.2,1.0,10.0,#,1.0,#,1.6,0.0,4.0,#,1.4,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
3345,1975,3330291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.4,4.0,18.0,#,1.0,#,2.4,3.0,12.0,#,1.6,#,1.6,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
3346,1975,3330301,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,4.2,1.0,18.0,#,0.6,#,4.2,1.0,12.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3347,1975,3330311,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.0,3.0,18.0,<,0.5,#,4.0,2.0,12.0,#,1.5,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3348,1975,3330321,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.6,2.0,18.0,#,1.0,#,2.2,1.0,12.0,#,1.5,#,1.3,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3349,1975,3330331,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.4,6.0,18.0,#,1.0,#,3.4,5.0,12.0,#,1.9,#,1.9,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
3350,1975,3330341,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,3.6,5.0,18.0,#,0.8,#,2.6,2.0,12.0,#,1.4,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
3351,1975,3330351,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,1.0,18.0,#,0.8,#,2.0,0.0,12.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3352,1975,3330361,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,2.0,0.0,18.0,#,1.0,#,2.0,0.0,12.0,#,1.5,#,1.5,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
3353,1975,3330371,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,2.8,1.0,18.0,#,0.8,#,2.8,1.0,12.0,#,1.5,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
3354,1975,3330381,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,6.0,8.0,18.0,#,1.2,#,6.0,6.0,12.0,#,3.2,#,2.7,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
3355,1975,3330391,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,7.4,9.0,18.0,#,1.2,#,7.4,7.0,12.0,#,3.3,#,3.3,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,
