,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
524,1977,210733,,,,0,,,,,,,#,7.4,#,12.0,1.0,12.0,#,9.7,#,1.3,#,5.7,7.0,12.0,#,1.3,#,5.7,7.0,12.0,#,2.6,#,2.5,#,2.8,#,1.8,#,8.0,,12.0,#,1.8,#,8.0,,12.0,#,3.7,#,2.9,#,3.8,#,12.0,#,200.0,8.0,12.0,#,58.0,,,,,,,,,,,,,,,,,
525,1977,210743,,,,0,,,,,,,#,7.2,#,12.0,0.0,11.0,#,9.4,#,0.6,#,4.1,1.0,10.0,#,0.6,#,4.1,1.0,10.0,#,2.0,#,2.0,#,2.2,#,1.6,#,7.8,,11.0,#,1.6,#,7.8,,11.0,#,3.7,#,3.4,#,4.0,#,9.0,#,110.0,8.0,11.0,#,42.0,,,,,,,,,,,,,,,,,
526,1977,210753,,,,0,,,,,,,#,8.3,#,12.0,0.0,6.0,#,10.0,#,0.9,#,1.9,0.0,6.0,#,0.9,#,1.9,0.0,6.0,#,1.4,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,#,2.0,#,16.0,0.0,6.0,#,8.0,,,,,,,,,,,,,,,,,
527,1977,210813,,,,0,,,,,,,#,8.4,#,14.0,0.0,12.0,#,11.0,#,1.1,#,2.8,3.0,12.0,#,1.1,#,2.8,3.0,12.0,#,1.7,#,1.5,#,2.0,#,1.0,#,3.6,,12.0,#,1.0,#,3.6,,12.0,#,1.8,#,1.7,#,1.8,#,1.0,#,110.0,5.0,12.0,#,31.0,,,,,,,,,,,,,,,,,
528,1977,210823,,,,0,,,,,,,#,8.7,#,13.0,0.0,6.0,#,11.0,#,0.9,#,2.5,1.0,6.0,#,0.9,#,2.5,1.0,6.0,#,1.5,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,#,8.0,#,36.0,3.0,6.0,#,24.0,,,,,,,,,,,,,,,,,
529,1977,210833,,,,0,,,,,,,#,8.4,#,13.0,0.0,6.0,#,11.0,#,1.0,#,1.7,0.0,6.0,#,1.0,#,1.7,0.0,6.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,#,2.0,#,25.0,0.0,6.0,#,6.0,,,,,,,,,,,,,,,,,
530,1977,210853,,,,0,,,,,,,#,7.3,#,14.0,1.0,12.0,#,10.0,#,1.9,#,6.4,10.0,12.0,#,1.9,#,6.4,10.0,12.0,#,3.4,#,3.5,#,3.8,,,,,,,,,,,,,,,,,,,#,5.0,#,210.0,2.0,12.0,#,29.0,,,,,,,,,,,,,,,,,
531,1977,210873,,,,0,,,,,,,#,6.8,#,12.0,2.0,12.0,#,9.7,#,1.8,#,5.0,10.0,12.0,#,1.8,#,5.0,10.0,12.0,#,3.2,#,3.2,#,3.7,#,2.1,#,6.5,,12.0,#,2.1,#,6.5,,12.0,#,3.7,#,3.0,#,4.8,#,7.0,#,660.0,6.0,12.0,#,92.0,,,,,,,,,,,,,,,,,
532,1977,210883,,,,0,,,,,,,#,7.6,#,13.0,0.0,6.0,#,11.0,#,0.5,#,3.9,5.0,6.0,#,0.5,#,3.9,5.0,6.0,#,2.5,#,2.7,#,2.9,,,,,,,,,,,,,,,,,,,#,9.0,#,480.0,2.0,6.0,#,93.0,,,,,,,,,,,,,,,,,
533,1977,210893,,,,0,,,,,,,#,8.1,#,13.0,0.0,6.0,#,11.0,<,0.5,#,2.4,1.0,6.0,<,0.5,#,2.4,1.0,6.0,#,1.3,#,1.3,#,1.8,,,,,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,6.0,#,2.0,,,,,,,,,,,,,,,,,
534,1977,210903,,,,0,,,,,,,#,8.0,#,13.0,0.0,6.0,#,11.0,#,0.6,#,2.3,1.0,6.0,#,0.6,#,2.3,1.0,6.0,#,1.3,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,#,5.0,#,36.0,1.0,6.0,#,12.0,,,,,,,,,,,,,,,,,
535,1977,210923,,,,0,,,,,,,#,8.2,#,11.0,0.0,9.0,#,10.0,#,0.7,#,2.1,8.0,9.0,#,0.7,#,2.1,8.0,9.0,#,1.7,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,#,2.0,#,840.0,1.0,9.0,#,,,,,,,,,,,,,,,,,,
536,1977,210933,,,,0,,,,,,,#,8.0,#,11.0,0.0,6.0,#,9.5,#,0.8,#,2.5,4.0,6.0,#,0.8,#,2.5,4.0,6.0,#,1.9,#,2.1,#,2.2,,,,,,,,,,,,,,,,,,,#,3.0,#,46.0,1.0,6.0,#,14.0,,,,,,,,,,,,,,,,,
537,1977,210943,,,,0,,,,,,,#,8.0,#,12.0,0.0,6.0,#,10.0,#,1.8,#,4.0,4.0,6.0,#,1.8,#,4.0,4.0,6.0,#,2.8,#,2.8,#,3.4,,,,,,,,,,,,,,,,,,,#,10.0,#,140.0,4.0,6.0,#,72.0,,,,,,,,,,,,,,,,,
538,1977,210953,,,,0,,,,,,,#,8.2,#,13.0,0.0,12.0,#,11.0,#,1.4,#,3.3,9.0,12.0,#,1.4,#,3.3,9.0,12.0,#,2.4,#,2.3,#,3.1,,,,,,,,,,,,,,,,,,,#,3.0,#,730.0,9.0,12.0,#,120.0,,,,,,,,,,,,,,,,,
539,1977,210963,,,,0,,,,,,,#,6.2,#,14.0,1.0,12.0,#,9.8,#,1.0,#,5.1,8.0,12.0,#,1.0,#,5.1,8.0,12.0,#,2.4,#,2.3,#,2.5,#,1.6,#,6.4,,12.0,#,1.6,#,6.4,,12.0,#,3.2,#,3.0,#,3.6,#,10.0,#,930.0,10.0,12.0,#,150.0,,,,,,,,,,,,,,,,,
540,1977,210973,,,,0,,,,,,,#,7.6,#,11.0,0.0,5.0,#,9.3,#,0.7,#,1.8,0.0,5.0,#,0.7,#,1.8,0.0,5.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,#,7.0,#,12.0,0.0,5.0,#,9.0,,,,,,,,,,,,,,,,,
541,1977,210983,,,,0,,,,,,,#,7.3,#,12.0,1.0,5.0,#,10.0,#,1.6,#,2.7,2.0,5.0,#,1.6,#,2.7,2.0,5.0,#,2.0,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,#,4.0,#,24.0,0.0,5.0,#,13.0,,,,,,,,,,,,,,,,,
542,1977,210993,,,,0,,,,,,,#,5.5,#,12.0,2.0,6.0,#,8.7,#,1.6,#,5.2,5.0,6.0,#,1.6,#,5.2,5.0,6.0,#,3.0,#,2.9,#,3.2,,,,,,,,,,,,,,,,,,,#,7.0,#,57.0,2.0,6.0,#,23.0,,,,,,,,,,,,,,,,,
543,1977,211003,,,,0,,,,,,,#,7.8,#,12.0,0.0,5.0,#,10.0,#,1.1,#,2.9,2.0,5.0,#,1.1,#,2.9,2.0,5.0,#,2.0,#,1.9,#,2.5,,,,,,,,,,,,,,,,,,,#,2.0,#,15.0,0.0,5.0,#,9.0,,,,,,,,,,,,,,,,,
544,1977,211013,,,,0,,,,,,,#,7.7,#,13.0,0.0,6.0,#,11.0,#,0.6,#,1.9,0.0,6.0,#,0.6,#,1.9,0.0,6.0,#,1.3,#,1.2,#,1.8,,,,,,,,,,,,,,,,,,,#,1.0,#,41.0,2.0,6.0,#,20.0,,,,,,,,,,,,,,,,,
545,1977,211023,,,,0,,,,,,,#,8.9,#,13.0,0.0,6.0,#,11.0,#,0.9,#,2.9,0.0,6.0,#,0.9,#,2.9,0.0,6.0,#,1.7,#,1.5,#,2.6,,,,,,,,,,,,,,,,,,,#,2.0,#,64.0,2.0,6.0,#,19.0,,,,,,,,,,,,,,,,,
546,1977,211033,,,,0,,,,,,,#,8.0,#,14.0,0.0,6.0,#,11.0,<,0.5,#,2.0,0.0,6.0,<,0.5,#,2.0,0.0,6.0,#,1.1,#,0.8,#,1.7,,,,,,,,,,,,,,,,,,,#,1.0,#,6.0,0.0,6.0,#,3.0,,,,,,,,,,,,,,,,,
547,1977,211043,,,,0,,,,,,,#,8.6,#,13.0,0.0,6.0,#,11.0,#,1.0,#,2.1,1.0,6.0,#,1.0,#,2.1,1.0,6.0,#,1.6,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,#,1.0,#,11.0,0.0,6.0,#,5.0,,,,,,,,,,,,,,,,,
548,1977,211053,,,,0,,,,,,,#,7.8,#,12.0,0.0,5.0,#,10.0,<,0.5,#,2.1,1.0,5.0,<,0.5,#,2.1,1.0,5.0,#,1.1,<,0.5,#,1.7,,,,,,,,,,,,,,,,,,,<,1.0,#,14.0,0.0,5.0,#,5.0,,,,,,,,,,,,,,,,,
549,1977,211063,,,,0,,,,,,,#,8.4,#,12.0,0.0,5.0,#,10.0,<,0.5,#,2.4,1.0,5.0,<,0.5,#,2.4,1.0,5.0,#,1.6,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,#,1.0,#,6.0,0.0,5.0,#,3.0,,,,,,,,,,,,,,,,,
550,1977,211073,,,,0,,,,,,,#,7.8,#,13.0,0.0,6.0,#,11.0,<,0.5,#,2.8,2.0,6.0,<,0.5,#,2.8,2.0,6.0,#,1.6,#,1.6,#,2.2,,,,,,,,,,,,,,,,,,,<,1.0,#,5.0,0.0,6.0,#,3.0,,,,,,,,,,,,,,,,,
551,1977,211083,,,,0,,,,,,,#,8.4,#,12.0,0.0,5.0,#,10.0,#,0.9,#,1.6,0.0,5.0,#,0.9,#,1.6,0.0,5.0,#,1.3,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,<,1.0,#,6.0,0.0,5.0,#,3.0,,,,,,,,,,,,,,,,,
552,1977,211093,,,,0,,,,,,,#,9.0,#,12.0,0.0,5.0,#,11.0,<,0.5,#,1.7,0.0,5.0,<,0.5,#,1.7,0.0,5.0,#,0.8,#,0.5,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,5.0,#,2.0,,,,,,,,,,,,,,,,,
553,1977,211103,,,,0,,,,,,,#,7.7,#,12.0,0.0,6.0,#,9.8,#,0.9,#,4.3,3.0,6.0,#,0.9,#,4.3,3.0,6.0,#,2.2,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,<,1.0,#,4.0,0.0,6.0,#,2.0,,,,,,,,,,,,,,,,,
554,1977,211113,,,,0,,,,,,,#,9.3,#,11.0,0.0,4.0,#,10.0,<,0.5,#,2.5,1.0,4.0,<,0.5,#,2.5,1.0,4.0,#,1.1,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,1.0,0.0,4.0,#,1.0,,,,,,,,,,,,,,,,,
555,1977,211123,,,,0,,,,,,,#,8.2,#,13.0,0.0,6.0,#,10.0,#,0.8,#,2.1,0.0,6.0,#,0.8,#,2.1,0.0,6.0,#,1.6,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,#,2.0,#,8.0,0.0,6.0,#,5.0,,,,,,,,,,,,,,,,,
556,1977,211133,,,,0,,,,,,,#,9.0,#,12.0,0.0,4.0,#,10.0,#,0.7,#,1.0,0.0,4.0,#,0.7,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,1.0,0.0,4.0,#,1.0,,,,,,,,,,,,,,,,,
557,1977,211143,,,,0,,,,,,,#,8.3,#,14.0,0.0,6.0,#,11.0,<,0.5,#,1.9,0.0,6.0,<,0.5,#,1.9,0.0,6.0,#,1.3,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,#,1.0,#,32.0,1.0,6.0,#,11.0,,,,,,,,,,,,,,,,,
558,1977,220013,,,,0,,,,,,,#,8.5,#,12.0,0.0,8.0,#,10.0,,,,,,,,,,,,,,,,,,,#,0.6,#,1.3,5.0,8.0,#,0.6,#,1.3,3.0,4.0,#,1.1,#,1.2,#,1.2,<,1.0,#,2.0,2.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
559,1977,220023,,,,0,,,,,,,#,8.6,#,12.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,#,0.5,#,1.2,2.0,8.0,#,0.5,#,1.1,1.0,4.0,#,0.9,#,1.0,#,1.0,<,1.0,#,2.0,2.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
560,1977,220033,,,,0,,,,,,,#,8.4,#,12.0,0.0,8.0,#,10.0,,,,,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,8.0,#,0.6,#,1.0,0.0,4.0,#,0.9,#,0.9,#,0.9,<,1.0,#,2.0,2.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
561,1977,220043,,,,0,,,,,,,#,8.6,#,12.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,<,0.5,#,1.2,2.0,8.0,#,0.7,#,1.0,0.0,4.0,#,0.9,#,0.9,#,0.9,<,1.0,#,2.0,2.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
562,1977,220053,,,,0,,,,,,,#,8.7,#,13.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,<,0.5,#,1.5,1.0,8.0,#,0.7,#,1.2,1.0,4.0,#,0.9,#,0.9,#,1.0,<,1.0,#,2.0,2.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
563,1977,220063,,,,0,,,,,,,#,8.8,#,12.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,#,0.6,#,1.1,2.0,8.0,#,0.7,#,1.0,0.0,4.0,#,0.9,#,1.0,#,1.0,<,1.0,#,2.0,1.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
564,1977,220073,,,,0,,,,,,,#,8.8,#,13.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,#,0.6,#,1.4,4.0,8.0,#,0.9,#,1.3,1.0,4.0,#,1.1,#,1.0,#,1.0,<,1.0,#,8.0,1.0,8.0,#,2.0,,,,,,,,,,,,,,,,,
565,1977,220083,,,,0,,,,,,,#,8.4,#,12.0,0.0,8.0,#,11.0,,,,,,,,,,,,,,,,,,,#,0.5,#,1.1,2.0,8.0,#,0.6,#,1.1,1.0,4.0,#,0.9,#,1.0,#,1.0,<,1.0,#,1.0,0.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
566,1977,220093,,,,0,,,,,,,#,8.9,#,12.0,0.0,8.0,#,10.0,,,,,,,,,,,,,,,,,,,#,0.6,#,1.2,2.0,8.0,#,0.7,#,1.2,1.0,4.0,#,0.9,#,0.9,#,0.9,<,1.0,#,1.0,0.0,8.0,#,1.0,,,,,,,,,,,,,,,,,
567,1977,230013,,,,0,,,,,,,#,5.3,#,10.0,0.0,4.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.5,#,1.8,0.0,4.0,#,1.5,#,1.8,0.0,4.0,#,1.6,#,1.6,#,1.6,<,1.0,#,7.0,,4.0,#,4.0,,,,,,,,,,,,,,,,,
568,1977,230023,,,,0,,,,,,,#,6.4,#,9.9,0.0,4.0,#,8.1,,,,,,,,,,,,,,,,,,,#,1.4,#,2.9,0.0,4.0,#,1.4,#,2.9,0.0,4.0,#,2.1,#,2.1,#,2.3,#,1.0,#,7.0,,4.0,#,4.0,,,,,,,,,,,,,,,,,
569,1977,230033,,,,0,,,,,,,#,7.9,#,12.0,0.0,4.0,#,9.5,,,,,,,,,,,,,,,,,,,#,1.2,#,2.6,0.0,4.0,#,1.2,#,2.6,0.0,4.0,#,2.0,#,2.2,#,2.2,#,2.0,#,6.0,,4.0,#,4.0,,,,,,,,,,,,,,,,,
570,1977,230043,,,,0,,,,,,,#,7.0,#,10.0,1.0,4.0,#,8.7,,,,,,,,,,,,,,,,,,,#,1.1,#,2.1,1.0,4.0,#,1.1,#,2.1,1.0,4.0,#,1.6,#,1.5,#,1.8,<,1.0,#,4.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
571,1977,230073,,,,0,,,,,,,#,7.5,#,10.0,0.0,4.0,#,8.8,,,,,,,,,,,,,,,,,,,#,1.2,#,1.9,0.0,4.0,#,1.2,#,1.9,0.0,4.0,#,1.6,#,1.7,#,1.9,<,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
572,1977,230093,,,,0,,,,,,,#,7.4,#,9.6,1.0,4.0,#,8.6,,,,,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,4.0,#,0.6,#,1.8,0.0,4.0,#,1.2,#,1.1,#,1.3,#,1.0,#,2.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
573,1977,230123,,,,0,,,,,,,#,8.0,#,10.0,0.0,4.0,#,8.8,,,,,,,,,,,,,,,,,,,#,1.0,#,2.1,0.0,4.0,#,1.0,#,2.1,0.0,4.0,#,1.6,#,1.7,#,1.9,#,3.0,#,5.0,,4.0,#,4.0,,,,,,,,,,,,,,,,,
574,1977,230143,,,,0,,,,,,,#,7.3,#,11.0,0.0,4.0,#,9.3,,,,,,,,,,,,,,,,,,,#,1.8,#,2.8,0.0,4.0,#,1.8,#,2.8,0.0,4.0,#,2.2,#,2.1,#,2.2,#,3.0,#,15.0,,4.0,#,8.0,,,,,,,,,,,,,,,,,
575,1977,230213,,,,0,,,,,,,#,7.4,#,9.8,1.0,4.0,#,8.6,,,,,,,,,,,,,,,,,,,#,0.9,#,1.9,0.0,4.0,#,0.9,#,1.9,0.0,4.0,#,1.4,#,1.4,#,1.8,<,1.0,#,6.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
576,1977,230243,,,,0,,,,,,,#,7.7,#,10.0,0.0,4.0,#,8.7,,,,,,,,,,,,,,,,,,,#,0.8,#,2.4,1.0,4.0,#,0.8,#,2.4,1.0,4.0,#,1.7,#,1.8,#,1.9,<,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
577,1977,230253,,,,0,,,,,,,#,7.4,#,10.0,1.0,4.0,#,8.7,,,,,,,,,,,,,,,,,,,#,1.4,#,2.1,1.0,4.0,#,1.4,#,2.1,1.0,4.0,#,1.8,#,1.9,#,1.9,#,1.0,#,2.0,,4.0,#,1.0,,,,,,,,,,,,,,,,,
578,1977,230263,,,,0,,,,,,,#,7.4,#,10.0,2.0,4.0,#,8.5,,,,,,,,,,,,,,,,,,,#,0.8,#,1.9,0.0,4.0,#,0.8,#,1.9,0.0,4.0,#,1.5,#,1.6,#,1.7,#,1.0,#,1.0,,4.0,#,1.0,,,,,,,,,,,,,,,,,
579,1977,230273,,,,0,,,,,,,#,7.0,#,11.0,0.0,4.0,#,9.0,,,,,,,,,,,,,,,,,,,#,1.8,#,2.5,0.0,4.0,#,1.8,#,2.5,0.0,4.0,#,2.1,#,2.0,#,2.0,#,2.0,#,3.0,,4.0,#,3.0,,,,,,,,,,,,,,,,,
580,1977,230283,,,,0,,,,,,,#,5.7,#,10.0,0.0,4.0,#,8.3,,,,,,,,,,,,,,,,,,,#,2.9,#,7.1,0.0,4.0,#,2.9,#,7.1,0.0,4.0,#,4.6,#,4.1,#,4.8,#,2.0,#,8.0,,4.0,#,6.0,,,,,,,,,,,,,,,,,
581,1977,230293,,,,0,,,,,,,#,6.4,#,10.0,0.0,4.0,#,8.7,,,,,,,,,,,,,,,,,,,#,1.4,#,3.4,1.0,4.0,#,1.4,#,3.4,1.0,4.0,#,2.2,#,2.1,#,2.4,<,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
582,1977,230303,,,,0,,,,,,,#,4.3,#,9.0,0.0,9.0,#,6.8,,,,,,,,,,,,,,,,,,,#,2.6,#,10.0,1.0,9.0,#,3.0,#,10.0,1.0,5.0,#,5.3,#,4.7,#,5.0,#,4.0,#,21.0,,9.0,#,11.0,,,,,,,,,,,,,,,,,
583,1977,230313,,,,0,,,,,,,#,4.0,#,13.0,0.0,9.0,#,7.5,,,,,,,,,,,,,,,,,,,#,1.6,#,9.3,1.0,9.0,#,1.8,#,8.5,1.0,5.0,#,5.0,#,3.9,#,7.2,#,3.0,#,33.0,,9.0,#,13.0,,,,,,,,,,,,,,,,,
584,1977,230323,,,,0,,,,,,,#,6.1,#,12.0,0.0,9.0,#,8.8,,,,,,,,,,,,,,,,,,,#,1.5,#,6.2,3.0,9.0,#,1.7,#,6.0,2.0,5.0,#,3.1,#,2.3,#,3.5,#,2.0,#,22.0,,9.0,#,8.0,,,,,,,,,,,,,,,,,
585,1977,230333,,,,0,,,,,,,#,7.5,#,10.0,0.0,9.0,#,9.4,,,,,,,,,,,,,,,,,,,#,0.6,#,3.7,1.0,9.0,#,0.7,#,3.4,1.0,5.0,#,1.8,#,1.5,#,2.0,#,1.0,#,15.0,,9.0,#,6.0,,,,,,,,,,,,,,,,,
586,1977,230343,,,,0,,,,,,,#,7.2,#,10.0,0.0,9.0,#,9.2,,,,,,,,,,,,,,,,,,,#,0.7,#,2.8,0.0,9.0,#,0.9,#,2.7,0.0,5.0,#,1.6,#,1.4,#,1.9,#,1.0,#,15.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
587,1977,230353,,,,0,,,,,,,#,7.8,#,10.0,0.0,9.0,#,9.4,,,,,,,,,,,,,,,,,,,#,0.8,#,2.5,0.0,9.0,#,0.9,#,2.5,0.0,5.0,#,1.5,#,1.3,#,1.6,#,2.0,#,12.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
588,1977,230363,,,,0,,,,,,,#,7.1,#,10.0,0.0,9.0,#,9.3,,,,,,,,,,,,,,,,,,,#,1.3,#,2.9,0.0,9.0,#,1.3,#,2.8,0.0,5.0,#,1.7,#,1.5,#,1.7,#,2.0,#,10.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
589,1977,230373,,,,0,,,,,,,#,7.3,#,12.0,0.0,9.0,#,9.3,,,,,,,,,,,,,,,,,,,#,1.0,#,3.4,0.0,9.0,#,1.1,#,2.5,0.0,5.0,#,1.8,#,1.7,#,2.4,#,3.0,#,12.0,,9.0,#,7.0,,,,,,,,,,,,,,,,,
590,1977,230383,,,,0,,,,,,,#,7.8,#,10.0,0.0,9.0,#,9.2,,,,,,,,,,,,,,,,,,,#,1.1,#,1.9,0.0,9.0,#,1.2,#,1.9,0.0,5.0,#,1.4,#,1.2,#,1.5,#,2.0,#,9.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
591,1977,230393,,,,0,,,,,,,#,7.8,#,10.0,0.0,9.0,#,9.2,,,,,,,,,,,,,,,,,,,#,0.5,#,2.2,0.0,9.0,#,0.7,#,2.2,0.0,5.0,#,1.5,#,1.6,#,1.6,#,2.0,#,8.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
592,1977,230403,,,,0,,,,,,,#,7.7,#,10.0,0.0,9.0,#,9.2,,,,,,,,,,,,,,,,,,,#,0.6,#,2.6,1.0,9.0,#,0.9,#,1.8,0.0,5.0,#,1.4,#,1.3,#,1.6,#,1.0,#,11.0,,9.0,#,4.0,,,,,,,,,,,,,,,,,
593,1977,230413,,,,0,,,,,,,#,7.5,#,10.0,0.0,9.0,#,9.3,,,,,,,,,,,,,,,,,,,#,0.5,#,2.5,1.0,9.0,#,0.6,#,2.2,1.0,5.0,#,1.5,#,1.5,#,1.6,#,1.0,#,13.0,,9.0,#,5.0,,,,,,,,,,,,,,,,,
594,1977,230423,,,,0,,,,,,,#,7.7,#,10.0,0.0,9.0,#,9.0,,,,,,,,,,,,,,,,,,,#,0.7,#,4.0,2.0,9.0,#,0.9,#,3.7,1.0,5.0,#,1.9,#,1.7,#,2.2,#,1.0,#,11.0,,9.0,#,6.0,,,,,,,,,,,,,,,,,
595,1977,230433,,,,0,,,,,,,#,7.8,#,10.0,0.0,4.0,#,9.2,,,,,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,4.0,#,0.6,#,1.6,0.0,4.0,#,1.3,#,1.5,#,1.5,#,2.0,#,6.0,,4.0,#,4.0,,,,,,,,,,,,,,,,,
596,1977,230443,,,,0,,,,,,,#,8.0,#,10.0,0.0,4.0,#,9.1,,,,,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,4.0,#,0.6,#,1.6,0.0,4.0,#,1.2,#,1.2,#,1.3,#,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
597,1977,230453,,,,0,,,,,,,#,8.1,#,10.0,0.0,4.0,#,9.0,,,,,,,,,,,,,,,,,,,#,0.9,#,1.4,0.0,4.0,#,0.9,#,1.4,0.0,4.0,#,1.2,#,1.2,#,1.3,<,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
598,1977,230463,,,,0,,,,,,,#,7.9,#,10.0,0.0,4.0,#,8.9,,,,,,,,,,,,,,,,,,,#,0.6,#,1.3,0.0,4.0,#,0.6,#,1.3,0.0,4.0,#,1.1,#,1.2,#,1.2,#,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
599,1977,230473,,,,0,,,,,,,#,7.8,#,10.0,0.0,4.0,#,8.9,,,,,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,4.0,<,0.5,#,1.6,0.0,4.0,#,1.1,#,1.2,#,1.3,<,1.0,#,3.0,,4.0,#,2.0,,,,,,,,,,,,,,,,,
600,1977,230483,,,,0,,,,,,,#,6.8,#,9.5,2.0,4.0,#,8.0,,,,,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,4.0,<,0.5,#,2.0,0.0,4.0,#,1.4,#,1.6,#,1.6,<,1.0,#,1.0,,4.0,#,1.0,,,,,,,,,,,,,,,,,
601,1977,230493,,,,0,,,,,,,#,6.5,#,9.6,2.0,4.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.7,#,1.9,0.0,4.0,#,0.7,#,1.9,0.0,4.0,#,1.6,#,1.8,#,1.8,#,1.0,#,5.0,,4.0,#,3.0,,,,,,,,,,,,,,,,,
602,1977,230503,,,,0,,,,,,,#,5.5,#,10.0,2.0,4.0,#,7.7,,,,,,,,,,,,,,,,,,,#,0.5,#,2.9,2.0,4.0,#,0.5,#,2.9,2.0,4.0,#,1.9,#,2.0,#,2.6,#,2.0,#,4.0,,4.0,#,3.0,,,,,,,,,,,,,,,,,
