,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
821,1973,2,,920091,2,,,,,,,,Ｓｔ‐２,ST.2,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1020,920120.0,,,36.74500000,139.44222222, 36:44:42,139:26:32,
822,1973,2,,920101,2,,,,,,,,Ｓｔ‐３,ST.3,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1030,920130.0,,,36.74500000,139.45222222, 36:44:42,139:27:08,
823,1973,2,,920111,2,,,,,,,,Ｓｔ‐４,ST.4,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1040,920140.0,,,36.74305556,139.45888889, 36:44:35,139:27:32,
824,1973,2,,920121,2,,,,,,,,Ｓｔ‐５,ST.5,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1050,920150.0,,,36.74083333,139.47000000, 36:44:27,139:28:12,
825,1973,2,,920131,2,,,,,,,,Ｓｔ‐６,ST.6,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1060,920100.0,,,36.73222222,139.47333333, 36:43:56,139:28:24,
826,1973,2,,920141,2,,,,,,,,Ｓｔ‐７,ST.7,,AA,1,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09L1070,920160.0,,,36.73555556,139.48472222, 36:44:08,139:29:05,
827,1973,1,,1010011,2,,,,,,,,広瀬橋,ヒロセバシ,,AA,1,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0010,1010540.0,83028.0,,36.80444444,139.00777778, 36:48:16,139:00:28,
828,1973,1,,1010021,2,,,,,,,,月夜野橋,ツキヨノバシ,,A,1,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0020,1010560.0,83028.0,,36.68194444,138.99555556, 36:40:55,138:59:44,
829,1973,1,,1010031,2,,,,,,,,大正橋,タイシヨウバシ,,A,2,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0030,1010570.0,83028.0,,36.49583333,139.01638889, 36:29:45,139:00:59,
830,1973,1,,1010041,2,,,,,,,,福島橋,フクシマバシ,,A,1,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0040,1010630.0,83028.0,,36.31333333,139.12111111, 36:18:48,139:07:16,
831,1973,1,,1010051,2,,,,,,,,,イワモト(クロホバシ),,A,2,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0050,,,,36.60444444,139.04611111, 36:36:16,139:02:46,
832,1973,1,,1010081,2,,,,,,,,群馬大橋,グンマオオハシ,,A,2,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0070,1010580.0,83028.0,,36.38722222,139.05861111, 36:23:14,139:03:31,
833,1973,1,,1010091,2,,,,,,,,坂東大橋,バンドウオオハシ,,A,1,,1971,5,25,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0080,1010090.0,83028.0,,36.26250000,139.19111111, 36:15:45,139:11:28,
834,1973,1,,1010101,2,,,,,,,,上武大橋,ジヨウブオオハシ,,A,1,,1971,5,25,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0090,1010110.0,83028.0,,36.25000000,139.27333333, 36:15:00,139:16:24,
835,1973,1,,1010111,2,,,,,,,,刀水橋,トウスイバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0100,,,,36.23916667,139.36277778, 36:14:21,139:21:46,
836,1973,1,,1010121,2,,,,,,,,利根大堰,トネオオゼキ,,A,1,,1971,5,25,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0101,1010100.0,83028.0,,36.19166667,139.47388889, 36:11:30,139:28:26,
837,1973,1,,1010131,2,,,,,,,,,サギイシバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0102,,,,36.63222222,139.03555556, 36:37:56,139:02:08,
838,1973,1,,1010141,2,,,,,,,,,カタシナガワゴウリユウマエ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0103,,,,36.61972222,139.04111111, 36:37:11,139:02:28,
839,1973,1,,1010151,2,,,,,,,,小袖橋,コソデバシ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0110,1010650.0,83028.0,,36.68166667,138.98250000, 36:40:54,138:58:57,
840,1973,1,,1010161,2,,,,,,,,,1,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0210,1010660.0,,,36.71555556,139.89333333, 36:42:56,139:53:36,
841,1973,1,,1010171,2,,,,,,,,,2,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0220,1010670.0,,,36.71972222,139.89111111, 36:43:11,139:53:28,
842,1973,1,,1010181,2,,,,,,,,,3,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0230,1010680.0,,,36.72527778,139.89111111, 36:43:31,139:53:28,
843,1973,1,,1010191,2,,,,,,,,,4,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0240,1010690.0,,,36.72888889,139.89166667, 36:43:44,139:53:30,
844,1973,1,,1010201,2,,,,,,,,,5,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0250,1010700.0,,,36.72222222,139.88722222, 36:43:20,139:53:14,
845,1973,1,,1010211,2,,,,,,,,,6,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0260,1010710.0,,,36.72500000,139.88333333, 36:43:30,139:53:00,
846,1973,1,,1010221,2,,,,,,,,佐倉橋,サクラバシ,,AA,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0310,1010720.0,83028.0,,36.84472222,139.23694444, 36:50:41,139:14:13,
847,1973,1,,1010231,2,,,,,,,,,ニケイバシ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0320,1010730.0,83028.0,,36.64055556,139.06444444, 36:38:26,139:03:52,
848,1973,1,,1010241,2,,,,,,,,烏川橋,カラスガワバシ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0510,1010750.0,83028.0,,36.38944444,138.82638889, 36:23:22,138:49:35,
849,1973,1,,1010261,2,,,,,,,,高松,タカマツ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0520,1010780.0,83028.0,,36.32750000,138.99916667, 36:19:39,138:59:57,
850,1973,1,,1010271,2,,,,,,,,柳瀬橋,ヤナセバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0530,,,,36.29083333,139.07750000, 36:17:27,139:04:39,
851,1973,1,,1010281,2,,,,,,,,岩倉橋,イワクラバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0540,1010760.0,83028.0,,36.28222222,139.11833333, 36:16:56,139:07:06,
852,1973,1,,1010301,2,,,,,,,,,フジガワゴウリユウテン,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0550,,,,36.38527778,138.85694444, 36:23:07,138:51:25,
853,1973,1,,1010311,2,,,,,,,,,ハルナチヨウキヨウカイ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0560,1010770.0,,,36.38000000,138.89194444, 36:22:48,138:53:31,
854,1973,1,,1010321,2,,,,,,,,,ワダバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0570,,,,36.35583333,138.95250000, 36:21:21,138:57:09,
855,1973,1,,1010331,2,,,,,,,,,カブラガワノゴウリユウシタ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0580,1010800.0,,,36.29000000,139.39444444, 36:17:24,139:23:40,
856,1973,1,,1010341,2,,,,,,,,,イノガワノゴウリユウシタ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0590,1010820.0,,,36.29027778,139.09361111, 36:17:25,139:05:37,
857,1973,1,,1010351,2,,,,,,,,中瀬橋,ナカセバシ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0610,1010860.0,83028.0,,36.33222222,138.74138889, 36:19:56,138:44:29,
858,1973,1,,1010361,2,,,,,,,,鼻高橋,ハナタカバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0620,1010880.0,83028.0,,36.33333333,138.95361111, 36:20:00,138:57:13,
859,1973,1,,1010371,2,,,,,,,,,ヤナセガワゴウリユウマエ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0630,,,,36.33222222,138.91222222, 36:19:56,138:54:44,
860,1973,1,,1010381,2,,,,,,,,,トウホウアエンエンチヨウホウリユウ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0640,1010960.0,,,36.33583333,138.92416667, 36:20:09,138:55:27,
861,1973,1,,1010391,2,,,,,,,,鉱泉橋,コウセンバシ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0650,1010870.0,,,36.30222222,138.84638889, 36:18:08,138:50:47,
862,1973,1,,1010401,2,,,,,,,,柵橋,シガラミバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0660,1010890.0,,,36.31000000,138.86555556, 36:18:36,138:51:56,
863,1973,1,,1010421,2,,,,,,,,伝新橋,デンシンバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0670,1010910.0,,,36.32055556,138.88805556, 36:19:14,138:53:17,
864,1973,1,,1010431,2,,,,,,,,岩井橋,イワイバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0680,1010920.0,,,36.33416667,138.93027778, 36:20:03,138:55:49,
865,1973,1,,1010491,2,,,,,,,,鏑川橋,カブラガワバシ,,A,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0710,1011000.0,83028.0,,36.26916667,139.04194444, 36:16:09,139:02:31,
866,1973,1,,1010501,2,,,,,,,,,タダガワバシ,,A,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0720,,,,36.23222222,138.81361111, 36:13:56,138:48:49,
867,1973,1,,1010511,2,,,,,,,,桐淵橋,キリブチバシ,,A,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0730,1011010.0,,,36.25444444,138.88138889, 36:15:16,138:52:53,
868,1973,1,,1010521,2,,,,,,,,高田川合流点,タカダガワゴウリユウテン,,A,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0740,1011020.0,,,36.26027778,138.92083333, 36:15:37,138:55:15,
869,1973,1,,1010531,2,,,,,,,,浜井橋,ハマイバシ,,B,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0810,1011040.0,83028.0,,36.37027778,138.98638889, 36:22:13,138:59:11,
870,1973,1,,1010541,2,,,,,,,,鎌倉橋,カマクラバシ,,D,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0820,1011050.0,83028.0,,36.31972222,139.06861111, 36:19:11,139:04:07,
871,1973,1,,1010551,2,,,,,,,,,オオヤギニゴウバシ,,D,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0830,1011060.0,,,36.36000000,139.00111111, 36:21:36,139:00:04,
872,1973,1,,1010571,2,,,,,,,,鶴亀橋,カラスガワゴウリユウマエ,,D,2,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0840,1011100.0,83028.0,,36.29250000,139.09027778, 36:17:33,139:05:25,
873,1973,1,,1010601,2,,,,,,,,,サカイ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0910,1011140.0,83028.0,,36.10444444,138.89027778, 36:06:16,138:53:25,
874,1973,1,,1010611,2,,,,,,,,,ジヨウホウジ,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0920,,,,36.18972222,139.06500000, 36:11:23,139:03:54,
875,1973,1,,1010621,2,,,,,,,,藤武橋,トウブバシ,,A,2,,1973,3,31,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0930,1011160.0,83028.0,,36.23805556,139.09750000, 36:14:17,139:05:51,
876,1973,1,,1010631,2,,,,,,,,神流川橋,カンナガワバシ,,A,1,,1973,3,31,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R0940,1011230.0,83028.0,,36.26666667,139.12333333, 36:16:00,139:07:24,
877,1973,1,,1010641,2,,,,,,,,,D-17,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1010,1011170.0,,,36.12611111,138.99416667, 36:07:34,138:59:39,
878,1973,1,,1010651,2,,,,,,,,,D-18,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1020,1011180.0,,,36.12472222,139.00250000, 36:07:29,139:00:09,
879,1973,1,,1010661,2,,,,,,,,,D-19,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1030,1011190.0,,,36.13305556,139.00472222, 36:07:59,139:00:17,
880,1973,1,,1010671,2,,,,,,,,,D-20,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1040,1011200.0,,,36.13722222,139.01416667, 36:08:14,139:00:51,
881,1973,1,,1010681,2,,,,,,,,,D-21,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1050,1011210.0,,,36.12972222,139.02138889, 36:07:47,139:01:17,
882,1973,1,,1010691,2,,,,,,,,中島橋,ナカジマバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1110,1010190.0,83028.0,,36.26194444,139.24944444, 36:15:43,139:14:58,
883,1973,1,,1010701,2,,,,,,,,,Bガタホウスイロ1ゴウバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1120,,,,36.45722222,139.03916667, 36:27:26,139:02:21,
884,1973,1,,1010711,2,,,,,,,,,ヒロセバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1130,,,,36.40638889,139.05805556, 36:24:23,139:03:29,
885,1973,1,,1010721,2,,,,,,,,,ヤナギバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1140,,,,36.39666667,139.06305556, 36:23:48,139:03:47,
886,1973,1,,1010731,2,,,,,,,,,スワバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1150,,,,36.39333333,139.07388889, 36:23:36,139:04:26,
887,1973,1,,1010751,2,,,,,,,,,ジユウロクギバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1160,1010210.0,,,36.38916667,139.08500000, 36:23:21,139:05:06,
888,1973,1,,1010761,2,,,,,,,,,シンミバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1170,1010220.0,,,36.38361111,139.09277778, 36:23:01,139:05:34,
889,1973,1,,1010771,2,,,,,,,,,テンダイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1180,,,,36.36472222,139.10888889, 36:21:53,139:06:32,
890,1973,1,,1010781,2,,,,,,,,広瀬新橋,ヒロセシンバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1190,1010230.0,83028.0,,36.36472222,139.11500000, 36:21:53,139:06:54,
891,1973,1,,1010791,2,,,,,,,,新川橋,シンカワバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1191,1010240.0,83028.0,,36.35166667,139.13777778, 36:21:06,139:08:16,
892,1973,1,,1010801,2,,,,,,,,須永橋,スナガバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1192,1010250.0,83028.0,,36.34666667,139.14944444, 36:20:48,139:08:58,
893,1973,1,,1010811,2,,,,,,,,昭和橋,シヨウワバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1193,1010270.0,83028.0,,36.33027778,139.18555556, 36:19:49,139:11:08,
894,1973,1,,1010821,2,,,,,,,,栄橋,サカエバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1194,1010260.0,83028.0,,36.28361111,139.21500000, 36:17:01,139:12:54,
895,1973,1,,1010831,2,,,,,,,,,カゴイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1210,1010150.0,83028.0,,36.36611111,139.13611111, 36:21:58,139:08:10,
896,1973,1,,1010841,2,,,,,,,,,テンジンバシ-1,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1220,,,,36.42333333,139.06472222, 36:25:24,139:03:53,
897,1973,1,,1010851,2,,,,,,,,,キタダイダバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1230,1010160.0,,,36.40611111,139.07527778, 36:24:22,139:04:31,
898,1973,1,,1010861,2,,,,,,,,,ダイホウバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1240,1010170.0,,,36.40222222,139.09666667, 36:24:08,139:05:48,
899,1973,1,,1010891,2,,,,,,,,,シモアラトバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1310,,83028.0,,36.35083333,139.16111111, 36:21:03,139:09:40,
900,1973,1,,1010901,2,,,,,,,,奥原橋,オクハラバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1320,1010370.0,,,36.38944444,139.15500000, 36:23:22,139:09:18,
901,1973,1,,1010931,2,,,,,,,,,ホセンバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1410,1010430.0,83028.0,,36.28138889,139.22722222, 36:16:53,139:13:38,
902,1973,1,,1010941,2,,,,,,,,,カゾウジバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1420,1010440.0,,,36.34000000,139.20111111, 36:20:24,139:12:04,
903,1973,1,,1010951,2,,,,,,,,,ウエタツバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1430,1010450.0,,,36.31972222,139.21166667, 36:19:11,139:12:42,
904,1973,1,,1010961,2,,,,,,,,早川橋,ハヤカワバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1510,1010460.0,83028.0,,36.32388889,139.26055556, 36:19:26,139:15:38,
905,1973,1,,1010971,2,,,,,,,,前島橋,マエジマバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1520,1010470.0,83028.0,,36.24666667,139.32055556, 36:14:48,139:19:14,
906,1973,1,,1010981,2,,,,,,,,大川合流前,オオカワゴウリユウマエ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1610,1010480.0,83028.0,,36.26388889,139.31888889, 36:15:50,139:19:08,
907,1973,1,,1010991,2,,,,,,,,古利根橋,コトネバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1620,1010490.0,83028.0,,36.24500000,139.36222222, 36:14:42,139:21:44,
908,1973,1,,1011001,2,,,,,,,,泉大橋,イズミオオハシ,,C,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1710,1010500.0,83028.0,,36.32805556,139.39250000, 36:19:41,139:23:33,
909,1973,1,,1011031,2,,,,,,,,藤原湖,フジワラコ,,AA,1,,1972,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1810,1010550.0,83028.0,,36.80388889,139.03555556, 36:48:14,139:02:08,
910,1973,1,,1011041,2,,,,,,,,,ソノハラコ,,A,1,,1973,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R1910,,,,36.64694444,139.18000000, 36:38:49,139:10:48,
911,1973,1,,1011081,2,,,,,,,,,タカツドバシ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3010,1010010.0,83028.0,,36.43527778,139.28166667, 36:26:07,139:16:54,
912,1973,1,,1011091,2,,,,,,,,,アカイワシユスイグチ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3020,1010020.0,83028.0,,36.41555556,139.31777778, 36:24:56,139:19:04,
913,1973,1,,1011121,2,,,,,,,,,サムライゼキシユスイチテン,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3030,,,,36.37694444,139.36611111, 36:22:37,139:21:58,
914,1973,1,,1011131,2,,,,,,,,葉鹿橋,ハジカバシ,,B,2,,1973,3,31,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3040,1011110.0,83028.0,,36.35666667,139.38611111, 36:21:24,139:23:10,
915,1973,1,,1011141,2,,,,,,,,渡良瀬大橋,ワタラセオオハシ,,B,3,,1973,3,31,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3050,1011130.0,83028.0,,36.27555556,139.55222222, 36:16:32,139:33:08,
916,1973,1,,1011151,2,,,,,,,,昭和橋,シヨウワバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3060,,,,36.55805556,139.34055556, 36:33:29,139:20:26,
917,1973,1,,1011161,2,,,,,,,,,オオママバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3070,,,,36.43000000,139.28611111, 36:25:48,139:17:10,
918,1973,1,,1011171,2,,,,,,,,錦桜橋,キンオウバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3080,1010060.0,,,36.39805556,139.32944444, 36:23:53,139:19:46,
919,1973,1,,1011181,2,,,,,,,,太田市境界,オオタシキヨウカイ,,B,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3090,1011790.0,83028.0,,36.33638889,139.41833333, 36:20:11,139:25:06,
920,1973,1,,1011191,2,,,,,,,,境橋,サカイバシ,,B,3,,1973,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10R3210,1011260.0,83028.0,,36.37138889,139.36944444, 36:22:17,139:22:10,
