,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
1633,1977,1,,810183,2,,,,,,,,羽田橋,ハネダバシ,,B,1,,1972,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0110,810030.0,83541.0,,36.72611111,140.72138889, 36:43:34,140:43:17,
1634,1977,1,,810193,2,,,,,,,,,シンカワガワバシ,,C,1,,1972,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0115,810060.0,83541.0,,36.73638889,140.69333333, 36:44:11,140:41:36,
1635,1977,1,,810203,2,,,,,,,,,マエカワバシ,,AA,1,,1972,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0116,810050.0,83541.0,,36.73916667,140.67750000, 36:44:21,140:40:39,
1636,1977,1,,810213,2,,,,,,,,関口橋,セキグチバシ,,A,1,,1972,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0120,810020.0,83541.0,,36.76250000,140.67722222, 36:45:45,140:40:38,
1637,1977,1,,810223,2,,,,,,,,河口,カコウ,,E,3,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0130,810370.0,83541.0,,36.69000000,140.71805556, 36:41:24,140:43:05,
1638,1977,1,,810233,2,,,,,,,,稲村橋,イナムラバシ,,B,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0140,810360.0,83541.0,,36.69000000,140.71555556, 36:41:24,140:42:56,
1639,1977,1,,810243,2,,,,,,,,,カヌキバシ,,C,3,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0150,810350.0,83541.0,,36.68805556,140.71555556, 36:41:17,140:42:56,
1640,1977,1,,810253,2,,,,,,,,,シンカヌキバシ,,A,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0160,810320.0,83541.0,,36.71000000,140.67222222, 36:42:36,140:40:20,
1641,1977,1,,810263,2,,,,,,,,,ユザワバシ,,A,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0170,,,,36.71194444,140.67500000, 36:42:43,140:40:30,
1642,1977,1,,810273,2,,,,,,,,,トソネバシ,,AA,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0171,810310.0,83541.0,,36.72666667,140.62972222, 36:43:36,140:37:47,
1643,1977,1,,810283,2,,,,,,,,,リヨウツバシ,,C,2,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0190,810400.0,83541.0,,36.65583333,140.70194444, 36:39:21,140:42:07,
1644,1977,1,,810293,2,,,,,,,,,カワジリバシ,,B,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0191,810390.0,83541.0,,36.67138889,140.68972222, 36:40:17,140:41:23,
1645,1977,1,,810303,2,,,,,,,,,カワカミバシ,,A,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0192,810380.0,83541.0,,36.67500000,140.66638889, 36:40:30,140:39:59,
1646,1977,1,,810313,2,,,,,,,,河口,カコウ,,B,3,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0210,810410.0,83541.0,,36.59305556,140.67500000, 36:35:35,140:40:30,
1647,1977,1,,810323,2,,,,,,,,,ミヤタガワゴウリユウテンマエ,,C,2,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0215,810420.0,83541.0,,36.59972222,140.65388889, 36:35:59,140:39:14,
1648,1977,1,,810333,2,,,,,,,,,ジヨウスイシユスイテンマエ,,A,1,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0216,,,,36.59611111,140.63000000, 36:35:46,140:37:48,
1649,1977,1,,810343,2,,,,,,,,新川橋,シンカワバシ,,C,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0280,810630.0,83541.0,,36.44638889,140.59583333, 36:26:47,140:35:45,
1650,1977,1,,810353,2,,,,,,,,大江橋,オオエバシ,,C,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0290,810620.0,83541.0,,36.43694444,140.56055556, 36:26:13,140:33:38,
1651,1977,1,,810373,2,,,,,,,,榊橋,サカキバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1010,811180.0,,,36.49444444,140.56805556, 36:29:40,140:34:05,
1652,1977,1,,810383,2,,,,,,,,富岡橋,トミオカバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1020,811190.0,83026.0,,36.54888889,140.42500000, 36:32:56,140:25:30,
1653,1977,1,,810393,2,,,,,,,,,ヤマカタ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1030,,83026.0,,36.63361111,140.39555556, 36:38:01,140:23:44,
1654,1977,1,,810403,2,,,,,,,,,シンシゲミヤバシ.コクテツテツキヨウ,,C,3,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1040,811200.0,83026.0,,36.48916667,140.61055556, 36:29:21,140:36:38,
1655,1977,1,,810413,2,,,,,,,,落合橋（三階滝川合流前）,オチアイバシ,,B,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1050,811220.0,83026.0,,36.51694444,140.53944444, 36:31:01,140:32:22,
1656,1977,1,,810423,2,,,,,,,,東橋,アズマバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1060,811230.0,83026.0,,36.50500000,140.51138889, 36:30:18,140:30:41,
1657,1977,1,,810433,2,,,,,,,,,タケアイバシ,,B,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1071,811240.0,83026.0,,36.50833333,140.47444444, 36:30:30,140:28:28,
1658,1977,1,,810443,2,,,,,,,,下玉川橋,シモタマガワバシ,,C,2,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1080,811260.0,83026.0,,36.51472222,140.43833333, 36:30:53,140:26:18,
1659,1977,1,,810453,2,,,,,,,,小磯橋,コイソバシ,,B,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1090,811270.0,83026.0,,36.74861111,140.38361111, 36:44:55,140:23:01,
1660,1977,1,,810463,2,,,,,,,,万年橋,マンネンバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1100,811290.0,83026.0,,36.81527778,140.37027778, 36:48:55,140:22:13,
1661,1977,1,,810473,2,,,,,,,,押川橋,オシガワバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R1110,811280.0,83026.0,,36.76472222,140.35277778, 36:45:53,140:21:10,
1662,1977,1,,810483,2,,,,,,,,海門橋,カイモンバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2010,810480.0,83027.0,,36.33694444,140.59111111, 36:20:13,140:35:28,
1663,1977,1,,810493,2,,,,,,,,勝田橋,カツタバシ,,A,2,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2020,810470.0,83027.0,,36.37111111,140.51638889, 36:22:16,140:30:59,
1664,1977,1,,810503,2,,,,,,,,,ワタリジヨウスイジヨウ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2030,,,,36.41194444,140.45333333, 36:24:43,140:27:12,
1665,1977,1,,810513,2,,,,,,,,下国井,シモクニイ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2040,810440.0,83027.0,,36.41250000,140.44277778, 36:24:45,140:26:34,
1666,1977,1,,810523,2,,,,,,,,野口,ノグチ,,A,1,,1973,3,31,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2050,810430.0,83027.0,,36.54777778,140.32916667, 36:32:52,140:19:45,
1667,1977,1,,810533,2,,,,,,,,涸沼橋,ヒヌマバシ,,B,1,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2060,811010.0,83027.0,,36.32111111,140.56388889, 36:19:16,140:33:50,
1668,1977,1,,810543,2,,,,,,,,,ナカイガワバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2070,811020.0,83027.0,,36.31416667,140.53166667, 36:18:51,140:31:54,
1669,1977,1,,810553,2,,,,,,,,高橋,タカハシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2080,810990.0,83027.0,,36.28944444,140.42333333, 36:17:22,140:25:24,
1670,1977,1,,810563,2,,,,,,,,宍戸橋,シシドバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2090,811000.0,83027.0,,36.33416667,140.29000000, 36:20:03,140:17:24,
1671,1977,1,,810573,2,,,,,,,,大谷橋,オオタニバシ,,C,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2100,811030.0,83027.0,,36.26694444,140.52500000, 36:16:01,140:31:30,
1672,1977,1,,810583,2,,,,,,,,寛政橋,カンセイバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2110,811040.0,83027.0,,36.26972222,140.44000000, 36:16:11,140:26:24,
1673,1977,1,,810593,2,,,,,,,,長岡橋,ナガオカバシ,,B,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2120,811050.0,83027.0,,36.29722222,140.43000000, 36:17:50,140:25:48,
1674,1977,1,,810603,2,,,,,,,,柳沢橋,ヤナギサワバシ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2130,810650.0,83027.0,,36.34944444,140.57611111, 36:20:58,140:34:34,
1675,1977,1,,810613,2,,,,,,,,,ナカネバシ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2140,810680.0,,,36.36750000,140.56333333, 36:22:03,140:33:48,
1676,1977,1,,810623,2,,,,,,,,長者橋,チヨウジヤバシ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2150,810670.0,83027.0,,36.38333333,140.54166667, 36:23:00,140:32:30,
1677,1977,1,,810633,2,,,,,,,,市役所下,シヤクシヨシタ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2160,810660.0,83027.0,,36.39444444,140.53805556, 36:23:40,140:32:17,
1678,1977,1,,810643,2,,,,,,,,根本橋,ネモトバシ,,D,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2170,,,,36.36833333,140.57083333, 36:22:06,140:34:15,
1679,1977,1,,810653,2,,,,,,,,,アシザキチサキ,,D,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2180,,,,36.39416667,140.56638889, 36:23:39,140:33:59,
1680,1977,1,,810663,2,,,,,,,,救農橋,キユウノウバシ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2190,810720.0,83027.0,,36.38138889,140.55555556, 36:22:53,140:33:20,
1681,1977,1,,810673,2,,,,,,,,高専下,コウセンシタ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2200,810730.0,,,36.39722222,140.54888889, 36:23:50,140:32:56,
1682,1977,1,,810683,2,,,,,,,,,タカバコウダンシタ,,D,3,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2210,,,,36.43416667,140.52444444, 36:26:03,140:31:28,
1683,1977,1,,810693,2,,,,,,,,浄水場下,ジヨウスイジヨウシタ,,D,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2220,810750.0,83027.0,,36.38777778,140.50000000, 36:23:16,140:30:00,
1684,1977,1,,810703,2,,,,,,,,,タヒコチセン,,B,1,,1973,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2230,810740.0,83027.0,,36.43638889,140.50666667, 36:26:11,140:30:24,
1685,1977,1,,810713,2,,,,,,,,,フジイシンバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2290,811300.0,83027.0,,36.43861111,140.41166667, 36:26:19,140:24:42,
1686,1977,1,,810723,2,,,,,,,,高田橋,タカダバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2291,,,,36.47277778,140.31166667, 36:28:22,140:18:42,
1687,1977,1,,810733,2,,,,,,,,磯崎橋,イソザキバシ,,AA,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2301,811330.0,83027.0,,36.47916667,140.29555556, 36:28:45,140:17:44,
1688,1977,1,,810743,2,,,,,,,,緒川橋,オガワバシ,,A,1,,1975,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2310,811340.0,83027.0,,36.55027778,140.33944444, 36:33:01,140:20:22,
1689,1977,1,,810753,2,,,,,,,,,ナカガワ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2410,,,,36.56305556,140.24333333, 36:33:47,140:14:36,
1690,1977,1,,810763,2,,,,,,,,園部新橋,ソノベシンバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3010,810910.0,83028.0,,36.16388889,140.35444444, 36:09:50,140:21:16,
1691,1977,1,,810773,2,,,,,,,,大谷橋,オオタニバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3020,810920.0,,,36.05472222,140.28388889, 36:03:17,140:17:02,
1692,1977,1,,810783,2,,,,,,,,所橋,トコロバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3030,810900.0,83028.0,,36.16388889,140.30777778, 36:09:50,140:18:28,
1693,1977,1,,810793,2,,,,,,,,,アイサトバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3040,810870.0,83028.0,,36.15472222,140.29833333, 36:09:17,140:17:54,
1694,1977,1,,810803,2,,,,,,,,,シモカワバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3050,,,,36.19611111,140.23777778, 36:11:46,140:14:16,
1695,1977,1,,810813,2,,,,,,,,,アマノガワバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3060,811730.0,,,36.15083333,140.23888889, 36:09:03,140:14:20,
1696,1977,1,,810823,2,,,,,,,,権見橋,ゴンゲンバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3070,810860.0,83028.0,,36.10388889,140.37055556, 36:06:14,140:22:14,
1697,1977,1,,810833,2,,,,,,,,一の瀬橋,イチノセバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3080,810980.0,83028.0,,36.06333333,140.35722222, 36:03:48,140:21:26,
1698,1977,1,,810843,2,,,,,,,,境橋,サカイバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3100,810850.0,83028.0,,36.09888889,140.22555556, 36:05:56,140:13:32,
1699,1977,1,,810853,2,,,,,,,,,シンカワバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3110,810830.0,,,36.08666667,140.20555556, 36:05:12,140:12:20,
1700,1977,1,,810863,2,,,,,,,,,テンノウバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3111,,83028.0,,36.08888889,140.22583333, 36:05:20,140:13:33,
1701,1977,1,,810873,2,,,,,,,,,スイゴウバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3120,810800.0,83028.0,,36.07583333,140.20611111, 36:04:33,140:12:22,
1702,1977,1,,810883,2,,,,,,,,小松橋,コマツバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3140,810840.0,83028.0,,36.07166667,140.20305556, 36:04:18,140:12:11,
1703,1977,1,,810893,2,,,,,,,,,シヨウジンバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3150,810790.0,83028.0,,36.05055556,140.21555556, 36:03:02,140:12:56,
1704,1977,1,,810903,2,,,,,,,,新明橋,シンメイバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3160,810780.0,83028.0,,36.02972222,140.27333333, 36:01:47,140:16:24,
1705,1977,1,,810913,2,,,,,,,,,フルナミバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3170,810960.0,83028.0,,35.97500000,140.35111111, 35:58:30,140:21:04,
1706,1977,1,,810923,2,,,,,,,,,イサヅバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3180,,,,35.91944444,140.29027778, 35:55:10,140:17:25,
1707,1977,1,,810933,2,,,,,,,,小野川橋,オノガワバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3190,810970.0,,,35.99777778,140.15277778, 35:59:52,140:09:10,
1708,1977,1,,810943,2,,,,,,,,,シントネガワバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3200,810940.0,83028.0,,35.94388889,140.44555556, 35:56:38,140:26:44,
1709,1977,1,,810953,2,,,,,,,,堂前橋,ドウマエバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3210,810950.0,83028.0,,35.89750000,140.28166667, 35:53:51,140:16:54,
1710,1977,1,,810963,2,,,,,,,,潮来,イタコ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3230,811160.0,83028.0,,35.93750000,140.54611111, 35:56:15,140:32:46,
1711,1977,1,,810973,2,,,,,,,,東栄橋,トウエイバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3240,811150.0,,,35.95694444,140.51944444, 35:57:25,140:31:10,
1712,1977,1,,810983,2,,,,,,,,堰川橋,セキカワバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3260,810930.0,83028.0,,36.10611111,140.41222222, 36:06:22,140:24:44,
1713,1977,1,,810993,2,,,,,,,,旭橋,アサヒバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3270,811060.0,83028.0,,36.15138889,140.51222222, 36:09:05,140:30:44,
1714,1977,1,,811003,2,,,,,,,,,ホコタバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3280,811070.0,83028.0,,36.14611111,140.50777778, 36:08:46,140:30:28,
1715,1977,1,,811013,2,,,,,,,,巴橋,トモエバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3290,811080.0,,,36.24111111,140.36333333, 36:14:28,140:21:48,
1716,1977,1,,811023,2,,,,,,,,,ウチヤドバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3300,811090.0,83028.0,,36.09611111,140.51833333, 36:05:46,140:31:06,
1717,1977,1,,811033,2,,,,,,,,,ヤマダガワバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3310,811100.0,83028.0,,36.07055556,140.52388889, 36:04:14,140:31:26,
1718,1977,1,,811043,2,,,,,,,,,クラガワバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3320,811110.0,83028.0,,36.03833333,140.52777778, 36:02:18,140:31:40,
1719,1977,1,,811053,2,,,,,,,,雁通川橋,ガンツウガワバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3330,811120.0,83028.0,,36.01583333,140.53444444, 36:00:57,140:32:04,
1720,1977,1,,811063,2,,,,,,,,須保居橋,オオフナツバシ,,A,3,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3340,811130.0,83028.0,,35.96305556,140.61166667, 35:57:47,140:36:42,
1721,1977,1,,811073,2,,,,,,,,田塚橋,タヅカバシ,,A,2,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3350,811140.0,83028.0,,36.12361111,140.53611111, 36:07:25,140:32:10,
1722,1977,1,,811083,2,,,,,,,,太田橋,オオタバシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3410,810820.0,,,36.14444444,140.09472222, 36:08:40,140:05:41,
1723,1977,1,,811093,2,,,,,,,,大橋,オオハシ,,A,2,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3420,,,,36.15944444,140.08500000, 36:09:34,140:05:06,
1724,1977,1,,811103,2,,,,,,,,五輪堂橋,ゴリンドウバシ,,A,3,,1973,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R3440,810880.0,,,36.19472222,140.22388889, 36:11:41,140:13:26,
1725,1977,1,,811113,2,,,,,,,,銚子大橋,チヨウシオオハシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4010,810560.0,,,36.74166667,140.82500000, 36:44:30,140:49:30,
1726,1977,1,,811123,2,,,,,,,,河口,カコウ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4020,810550.0,,,35.83805556,140.70444444, 35:50:17,140:42:16,
1727,1977,1,,811133,2,,,,,,,,,サクラ.スイゴウオオハシ,,A,1,,1973,3,31,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4030,810500.0,83028.0,,35.90833333,140.49416667, 35:54:30,140:29:39,
1728,1977,1,,811143,2,,,,,,,,金江津,カナエツ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4040,810540.0,,,35.88250000,140.34555556, 35:52:57,140:20:44,
1729,1977,1,,811153,2,,,,,,,,須賀,スガ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4050,810530.0,,,35.85944444,140.24888889, 35:51:34,140:14:56,
1730,1977,1,,811163,2,,,,,,,,,フカワ.サカエバシ,,A,1,,1973,3,31,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4060,810490.0,83028.0,,35.85388889,140.13888889, 35:51:14,140:08:20,
1731,1977,1,,811173,2,,,,,,,,,トリデ.オオトネバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4070,810520.0,,,35.89111111,140.05583333, 35:53:28,140:03:21,
1732,1977,1,,811183,2,,,,,,,,,メブキバシ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R4080,810510.0,,,35.98361111,139.89166667, 35:59:01,139:53:30,
