,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
620,1975,1,,310221,2,,,,,,,,,ミヤコバシカリユウサガン,,A,2,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2040,,,,39.63916667,141.95555556, 39:38:21,141:57:20,
621,1975,1,,310231,2,,,,,,,,殉職の碑の下,ジユンシヨクノヒノシタ,,AA,1,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2050,,,,39.61750000,141.80638889, 39:37:03,141:48:23,
622,1975,1,,310241,2,,,,,,,,稲荷橋,イナリバシ,,AA,1,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2110,310140.0,82533.0,,39.58222222,141.93666667, 39:34:56,141:56:12,
623,1975,1,,310301,2,,,,,,,,小本大橋,オモトオオハシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2210,311620.0,82247.0,,39.84500000,141.96555556, 39:50:42,141:57:56,
624,1975,1,,310311,2,,,,,,,,大渡橋,オオトバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2220,311630.0,82247.0,,39.79722222,141.69361111, 39:47:50,141:41:37,
625,1975,1,,310321,2,,,,,,,,惣畑橋,モノハタバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2230,311640.0,,,39.84361111,141.80944444, 39:50:37,141:48:34,
626,1975,1,,310331,2,,,,,,,,,オツモバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2240,,,,39.83888889,141.85666667, 39:50:20,141:51:24,
627,1975,1,,310341,2,,,,,,,,,アカシカバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2250,,,,39.84250000,141.89666667, 39:50:33,141:53:48,
628,1975,1,,310361,2,,,,,,,,大征橋,タイセイバシ,,AA,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3010,,,,39.39555556,141.85111111, 39:23:44,141:51:04,
629,1975,1,,310371,2,,,,,,,,安渡橋,ヤスドバシ,,AA,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3020,311450.0,82534.0,,39.36333333,141.90722222, 39:21:48,141:54:26,
630,1975,1,,310381,2,,,,,,,,,ウスザワバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3110,,,,39.36527778,141.87527778, 39:21:55,141:52:31,
631,1975,1,,310391,2,,,,,,,,古廟橋,コロウバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3120,311470.0,82534.0,,39.35666667,141.89388889, 39:21:24,141:53:38,
632,1975,1,,310401,2,,,,,,,,小鎚橋,コヅチバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3130,312670.0,,,39.35500000,141.90694444, 39:21:18,141:54:25,
633,1975,1,,310411,2,,,,,,,,,トドロキバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3210,,,,39.34361111,141.84916667, 39:20:37,141:50:57,
634,1975,1,,310421,2,,,,,,,,長持橋,ナガモチバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3220,311490.0,82534.0,,39.32916667,141.88611111, 39:19:45,141:53:10,
635,1975,1,,310431,2,,,,,,,,大浜渡橋,オウハマドバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3230,311500.0,,,39.33111111,141.89111111, 39:19:52,141:53:28,
636,1975,1,,310441,2,,,,,,,,坪内橋,ツボウチバシ,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3310,310190.0,82534.0,,39.25333333,141.79472222, 39:15:12,141:47:41,
637,1975,1,,310461,2,,,,,,,,新開橋,シンカイバシ,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3320,310230.0,82534.0,,39.27000000,141.79472222, 39:16:12,141:47:41,
638,1975,1,,310471,2,,,,,,,,大渡橋,オオトバシ,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3330,310250.0,82534.0,,39.27222222,141.87583333, 39:16:20,141:52:33,
639,1975,1,,310481,2,,,,,,,,矢ノ浦橋,ヤノウラバシ,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3340,310260.0,,,39.26722222,141.88527778, 39:16:02,141:53:07,
640,1975,1,,310491,2,,,,,,,,越田橋,コシダバシ,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3350,310200.0,,,39.75361111,141.73944444, 39:45:13,141:44:22,
641,1975,1,,310511,2,,,,,,,,文化橋,ブンカバシ,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3410,310240.0,82534.0,,39.26500000,141.84250000, 39:15:54,141:50:33,
642,1975,1,,310521,2,,,,,,,,女遊部橋,オナツベバシ,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3510,310270.0,82534.0,,39.30027778,141.88305556, 39:18:01,141:52:59,
643,1975,1,,310531,2,,,,,,,,片岸橋,カタギシバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3610,311670.0,82534.0,,39.20277778,141.86305556, 39:12:10,141:51:47,
644,1975,1,,310541,2,,,,,,,,下荒川橋,シモアラカワバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3710,311680.0,82534.0,,39.19250000,141.85805556, 39:11:33,141:51:29,
645,1975,1,,310551,2,,,,,,,,要橋,カナメバシ,,AA,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3910,311700.0,82534.0,,39.14444444,141.83388889, 39:08:40,141:50:02,
646,1975,1,,310561,2,,,,,,,,権現堂橋,ゴンゲンドウバシ,,A,1,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R4010,310150.0,82534.0,,39.09194444,141.70694444, 39:05:31,141:42:25,
647,1975,1,,310571,2,,,,,,,,川口橋,カワグチバシ,,A,2,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R4020,310180.0,82534.0,,39.07083333,141.72694444, 39:04:15,141:43:37,
648,1975,1,,310581,2,,,,,,,,佐野橋,サノバシ,,A,2,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R4030,310170.0,82534.0,,39.08083333,141.72166667, 39:04:51,141:43:18,
649,1975,1,,310591,2,,,,,,,,一中前橋,イツチユウマエバシ,,A,1,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R4110,310160.0,82534.0,,39.09194444,141.71111111, 39:05:31,141:42:40,
650,1975,1,,310601,2,,,,,,,,金成橋,カネナリバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5010,310800.0,82249.0,,39.04555556,141.59583333, 39:02:44,141:35:45,
651,1975,1,,310611,2,,,,,,,,姉歯橋,アネハバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5020,310810.0,82249.0,,39.01000000,141.61805556, 39:00:36,141:37:05,
652,1975,1,,310621,2,,,,,,,,大渡橋,オオトバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5030,310820.0,,,39.13805556,141.53944444, 39:08:17,141:32:22,
653,1975,1,,310631,2,,,,,,,,矢作橋,ヤハギバシ,,AA,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5110,310840.0,82249.0,,39.03111111,141.60305556, 39:01:52,141:36:11,
654,1975,1,,310641,2,,,,,,,,,フルカワヌマ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5210,,,,39.00944444,141.63750000, 39:00:34,141:38:15,
655,1975,1,,310651,2,,,,,,,,湊橋,ミナトバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R5310,310850.0,82535.0,,38.99138889,141.62111111, 38:59:29,141:37:16,
656,1975,1,,310661,2,,,,,,,,芋田橋,イモダバシ,,AA,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6010,310280.0,82017.0,,39.87222222,141.17805556, 39:52:20,141:10:41,
657,1975,1,,310671,2,,,,,,,,船田橋,フナダバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6020,310320.0,,,39.83472222,141.16138889, 39:50:05,141:09:41,
658,1975,1,,310681,2,,,,,,,,,ヨソヨダダムカリユウ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6030,,,,39.75138889,141.14833333, 39:45:05,141:08:54,
659,1975,1,,310691,2,,,,,,,,四十四田ダムダムサイト,ヨソヨダダム,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6031,310330.0,,,39.75277778,141.14833333, 39:45:10,141:08:54,
660,1975,1,,310701,2,,,,,,,,,ミウマバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6032,,,,39.70777778,141.13611111, 39:42:28,141:08:10,
661,1975,1,,310711,2,,,,,,,,南大橋,ミナミオオハシ,,A,2,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6040,310310.0,82017.0,,39.68472222,141.16027778, 39:41:05,141:09:37,
662,1975,1,,310721,2,,,,,,,,紫波橋,ミナミバシ,,A,2,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6050,310410.0,,,39.55138889,141.17472222, 39:33:05,141:10:29,
663,1975,1,,310731,2,,,,,,,,金ケ崎橋,カネガサキバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6060,310450.0,,,39.19777778,141.12805556, 39:11:52,141:07:41,
664,1975,1,,310741,2,,,,,,,,千歳橋,チトセバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6070,310440.0,82017.0,,38.94861111,141.16694444, 38:56:55,141:10:01,
665,1975,1,,310751,2,,,,,,,,,フカンバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6210,,,,39.45611111,141.00194444, 39:27:22,141:00:07,
666,1975,1,,310761,2,,,,,,,,新淵橋,シンフチバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6220,310530.0,82017.0,,39.38777778,141.03972222, 39:23:16,141:02:23,
667,1975,1,,310771,2,,,,,,,,不動橋,フドウバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6230,310540.0,82017.0,,39.37888889,141.10611111, 39:22:44,141:06:22,
668,1975,1,,310781,2,,,,,,,,桜橋,サクラバシ,,A,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6240,310560.0,82017.0,,39.38083333,141.12166667, 39:22:51,141:07:18,
669,1975,1,,310791,2,,,,,,,,山室橋,ヤマムロバシ,,AA,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6310,310570.0,82017.0,,39.34638889,140.77166667, 39:20:47,140:46:18,
670,1975,1,,310811,2,,,,,,,,和賀橋,ワカバシ,,AA,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6320,310600.0,,,39.30416667,140.93722222, 39:18:15,140:56:14,
671,1975,1,,310821,2,,,,,,,,広表橋,ヒロオモテバシ,,AA,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6330,310590.0,82017.0,,39.29055556,140.06388889, 39:17:26,140:03:50,
672,1975,1,,310831,2,,,,,,,,九年橋,クネンバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6340,310610.0,82017.0,,39.27750000,141.11277778, 39:16:39,141:06:46,
673,1975,1,,310841,2,,,,,,,,森谷橋,モリタニバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6410,310620.0,82017.0,,39.15361111,141.18027778, 39:09:13,141:10:49,
674,1975,1,,310851,2,,,,,,,,合流点下流,イデガワゴウリユウテンシタ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6420,,,,39.14750000,141.17888889, 39:08:51,141:10:44,
675,1975,1,,310861,2,,,,,,,,樋橋,トイバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6430,310640.0,82017.0,,39.15055556,141.18138889, 39:09:02,141:10:53,
676,1975,1,,310871,2,,,,,,,,黒沢橋,クロサワバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6510,,,,38.92416667,141.11555556, 38:55:27,141:06:56,
677,1975,1,,310881,2,,,,,,,,下の橋,シタノハシ,,A,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6520,310680.0,,,38.93611111,141.14555556, 38:56:10,141:08:44,
678,1975,1,,310891,2,,,,,,,,狐禅寺橋,コゼンジバシ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6530,310690.0,82017.0,,38.93916667,141.16166667, 38:56:21,141:09:42,
679,1975,1,,310901,2,,,,,,,,長者の滝橋,チヨウジヤノタキ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6550,310650.0,82017.0,,38.94416667,141.04777778, 38:56:39,141:02:52,
680,1975,1,,310911,2,,,,,,,,上の橋,ウエノハシ,,A,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6560,310670.0,82017.0,,38.92583333,141.12916667, 38:55:33,141:07:45,
681,1975,1,,310921,2,,,,,,,,赤子橋,アカゴバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6570,310700.0,82017.0,,38.92388889,142.09805556, 38:55:26,142:05:53,
682,1975,1,,310931,2,,,,,,,,久伝橋,キユウデンバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6610,310710.0,82017.0,,38.91527778,141.33083333, 38:54:55,141:19:51,
683,1975,1,,310941,2,,,,,,,,,サイノカミバシ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6620,,,,38.89722222,141.31194444, 38:53:50,141:18:43,
684,1975,1,,310951,2,,,,,,,,松形橋,マツガタバシ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6630,310720.0,82017.0,,38.89666667,141.29944444, 38:53:48,141:17:58,
685,1975,1,,310961,2,,,,,,,,水門橋,スイモンバシ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6640,310730.0,,,38.89694444,141.26888889, 38:53:49,141:16:08,
686,1975,1,,310971,2,,,,,,,,岩崎橋,イワサキバシ,,AA,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6710,310290.0,,,39.91750000,141.19555556, 39:55:03,141:11:44,
687,1975,1,,310981,2,,,,,,,,,イワヒメバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6720,,,,39.79194444,141.16388889, 39:47:31,141:09:50,
688,1975,1,,310991,2,,,,,,,,,ユウガオノセバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6730,,,,39.71555556,141.12972222, 39:42:56,141:07:47,
689,1975,1,,311001,2,,,,,,,,朝日橋,アサヒバシ,,A,2,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6740,310420.0,,,39.38750000,141.12888889, 39:23:15,141:07:44,
690,1975,1,,311011,2,,,,,,,,昭和橋,シヨウワバシ,,A,2,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6750,310430.0,,,39.33222222,141.14444444, 39:19:56,141:08:40,
691,1975,1,,311021,2,,,,,,,,珊瑚橋,サンゴバシ,,A,2,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6760,310400.0,82017.0,,39.28500000,141.13027778, 39:17:06,141:07:49,
692,1975,1,,311031,2,,,,,,,,藤橋,フジバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6770,310460.0,,,39.09361111,141.18555556, 39:05:37,141:11:08,
693,1975,1,,311041,2,,,,,,,,北上川橋,キタカミバシ,,A,1,,1973,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6780,310480.0,,,38.89944444,141.26305556, 38:53:58,141:15:47,
694,1975,1,,311051,2,,,,,,,,丹藤橋,タンドウバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6790,310860.0,82017.0,,39.93611111,141.20472222, 39:56:10,141:12:17,
695,1975,1,,311061,2,,,,,,,,春木場橋,ハルキババシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6810,310940.0,82017.0,,39.69166667,140.94805556, 39:41:30,140:56:53,
696,1975,1,,311071,2,,,,,,,,つなぎ橋,ツナギバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6820,,,,39.68111111,141.02194444, 39:40:52,141:01:19,
697,1975,1,,311081,2,,,,,,,,滝太橋,タキダバシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6830,311020.0,,,39.69694444,141.06388889, 39:41:49,141:03:50,
698,1975,1,,311091,2,,,,,,,,東北線鉄橋,トウホクセンテツキヨウ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6840,311000.0,82017.0,,39.69472222,141.14361111, 39:41:41,141:08:37,
699,1975,1,,311101,2,,,,,,,,西山発電所取水堰,ニシヤマハツデンシヨシユスイゼキ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6850,310970.0,82017.0,,39.82500000,140.87333333, 39:49:30,140:52:24,
700,1975,1,,311111,2,,,,,,,,葛根田橋,クズネタバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6860,310950.0,82017.0,,39.69277778,140.95944444, 39:41:34,140:57:34,
701,1975,1,,311121,2,,,,,,,,矢川橋,ヤガワバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6870,310960.0,82017.0,,39.66000000,140.78722222, 39:39:36,140:47:14,
702,1975,1,,311131,2,,,,,,,,太田橋,オオタバシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6880,311030.0,,,39.70305556,141.12388889, 39:42:11,141:07:26,
703,1975,1,,311141,2,,,,,,,,,ゲンブバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6890,,,,39.78833333,140.94388889, 39:47:18,140:56:38,
704,1975,1,,311151,2,,,,,,,,高橋,タカハシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6900,310980.0,,,39.95555556,140.96027778, 39:57:20,140:57:37,
705,1975,1,,311161,2,,,,,,,,水道橋,スイドウバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6910,310870.0,82017.0,,39.69694444,141.15000000, 39:41:49,141:09:00,
706,1975,1,,311171,2,,,,,,,,御厩橋,オウマヤバシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6920,310890.0,82017.0,,39.70916667,141.16305556, 39:42:33,141:09:47,
707,1975,1,,311181,2,,,,,,,,落合橋,オチアイバシ,,A,1,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6930,310880.0,82017.0,,39.71583333,141.18194444, 39:42:57,141:10:55,
708,1975,1,,311191,2,,,,,,,,,ヤマガバシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6940,,,,39.71388889,141.18277778, 39:42:50,141:10:58,
709,1975,1,,311201,2,,,,,,,,,ウエノハシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6950,,,,39.70916667,141.20694444, 39:42:33,141:12:25,
710,1975,1,,311211,2,,,,,,,,,ビシヤモンバシ,,A,2,,1975,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6960,,,,39.71027778,141.28666667, 39:42:37,141:17:12,
711,1975,1,,311221,2,,,,,,,,宮城県境,ミヤギケンザカイ,,A,1,,1976,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R6970,311710.0,82535.0,,38.91722222,141.48833333, 38:55:02,141:29:18,
712,1975,1,,311271,2,,,,,,,,水吉橋,ミズヨシバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R7210,310010.0,,,40.37472222,141.48111111, 40:22:29,141:28:52,
713,1975,1,,311281,2,,,,,,,,府金橋,フキンバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8010,310060.0,,,40.32722222,141.30444444, 40:19:38,141:18:16,
714,1975,1,,311291,2,,,,,,,,川原橋,カワハラバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8020,310050.0,,,40.25916667,141.29027778, 40:15:33,141:17:25,
715,1975,1,,311301,2,,,,,,,,小姓堂橋,コシヨウドウバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8030,310040.0,,,40.17916667,141.30611111, 40:10:45,141:18:22,
716,1975,1,,311311,2,,,,,,,,薬師橋,ヤクシバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8040,310030.0,,,40.23888889,141.27277778, 40:14:20,141:16:22,
717,1975,1,,311321,2,,,,,,,,合川橋,アイカワバシ,,A,1,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8110,310520.0,82016.0,,40.24500000,141.26805556, 40:14:42,141:16:05,
718,1975,1,,311331,2,,,,,,,,岩谷橋,イワタニバシ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8210,310490.0,82016.0,,40.27361111,141.30111111, 40:16:25,141:18:04,
719,1975,1,,311341,2,,,,,,,,矢の神(白鳥停留所前),シラトリテイリユウジヨ,,C,2,,1973,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R8220,310500.0,,,40.24611111,141.33611111, 40:14:46,141:20:10,
