,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
6337,1980,3,,3630234,2,36,608,2,,,ケンホクエンガンカイイキ,,,ST.2,,A,1.0,3.0,1976.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630280.0,,,34.26861111,134.59055556, 34:16:07,134:35:26,3660802
6338,1980,3,,3630244,2,36,608,3,,県北沿岸海域,ケンホクエンガンカイイキ,,Ｓｔ‐３,ST.3,,A,1.0,3.0,1976.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630290.0,,,34.21361111,134.59333333, 34:12:49,134:35:36,3660803
6339,1980,3,,3630254,2,36,608,4,,,ケンホクエンガンカイイキ,,,ST.4,,A,1.0,3.0,1976.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630300.0,,,34.20333333,134.66388889, 34:12:12,134:39:50,3660804
6340,1980,3,,3630264,2,36,608,51,,,ケンホクエンガンカイイキ,,,ST.5,,A,1.0,3.0,1976.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630310.0,,,34.24194444,134.53555556, 34:14:31,134:32:08,3660851
6341,1980,3,,3630274,2,36,608,52,,,ケンホクエンガンカイイキ,,,ST.6,,A,1.0,3.0,1976.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630320.0,,,34.18666667,134.64333333, 34:11:12,134:38:36,3660852
6342,1980,3,,3630284,2,36,609,1,,,キイスイドウ(1),,,ST.1,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630330.0,,,34.13666667,134.68055556, 34:08:12,134:40:50,3660901
6343,1980,3,,3630294,2,36,609,2,,,キイスイドウ(1),,,ST.2,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630340.0,,,34.03666667,134.68055556, 34:02:12,134:40:50,3660902
6344,1980,3,,3630304,2,36,609,3,,,キイスイドウ(1),,,ST.3,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630350.0,,,33.93666667,134.74722222, 33:56:12,134:44:50,3660903
6345,1980,3,,3630314,2,36,609,51,,,キイスイドウ(1),,,ST.4,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630360.0,,,34.12000000,134.62555556, 34:07:12,134:37:32,3660951
6346,1980,3,,3630324,2,36,609,52,,,キイスイドウ(1),,,ST.5,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630370.0,,,34.08000000,134.62555556, 34:04:48,134:37:32,3660952
6347,1980,3,,3630334,2,36,609,53,,,キイスイドウ(1),,,ST.6,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630380.0,,,34.03666667,134.62388889, 34:02:12,134:37:26,3660953
6348,1980,3,,3630344,2,36,609,54,,,キイスイドウ(1),,,ST.7,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630390.0,,,33.98666667,134.67194444, 33:59:12,134:40:19,3660954
6349,1980,3,,3630354,2,36,609,55,,,キイスイドウ(1),,,ST.8,,A,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630400.0,,,33.88666667,134.73055556, 33:53:12,134:43:50,3660955
6350,1980,3,,3630364,2,36,610,1,,,キイスイドウ(2),,,ST.9,,B,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630410.0,,,34.04861111,134.60388889, 34:02:55,134:36:14,3661001
6351,1980,3,,3630374,2,36,610,51,,,キイスイドウ(2),,,ST.10,,B,1.0,3.0,1978.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630420.0,,,34.05888889,134.60388889, 34:03:32,134:36:14,3661051
6352,1980,3,,3630384,2,36,701,1,,橘湾,タチバナワン,,Ｓｔ‐１,ST.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630430.0,,,33.86861111,134.64888889, 33:52:07,134:38:56,3670101
6353,1980,3,,3630394,2,36,701,2,,橘湾,タチバナワン,,Ｓｔ‐２,ST.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630440.0,,,33.87500000,134.66888889, 33:52:30,134:40:08,3670102
6354,1980,3,,3630404,2,36,701,3,,橘湾,タチバナワン,,Ｓｔ‐３,ST.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630450.0,,,33.85694444,134.67111111, 33:51:25,134:40:16,3670103
6355,1980,3,,3630414,2,36,701,4,,橘湾,タチバナワン,,Ｓｔ‐４,ST.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630460.0,,,33.86611111,134.63638889, 33:51:58,134:38:11,3670104
6356,1980,3,,3630424,2,36,701,5,,橘湾,タチバナワン,,Ｓｔ‐５,ST.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630470.0,,,33.88500000,134.65500000, 33:53:06,134:39:18,3670105
6358,1980,3,,3630444,2,36,701,7,,橘湾,タチバナワン,,Ｓｔ‐Ｂ,ST.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630490.0,,,33.87000000,134.65694444, 33:52:12,134:39:25,3670107
6359,1980,3,,3630454,2,36,701,8,,橘湾,タチバナワン,,Ｓｔ‐Ｃ,ST.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630500.0,,,33.87194444,134.66472222, 33:52:19,134:39:53,3670108
6360,1980,1,,3710014,2,37,1,1,,,ツメタガワ,,,シオドメスイモンカミ,,E,3.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710010.0,,,34.32388889,134.15805556, 34:19:26,134:09:29,3700101
6361,1980,1,,3710024,2,37,2,1,,御坊川,ゴボウガワ,,観光橋,カンコウバシ,,E,3.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710040.0,88575.0,,34.33444444,134.05833333, 34:20:04,134:03:30,3700201
6362,1980,1,,3710034,2,37,3,1,,杣場川,センバガワ,,楠上水門,クスガミスイモン,,E,3.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710080.0,88575.0,,34.33111111,134.05722222, 34:19:52,134:03:26,3700301
6363,1980,1,,3710044,2,37,4,1,,摺鉢谷川,スリバチダニガワ,,水道橋,スイドウバシ,,E,3.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710100.0,,,34.34527778,134.02888889, 34:20:43,134:01:44,3700401
6364,1980,1,,3710054,2,37,5,1,,香東川（１）,ゴウトウガワ(1),,岩崎橋,イワサキバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710110.0,88305.0,,34.22527778,134.03555556, 34:13:31,134:02:08,3700501
6366,1980,1,,3710074,2,37,6,1,,香東川（２）,ゴウトウガワ(2),,香東川橋,ゴウトウガワバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710120.0,88305.0,,34.33833333,134.01444444, 34:20:18,134:00:52,3700601
6367,1980,1,,3710084,2,37,7,1,,本津川（１）,ホンヅガワ(1),,国分寺町第一水道取水口,コクブンヂダイイチシユスイコウ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710140.0,88305.0,,34.29750000,133.96277778, 34:17:51,133:57:46,3700701
6368,1980,1,,3710094,2,37,8,1,,本津川（２）,ホンヅガワ(2),,香西橋,コウザイバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710160.0,88305.0,,34.34138889,134.00444444, 34:20:29,134:00:16,3700801
6369,1980,1,,3710104,2,37,9,1,,財田川（１）,サイタガワ(1),,祇園橋,ギオンバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710180.0,88306.0,,34.12000000,133.72861111, 34:07:12,133:43:43,3700901
6370,1980,1,,3710114,2,37,9,51,,財田川（１）,サイタガワ(1),,財田橋,サイタバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710190.0,88306.0,,34.12166667,133.78027778, 34:07:18,133:46:49,3700951
6372,1980,1,,3710134,2,37,10,1,,財田川（２）,サイタガワ(2),,江藤橋,エトウバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710200.0,88306.0,,34.12916667,133.70972222, 34:07:45,133:42:35,3701001
6373,1980,1,,3710144,2,37,10,51,,財田川（２）,サイタガワ(2),,本山橋,モトヤマバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710210.0,88306.0,,34.13805556,133.69250000, 34:08:17,133:41:33,3701051
6374,1980,1,,3710154,2,37,10,52,,財田川（２）,サイタガワ(2),,稲積橋,イナヅミバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710220.0,88306.0,,34.13638889,133.66666667, 34:08:11,133:40:00,3701052
6375,1980,1,,3710164,2,37,11,1,,青海川,オウミガワ,,青海橋,オウミバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710240.0,88575.0,,34.34305556,133.91666667, 34:20:35,133:55:00,3701101
6377,1980,1,,3710184,2,37,12,1,,綾川,アヤガワ,,雲井橋,クモイバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710250.0,88575.0,,34.32527778,133.88333333, 34:19:31,133:53:00,3701201
6378,1980,1,,3710194,2,37,12,51,,綾川,アヤガワ,,長田橋,ナガタバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710260.0,88575.0,,34.22194444,133.95000000, 34:13:19,133:57:00,3701251
6380,1980,1,,3710214,2,37,13,1,,大束川（１）,ダイソクガワ(1),,宇田津町水道取水口,ウタヅチヨウスイドウシユスイコウ,,B,2.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710290.0,88575.0,,34.30527778,133.83416667, 34:18:19,133:50:03,3701301
6381,1980,1,,3710224,2,37,13,51,,,ダイソクガワ(1),,,ダイモクガワゴウリユウテンカミ,,B,2.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710300.0,,,34.25944444,133.85944444, 34:15:34,133:51:34,3701351
6382,1980,1,,3710234,2,37,13,52,,大束川（１）,ダイソクガワ(1),,津の郷橋,ツノゴウバシ,,B,2.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710310.0,88575.0,,34.29333333,133.84111111, 34:17:36,133:50:28,3701352
6384,1980,1,,3710254,2,37,14,1,,大束川（２）,ダイソクガワ(2),,,メオトスイモン,,C,2.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.31277778,133.82500000, 34:18:46,133:49:30,3701401
6385,1980,1,,3710264,2,37,15,1,,土器川,ドキガワ,,丸亀橋,マルガメバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710340.0,88086.0,,34.28694444,133.81277778, 34:17:13,133:48:46,3701501
6386,1980,1,,3710274,2,37,15,51,,土器川,ドキガワ,,常包橋,ツネカネバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710350.0,88086.0,,34.17277778,133.88944444, 34:10:22,133:53:22,3701551
6387,1980,1,,3710284,2,37,15,52,,土器川,ドキガワ,,祓川橋,ハライカワバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710360.0,88086.0,,34.19833333,133.84111111, 34:11:54,133:50:28,3701552
6388,1980,1,,3710294,2,37,16,1,,西汐入川,ニシシオイリガワ,,塩屋橋,シオヤバシ,,E,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710370.0,88575.0,,34.28472222,133.78250000, 34:17:05,133:46:57,3701601
6389,1980,1,,3710304,2,37,17,1,,,カナクラガワ,,,スイモンバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710400.0,,,34.27500000,133.77305556, 34:16:30,133:46:23,3701701
6390,1980,1,,3710314,2,37,17,51,,金倉川,カナクラガワ,,琴平町水道取水口,コトヒラチヨウスイドウシユスイコウ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710410.0,88575.0,,34.18444444,133.82277778, 34:11:04,133:49:22,3701751
6391,1980,1,,3710324,2,37,17,52,,金倉川,カナクラガワ,,与北橋,ヨギタバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710420.0,88575.0,,34.23000000,133.79638889, 34:13:48,133:47:47,3701752
6392,1980,1,,3710334,2,37,17,53,,金倉川,カナクラガワ,,五条橋,ゴジヨウバシ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710430.0,88575.0,,34.24750000,133.78666667, 34:14:51,133:47:12,3701753
6394,1980,1,,3710354,2,37,18,1,,桜川,サクラガワ,,河口ぜき上,カコウゼキカミ,,B,2.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710460.0,,,34.27250000,133.74833333, 34:16:21,133:44:54,3701801
6395,1980,1,,3710364,2,37,19,1,,,ヒロタガワ,,,シオドメスイモンカミ,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710500.0,,,34.25222222,133.74277778, 34:15:08,133:44:34,3701901
6396,1980,1,,3710374,2,37,19,51,,,ヒロタガワ,,,コクドウ11ゴウセンコウサテン,,A,1.0,3.0,1971.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710510.0,,,34.23888889,133.75666667, 34:14:20,133:45:24,3701951
6397,1980,1,,3710384,2,37,20,1,,,カベガワ,,,シドチヨウスイドウシユスイコウ,,A,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710530.0,,,34.32472222,134.20888889, 34:19:29,134:12:32,3702001
6398,1980,1,,3710394,2,37,20,51,,鴨部川,カベガワ,,井戸橋,イドバシ,,A,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710540.0,88575.0,,34.26444444,134.16361111, 34:15:52,134:09:49,3702051
6399,1980,1,,3710404,2,37,21,1,,牟礼川,ムレガワ,,,ムレチヨウスイドウシユスイコウ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34277778,134.12305556, 34:20:34,134:07:23,3702101
6400,1980,1,,3710414,2,37,22,1,,新川,シンカワ,,高松市水道取水口,タカマツシスイドウシユスイコウ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710560.0,88575.0,,34.32750000,134.09611111, 34:19:39,134:05:46,3702201
6401,1980,1,,3710424,2,37,22,51,,新川,シンカワ,,平木橋,ヒラギバシ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710570.0,88575.0,,34.27055556,134.13388889, 34:16:14,134:08:02,3702251
6404,1980,1,,3710454,2,37,23,1,,春日川,カスガガワ,,県道春日川橋,ケンドウカスガガワバシ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710590.0,88575.0,,34.33527778,134.08500000, 34:20:07,134:05:06,3702301
6405,1980,1,,3710464,2,37,24,1,,相引川,アイビキガワ,,屋島病院南,ヤシマビヨウインミナミ,,D,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710630.0,88575.0,,34.34055556,134.09694444, 34:20:26,134:05:49,3702401
6406,1980,1,,3710474,2,37,25,1,,高瀬川,タカセガワ,,詑間町水道取水口,タクマチヨウスイドウシユスイコウ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710650.0,88575.0,,34.21250000,133.68944444, 34:12:45,133:41:22,3702501
6407,1980,1,,3710484,2,37,25,51,,高瀬川,タカセガワ,,,ニシオカバシ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.17388889,133.76611111, 34:10:26,133:45:58,3702551
6408,1980,1,,3710494,2,37,25,52,,高瀬川,タカセガワ,,砂子橋,スナゴバシ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710670.0,88575.0,,34.17722222,133.73055556, 34:10:38,133:43:50,3702552
6409,1980,1,,3710504,2,37,25,53,,高瀬川,タカセガワ,,長法寺水源口,チヨウホウジスイゲングチ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710680.0,88575.0,,34.18444444,133.71916667, 34:11:04,133:43:09,3702553
6410,1980,1,,3710514,2,37,25,54,,高瀬川,タカセガワ,,三野町水道取水口,ミノチヨウスイドウシユスイコウ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710690.0,88575.0,,34.19666667,133.70833333, 34:11:48,133:42:30,3702554
6411,1980,1,,3710524,2,37,25,55,,高瀬川,タカセガワ,,,アサスイゲンコウ,,B,2.0,3.0,1974.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.17500000,133.76472222, 34:10:30,133:45:53,3702555
6412,1980,1,,3710534,2,37,26,1,,,ウマヤドガワ,,,カワマタスイゲンカミ,,A,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710710.0,,,34.19000000,134.40194444, 34:11:24,134:24:07,3702601
6413,1980,1,,3710544,2,37,26,51,,,ウマヤドガワ,,,オオカワバシ,,A,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710720.0,,,34.21972222,134.41250000, 34:13:11,134:24:45,3702651
6414,1980,1,,3710554,2,37,27,1,,湊川,ミナトガワ,,湊川橋,ミナトガワバシ,,A,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710730.0,88575.0,,34.24305556,134.34888889, 34:14:35,134:20:56,3702701
6415,1980,1,,3710564,2,37,27,51,,湊川,ミナトガワ,,藤井橋,フジイバシ,,A,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710740.0,88575.0,,34.22277778,134.34138889, 34:13:22,134:20:29,3702751
6416,1980,1,,3710574,2,37,28,1,,依田川,ヨダガワ,,,オオウチダムホウスイコウ,,A,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22222222,134.29722222, 34:13:20,134:17:50,3702801
6418,1980,1,,3710594,2,37,29,1,,,バンヤガワ,,,カコウ,,C,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710760.0,,,34.26361111,134.32027778, 34:15:49,134:19:13,3702901
6419,1980,1,,3710604,2,37,30,1,,,ツダガワ,,,カコウシオドメカミ,,A,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710770.0,,,34.29805556,134.24666667, 34:17:53,134:14:48,3703001
6420,1980,1,,3710614,2,37,30,51,,津田川,ツダガワ,,松尾橋,マツオバシ,,A,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710780.0,88575.0,,34.26055556,134.24861111, 34:15:38,134:14:55,3703051
6421,1980,1,,3710624,2,37,30,52,,津田川,ツダガワ,,寺尾橋,テラオバシ,,A,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710790.0,88575.0,,34.29111111,134.22166667, 34:17:28,134:13:18,3703052
6422,1980,1,,3710634,2,37,31,1,,弁天川,ベンテンガワ,,弁天橋,ベンテンバシ,,C,1.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710800.0,,,34.32638889,134.18500000, 34:19:35,134:11:06,3703101
6423,1980,1,,3710644,2,37,32,1,,一の谷川,イチノタニガワ,,,シチケンバシ,,D,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.12444444,133.65194444, 34:07:28,133:39:07,3703201
6424,1980,1,,3710654,2,37,32,51,,一の谷川,イチノタニガワ,,小岡,コオカ,,D,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710820.0,88576.0,,34.13333333,133.67138889, 34:08:00,133:40:17,3703251
6425,1980,1,,3710674,2,37,33,1,,柞田川,クニタガワ,,出晴水源横,デハレスイゲンヨコ,,B,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710840.0,88576.0,,34.09638889,133.68750000, 34:05:47,133:41:15,3703301
6426,1980,1,,3710684,2,37,33,51,,柞田川,クニタガワ,,岡宮橋,オカノミヤバシ,,B,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710850.0,88576.0,,34.07722222,133.68361111, 34:04:38,133:41:01,3703351
6427,1980,1,,3710694,2,37,33,52,,柞田川,クニタガワ,,黒淵橋,クロブチバシ,,B,2.0,3.0,1975.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710860.0,88576.0,,34.11666667,133.64750000, 34:07:00,133:38:51,3703352
6428,1980,1,,3710704,2,37,34,1,,伝法川,デンポウガワ,,北山浄水場上,キタヤマジヨウスイジヨウカミ,,B,1.0,3.0,1976.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710880.0,88575.0,,34.49111111,134.19388889, 34:29:28,134:11:38,3703401
6429,1980,1,,3710714,2,37,34,51,,伝法川,デンポウガワ,,肥土山浄水場上,ヒドヤマジヨウスイジヨウカミ,,B,1.0,3.0,1976.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710890.0,88575.0,,34.50333333,134.22750000, 34:30:12,134:13:39,3703451
