,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
4328,2005,3,,2430010,2,24,601,1,7,四日市港（甲）,ヨツカイチコウ（コウ）,Yokkaichiko (ko),四日市港（甲）Ｓｔ１,ヨツカイチコウ（コウ）ＳＴ１,Yokkaichiko (ko) St1,C,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,1.0,伊勢湾（ロ）,イセワン（ロ）,Isewan (ro),四日市港（甲）Ｓｔ１,,Yokkaichiko (ko) St1,Ⅳ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.98611111,136.68194444, 34:59:10,136:40:55,2460101
4329,2005,3,,2430220,2,24,601,53,8,四日市港（甲）,ヨツカイチコウ（コウ）,Yokkaichiko (ko),四日市港（甲）ｓｔ１０,ヨツカイチコウ（コウ）ＳＴ１０,Yokkaichiko (ko) st10,C,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,5.0,1.0,伊勢湾（ロ）,イセワン（ロ）,Isewan (ro),四日市港（甲）ｓｔ１０,,Yokkaichiko (ko) st10,Ⅳ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.94694444,136.65416667, 34:56:49,136:39:15,2460153
4330,2005,3,,2430230,2,24,601,54,8,四日市港（甲）,ヨツカイチコウ（コウ）,Yokkaichiko (ko),四日市港（甲）ｓｔ１２,ヨツカイチコウ（コウ）ＳＴ１２,Yokkaichiko (ko) st12,C,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,5.0,1.0,伊勢湾（ロ）,イセワン（ロ）,Isewan (ro),四日市港（甲）ｓｔ１２,,Yokkaichiko (ko) st12,Ⅳ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.00638889,136.66583333, 35:00:23,136:39:57,2460154
4331,2005,3,,2430270,2,24,601,58,8,四日市港（甲）,ヨツカイチコウ（コウ）,Yokkaichiko (ko),四日市港（甲）ｓｔ１１,ヨツカイチコウ（コウ）ＳＴ１１,Yokkaichiko (ko) st11,C,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,5.0,1.0,伊勢湾（ロ）,イセワン（ロ）,Isewan (ro),四日市港（甲）ｓｔ１１,,Yokkaichiko (ko) st11,Ⅳ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.97611111,136.65083333, 34:58:34,136:39:03,2460158
4332,2005,3,,2430480,2,24,601,71,8,四日市港（甲）,ヨッカイチコウ（コウ）,Yokkaichiko (ko),四日市港（甲）Ｓｔ２,ヨッカイチコウ（コウ）ＳＴ２,Yokkaichiko (ko) St2,C,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,1.0,伊勢湾（ロ）,イセワン（ロ）,Isewan (ro),四日市港（甲）Ｓｔ２,,Yokkaichiko (ko) St2,Ⅳ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.96055556,136.65083333, 34:57:38,136:39:03,2460171
4333,2005,3,,2430030,2,24,603,1,7,四日市・鈴鹿地先海域（甲）,ヨツカイチスズカチサキカイイキ（コウ）,Yokkaichi-Suzukachisakikaiiki (ko),四日市鈴鹿（甲）Ｓｔ３,ヨツカイチスズカ（コウ）ＳＴ３,Yokkaichisuzuka (ko) St3,B,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,2.0,伊勢湾（ハ）,イセワン（ハ）,Isewan (ha),四日市鈴鹿（甲）Ｓｔ３,,Yokkaichisuzuka (ko) St3,Ⅲ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,304.0,,,,,,,,0.0,,,,,34.97666667,136.69416667, 34:58:36,136:41:39,2460301
4334,2005,3,,2430040,2,24,603,2,7,四日市・鈴鹿地先海域（甲）,ヨツカイチスズカチサキカイイキ（コウ）,Yokkaichi-Suzukachisakikaiiki (ko),四日市鈴鹿（甲）Ｓｔ４,ヨツカイチスズカ（コウ）ＳＴ４,Yokkaichisuzuka (ko) St4,B,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,2.0,伊勢湾（ハ）,イセワン（ハ）,Isewan (ha),四日市鈴鹿（甲）Ｓｔ４,,Yokkaichisuzuka (ko) St4,Ⅲ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,304.0,,,,,,,,0.0,,,,,34.93444444,136.66805556, 34:56:04,136:40:05,2460302
4335,2005,3,,2430050,2,24,604,1,7,四日市・鈴鹿地先海域（乙）,ヨツカイチスズカチサキカイイキ（オツ）,Yokkaichi-Suzukachisakikaiiki (otsu),四日市鈴鹿（乙）Ｓｔ５,ヨツカイチスズカ（オツ）ＳＴ５,Yokkaichisuzuka (otsu) St5,A,1.0,1.0,1970.0,9.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,2.0,伊勢湾（ハ）,イセワン（ハ）,Isewan (ha),四日市鈴鹿（乙）Ｓｔ５,,Yokkaichisuzuka (otsu) St5,Ⅲ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,304.0,,,,,,,,0.0,,,,,34.96027778,136.71527778, 34:57:37,136:42:55,2460401
4336,2005,3,,2430060,2,24,605,1,7,津・松阪地先海域,ツマツサカチサキカイイキ,Tsu-Matsusakachisakikaiiki,津松阪地先海域Ｓｔ１,ツマツサカチサキカイイキＳＴ１,TsumatsusakachisakikaiikiSt1,B,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),津松阪地先海域Ｓｔ１,,TsumatsusakachisakikaiikiSt1,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.71500000,136.53055556, 34:42:54,136:31:50,2460501
4337,2005,3,,2430070,2,24,605,2,7,津・松阪地先海域,ツマツサカチサキカイイキ,Tsu-Matsusakachisakikaiiki,津松阪地先海域Ｓｔ２,ツマツサカチサキカイイキＳＴ２,TsumatsusakachisakikaiikiSt2,B,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),津松阪地先海域Ｓｔ２,,TsumatsusakachisakikaiikiSt2,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.67000000,136.56388889, 34:40:12,136:33:50,2460502
4338,2005,3,,2430080,2,24,605,3,7,津・松阪地先海域,ツマツサカチサキカイイキ,Tsu-Matsusakachisakikaiiki,津松阪地先海域Ｓｔ３,ツマツサカチサキカイイキＳＴ３,TsumatsusakachisakikaiikiSt3,B,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),津松阪地先海域Ｓｔ３,,TsumatsusakachisakikaiikiSt3,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.62666667,136.57055556, 34:37:36,136:34:14,2460503
4339,2005,3,,2430090,2,24,606,1,7,伊勢地先海域,イセチサキカイイキ,Isechisakikaiiki,伊勢地先海域Ｓｔ４,イセチサキカイイキＳＴ４,IsechisakikaiikiSt4,B,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),伊勢地先海域Ｓｔ４,,IsechisakikaiikiSt4,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.53666667,136.74027778, 34:32:12,136:44:25,2460601
4340,2005,3,,2430100,2,24,607,1,7,英虞湾,アゴワン,Agowan,英虞湾Ｓｔ１,アゴワンＳＴ１,AgowanSt1,A,1.0,3.0,1974.0,5.0,10.0,,,,,,1.0,,,,,,,,,2.0,4.0,4.0,英虞湾,アゴワン,Agowan,英虞湾Ｓｔ１,,AgowanSt1,Ⅰ,4.0,3.0,1996.0,3.0,29.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.30333333,136.82194444, 34:18:12,136:49:19,2460701
4341,2005,3,,2430110,2,24,607,2,7,英虞湾,アゴワン,Agowan,英虞湾Ｓｔ２,アゴワンＳＴ２,AgowanSt2,A,1.0,3.0,1974.0,5.0,10.0,,,,,,1.0,,,,,,,,,2.0,4.0,4.0,英虞湾,アゴワン,Agowan,英虞湾Ｓｔ２,,AgowanSt2,Ⅰ,4.0,3.0,1996.0,3.0,29.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.28888889,136.76722222, 34:17:20,136:46:02,2460702
4342,2005,3,,2430120,2,24,608,1,7,五ヶ所湾,ゴカシヨワン,Gokashowan,五ヶ所湾Ｓｔ１,ゴカシヨワンＳＴ１,GokashowanSt1,A,2.0,3.0,1974.0,5.0,10.0,,,,,,1.0,,,,,,,,,2.0,4.0,5.0,五ヶ所湾,ゴカシヨワン,Gokashowan,五ヶ所湾Ｓｔ１,,GokashowanSt1,Ⅰ,4.0,3.0,1998.0,3.0,31.0,1.0,1.0,0.21,,,3.0,1.0,,,,,,,,,0.0,,,,,34.31027778,136.68000000, 34:18:37,136:40:48,2460801
4343,2005,3,,2430130,2,24,609,1,7,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ１,オワセワンＳＴ１,OwasewanSt1,A,2.0,3.0,1975.0,4.0,11.0,,,,,,1.0,,,,,,,,,1.0,4.0,6.0,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ１,,OwasewanSt1,Ⅱ,1.0,3.0,2000.0,3.0,31.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.06833333,136.22277778, 34:04:06,136:13:22,2460901
4344,2005,3,,2430140,2,24,609,2,7,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ２,オワセワンＳＴ２,OwasewanSt2,A,2.0,3.0,1975.0,4.0,11.0,,,,,,1.0,,,,,,,,,1.0,4.0,6.0,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ２,,OwasewanSt2,Ⅱ,1.0,3.0,2000.0,3.0,31.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.10638889,136.24555556, 34:06:23,136:14:44,2460902
4345,2005,3,,2430150,2,24,610,51,8,伊勢湾,イセワン,Isewan,鳥羽湾Ｓｔ１,トバワンＳＴ１,TobawanSt1,A,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,321.0,,,,,,,,2.0,5.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),鳥羽湾Ｓｔ１,,TobawanSt1,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.48111111,136.85527778, 34:28:52,136:51:19,2461051
4346,2005,3,,2430160,2,24,610,52,8,伊勢湾,イセワン,Isewan,鳥羽湾Ｓｔ２,トバワンＳＴ２,TobawanSt2,A,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,321.0,,,,,,,,2.0,5.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),鳥羽湾Ｓｔ２,,TobawanSt2,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.46666667,136.89361111, 34:28:00,136:53:37,2461052
4347,2005,3,,2430170,2,24,610,53,8,伊勢湾,イセワン,Isewan,的矢湾Ｓｔ１,マトヤワンＳＴ１,MatoyawanSt1,A,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,321.0,,,,,,,,2.0,5.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),的矢湾Ｓｔ１,,MatoyawanSt1,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.37000000,136.88722222, 34:22:12,136:53:14,2461053
4348,2005,3,,2430490,2,24,610,54,8,伊勢湾,イセワン,Isewan,伊勢湾（ニ）Ｓｔ１,イセワン（ニ）Ｓ　　１,Isewan (ni) St1,A,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,321.0,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),伊勢湾（ニ）Ｓｔ１,,Isewan (ni) St1,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.72055556,136.66361111, 34:43:14,136:39:49,2461054
4349,2005,3,,2430500,2,24,610,55,8,伊勢湾,イセワン,Isewan,伊勢湾（ニ）Ｓｔ２,イセワン（ニ）Ｓ　　２,Isewan (ni) St2,A,1.0,1.0,1971.0,5.0,25.0,,,,,,1.0,321.0,,,,,,,,2.0,4.0,3.0,伊勢湾（ニ）,イセワン（ニ）,Isewan (ni),伊勢湾（ニ）Ｓｔ２,,Isewan (ni) St2,Ⅱ,1.0,2.0,1996.0,2.0,27.0,1.0,1.0,,,,3.0,1.0,305.0,,,,,,,,0.0,,,,,34.60500000,136.73027778, 34:36:18,136:43:49,2461055
4350,2005,3,,2430180,2,24,701,1,9,尾鷲湾（未指定）,オワセワン（ミシテイ）,Owasewan (mishitei),尾鷲湾Ｓｔ３,オワセワンＳＴ３,OwasewanSt3,,,,,,,,,,,,1.0,,,,,,,,,2.0,5.0,6.0,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ４,,OwasewanSt4,Ⅱ,1.0,3.0,2000.0,3.0,31.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.06944444,136.21055556, 34:04:10,136:12:38,2470101
4351,2005,3,,2430190,2,24,701,2,9,尾鷲湾（未指定）,オワセワン（ミシテイ）,Owasewan (mishitei),尾鷲湾Ｓｔ４,オワセワンＳＴ４,OwasewanSt4,,,,,,,,,,,,1.0,,,,,,,,,2.0,5.0,6.0,尾鷲湾,オワセワン,Owasewan,尾鷲湾Ｓｔ５,,OwasewanSt5,Ⅱ,1.0,3.0,2000.0,3.0,31.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.07416667,136.20555556, 34:04:27,136:12:20,2470102
4352,2005,1,,2510010,2,25,1,1,1,瀬田川,セタガワ,Setagawa,唐橋流心,カラハシリユウシン,Karahashiryushin,A,1.0,2.0,1972.0,4.0,6.0,,,,,,1.0,,,,,,,,,2.0,3.0,,瀬田川,セタガワ,Setagawa,唐橋流心,,Karahashiryushin,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.97222222,135.90611111, 34:58:20,135:54:22,2500101
4353,2005,1,86061.0,2510390,2,25,1,51,2,瀬田川,セタガワ,Setagawa,洗堰下,アライゼキシタ,Araizekishita,A,1.0,2.0,1972.0,4.0,6.0,,,,,,1.0,,,,,,,,,2.0,3.0,,瀬田川,セタガワ,Setagawa,洗堰下,,Araizekishita,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.93888889,135.91055556, 34:56:20,135:54:38,2500151
4354,2005,1,,2510040,2,25,2,1,1,天神川全域,テンジンガワゼンイキ,Tenjingawazeniki,国道１６１号線との交叉地点,コクドウトノコウサチテン,Kokudoutonokousachiten,A,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,天神川全域,テンジンガワゼンイキ,Tenjingawazeniki,国道１６１号線との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.11166667,135.91055556, 35:06:42,135:54:38,2500201
4355,2005,1,,2510050,2,25,3,1,1,大宮川全域,オオミヤガワゼンイキ,Omiyagawazeniki,旧国道との交叉地点,キユウコクドウトノコウサチテン,Kyukokudoutonokousachiten,A,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,大宮川全域,オオミヤガワゼンイキ,Omiyagawazeniki,旧国道との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.06722222,135.88527778, 35:04:02,135:53:07,2500301
4356,2005,1,,2510060,2,25,4,1,1,柳川全域,ヤナガワゼンイキ,Yanagawazeniki,新柳川橋,シンヤナガワバシ,Shinyanagawabashi,AA,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,柳川全域,ヤナガワゼンイキ,Yanagawazeniki,新柳川橋,,Shinyanagawabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.03083333,135.86666667, 35:01:51,135:52:00,2500401
4357,2005,1,,2510070,2,25,5,1,1,吾妻川全域,アズマガワゼンイキ,Azumagawazeniki,大津湖岸線との交叉地点,オオツコガンセントノコウサチテン,Ootsukogansentonokousachiten,AA,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,吾妻川全域,アズマガワゼンイキ,Azumagawazeniki,大津湖岸線との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.00611111,135.87166667, 35:00:22,135:52:18,2500501
4358,2005,1,,2510080,2,25,6,1,1,相模川全域,サガミガワゼンイキ,Sagamigawazeniki,大津湖岸線との交叉地点,オオツコガンセントノコウサチテン,Ootsukogansentonokousachiten,AA,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,相模川全域,サガミガワゼンイキ,Sagamigawazeniki,大津湖岸線との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.00444444,135.89000000, 35:00:16,135:53:24,2500601
4359,2005,1,,2510090,2,25,7,1,1,十禅寺川全域,ジユウゼンジガワゼンイキ,Juzenjigawazeniki,県道彦根・近江八幡・大津線との交叉地点,ケンドウトノコウサチテン,Kendoutonokousachiten,A,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,十禅寺川全域,ジユウゼンジガワゼンイキ,Juzenjigawazeniki,県道彦根・近江八幡・大津線との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.00333333,135.92388889, 35:00:12,135:55:26,2500701
4360,2005,1,,2510100,2,25,8,1,1,葉山川全域,ハヤマガワゼンイキ,Hayamagawazeniki,県道彦根・近江八幡・大津線との交叉地点,ケンドウトノコウサチテン,Kendoutonokousachiten,A,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,葉山川全域,ハヤマガワゼンイキ,Hayamagawazeniki,県道彦根・近江八幡・大津線との交叉地点,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.04388889,135.94055556, 35:02:38,135:56:26,2500801
4361,2005,1,,2510110,2,25,9,1,1,守山川全域,モリヤマガワゼンイキ,Moriyamagawazeniki,市道石田三宅線との交叉地点,シドウイシダミヤケセントノコウサテン,Shidoishidamiyakesen tono kosachiten,A,3.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,守山川全域,モリヤマガワゼンイキ,Moriyamagawazeniki,市道石田三宅線との交叉地点,,Shidoishidamiyakesen tono kosachiten,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.06861111,135.97972222, 35:04:07,135:58:47,2500901
4362,2005,1,,2510120,2,25,10,1,1,大戸川全域,ダイドガワゼンイキ,Daidogawazeniki,大鳥居発電所下流２０ｍの地点,ハツデンシヨカリユウ２０Ｍノチテン,Otoriihatsudenshokaryu 20m no chiten,A,1.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,大戸川全域,ダイドガワゼンイキ,Daidogawazeniki,大鳥居発電所下流２０ｍの地点,,Otoriihatsudenshokaryu 20m no chiten,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,34.95055556,135.98361111, 34:57:02,135:59:01,2501001
4363,2005,1,,2510130,2,25,10,2,1,大戸川全域,ダイドガワゼンイキ,Daidogawazeniki,稲津橋,イナヅバシ,Inazubashi,A,1.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,大戸川全域,ダイドガワゼンイキ,Daidogawazeniki,稲津橋,,Inazubashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,34.94250000,135.91861111, 34:56:33,135:55:07,2501002
4364,2005,1,,2510140,2,25,11,1,1,信楽川全域,シガラキガワゼンイキ,Shigarakigawazeniki,加河川との合流地点,カゴガワトノゴウリユウチテン,Kagogawa tono goryuten,A,1.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,信楽川全域,シガラキガワゼンイキ,Shigarakigawazeniki,加河川との合流地点,,Kagogawa tono goryuten,,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,34.90138889,135.95138889, 34:54:05,135:57:05,2501101
4365,2005,1,,2510150,2,25,11,2,1,信楽川全域,シガラキガワゼンイキ,Shigarakigawazeniki,瀬田川との合流より上流５０ｍ地点,セタガワゴウリユウテンヨリ５０Ｍカミ,Setagawa tono goryuten yori joryu 50m chiten,A,1.0,3.0,1974.0,4.0,1.0,,,,,,1.0,,,,,,,,,2.0,3.0,,信楽川全域,シガラキガワゼンイキ,Shigarakigawazeniki,瀬田川との合流より上流５０ｍ地点,,Setagawa tono goryuten yori joryu 50m chiten,,,,,,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,34.91250000,135.91416667, 34:54:45,135:54:51,2501102
4366,2005,1,,2510160,2,25,12,1,1,姉川本流全域,アネガワホンリユウゼンイキ,Anegawahonryuzeniki,美浜橋,ミハマバシ,Mihamabashi,AA,1.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,姉川本流全域,アネガワホンリユウゼンイキ,Anegawahonryuzeniki,美浜橋,,Mihamabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.39527778,136.22416667, 35:23:43,136:13:27,2501201
4367,2005,1,,2510170,2,25,13,1,1,田川本流全域,タガワホンリユウゼンイキ,Tagawahonryuzeniki,河口部上流３００ｍ地点,カコウブジヨウリユウ３００Ｍチテン,Kakobujoryu 300m chiten,AA,3.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,田川本流全域,タガワホンリユウゼンイキ,Tagawahonryuzeniki,河口部上流３００ｍ地点,,Kakobujoryu 300m chiten,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.40583333,136.21666667, 35:24:21,136:13:00,2501301
4368,2005,1,,2510180,2,25,14,1,1,天野川本流全域,アマノガワホンリユウゼンイキ,Amanogawahonryuzeniki,朝妻橋,アサヅマバシ,Asazumabashi,AA,3.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,天野川本流全域,アマノガワホンリユウゼンイキ,Amanogawahonryuzeniki,朝妻橋,,Asazumabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.33027778,136.27277778, 35:19:49,136:16:22,2501401
4369,2005,1,,2510190,2,25,15,1,1,犬上川本流全域,イヌカミガワホンリユウゼンイキ,Inukamigawahonryuzeniki,犬上川橋上流１００ｍ地点,イヌカミガワバシノカミ１００Ｍチテン,Inukamigawabashijoryu 100m chiten,AA,2.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,犬上川本流全域,イヌカミガワホンリユウゼンイキ,Inukamigawahonryuzeniki,犬上川橋上流１００ｍ地点,,Inukamigawabashijoryu 100m chiten,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.25611111,136.22861111, 35:15:22,136:13:43,2501501
4370,2005,1,,2510200,2,25,16,1,1,宇曽川本流全域,ウソガワホンリユウゼンイキ,Usogawahonryuzeniki,唐崎橋,カラサキバシ,Karasakibashi,B,1.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,宇曽川本流全域,ウソガワホンリユウゼンイキ,Usogawahonryuzeniki,唐崎橋,,Karasakibashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.24277778,136.20500000, 35:14:34,136:12:18,2501601
4371,2005,1,,2510210,2,25,17,1,1,愛知川本流全域,エチガワホンリユウゼンイキ,Echigawahonryuzeniki,栗見橋,クリミバシ,Kurimibashi,AA,1.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,愛知川本流全域,エチガワホンリユウゼンイキ,Echigawahonryuzeniki,栗見橋,,Kurimibashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.21194444,136.13527778, 35:12:43,136:08:07,2501701
4372,2005,1,,2510220,2,25,18,1,1,日野川本流全域,ヒノガワホンリユウゼンイキ,Hinogawahonryuzeniki,野村橋,ノムラバシ,Nomurabashi,A,1.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,日野川本流全域,ヒノガワホンリユウゼンイキ,Hinogawahonryuzeniki,野村橋,,Nomurabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.13166667,136.03055556, 35:07:54,136:01:50,2501801
4373,2005,1,,2510230,2,25,18,2,1,日野川本流全域,ヒノガワホンリユウゼンイキ,Hinogawahonryuzeniki,日野川橋,ヒノガワバシ,Hinogawabashi,A,1.0,3.0,1975.0,4.0,14.0,,,,,,1.0,,,,,,,,,2.0,3.0,,日野川本流全域,ヒノガワホンリユウゼンイキ,Hinogawahonryuzeniki,日野川橋,,Hinogawabashi,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.0,,,,,35.06305556,136.15388889, 35:03:47,136:09:14,2501802
