,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
793,1971,2310361,,,,0,,,,,,,,,,,,,,,#,0.6,#,49.0,30.0,44.0,#,3.5,#,28.0,7.0,11.0,#,9.6,#,8.3,#,13.0,#,4.8,#,29.0,,44.0,#,5.3,#,15.0,,11.0,#,9.0,#,7.8,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,境大橋,サカイオオハシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3020,2310100.0,85278.0,,35.00916667,136.98805556, 35:00:33,136:59:17,
794,1971,2310371,,,,0,,,,,,,,,,,,,,,#,2.8,#,13.0,5.0,11.0,#,2.8,#,13.0,5.0,11.0,#,7.8,#,7.8,#,9.4,#,4.8,#,13.0,,11.0,#,4.8,#,13.0,,11.0,#,8.9,#,9.6,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,御乗替橋,オノリカエバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3110,2310120.0,,,35.04527778,137.07027778, 35:02:43,137:04:13,
795,1971,2310381,,,,0,,,,,,,,,,,,,,,#,2.1,#,19.0,6.0,11.0,#,2.1,#,19.0,6.0,11.0,#,8.1,#,8.2,#,10.0,#,5.0,#,21.0,,11.0,#,5.0,#,21.0,,11.0,#,10.0,#,10.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,宮前橋,ミヤマエバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3120,2310130.0,,,35.02972222,137.09833333, 35:01:47,137:05:54,
796,1971,2310391,,,,0,,,,,,,,,,,,,,,#,1.8,#,22.0,18.0,44.0,#,1.8,#,16.0,5.0,11.0,#,7.8,#,7.2,#,12.0,#,5.3,#,16.0,,44.0,#,5.7,#,15.0,,11.0,#,9.7,#,9.4,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,境大橋,サカイオオハシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3130,2310110.0,85278.0,,35.00833333,136.98972222, 35:00:30,136:59:23,
797,1971,2310401,,,,0,,,,,,,,,,,,,,,#,2.8,#,18.0,12.0,39.0,#,4.0,#,14.0,4.0,12.0,#,8.9,#,8.8,#,11.0,#,5.5,#,15.0,,3.0,#,5.5,#,15.0,,3.0,#,10.0,#,10.0,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,市原橋,イチハラバシ,,E,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3140,2310140.0,85278.0,,34.98333333,136.97916667, 34:59:00,136:58:45,
798,1971,2310411,,,,0,,,,,,,,,,,,,,,#,1.3,#,21.0,21.0,39.0,#,3.4,#,13.0,6.0,12.0,#,8.2,#,8.4,#,9.8,#,6.7,#,10.0,,3.0,#,6.7,#,10.0,,3.0,#,8.9,#,10.0,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,三ッ又橋,ミツマタバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3210,2310150.0,85278.0,,34.98527778,137.01833333, 34:59:07,137:01:06,
799,1971,2310421,,,,0,,,,,,,,,,,,,,,#,2.2,#,51.0,23.0,31.0,#,2.2,#,33.0,7.0,10.0,#,11.0,#,8.6,#,16.0,#,5.4,#,26.0,,35.0,#,6.2,#,17.0,,11.0,#,9.7,#,9.3,#,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,肥田橋,ヒダバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3310,2310190.0,85556.0,,34.92527778,136.99305556, 34:55:31,136:59:35,
800,1971,2310431,,,,0,,,,,,,,,,,,,,,#,1.2,#,19.0,23.0,31.0,#,1.8,#,12.0,8.0,10.0,#,7.5,#,8.2,#,9.2,#,3.8,#,37.0,,33.0,#,4.4,#,23.0,,11.0,#,11.0,#,10.0,#,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,高浜橋,タカハマバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3410,2310200.0,85556.0,,34.91333333,136.98694444, 34:54:48,136:59:13,
801,1971,2310441,,,,0,,,,,,,,,,,,,,,#,2.0,#,20.0,20.0,30.0,#,3.1,#,20.0,7.0,10.0,#,8.3,#,7.0,#,9.4,#,3.4,#,17.0,,34.0,#,3.7,#,17.0,,11.0,#,9.1,#,9.0,#,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,水門橋,スイモンバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3510,2310210.0,85556.0,,34.89194444,136.99083333, 34:53:31,136:59:27,
802,1971,2310451,,,,0,,,,,,,,,,,,,,,#,1.4,#,20.0,24.0,39.0,#,2.0,#,17.0,8.0,11.0,#,7.6,#,6.0,#,12.0,#,5.5,#,7.8,,3.0,#,5.5,#,7.8,,3.0,#,6.9,#,7.5,#,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,潭水橋,タンスイバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3610,2310180.0,85556.0,,34.91000000,137.01861111, 34:54:36,137:01:07,
803,1971,2310461,,,,0,,,,,,,,,,,,,,,#,1.9,#,20.0,27.0,39.0,#,2.4,#,14.0,8.0,12.0,#,6.8,#,6.9,#,8.0,#,4.7,#,15.0,,3.0,#,4.7,#,15.0,,3.0,#,8.4,#,5.5,#,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,坂下橋,サカシタバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3710,2310170.0,85556.0,,34.89777778,137.03833333, 34:53:52,137:02:18,
804,1971,2310471,,,,0,,,,,,,,,,,,,,,#,0.7,#,18.0,4.0,39.0,#,1.7,#,18.0,2.0,12.0,#,4.9,#,3.1,#,4.4,#,3.6,#,7.4,,3.0,#,3.6,#,7.4,,3.0,#,5.8,#,6.3,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,坂下小橋,サカシタコバシ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R3810,2310160.0,85556.0,,34.89583333,137.04083333, 34:53:45,137:02:27,
805,1971,2310511,,,,0,,,,,,,,,,,,,,,#,1.0,#,11.0,30.0,44.0,#,1.4,#,7.3,9.0,11.0,#,3.3,#,2.8,#,4.2,#,1.4,#,5.8,,41.0,#,1.8,#,3.9,,11.0,#,2.8,#,2.7,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,メイジヨウスイ トウシココウ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4030,2310220.0,85052.0,,35.04666667,137.17833333, 35:02:48,137:10:42,
806,1971,2310521,,,,0,,,,,,,,,,,,,,,<,0.5,#,5.5,3.0,44.0,#,0.5,#,3.2,1.0,11.0,#,1.2,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,イワツテンジンバシ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4040,2310240.0,85052.0,,35.00444444,137.16583333, 35:00:16,137:09:57,
807,1971,2310531,,,,0,,,,,,,,,,,,,,,<,0.5,#,18.0,24.0,49.0,#,0.5,#,11.0,4.0,10.0,#,3.3,#,2.9,#,3.7,#,3.2,#,5.7,,13.0,#,3.8,#,3.8,,1.0,#,3.8,#,3.8,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヨネヅバシ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4050,2310250.0,85052.0,,34.88861111,137.06000000, 34:53:19,137:03:36,
808,1971,2310561,,,,0,,,,,,,,,,,,,,,#,0.7,#,7.3,20.0,35.0,#,1.3,#,6.3,7.0,11.0,#,2.8,#,2.5,#,3.6,#,0.8,#,4.8,,34.0,#,1.5,#,3.4,,11.0,#,2.2,#,2.0,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ホソカワ トウシユコウ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4110,2310300.0,85052.0,,35.03194444,137.18138889, 35:01:55,137:10:53,
809,1971,2310571,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.3,7.0,39.0,#,0.8,#,3.2,1.0,12.0,#,1.6,#,1.8,#,1.8,#,2.0,#,2.7,,3.0,#,2.0,#,2.7,,3.0,#,2.3,#,2.2,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,オカザキシジヨウスイドウシユスイコ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4210,2310280.0,85052.0,,34.93388889,137.18555556, 34:56:02,137:11:08,
810,1971,2310581,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.5,0.0,36.0,#,0.7,#,3.6,0.0,9.0,#,2.0,#,2.0,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ウラベヨウスイ シユスイコウ,,C,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4220,2310290.0,85052.0,,34.94194444,137.14694444, 34:56:31,137:08:49,
811,1971,2310591,,,,0,,,,,,,,,,,,,,,#,4.0,#,34.0,28.0,31.0,#,4.0,#,26.0,9.0,10.0,#,15.0,#,14.0,#,24.0,#,6.5,#,27.0,,35.0,#,6.5,#,21.0,,11.0,#,13.0,#,14.0,#,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,米津小橋,ヨネヅコバシ,,C,2,,1975,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4310,2310680.0,85052.0,,34.89000000,137.05972222, 34:53:24,137:03:35,
812,1971,2310601,,,,0,,,,,,,,,,,,,,,#,1.6,#,7.9,7.0,31.0,#,2.5,#,5.2,2.0,10.0,#,4.0,#,4.1,#,4.7,#,2.2,#,11.0,,35.0,#,2.2,#,6.3,,11.0,#,4.2,#,4.2,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,フルカワ トウシユコウ,,C,1,,1973,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R4410,2310670.0,85052.0,,34.84333333,137.07027778, 34:50:36,137:04:13,
813,1971,2310611,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.7,2.0,4.0,#,0.6,#,1.7,2.0,4.0,#,1.1,#,1.1,#,1.3,#,0.6,#,3.2,,4.0,#,0.6,#,3.2,,4.0,#,2.0,#,2.1,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,長篠橋,ナガシノバシ,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5010,2310550.0,85051.0,,34.92972222,137.55500000, 34:55:47,137:33:18,
814,1971,2310621,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,10.0,<,0.5,#,1.8,0.0,10.0,#,0.9,#,0.7,#,1.3,<,0.5,#,3.2,,10.0,<,0.5,#,3.2,,10.0,#,1.5,#,1.0,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,牛淵橋,ウシブチバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5020,2310570.0,85051.0,,34.92000000,137.56111111, 34:55:12,137:33:40,
815,1971,2310651,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.5,1.0,36.0,#,0.5,#,1.7,0.0,9.0,#,0.8,#,0.7,#,0.8,#,0.6,#,1.3,,4.0,#,0.8,#,0.8,,1.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トウコバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5050,2310590.0,,,34.42750000,137.80416667, 34:25:39,137:48:15,
816,1971,2310661,,,,0,,,,,,,,,,,,,,,<,0.5,#,4.3,4.0,51.0,#,0.5,#,3.2,1.0,12.0,#,1.6,#,1.3,#,2.1,#,1.9,#,4.0,,15.0,#,1.9,#,3.4,,3.0,#,2.6,#,2.4,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヨシダオウハシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5060,2310610.0,85051.0,,34.38805556,137.77416667, 34:23:17,137:46:27,
817,1971,2310681,,,,0,,,,,,,,,,,,,,,#,0.9,#,28.0,14.0,51.0,#,1.1,#,21.0,4.0,13.0,#,5.1,#,3.5,#,6.3,#,1.5,#,12.0,,16.0,#,2.4,#,4.4,,4.0,#,3.3,#,3.2,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,コサカイオウハシ,,C,3,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5110,2310640.0,85051.0,,34.37638889,137.78472222, 34:22:35,137:47:05,
818,1971,2310711,,,,0,,,,,,,,,,,,,,,#,2.9,#,12.0,5.0,10.0,#,2.9,#,12.0,5.0,10.0,#,6.3,#,4.6,#,9.4,#,2.8,#,20.0,,10.0,#,2.8,#,20.0,,10.0,#,8.8,#,8.3,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ミウマヤバシ,,C,3,,1975,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5610,2310690.0,85556.0,,34.41472222,137.70583333, 34:24:53,137:42:21,
819,1971,2310721,,,,0,,,,,,,,,,,,,,,#,3.7,#,9.4,3.0,4.0,#,3.7,#,9.4,3.0,4.0,#,7.3,#,8.0,#,9.3,#,3.1,#,8.6,,4.0,#,3.1,#,8.6,,4.0,#,7.1,#,8.4,#,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トビゴエバシ,,C,3,,1975,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23R5620,2310700.0,,,34.72222222,137.47472222, 34:43:20,137:28:29,
820,1971,2320011,,,,0,,,,,,,,,,,,,,,#,1.3,#,11.0,,31.0,#,2.2,#,11.0,,9.0,#,5.6,#,4.9,#,6.3,#,5.9,#,10.0,19.0,19.0,#,5.9,#,10.0,7.0,7.0,#,8.1,#,8.4,#,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,チユウオウ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23L0010,2320030.0,,,34.90472222,137.01388889, 34:54:17,137:00:50,
821,1971,2610101,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,3.0,<,0.5,#,1.6,0.0,3.0,#,1.0,#,0.8,#,1.6,#,0.6,#,1.6,,3.0,#,0.6,#,1.6,,3.0,#,1.0,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トゲツキヨウ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R0410,2610070.0,86061.0,,35.01222222,135.67777778, 35:00:44,135:40:40,
822,1971,2610111,,,,0,,,,,,,,,,,,,,,#,1.6,#,4.3,1.0,3.0,#,1.6,#,4.3,1.0,3.0,#,2.9,#,2.7,#,4.3,#,2.6,#,2.6,,1.0,#,2.6,#,2.6,,1.0,#,2.6,#,2.6,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,西大橋,ニシオオハシ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R0420,2610170.0,86061.0,,34.99444444,135.72611111, 34:59:40,135:43:34,
823,1971,2610141,,,,0,,,,,,,,,,,,,,,#,3.4,#,30.0,10.0,15.0,#,8.5,#,11.0,2.0,2.0,#,9.8,#,9.8,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,宮前橋,ミヤマエバシ,,D,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R0450,2610180.0,86061.0,,34.90833333,135.71833333, 34:54:30,135:43:06,
824,1971,2610301,,,,0,,,,,,,,,,,,,,,#,0.7,#,6.7,14.0,39.0,#,0.9,#,4.1,3.0,10.0,#,2.0,#,1.8,#,2.2,#,2.0,#,2.3,,3.0,#,2.0,#,2.3,,3.0,#,2.2,#,2.2,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,宇治橋,ウジバシ,,A,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R1020,2610020.0,86061.0,,34.89305556,135.80611111, 34:53:35,135:48:22,
825,1971,2610311,,,,0,,,,,,,,,,,,,,,#,0.7,#,5.2,26.0,36.0,#,1.0,#,4.1,7.0,9.0,#,2.5,#,2.6,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,隠元橋,インゲンバシ,,A,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R1030,2610010.0,86061.0,,34.91694444,135.78833333, 34:55:01,135:47:18,
826,1971,2610321,,,,0,,,,,,,,,,,,,,,#,0.8,#,5.9,51.0,87.0,#,1.2,#,4.7,8.0,14.0,#,2.9,#,3.2,#,3.8,#,1.7,#,3.8,,19.0,#,2.1,#,3.4,,4.0,#,2.7,#,2.6,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ミユキバシ,,B,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R1040,2610040.0,86061.0,,34.89250000,135.70166667, 34:53:33,135:42:06,
827,1971,2610371,,,,0,,,,,,,,,,,,,,,#,1.9,#,3.5,2.0,3.0,#,1.9,#,3.5,2.0,3.0,#,2.7,#,2.6,#,3.5,#,1.7,#,2.2,,3.0,#,1.7,#,2.2,,3.0,#,1.9,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,笹瀬橋,ササセバシ,,A,2,,1972,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R3010,2610240.0,86061.0,,34.76000000,136.02277778, 34:45:36,136:01:22,
828,1971,2610381,,,,0,,,,,,,,,,,,,,,#,1.4,#,2.4,2.0,3.0,#,1.4,#,2.4,2.0,3.0,#,2.0,#,2.3,#,2.4,#,1.9,#,1.9,,3.0,#,1.9,#,1.9,,3.0,#,1.9,#,1.9,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,オオカワラバシ,,A,1,,1972,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R3020,,,,34.77000000,135.98611111, 34:46:12,135:59:10,
829,1971,2610391,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.1,6.0,16.0,#,0.6,#,2.8,3.0,8.0,#,1.7,#,1.9,#,2.2,#,1.1,#,2.3,,8.0,#,1.3,#,2.2,,4.0,#,1.7,#,1.7,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カモキヨウニンオオハシ,,A,1,,1972,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R3030,2610260.0,86061.0,,34.76055556,135.87111111, 34:45:38,135:52:16,
830,1971,2610401,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,4.0,16.0,#,0.5,#,3.1,2.0,8.0,#,1.6,#,1.5,#,2.0,#,1.1,#,1.8,,8.0,#,1.1,#,1.8,,4.0,#,1.6,#,1.7,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ギヨクスイバシ,,A,1,,1972,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R3040,2610270.0,86061.0,,34.80027778,135.79666667, 34:48:01,135:47:48,
831,1971,2610411,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.5,15.0,42.0,#,0.5,#,2.5,4.0,10.0,#,1.6,#,1.7,#,2.3,#,0.9,#,2.1,,21.0,#,1.0,#,1.9,,5.0,#,1.5,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ミユキバシ,,A,1,,1972,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26R3050,2610280.0,86061.0,,34.88972222,135.70222222, 34:53:23,135:42:08,
832,1971,2710011,,,,0,,,,,,,,,,,,,,,#,1.7,#,6.0,9.0,12.0,#,1.7,#,6.0,9.0,12.0,#,3.9,#,3.9,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヒラカタオオハシ,,B,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27R0010,2710010.0,86061.0,,34.81222222,135.63277778, 34:48:44,135:37:58,
833,1971,2710041,,,,0,,,,,,,,,,,,,,,#,1.6,#,4.9,5.0,12.0,#,1.6,#,4.9,5.0,12.0,#,3.2,#,3.0,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トリカイオオハシ,,B,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27R0040,2710020.0,86061.0,,34.75833333,135.57388889, 34:45:30,135:34:26,
834,1971,2710081,,,,0,,,,,,,,,,,,,,,#,1.3,#,5.0,0.0,12.0,#,1.3,#,5.0,0.0,12.0,#,2.8,#,2.6,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,伝法大橋,デンポウオオハシ,,D,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27R0080,2710080.0,86061.0,,34.69250000,135.44666667, 34:41:33,135:26:48,
835,1971,2710161,,,,0,,,,,,,,,,,,,,,#,4.9,#,24.0,9.0,12.0,#,4.9,#,24.0,9.0,12.0,#,14.0,#,15.0,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,新三国橋,シンミクニバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27R1020,2710340.0,86061.0,,34.73805556,135.48111111, 34:44:17,135:28:52,
