,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
3297,1978,3430524.0,34,610,57.0,0.0,#,8.3,#,8.3,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461057,0.0,1.0,<,0.002,<,0.002,,,,,,,0.0,1.0,<,0.01,<,0.01,,,,,,,0.0,1.0,<,0.01,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430524,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部９,ヒウチナダ ホクセイブ 9,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430680.0,,,34.29916667,132.90055556, 34:17:57,132:54:02
3298,1978,3430534.0,34,610,58.0,0.0,#,8.0,#,8.2,0.0,37.0,#,6.5,#,10.0,11.0,36.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.5,#,1.5,0.0,36.0,#,0.5,#,1.2,0.0,12.0,#,0.8,#,0.8,#,1,,,,,,,,,#,0.0,#,280.0,0.0,36.0,#,24.0,<,0.5,<,0.5,0.0,12.0,#,0.5,3461058,0.0,49.0,<,0.002,<,0.001,0.0,48.0,<,0.1,<,0.1,0.0,49.0,#,0.05,<,0.008,0.0,48.0,<,0.02,<,0.02,0.0,49.0,<,0.01,<,0.006,0.0,48.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430534,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部１０,ヒウチナダ ホクセイブ 10,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430690.0,,,34.29527778,132.90000000, 34:17:43,132:54:00
3299,1978,3430544.0,34,610,59.0,0.0,#,7.9,#,8.3,0.0,37.0,#,6.5,#,9.9,12.0,36.0,#,8.2,,,,,,,,,,,,,,,,,,,<,0.4,#,1.8,0.0,36.0,#,0.5,#,1.4,0.0,12.0,#,0.9,#,0.7,#,1.1,,,,,,,,,#,0.0,#,33.0,0.0,36.0,#,8.3,<,0.5,<,0.5,0.0,12.0,#,0.5,3461059,0.0,93.0,<,0.002,<,0.001,0.0,92.0,<,0.1,<,0.1,0.0,93.0,#,0.08,<,0.009,0.0,92.0,<,0.02,<,0.02,0.0,93.0,<,0.01,<,0.006,0.0,92.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430544,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部１１,ヒウチナダ ホクセイブ 11,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430700.0,,,34.29861111,132.90500000, 34:17:55,132:54:18
3300,1978,3430554.0,34,610,60.0,0.0,#,8.3,#,8.3,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461060,0.0,1.0,<,0.002,<,0.002,,,,,,,0.0,1.0,<,0.01,<,0.01,,,,,,,0.0,1.0,<,0.01,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430554,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部１２,ヒウチナダ ホクセイブ 12,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430710.0,,,34.29500000,132.90500000, 34:17:42,132:54:18
3301,1978,3430564.0,34,610,61.0,0.0,,,,,,,#,5.9,#,9.0,15.0,27.0,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430564,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部１３,ヒウチナダ ホクセイブ 13,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430720.0,,,34.29000000,132.89888889, 34:17:24,132:53:56
3302,1978,3430574.0,34,610,62.0,0.0,#,7.5,#,8.2,,,#,5.8,#,13.0,,,#,8.5,,,,,,,,,,,,,,,,,,,<,0.4,#,4.1,,,#,0.5,#,1.6,0.0,12.0,#,1.0,#,1.1,#,1.4,,,,,,,,,#,2.0,#,24000.0,,,#,1000.0,<,0.5,#,0.6,1.0,36.0,#,0.5,3461062,0.0,24.0,<,0.002,<,0.001,0.0,24.0,<,0.1,<,0.1,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.02,<,0.02,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430574,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部１９,ヒウチナダ ホクセイブ 19,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430730.0,,,34.39027778,133.09361111, 34:23:25,133:05:37
3303,1978,3430584.0,34,610,63.0,0.0,#,8.0,#,8.2,0.0,36.0,#,6.4,#,9.9,12.0,36.0,#,8.1,,,,,,,,,,,,,,,,,,,#,0.3,#,1.6,0.0,36.0,#,0.4,#,1.3,0.0,12.0,#,0.8,#,0.8,#,1.1,,,,,,,,,#,0.0,#,130.0,0.0,36.0,#,25.0,<,0.5,#,0.8,1.0,12.0,#,0.5,3461063,0.0,24.0,<,0.002,<,0.001,0.0,24.0,<,0.1,<,0.1,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.02,<,0.02,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430584,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部２１,ヒウチナダ ホクセイブ 21,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430740.0,,,34.38666667,133.10527778, 34:23:12,133:06:19
3304,1978,3430594.0,34,610,64.0,0.0,#,8.0,#,8.3,0.0,36.0,#,6.4,#,11.0,12.0,36.0,#,8.1,,,,,,,,,,,,,,,,,,,<,0.4,#,1.9,0.0,36.0,#,0.4,#,1.5,0.0,12.0,#,1.0,#,1,#,1.3,,,,,,,,,#,0.0,#,130.0,0.0,36.0,#,17.0,<,0.5,<,0.5,0.0,12.0,#,0.5,3461064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430594,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部２３,ヒウチナダ ホクセイブ 23,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430750.0,,,34.38138889,133.09583333, 34:22:53,133:05:45
3305,1978,3430604.0,34,610,65.0,0.0,,,,,,,#,5.8,#,9.3,15.0,27.0,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430604,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部２７,ヒウチナダ ホクセイブ 27,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430760.0,,,34.37777778,133.13833333, 34:22:40,133:08:18
3306,1978,3430614.0,34,610,66.0,0.0,#,8.0,#,8.2,0.0,36.0,#,4.3,#,10.0,17.0,36.0,#,7.7,,,,,,,,,,,,,,,,,,,<,0.4,#,2.0,0.0,36.0,#,0.6,#,1.7,0.0,12.0,#,1.0,#,0.9,#,1.2,,,,,,,,,#,2.0,#,2300.0,5.0,36.0,#,460.0,<,0.5,#,0.8,1.0,12.0,#,0.5,3461066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430614,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部３３,ヒウチナダ ホクセイブ 33,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430770.0,,,34.39361111,133.16750000, 34:23:37,133:10:03
3307,1978,3430624.0,34,610,67.0,0.0,#,8.0,#,8.2,0.0,36.0,#,3.2,#,9.9,16.0,35.0,#,7.7,,,,,,,,,,,,,,,,,,,#,0.6,#,13.0,1.0,36.0,#,0.6,#,5.2,1.0,12.0,#,1.5,#,1.1,#,1.5,,,,,,,,,#,17.0,#,2300.0,4.0,36.0,#,520.0,<,0.5,#,0.9,1.0,12.0,#,0.5,3461067,0.0,24.0,<,0.002,<,0.001,0.0,24.0,<,0.1,<,0.1,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.02,<,0.02,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430624,2,,,ヒウチナダホクセイブ,,,ヒウチナダ ホクセイブ 35,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40722222,133.20444444, 34:24:26,133:12:16
3308,1978,3430634.0,34,610,68.0,0.0,#,8.0,#,8.2,0.0,36.0,#,4.7,#,9.8,16.0,36.0,#,7.5,,,,,,,,,,,,,,,,,,,#,0.5,#,1.9,0.0,36.0,#,0.5,#,1.6,0.0,12.0,#,1.2,#,1.3,#,1.4,,,,,,,,,#,11.0,#,920.0,0.0,36.0,#,250.0,<,0.5,<,0.5,0.0,12.0,#,0.5,3461068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430634,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部３７,ヒウチナダ ホクセイブ 37,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430790.0,,,34.40972222,133.23361111, 34:24:35,133:14:01
3309,1978,3430644.0,34,610,69.0,0.0,#,7.9,#,8.2,0.0,36.0,#,4.6,#,10.0,14.0,35.0,#,7.7,,,,,,,,,,,,,,,,,,,#,0.4,#,1.8,0.0,36.0,#,0.7,#,1.6,0.0,12.0,#,1.2,#,1.1,#,1.4,,,,,,,,,#,8.0,#,2300.0,1.0,36.0,#,230.0,<,0.5,<,0.5,0.0,12.0,#,0.5,3461069,0.0,24.0,<,0.002,<,0.001,0.0,24.0,<,0.1,<,0.1,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.02,<,0.02,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430644,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部４０,ヒウチナダ ホクセイブ 40,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430800.0,,,34.40083333,133.24083333, 34:24:03,133:14:27
3310,1978,3430654.0,34,610,70.0,0.0,,,,,,,#,5.6,#,9.2,17.0,26.0,#,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430654,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部４７,ヒウチナダ ホクセイブ 47,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430810.0,,,34.35527778,133.25000000, 34:21:19,133:15:00
3311,1978,3430664.0,34,610,71.0,0.0,,,,,,,#,4.5,#,10.0,15.0,27.0,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430664,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部５１,ヒウチナダ ホクセイブ 51,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430820.0,,,34.35333333,133.35861111, 34:21:12,133:21:31
3312,1978,3430674.0,34,610,72.0,0.0,#,8.0,#,8.2,0.0,36.0,#,6.4,#,10.0,12.0,36.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.4,#,1.7,0.0,36.0,#,0.5,#,1.3,0.0,12.0,#,0.9,#,0.9,#,1,,,,,,,,,#,0.0,#,240.0,0.0,36.0,#,28.0,<,0.5,<,0.5,0.0,12.0,#,0.5,3461072,0.0,24.0,<,0.002,<,0.001,0.0,24.0,<,0.1,<,0.1,0.0,24.0,#,0.01,<,0.007,0.0,24.0,<,0.02,<,0.02,0.0,24.0,<,0.01,<,0.006,0.0,24.0,<,0.0005,<,0.0005,,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.0005,N,0.0005,0.0,1.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430674,2,,燧灘北西部,ヒウチナダホクセイブ,,燧灘北西部３５‐５５,ヒウチナダ ホクセイブ 55,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430830.0,,,34.27555556,133.18694444, 34:16:32,133:11:13
3313,1978,3430684.0,34,610,73.0,0.0,#,7.9,#,8.2,0.0,36.0,#,6.5,#,10.0,12.0,36.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.4,#,2.0,0.0,36.0,#,0.5,#,1.6,0.0,12.0,#,1.0,#,1.1,#,1.5,,,,,,,,,#,0.0,#,3300.0,,36.0,#,190.0,<,0.5,<,0.5,,12.0,#,0.5,3461073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3430684,2,,,ヒウチナダホクセイブ,,,ヒウチナダ ホクセイブ 57,,A,1.0,2.0,1974.0,5.0,13.0,,,,,,,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.29472222,133.16583333, 34:17:41,133:09:57
