,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
2123,1981,1511240,15,70,1,0.0,#,6.1,#,7.3,3.0,12.0,#,9.2,#,14.0,0.0,12.0,#,11.0,#,1.1,#,5.8,5.0,12.0,#,1.1,#,5.8,5.0,12.0,#,2.5,#,2.0,#,2.9,,,,,,,,,,,,,,,,,,,<,1.0,#,25.0,0.0,12.0,#,6.0,#,63.0,#,4900.0,3.0,12.0,#,1100.0,,,,,,,,,1507001,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84271.0,1511240,2,1,加治川,カジカワ,,次第浜橋,シダイハマバシ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01777778,139.28250000, 38:01:04,139:16:57
2124,1981,1511250,15,71,1,0.0,#,6.0,#,6.8,4.0,12.0,#,7.1,#,12.0,0.0,12.0,#,9.0,#,0.6,#,4.8,4.0,12.0,#,0.6,#,4.8,4.0,12.0,#,2.6,#,2.6,#,3.1,,,,,,,,,,,,,,,,,,,<,1.0,#,19.0,0.0,12.0,#,6.0,#,790.0,#,24000.0,4.0,12.0,#,7500.0,,,,,,,,,1507101,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84547.0,1511250,2,1,落堀川,オチボリガワ,,藤村橋,フジムラバシ,,B,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04083333,139.30833333, 38:02:27,139:18:30
2125,1981,1511260,15,72,1,0.0,#,7.5,#,8.4,0.0,12.0,#,7.2,#,11.0,0.0,12.0,#,9.9,#,1.4,#,15.0,1.0,12.0,#,1.4,#,15.0,1.0,12.0,#,6.1,#,5.7,#,7.2,,,,,,,,,,,,,,,,,,,#,3.0,#,1800.0,,12.0,#,170.0,,,,,,,,,,,,,,,,,1507201,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84550.0,1511260,2,1,青海川,オウミガワ,,青海川橋,オウミガワバシ,,E,2.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.02361111,137.79027778, 37:01:25,137:47:25
2126,1981,1511270,15,73,1,0.0,#,7.1,#,7.7,0.0,9.0,#,9.2,#,13.0,0.0,9.0,#,11.0,<,0.5,#,1.1,0.0,9.0,<,0.5,#,1.1,0.0,9.0,#,0.6,<,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,9.0,0.0,9.0,#,3.0,#,49.0,#,1300.0,1.0,9.0,#,300.0,,,,,,,,,1507301,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,4.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511270,2,1,三国川,サグリガワ,,三国川橋,サグリガワバシ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.08694444,138.91027778, 37:05:13,138:54:37
2127,1981,1511280,15,74,1,0.0,#,7.0,#,7.7,0.0,10.0,#,8.5,#,14.0,0.0,10.0,#,11.0,<,0.5,#,2.0,0.0,10.0,<,0.5,#,2.0,0.0,10.0,#,0.8,#,0.6,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,7.0,0.0,10.0,#,3.0,#,320.0,#,7000.0,8.0,10.0,#,2800.0,,,,,,,,,1507401,0.0,5.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,3.0,<,0.05,<,0.05,0.0,3.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511280,2,1,宇田沢川,ウダザワガワ,,宇田沢橋,ウダザワバシ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.10416667,138.92083333, 37:06:15,138:55:15
2128,1981,1511290,15,75,1,0.0,#,7.0,#,7.5,0.0,12.0,#,9.4,#,14.0,0.0,12.0,#,12.0,<,0.5,#,1.7,0.0,12.0,<,0.5,#,1.7,0.0,12.0,#,0.7,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,#,1.0,#,11.0,0.0,12.0,#,6.0,#,790.0,#,49000.0,11.0,12.0,#,10000.0,,,,,,,,,1507501,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511290,2,1,佐梨川上流,サナシガワジヨウリユウ,,小平沢橋上流,コビラザワバシジヨウリユウ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.21083333,139.05111111, 37:12:39,139:03:04
2129,1981,1511300,15,76,1,0.0,#,6.6,#,7.5,0.0,11.0,#,8.4,#,14.0,0.0,11.0,#,11.0,<,0.5,#,3.6,1.0,11.0,<,0.5,#,3.6,1.0,11.0,#,1.5,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,#,1.0,#,41.0,2.0,11.0,#,12.0,#,1400.0,#,110000.0,7.0,11.0,#,20000.0,,,,,,,,,1507601,0.0,5.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,3.0,<,0.05,<,0.05,0.0,3.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511300,2,1,佐梨川下流,サナシガワカリユウ,,佐梨川橋,サナシガワバシ,,B,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.22777778,138.96055556, 37:13:40,138:57:38
2130,1981,1511310,15,77,1,0.0,#,6.7,#,7.5,0.0,12.0,#,7.8,#,14.0,0.0,12.0,#,11.0,<,0.5,#,2.3,1.0,12.0,<,0.5,#,2.3,1.0,12.0,#,0.8,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,#,1.0,#,35.0,1.0,12.0,#,11.0,#,220.0,#,79000.0,8.0,12.0,#,8200.0,,,,,,,,,1507701,0.0,6.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511310,2,1,阿武沼川,アブヌマガワ,,四日町橋,ヨツカマチバシ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23888889,138.95111111, 37:14:20,138:57:04
2131,1981,1511320,15,78,1,0.0,#,6.7,#,7.2,0.0,12.0,#,6.4,#,13.0,3.0,12.0,#,10.0,#,0.7,#,4.1,2.0,12.0,#,0.7,#,4.1,2.0,12.0,#,1.6,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,#,1.0,#,120.0,1.0,12.0,#,17.0,#,490.0,#,49000.0,11.0,12.0,#,15000.0,,,,,,,,,1507801,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511320,2,1,猿橋川上流,サルハシガワジヨウリユウ,,霞橋上流,カスミバシジヨウリユウ,,A,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45416667,138.88555556, 37:27:15,138:53:08
2132,1981,1511330,15,79,1,0.0,#,6.5,#,7.1,0.0,12.0,#,5.5,#,12.0,0.0,12.0,#,8.8,#,1.2,#,3.0,0.0,12.0,#,1.2,#,3.0,0.0,12.0,#,2.0,#,2.0,#,2.2,,,,,,,,,,,,,,,,,,,#,6.0,#,49.0,2.0,12.0,#,17.0,#,3300.0,#,49000.0,8.0,12.0,#,14000.0,,,,,,,,,1507901,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84035.0,1511330,2,1,猿橋川下流,サルハシガワカリユウ,,真野代橋,マノシロバシ,,B,1.0,3.0,1978.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.58888889,138.83583333, 37:35:20,138:50:09
2133,1981,1520010,15,501,1,0.0,#,6.6,#,8.2,0.0,12.0,#,1.3,#,14.0,4.0,12.0,#,6.3,,,,,,,,,,,,,,,,,,,#,5.1,#,22.0,12.0,12.0,#,5.1,#,22.0,12.0,12.0,#,11.0,#,11.0,#,12.0,#,12.0,#,95.0,9.0,12.0,#,33.0,,,,,,,,,,,,,,,,,1550101,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1520010,2,4,鳥屋野潟,トヤノガタ,,弁天橋,ベンテンバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15L001,,,,37.89666667,139.06750000, 37:53:48,139:04:03
2134,1981,1520020,15,501,51,0.0,#,6.7,#,9.5,1.0,12.0,#,3.9,#,21.0,2.0,12.0,#,8.8,,,,,,,,,,,,,,,,,,,#,6.9,#,26.0,12.0,12.0,#,6.9,#,26.0,12.0,12.0,#,12.0,#,10.0,#,11.0,#,9.0,#,79.0,9.0,12.0,#,31.0,,,,,,,,,,,,,,,,,1550151,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1520020,2,5,鳥屋野潟,トヤノガタ,,鳥屋野潟出口,トヤノガタデグチ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.88055556,139.03916667, 37:52:50,139:02:21
2135,1981,1520040,15,502,51,0.0,#,6.7,#,7.6,0.0,12.0,#,7.5,#,11.0,0.0,12.0,#,9.4,,,,,,,,,,,,,,,,,,,#,1.2,#,2.3,0.0,12.0,#,1.4,#,2.0,0.0,6.0,#,1.7,#,1.8,#,1.9,<,1.0,#,2.0,0.0,12.0,#,1.0,#,4.0,#,70.0,0.0,6.0,#,18.0,,,,,,,,,1550251,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1520040,2,5,奥只見貯水池,オクタダミチヨスイチ,,Ｎｏ０１,NO.01,,A,1.0,3.0,1976.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.15138889,139.24833333, 37:09:05,139:14:54
2136,1981,1520050,15,502,52,0.0,#,6.9,#,7.4,0.0,12.0,#,7.8,#,11.0,0.0,12.0,#,9.5,,,,,,,,,,,,,,,,,,,#,1.1,#,2.0,0.0,12.0,#,1.2,#,1.9,0.0,6.0,#,1.5,#,1.4,#,1.7,<,1.0,#,1.0,0.0,12.0,#,1.0,#,0.0,#,33.0,0.0,6.0,#,9.2,,,,,,,,,1550252,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1520050,2,5,奥只見貯水池,オクタダミチヨスイチ,,Ｎｏ０３,NO.03,,A,1.0,3.0,1976.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.12472222,139.21750000, 37:07:29,139:13:03
2137,1981,1520060,15,502,53,0.0,#,6.8,#,7.6,0.0,11.0,#,8.4,#,11.0,0.0,11.0,#,9.6,,,,,,,,,,,,,,,,,,,#,0.5,#,2.0,0.0,11.0,#,0.7,#,1.9,0.0,6.0,#,1.4,#,1.5,#,1.8,<,1.0,#,4.0,0.0,11.0,#,1.0,#,0.0,#,3300.0,1.0,6.0,#,580.0,,,,,,,,,1550253,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1520060,2,5,奥只見貯水池,オクタダミチヨスイチ,,Ｎｏ０４,NO.04,,A,1.0,3.0,1976.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.13611111,139.17166667, 37:08:10,139:10:18
2138,1981,1530010,15,601,1,0.0,#,8.1,#,8.3,0.0,6.0,#,6.8,#,9.9,1.0,6.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.4,#,2.2,1.0,6.0,#,1.4,#,2.2,1.0,6.0,#,1.7,#,1.6,#,1.8,,,,,,,,,#,23.0,#,7900.0,4.0,6.0,#,3200.0,N,0.5,N,0.5,0.0,4.0,N,0.5,1560101,0.0,2.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,2.0,<,0.05,<,0.05,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1530010,2,7,,ニイガタカイイキ(コウ),,,NO.01,,A,1.0,3.0,1975.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15S001,,,,37.92527778,139.00888889, 37:55:31,139:00:32
