,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
2174,1976,1430062,,,,0,,,,,,,#,2.6,#,10.0,3.0,12.0,#,7.0,,,,,,,,,,,,,,,,,,,#,1.2,#,3.6,2.0,11.0,#,1.2,#,3.6,2.0,11.0,#,1.9,#,1.4,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,オオギジマオキ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0060,1430110.0,,,35.46083333,139.74805556, 35:27:39,139:44:53,
2175,1976,1430072,,,,0,,,,,,,#,4.9,#,11.0,0.0,12.0,#,7.6,,,,,,,,,,,,,,,,,,,#,1.0,#,3.3,0.0,12.0,#,1.0,#,3.3,0.0,12.0,#,2.0,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,横浜港内,ヨコハマコウナイ,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0070,1430050.0,,,35.46027778,139.64694444, 35:27:37,139:38:49,
2176,1976,1430082,,,,0,,,,,,,#,3.6,#,11.0,5.0,12.0,#,7.8,,,,,,,,,,,,,,,,,,,<,0.5,#,2.9,4.0,12.0,<,0.5,#,2.9,4.0,12.0,#,1.7,#,1.4,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナカノセ キタ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0080,1430180.0,,,35.42111111,139.74555556, 35:25:16,139:44:44,
2177,1976,1430092,,,,0,,,,,,,#,5.4,#,9.9,0.0,12.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.1,#,3.3,2.0,12.0,#,1.1,#,3.3,2.0,12.0,#,2.1,#,1.9,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,本牧沖,ホンモクオキ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0090,1430120.0,,,35.40333333,139.68777778, 35:24:12,139:41:16,
2178,1976,1430102,,,,0,,,,,,,#,5.8,#,9.8,0.0,12.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.7,#,2.6,0.0,12.0,#,0.7,#,2.6,0.0,12.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,磯子沖,イソゴオキ,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0100,1430060.0,,,35.39444444,139.64777778, 35:23:40,139:38:52,
2179,1976,1430112,,,,0,,,,,,,#,4.7,#,11.0,1.0,12.0,#,7.9,,,,,,,,,,,,,,,,,,,#,0.6,#,2.9,0.0,12.0,#,0.6,#,2.9,0.0,12.0,#,1.7,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,富岡沖,トミオカオキ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0110,1430130.0,,,35.37000000,139.67333333, 35:22:12,139:40:24,
2180,1976,1430122,,,,0,,,,,,,#,5.5,#,11.0,4.0,12.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.6,#,2.5,4.0,12.0,#,0.6,#,2.5,4.0,12.0,#,1.5,#,1.5,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナカノセ ミナミ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0120,1430190.0,,,35.35055556,139.72166667, 35:21:02,139:43:18,
2181,1976,1430132,,,,0,,,,,,,#,5.3,#,8.8,0.0,12.0,#,7.1,,,,,,,,,,,,,,,,,,,#,0.6,#,4.1,3.0,12.0,#,0.6,#,4.1,3.0,12.0,#,2.2,#,2.0,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒラカタワン,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0130,1430090.0,,,35.32777778,139.62666667, 35:19:40,139:37:36,
2182,1976,1430142,,,,0,,,,,,,#,6.3,#,9.5,0.0,12.0,#,8.3,,,,,,,,,,,,,,,,,,,#,0.9,#,2.4,0.0,12.0,#,0.9,#,2.4,0.0,12.0,#,1.4,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,夏島沖,ナツシマオキ,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0140,1430070.0,,,35.31555556,139.64833333, 35:18:56,139:38:54,
2183,1976,1430152,,,,0,,,,,,,#,7.0,#,9.8,1.0,12.0,#,8.3,,,,,,,,,,,,,,,,,,,<,0.5,#,7.7,3.0,12.0,<,0.5,#,7.7,3.0,12.0,#,1.9,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ダイ3カイホウ ヒガシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0150,1430200.0,,,35.28555556,139.75777778, 35:17:08,139:45:28,
2184,1976,1430162,,,,0,,,,,,,#,6.5,#,9.3,0.0,12.0,#,8.1,,,,,,,,,,,,,,,,,,,<,0.5,#,3.7,1.0,12.0,<,0.5,#,3.7,1.0,12.0,#,1.6,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,大津橋,オオツバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0160,1430150.0,,,35.27888889,139.70000000, 35:16:44,139:42:00,
2185,1976,1430172,,,,0,,,,,,,#,6.3,#,9.6,0.0,12.0,#,7.9,,,,,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,12.0,<,0.5,#,1.6,0.0,12.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,浦賀港内,ウラガコウナイ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0170,1430160.0,,,35.23777778,139.72444444, 35:14:16,139:43:28,
2186,1976,1430182,,,,0,,,,,,,#,6.7,#,8.9,2.0,12.0,#,7.9,,,,,,,,,,,,,,,,,,,<,0.5,#,4.8,1.0,12.0,<,0.5,#,4.8,1.0,12.0,#,1.3,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,浦賀沖,ウラガオキ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0180,1430210.0,,,35.22777778,139.76333333, 35:13:40,139:45:48,
2187,1976,1430192,,,,0,,,,,,,#,5.7,#,11.0,0.0,12.0,#,7.9,,,,,,,,,,,,,,,,,,,<,0.5,#,2.3,0.0,12.0,<,0.5,#,2.3,0.0,12.0,#,1.4,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,久里浜港内,クリハマコウナイ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0190,1430170.0,,,35.22361111,139.71888889, 35:13:25,139:43:08,
2188,1976,1430202,,,,0,,,,,,,#,4.4,#,9.9,0.0,12.0,#,7.1,,,,,,,,,,,,,,,,,,,#,0.8,#,5.8,0.0,12.0,#,0.8,#,5.8,0.0,12.0,#,2.9,#,2.7,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,鶴見川河口先,ツルミガワカコウサキ,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0200,1430040.0,,,35.47611111,139.68527778, 35:28:34,139:41:07,
2189,1976,1430212,,,,0,,,,,,,#,5.3,#,10.0,0.0,12.0,#,7.8,,,,,,,,,,,,,,,,,,,#,0.8,#,6.0,1.0,12.0,#,0.8,#,6.0,1.0,12.0,#,2.1,#,2.0,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒラカタワンオキ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14S0210,1430140.0,,,35.33666667,139.65833333, 35:20:12,139:39:30,
2190,1976,1510012,,,,0,,,,,,,#,9.9,#,13.0,0.0,9.0,#,11.0,<,0.5,#,0.8,0.0,9.0,<,0.5,#,0.8,0.0,9.0,#,0.6,<,0.5,#,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,清水川原橋,シミズガワラバシ,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0010,1510150.0,84035.0,,36.92638889,138.64527778, 36:55:35,138:38:43,
2191,1976,1510022,,,,0,,,,,,,#,8.9,#,13.0,0.0,12.0,#,11.0,<,0.5,#,0.8,0.0,12.0,<,0.5,#,0.8,0.0,12.0,#,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,中津川橋,ナカツガワバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0020,1510160.0,84035.0,,37.01250000,138.64861111, 37:00:45,138:38:55,
2192,1976,1510032,,,,0,,,,,,,#,9.2,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.5,2.0,12.0,<,0.5,#,1.5,2.0,12.0,#,0.8,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,清津川発電所,キヨツガワハツデンシヨ,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0030,1510170.0,84035.0,,36.88916667,138.77500000, 36:53:21,138:46:30,
2193,1976,1510042,,,,0,,,,,,,#,8.6,#,14.0,0.0,12.0,#,11.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,0.0,12.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,清津橋,キヨツバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0040,1510180.0,84035.0,,37.06083333,138.68972222, 37:03:39,138:41:23,
2194,1976,1510052,,,,0,,,,,,,#,9.0,#,14.0,0.0,16.0,#,12.0,#,0.6,#,3.7,1.0,16.0,#,0.6,#,2.7,1.0,12.0,#,1.4,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トオカマチバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0050,1510010.0,84035.0,,37.13694444,138.73916667, 37:08:13,138:44:21,
2195,1976,1510062,,,,0,,,,,,,#,9.0,#,14.0,0.0,26.0,#,11.0,#,0.6,#,3.2,6.0,26.0,#,0.6,#,2.6,2.0,12.0,#,1.5,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,魚沼橋,ウオヌマバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0060,1510020.0,84035.0,,37.24638889,138.80611111, 37:14:47,138:48:22,
2196,1976,1510072,,,,0,,,,,,,#,8.7,#,13.0,0.0,16.0,#,11.0,#,1.1,#,2.5,4.0,16.0,#,1.2,#,2.4,4.0,12.0,#,1.7,#,1.6,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,旭橋,アサヒバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0070,1510060.0,84035.0,,37.30972222,138.80222222, 37:18:35,138:48:08,
2197,1976,1510082,,,,0,,,,,,,#,8.9,#,13.0,0.0,16.0,#,11.0,#,0.7,#,3.4,2.0,16.0,#,0.7,#,3.4,1.0,12.0,#,1.4,#,1.2,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,長生橋,チヨウセイバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0080,1510030.0,84035.0,,37.44444444,138.83666667, 37:26:40,138:50:12,
2198,1976,1510092,,,,0,,,,,,,#,8.5,#,13.0,0.0,26.0,#,11.0,#,0.6,#,2.9,5.0,26.0,#,0.6,#,2.1,1.0,12.0,#,1.3,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,与板橋,ヨイタバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0090,1510070.0,84035.0,,37.55305556,138.82083333, 37:33:11,138:49:15,
2199,1976,1510102,,,,0,,,,,,,#,8.0,#,12.0,0.0,16.0,#,10.0,#,0.6,#,2.0,0.0,16.0,#,0.6,#,2.0,0.0,12.0,#,1.3,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,瑞雲橋,ズイウンバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0100,1510080.0,84035.0,,37.62833333,138.94888889, 37:37:42,138:56:56,
2200,1976,1510112,,,,0,,,,,,,#,7.7,#,12.0,0.0,26.0,#,9.9,#,0.8,#,3.0,6.0,26.0,#,1.0,#,3.0,4.0,12.0,#,1.7,#,1.7,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,シヨウセバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0110,1510040.0,84035.0,,37.71472222,139.04444444, 37:42:53,139:02:40,
2201,1976,1510122,,,,0,,,,,,,#,7.7,#,13.0,0.0,26.0,#,9.9,#,0.6,#,2.4,0.0,26.0,#,0.6,#,2.4,0.0,12.0,#,1.3,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,帝石橋,テイセキバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0120,1510120.0,84035.0,,37.88027778,139.02055556, 37:52:49,139:01:14,
2202,1976,1510132,,,,0,,,,,,,#,7.5,#,12.0,0.0,16.0,#,9.8,#,1.0,>,8.4,2.0,16.0,#,1.2,>,4.8,2.0,12.0,>,2.0,#,1.5,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,万代橋,バンダイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0130,1510130.0,84035.0,,37.91944444,139.05305556, 37:55:10,139:03:11,
2203,1976,1510142,,,,0,,,,,,,#,9.3,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.9,5.0,12.0,<,0.5,#,1.9,5.0,12.0,#,0.9,#,0.7,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,東橋,アズマバシ,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0140,1510190.0,84035.0,,36.92472222,138.83555556, 36:55:29,138:50:08,
2204,1976,1510152,,,,0,,,,,,,#,8.8,#,14.0,0.0,16.0,#,11.0,<,0.5,#,2.4,1.0,16.0,<,0.5,#,1.8,0.0,12.0,#,1.2,#,1.1,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,柳生橋,ヤギユウバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0150,1510200.0,84035.0,,37.23166667,138.95500000, 37:13:54,138:57:18,
2205,1976,1510162,,,,0,,,,,,,#,7.9,#,14.0,0.0,12.0,#,11.0,#,0.5,#,2.5,1.0,12.0,#,0.5,#,2.5,1.0,12.0,#,1.1,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,飯塚橋,イイヅカバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0160,1510230.0,84035.0,,37.38833333,138.75472222, 37:23:18,138:45:17,
2206,1976,1510172,,,,0,,,,,,,#,7.3,#,13.0,0.0,26.0,#,10.0,#,0.7,#,4.3,7.0,26.0,#,1.5,#,4.3,5.0,12.0,#,2.6,#,2.4,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ナカニシバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0170,1510240.0,84035.0,,37.57861111,138.87527778, 37:34:43,138:52:31,
2207,1976,1510182,,,,0,,,,,,,#,2.4,#,12.0,2.0,17.0,#,9.6,<,0.5,#,3.8,6.0,17.0,<,0.5,#,3.8,3.0,13.0,#,1.9,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,西信濃川大橋,ニシシナノガワオオハシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0180,1510360.0,84035.0,,37.84388889,139.01722222, 37:50:38,139:01:02,
2208,1976,1510192,,,,0,,,,,,,#,7.9,#,14.0,0.0,12.0,#,11.0,<,0.5,#,1.9,0.0,12.0,<,0.5,#,1.9,0.0,12.0,#,1.3,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,スイドウシユスイテンジヨウリユウ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0190,1510280.0,84035.0,,37.60166667,139.00138889, 37:36:06,139:00:05,
2209,1976,1510202,,,,0,,,,,,,#,7.5,#,14.0,0.0,16.0,#,11.0,#,0.5,#,4.9,3.0,16.0,#,0.7,#,4.9,2.0,12.0,#,2.3,#,2.0,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,アラシガワバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0200,1510290.0,84035.0,,37.63500000,138.95805556, 37:38:06,138:57:29,
2210,1976,1510212,,,,0,,,,,,,#,5.5,#,11.0,6.0,26.0,#,8.5,<,0.5,#,5.5,11.0,26.0,<,0.5,#,5.5,7.0,13.0,#,2.4,#,2.2,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,西川橋,ニシカワバシ,,A,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0210,1510380.0,84035.0,,37.75972222,138.87611111, 37:45:35,138:52:34,
2211,1976,1510222,,,,0,,,,,,,#,2.4,#,11.0,7.0,16.0,#,6.6,<,0.5,#,4.7,5.0,16.0,#,1.6,#,4.2,3.0,12.0,#,2.6,#,2.5,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カメカイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0220,1510390.0,84035.0,,37.86916667,138.97861111, 37:52:09,138:58:43,
2212,1976,1510232,,,,0,,,,,,,#,5.7,#,12.0,0.0,16.0,#,8.5,#,1.3,#,7.3,8.0,16.0,#,1.3,#,7.3,7.0,12.0,#,3.8,#,3.6,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ムスビチサキ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0230,1510300.0,84035.0,,37.83055556,139.12333333, 37:49:50,139:07:24,
2213,1976,1510242,,,,0,,,,,,,#,7.7,#,12.0,0.0,26.0,#,10.0,#,0.5,#,9.2,4.0,26.0,#,0.7,#,9.2,2.0,13.0,#,2.9,#,2.2,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,亀鶴橋,カメツルバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0240,1510350.0,84035.0,,37.83111111,139.06583333, 37:49:52,139:03:57,
2214,1976,1510252,,,,0,,,,,,,<,0.5,#,8.7,2.0,12.0,#,5.4,#,3.8,#,23.0,7.0,12.0,#,3.8,#,23.0,7.0,12.0,#,11.0,#,11.0,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,両新橋,リヨウシンバシ,,E,3,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0250,1510430.0,84035.0,,37.92111111,139.07722222, 37:55:16,139:04:38,
2215,1976,1510262,,,,0,,,,,,,#,0.6,#,9.0,7.0,12.0,#,4.7,#,2.9,#,13.0,6.0,12.0,#,2.9,#,13.0,6.0,12.0,#,6.3,#,5.4,#,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,石山橋,イシヤマバシ,,C,3,,1976,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0251,1510410.0,84035.0,,37.84527778,139.09222222, 37:50:43,139:05:32,
2216,1976,1510272,,,,0,,,,,,,<,0.5,#,6.4,7.0,12.0,#,2.4,#,10.0,#,30.0,11.0,12.0,#,10.0,#,30.0,11.0,12.0,#,17.0,#,17.0,#,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,山ノ下橋,ヤマノシタバシ,,E,3,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0260,1510450.0,84035.0,,37.92944444,139.07333333, 37:55:46,139:04:24,
2217,1976,1510282,,,,0,,,,,,,#,3.6,#,10.0,0.0,12.0,#,7.4,#,1.5,#,4.1,0.0,12.0,#,1.5,#,4.1,0.0,12.0,#,2.6,#,2.5,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,木戸閘門,キドコウモン,,E,3,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15R0270,1510460.0,,,37.93166667,139.07166667, 37:55:54,139:04:18,
