,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
721,1974,710831,,,,0,,,,,,,,,,,,,,,#,1.5,#,3.9,2.0,4.0,#,1.5,#,3.9,2.0,4.0,#,2.7,#,2.6,#,3.3,#,0.7,#,7.1,,4.0,#,0.7,#,7.1,,4.0,#,4.3,#,4.7,#,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,百間橋,ヒヤツケンバシ,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07R1770,710390.0,,,37.79638889,140.92861111, 37:47:47,140:55:43,
722,1974,710841,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.2,1.0,4.0,#,1.0,#,2.2,1.0,4.0,#,1.5,#,1.4,#,1.5,#,1.8,#,3.8,,4.0,#,1.8,#,3.8,,4.0,#,2.8,#,2.9,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,北ノ内橋,キタノウチバシ,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07R1780,710400.0,82256.0,,37.19805556,140.78111111, 37:11:53,140:46:52,
723,1974,710851,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.1,1.0,4.0,<,0.5,#,3.1,1.0,4.0,#,1.7,#,1.5,#,1.6,#,1.9,#,5.6,,4.0,#,1.9,#,5.6,,4.0,#,3.6,#,3.5,#,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,クダユウバシ,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07R1790,710410.0,82256.0,,37.12944444,140.85916667, 37:07:46,140:51:33,
724,1974,710861,,,,0,,,,,,,,,,,,,,,#,0.9,#,2.3,1.0,3.0,#,0.9,#,2.3,1.0,3.0,#,1.6,#,1.5,#,2.3,#,1.0,#,2.5,,3.0,#,1.0,#,2.5,,3.0,#,1.8,#,1.9,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,栃木県境,トチギケンキヨウ,,A,1,,1975,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07R2010,710480.0,83027.0,,37.10083333,140.13527778, 37:06:03,140:08:07,
725,1974,720011,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.4,,4.0,#,0.5,#,1.4,,4.0,#,0.9,#,0.9,#,0.9,<,0.5,#,0.7,0.0,4.0,<,0.5,#,0.7,0.0,4.0,#,0.6,#,0.5,#,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,オキナジマコウオキ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0010,,,,37.50944444,140.02555556, 37:30:34,140:01:32,
726,1974,720021,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.2,,4.0,#,0.8,#,1.1,,2.0,#,1.0,#,1.0,#,1.1,<,0.5,#,1.3,0.0,4.0,#,0.9,#,1.0,0.0,2.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,テンジンハマオキ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0020,720040.0,,,37.51972222,140.11388889, 37:31:11,140:06:50,
727,1974,720031,,,,0,,,,,,,,,,,,,,,#,0.9,#,2.3,,4.0,#,0.9,#,2.3,,4.0,#,1.4,#,1.3,#,1.6,#,0.8,#,1.2,0.0,4.0,#,0.8,#,1.2,0.0,4.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,アサカソスイシユスイコウオキ400M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0030,720050.0,,,37.15611111,140.14833333, 37:09:22,140:08:54,
728,1974,720041,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,,7.0,#,0.6,#,1.8,,6.0,#,1.3,#,1.3,#,1.6,<,0.5,#,1.1,0.0,7.0,<,0.5,#,1.1,0.0,6.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,フナツコウオキ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0040,720070.0,,,37.08277778,140.11972222, 37:04:58,140:07:11,
729,1974,720071,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,,16.0,#,0.8,#,1.3,,4.0,#,1.0,#,0.9,#,0.9,<,0.5,#,1.7,0.0,16.0,#,0.5,#,1.1,0.0,4.0,#,0.9,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0060,720020.0,,,37.14000000,140.09416667, 37:08:24,140:05:39,
730,1974,720081,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.4,,4.0,#,0.7,#,1.4,,4.0,#,1.1,#,1.1,#,1.2,<,0.5,#,0.8,0.0,4.0,<,0.5,#,0.8,0.0,4.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,サキカワハマオキ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0070,,,,37.12611111,140.04833333, 37:07:34,140:02:54,
731,1974,720111,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.5,,6.0,#,0.9,#,1.2,,3.0,#,1.0,#,1.0,#,1.2,#,0.6,#,3.1,1.0,6.0,#,0.8,#,2.9,0.0,3.0,#,1.9,#,2.1,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0100,720120.0,,,37.67750000,140.06000000, 37:40:39,140:03:36,
732,1974,720121,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.1,,3.0,#,0.5,#,1.1,,3.0,#,0.8,#,0.9,#,1.1,#,1.0,#,2.0,0.0,3.0,#,1.0,#,2.0,0.0,3.0,#,1.6,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0110,720130.0,,,37.67277778,140.09833333, 37:40:22,140:05:54,
733,1974,720131,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.7,,6.0,#,1.0,#,1.7,,3.0,#,1.4,#,1.4,#,1.7,#,1.8,#,3.6,1.0,6.0,#,1.9,#,3.2,1.0,3.0,#,2.4,#,2.0,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0120,720140.0,,,37.65527778,140.14055556, 37:39:19,140:08:26,
734,1974,720141,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.9,,3.0,<,0.5,#,0.9,,3.0,#,0.8,#,0.9,#,0.9,#,1.6,#,2.4,0.0,3.0,#,1.6,#,2.4,0.0,3.0,#,1.9,#,1.7,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0130,720150.0,,,37.68583333,140.07027778, 37:41:09,140:04:13,
735,1974,720151,,,,0,,,,,,,,,,,,,,,#,0.9,#,1.2,,3.0,#,0.9,#,1.2,,3.0,#,1.0,#,1.0,#,1.2,#,0.8,#,1.9,0.0,3.0,#,0.8,#,1.9,0.0,3.0,#,1.5,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0140,720170.0,,,37.65111111,140.08833333, 37:39:04,140:05:18,
736,1974,720161,,,,0,,,,,,,,,,,,,,,#,1.2,#,2.5,,3.0,#,1.2,#,2.5,,3.0,#,1.8,#,1.6,#,2.5,#,0.9,#,3.0,0.0,3.0,#,0.9,#,3.0,0.0,3.0,#,1.9,#,1.7,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0410,720200.0,,,37.30555556,139.27500000, 37:18:20,139:16:30,
737,1974,720171,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.5,,2.0,#,0.6,#,1.5,,2.0,#,1.1,#,1.1,#,1.5,<,0.5,#,1.5,0.0,2.0,<,0.5,#,1.5,0.0,2.0,#,1.0,#,1.0,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,カンガイヨウスイシユスイコウ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0510,,,,37.27111111,140.07555556, 37:16:16,140:04:32,
738,1974,720181,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.4,,6.0,#,1.0,#,1.1,,2.0,#,1.1,#,1.1,#,1.1,<,0.5,#,1.6,0.0,6.0,#,0.6,#,1.2,0.0,2.0,#,0.9,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0520,720180.0,,,37.26694444,140.08166667, 37:16:01,140:04:54,
739,1974,720191,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.4,,3.0,#,0.6,#,1.4,,3.0,#,1.0,#,0.9,#,1.4,#,1.2,#,2.9,0.0,3.0,#,1.2,#,2.9,0.0,3.0,#,1.9,#,1.7,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,湖心,コシン,,A,2,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07L0610,720160.0,,,37.62027778,140.00250000, 37:37:13,140:00:09,
740,1974,730041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,8.0,#,0.6,#,1.6,0.0,4.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ニシボウハテイセンタン,,B,1,,1972,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0100,,,,36.91777778,140.87333333, 36:55:04,140:52:24,
741,1974,730051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.3,0.0,8.0,<,0.5,#,2.2,0.0,4.0,#,1.4,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,四号埠頭先,4ゴウフトウサキ,,B,1,,1972,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0110,730010.0,,,36.93500000,140.89527778, 36:56:06,140:53:43,
742,1974,730061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,4.0,2.0,8.0,#,0.9,#,3.7,1.0,4.0,#,2.2,#,2.1,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,漁港区内,ギヨコウクナイ,,B,1,,1972,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0120,730030.0,,,36.93916667,140.91194444, 36:56:21,140:54:43,
743,1974,730071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,8.0,#,0.6,#,1.7,0.0,4.0,#,1.1,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,テルシマノヒガシナントウ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0200,730080.0,,,36.91027778,140.85777778, 36:54:37,140:51:28,
744,1974,730081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,8.0,#,0.9,#,1.6,0.0,4.0,#,1.1,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナコソギヨコウナイ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0210,730100.0,,,36.86166667,140.79638889, 36:51:42,140:47:47,
745,1974,730091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,3.1,3.0,8.0,<,0.5,#,2.7,1.0,4.0,#,1.5,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,オハマコウガイノギヨコウナイ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0220,730110.0,,,36.90888889,140.83361111, 36:54:32,140:50:01,
746,1974,730101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.8,3.0,8.0,#,0.6,#,2.6,1.0,4.0,#,1.6,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒルタオキ-1,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0230,730090.0,,,36.89222222,140.80833333, 36:53:32,140:48:30,
747,1974,730111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.6,0.0,8.0,#,0.6,#,1.5,0.0,4.0,#,1.2,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒルタオキ-2,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0240,730040.0,,,36.87388889,140.80944444, 36:52:26,140:48:34,
748,1974,730121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,8.0,<,0.5,#,1.7,0.0,4.0,#,1.3,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,サメカワオキ,,A,1,,1973,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0250,730050.0,,,36.89777778,140.83222222, 36:53:52,140:49:56,
749,1974,730171,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,2.0,0.0,3.0,#,1.2,#,2.0,0.0,3.0,#,1.7,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ギヨギヨウケンク1ゴウチユウオウ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0320,730160.0,,,37.81694444,140.97611111, 37:49:01,140:58:34,
750,1974,730181,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.2,#,4.4,2.0,4.0,#,1.2,#,4.4,2.0,4.0,#,2.3,#,1.8,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ギヨギヨウケン3ゴウチユウオウ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0340,730170.0,,,37.79777778,140.97555556, 37:47:52,140:58:32,
751,1974,730201,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,#,1.5,0.0,6.0,#,0.6,#,0.9,0.0,2.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ハラマチゲスイロオキヤク1000M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0400,730190.0,,,37.61972222,141.03250000, 37:37:11,141:01:57,
752,1974,730211,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.4,0.0,9.0,#,0.5,#,1.2,0.0,3.0,#,0.8,#,0.8,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ニツタガワオキヤク1000M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0490,730200.0,,,37.63861111,141.03694444, 37:38:19,141:02:13,
753,1974,730221,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.9,0.0,6.0,#,0.5,#,0.7,0.0,2.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ニツタガワオキヤク5000M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0500,730210.0,,,37.63277778,141.08000000, 37:37:58,141:04:48,
754,1974,730231,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,3.0,#,0.6,#,0.6,0.0,1.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ウケトガワオキ,,A,1,,1975,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0610,730350.0,,,37.45805556,141.07333333, 37:27:29,141:04:24,
755,1974,730241,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,1.4,0.0,3.0,#,1.2,#,1.2,0.0,1.0,#,1.2,#,1.2,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,マノガワオキ1000M,,A,1,,1975,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S0620,730340.0,,,37.68638889,141.02416667, 37:41:11,141:01:27,
756,1974,730251,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.1,0.0,6.0,#,0.5,#,0.8,0.0,2.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナツイガワオキ,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1010,730240.0,,,37.04527778,140.99000000, 37:02:43,140:59:24,
757,1974,730261,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,0.9,0.0,6.0,#,0.5,#,0.7,0.0,2.0,#,0.6,#,0.6,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,トヨマギヨコウオキヤク1000M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1020,730230.0,,,36.99166667,140.99055556, 36:59:30,140:59:26,
758,1974,730271,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,6.0,#,0.6,#,1.3,0.0,2.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナカノサクコウオキヤク1000M,,A,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1030,730220.0,,,36.95222222,140.95416667, 36:57:08,140:57:15,
759,1974,730281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ボウハテイニシ150M,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1110,730260.0,,,37.14222222,140.00083333, 37:08:32,140:00:03,
760,1974,730291,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,1.0,<,0.5,<,0.5,0.0,1.0,<,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,フトウサキヒガシ,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1210,730270.0,,,37.10805556,140.99583333, 37:06:29,140:59:45,
761,1974,730301,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.6,#,1.6,0.0,1.0,#,1.6,#,1.6,0.0,1.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,漁港内中央附近,ギヨコウナイチユウオウフキン,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1310,730280.0,,,36.99361111,140.97916667, 36:59:37,140:58:45,
762,1974,730311,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,0.0,1.0,#,1.5,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ナカボウハテイヨリニシヤク30M,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1320,730290.0,,,37.00972222,140.97638889, 37:00:35,140:58:35,
763,1974,730321,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.1,#,2.1,0.0,1.0,#,2.1,#,2.1,0.0,1.0,#,2.1,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒガシボウハテイサキ50M,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1410,730310.0,,,36.96888889,140.96000000, 36:58:08,140:57:36,
764,1974,730331,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,#,1.8,0.0,1.0,#,1.8,#,1.8,0.0,1.0,#,1.8,#,1.8,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ニシボウハテイサキ200M,,B,1,,1974,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07S1510,730320.0,,,36.95750000,140.95138889, 36:57:27,140:57:05,
765,1974,810231,,,,0,,,,,,,,,,,,,,,#,8.1,#,110.0,12.0,12.0,#,8.1,#,110.0,12.0,12.0,#,55.0,#,46.0,#,73.0,#,13.0,#,87.0,,12.0,#,13.0,#,87.0,,12.0,#,50.0,#,48.0,#,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,稲村橋,イナムラバシ,,B,3,,1973,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R0140,810360.0,83541.0,,36.69000000,140.71555556, 36:41:24,140:42:56,
766,1974,810531,,,,0,,,,,,,,,,,,,,,#,1.0,#,12.0,5.0,12.0,#,1.0,#,12.0,5.0,12.0,#,3.6,#,2.5,#,4.0,#,0.9,#,18.0,,12.0,#,0.9,#,18.0,,12.0,#,6.2,#,4.5,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,涸沼橋,ヒヌマバシ,,B,1,,1974,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08R2060,811010.0,83027.0,,36.32111111,140.56388889, 36:19:16,140:33:50,
