,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
7346,1410080023,1982,1410080,14,2,53,1982,907,2225.0,2,1,,4.0,,,,22.5,21.9,10.97,1.36,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.6,#,10.0,#,8.0,#,17.0,,,,
7347,1410080024,1982,1410080,14,2,53,1982,908,425.0,2,1,,4.0,,,,21.8,21.4,10.55,1.34,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.6,#,11.0,#,8.0,#,10.0,,,,
7348,1410080025,1982,1410080,14,2,53,1982,1012,930.0,2,1,,1.0,,,,20.5,18.1,3.63,0.86,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,7.1,#,7.0,#,17.0,#,700000.0,,
7349,1410080026,1982,1410080,14,2,53,1982,1012,1530.0,2,1,,1.0,,,,26.3,19.9,3.76,0.87,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.8,#,10.0,#,9.1,#,12.0,,,,
7350,1410080027,1982,1410080,14,2,53,1982,1012,2130.0,2,1,,2.0,,,,16.8,18.2,3.66,0.86,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.3,#,8.7,#,8.1,#,12.0,,,,
7351,1410080028,1982,1410080,14,2,53,1982,1013,330.0,2,1,,1.0,,,,15.4,17.8,3.65,0.86,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,3.7,#,13.0,#,9.4,#,15.0,,,,
7352,1410080029,1982,1410080,14,2,53,1982,1109,950.0,2,1,,10.0,,,,16.5,16.4,4.28,0.44,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.7,#,12.0,#,8.2,#,11.0,#,170000.0,,
7353,1410080030,1982,1410080,14,2,53,1982,1109,1550.0,2,1,,4.0,,,,15.8,16.8,4.2,0.66,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.7,#,12.0,#,11.0,#,21.0,,,,
7354,1410080031,1982,1410080,14,2,53,1982,1109,2150.0,2,1,,10.0,,,,14.5,16.0,4.42,0.47,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.6,#,18.0,#,15.0,#,51.0,,,,
7355,1410080032,1982,1410080,14,2,53,1982,1110,350.0,2,1,,10.0,,,,14.5,16.2,3.64,0.45,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.7,#,17.0,#,13.0,#,40.0,,,,
7356,1410080033,1982,1410080,14,2,53,1982,1207,940.0,2,1,,4.0,,,,7.6,9.2,0.59,0.32,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.3,#,12.0,#,8.7,#,11.0,#,170000.0,,
7357,1410080034,1982,1410080,14,2,53,1982,1207,1540.0,2,1,,1.0,,,,11.2,11.4,1.48,0.51,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.8,#,19.0,#,10.0,#,14.0,,,,
7358,1410080035,1982,1410080,14,2,53,1982,1207,2140.0,2,1,,1.0,,,,3.6,9.7,1.45,0.5,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.9,#,17.0,#,9.8,#,12.0,,,,
7359,1410080036,1982,1410080,14,2,53,1982,1208,340.0,2,1,,1.0,,,,2.8,9.4,1.4,0.49,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.4,#,20.0,#,10.0,#,15.0,,,,
7360,1410080037,1982,1410080,14,2,53,1983,105,940.0,2,1,,4.0,,,,6.7,7.5,2.08,0.3,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.9,#,6.8,#,6.8,#,50.0,#,33000.0,,
7361,1410080038,1982,1410080,14,2,53,1983,105,1540.0,2,1,,4.0,,,,11.2,9.7,2.47,0.34,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.9,#,16.0,#,12.0,#,27.0,,,,
7362,1410080039,1982,1410080,14,2,53,1983,105,2140.0,2,1,,4.0,,,,7.1,8.9,2.28,0.33,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,14.0,#,9.9,#,27.0,,,,
7363,1410080040,1982,1410080,14,2,53,1983,106,340.0,2,1,,10.0,,,,6.5,8.7,2.38,0.34,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.5,#,16.0,#,11.0,#,34.0,,,,
7364,1410080041,1982,1410080,14,2,53,1983,201,1005.0,2,1,,1.0,,,,9.0,8.2,1.24,0.22,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.9,#,13.0,#,12.0,#,15.0,#,130000.0,#,0.5
7365,1410080042,1982,1410080,14,2,53,1983,201,1605.0,2,1,,4.0,,,,11.4,11.3,1.34,0.23,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.8,#,17.0,#,17.0,#,16.0,,,,
7366,1410080043,1982,1410080,14,2,53,1983,201,2205.0,2,1,,4.0,,,,7.6,9.3,1.31,0.23,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.3,#,29.0,#,20.0,#,14.0,,,#,2.0
7367,1410080044,1982,1410080,14,2,53,1983,202,405.0,2,1,,10.0,,,,6.2,9.6,1.23,0.22,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.0,#,23.0,#,16.0,#,18.0,,,,
7368,1410080045,1982,1410080,14,2,53,1983,301,930.0,2,1,,1.0,,,,12.0,9.5,2.53,0.33,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.2,#,16.0,#,13.0,#,29.0,#,270000.0,,
7369,1410080046,1982,1410080,14,2,53,1983,301,1530.0,2,1,,2.0,,,,15.1,11.9,2.54,0.34,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.1,#,24.0,#,17.0,#,31.0,,,,
7370,1410080047,1982,1410080,14,2,53,1983,301,2130.0,2,1,,10.0,,,,10.9,10.3,2.61,0.34,,,1400253,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.0,#,19.0,#,17.0,#,22.0,,,,
7371,1410080048,1982,1410080,14,2,53,1983,302,330.0,2,1,,4.0,,,,9.5,10.5,2.51,0.33,,,1400253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,4.5,#,31.0,#,15.0,#,21.0,,,,
7372,1410090001,1982,1410090,14,3,1,1982,420,850.0,2,1,,2.0,,,,17.0,16.6,,2.7,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.8,#,6.0,#,10.0,#,9.0,,,,
7373,1410090002,1982,1410090,14,3,1,1982,420,1445.0,2,1,,2.0,,,,21.2,17.0,,3.3,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.6,#,8.8,#,9.8,#,9.0,,,,
7374,1410090003,1982,1410090,14,3,1,1982,420,2040.0,2,1,,2.0,,,,17.1,17.0,,2.6,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.5,#,6.1,#,11.0,#,12.0,,,,
7375,1410090004,1982,1410090,14,3,1,1982,421,255.0,2,1,,4.0,,,,12.2,15.2,,3.5,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.7,#,8.5,#,9.5,#,8.0,,,,
7376,1410090005,1982,1410090,14,3,1,1982,518,840.0,2,1,,2.0,,,,23.2,21.5,,2.95,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.1,#,6.6,#,10.0,#,9.0,,,,
7377,1410090006,1982,1410090,14,3,1,1982,518,1430.0,2,1,,2.0,,,,26.0,22.8,,3.25,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.3,#,7.2,#,10.0,#,11.0,,,,
7378,1410090007,1982,1410090,14,3,1,1982,518,2030.0,2,1,,2.0,,,,20.3,19.8,,2.5,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.1,#,4.9,#,8.7,#,8.0,,,,
7379,1410090008,1982,1410090,14,3,1,1982,519,230.0,2,1,,2.0,,,,16.0,18.0,,3.4,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.0,#,6.6,#,9.7,#,8.0,,,,
7380,1410090009,1982,1410090,14,3,1,1982,622,845.0,2,1,,2.0,,,,26.8,23.5,,2.9,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,4.3,#,6.0,#,9.5,#,7.0,,,,
7381,1410090010,1982,1410090,14,3,1,1982,622,1440.0,2,1,,2.0,,,,28.2,24.9,,2.7,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,3.6,#,7.3,#,10.0,#,9.0,,,,
7382,1410090011,1982,1410090,14,3,1,1982,622,2045.0,2,1,,2.0,,,,22.1,23.8,,3.4,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,8.1,#,4.3,#,6.9,#,7.0,,,,
7383,1410090012,1982,1410090,14,3,1,1982,623,245.0,2,1,,2.0,,,,21.0,23.1,,3.3,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,7.5,#,4.2,#,7.7,#,8.0,,,,
7384,1410090013,1982,1410090,14,3,1,1982,720,835.0,2,1,,4.0,,,,24.4,23.0,,2.4,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,4.0,#,5.4,#,9.6,#,33.0,,,,
7385,1410090014,1982,1410090,14,3,1,1982,720,1445.0,2,1,,4.0,,,,26.0,23.8,,3.2,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,5.1,#,3.7,#,6.6,#,18.0,,,,
7386,1410090015,1982,1410090,14,3,1,1982,720,2040.0,2,1,,4.0,,,,21.7,23.5,,3.2,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,4.7,#,3.0,#,6.5,#,11.0,,,,
7387,1410090016,1982,1410090,14,3,1,1982,721,240.0,2,1,,4.0,,,,21.1,23.3,,3.6,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,4.3,#,3.4,#,5.3,#,11.0,,,,
7388,1410090017,1982,1410090,14,3,1,1982,817,840.0,2,1,,4.0,,,,26.8,24.2,,3.0,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,4.0,#,2.8,#,5.7,#,11.0,,,,
7389,1410090018,1982,1410090,14,3,1,1982,817,1440.0,2,1,,4.0,,,,29.5,25.0,,3.0,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,4.7,#,3.2,#,6.5,#,12.0,,,,
7390,1410090019,1982,1410090,14,3,1,1982,817,2120.0,2,1,,4.0,,,,27.0,24.0,,2.5,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,3.9,#,3.4,#,6.8,#,13.0,,,,
7391,1410090020,1982,1410090,14,3,1,1982,818,240.0,2,1,,4.0,,,,24.9,23.6,,3.1,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,4.1,#,2.7,#,5.4,#,13.0,,,,
7392,1410090021,1982,1410090,14,3,1,1982,928,830.0,2,1,,4.0,,,,24.8,22.8,,2.35,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,4.0,#,2.7,#,5.0,#,15.0,,,,
7393,1410090022,1982,1410090,14,3,1,1982,928,1430.0,2,1,,4.0,,,,25.2,22.6,,3.35,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,4.4,#,2.6,#,4.6,#,11.0,,,,
7394,1410090023,1982,1410090,14,3,1,1982,928,2030.0,2,1,,4.0,,,,21.8,21.3,,2.75,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,3.6,#,2.7,#,4.8,#,10.0,,,,
7395,1410090024,1982,1410090,14,3,1,1982,929,230.0,2,1,,4.0,,,,21.4,20.6,,3.0,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,4.5,#,2.5,#,3.8,#,11.0,,,,
7396,1410090025,1982,1410090,14,3,1,1982,1019,840.0,2,1,,4.0,,,,16.8,18.4,,3.8,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,5.2,#,3.5,#,5.0,#,16.0,,,,
7397,1410090026,1982,1410090,14,3,1,1982,1019,1445.0,2,1,,4.0,,,,19.2,18.8,,4.0,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.6,#,2.3,#,4.1,#,9.0,,,,
7398,1410090027,1982,1410090,14,3,1,1982,1019,2040.0,2,1,,10.0,,,,16.1,18.5,,3.4,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.1,#,2.2,#,5.3,#,11.0,,,,
7399,1410090028,1982,1410090,14,3,1,1982,1020,250.0,2,1,,10.0,,,,16.0,18.3,,3.9,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,5.2,#,2.9,#,5.7,#,12.0,,,,
7400,1410090029,1982,1410090,14,3,1,1982,1116,835.0,2,1,,4.0,,,,17.4,17.8,,3.3,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,4.7,#,1.5,#,3.3,#,18.0,,,,
7401,1410090030,1982,1410090,14,3,1,1982,1116,1435.0,2,1,,4.0,,,,20.0,18.6,,3.5,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,6.0,#,1.6,#,3.8,#,36.0,,,,
7402,1410090031,1982,1410090,14,3,1,1982,1116,2035.0,2,1,,10.0,,,,18.7,17.8,,2.75,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,4.0,#,2.1,#,4.0,#,18.0,,,,
7403,1410090032,1982,1410090,14,3,1,1982,1117,235.0,2,1,,10.0,,,,15.5,18.0,,3.05,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,6.1,#,1.5,#,3.3,#,10.0,,,,
7404,1410090033,1982,1410090,14,3,1,1982,1214,840.0,2,1,,4.0,,,,5.8,12.2,,3.3,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,5.7,#,2.3,#,4.5,#,20.0,,,,
7405,1410090034,1982,1410090,14,3,1,1982,1214,1440.0,2,1,,4.0,,,,9.6,14.0,,3.7,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,6.6,#,1.8,#,2.8,#,12.0,,,,
7406,1410090035,1982,1410090,14,3,1,1982,1214,2040.0,2,1,,2.0,,,,7.8,13.2,,2.0,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,5.0,#,2.8,#,3.7,#,21.0,,,,
7407,1410090036,1982,1410090,14,3,1,1982,1215,250.0,2,1,,2.0,,,,3.3,13.0,,3.3,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,7.0,#,1.7,#,2.5,#,9.0,,,,
7408,1410090037,1982,1410090,14,3,1,1983,125,845.0,2,1,,2.0,,,,5.2,10.2,,3.1,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,5.5,#,3.0,#,4.7,#,19.0,,,,
7409,1410090038,1982,1410090,14,3,1,1983,125,1450.0,2,1,,2.0,,,,9.4,11.2,,3.4,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,5.3,#,2.7,#,3.1,#,24.0,,,,
7410,1410090039,1982,1410090,14,3,1,1983,125,2050.0,2,1,,2.0,,,,4.2,10.4,,2.5,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,3.4,#,4.4,#,5.3,#,15.0,,,,
7411,1410090040,1982,1410090,14,3,1,1983,126,250.0,2,1,,2.0,,,,-1.1,9.6,,3.5,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,6.1,#,2.1,#,4.3,#,22.0,,,,
7412,1410090041,1982,1410090,14,3,1,1983,215,845.0,2,1,,2.0,,,,8.0,8.8,,3.2,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,7.2,#,3.4,#,5.7,#,5.0,,,,
7413,1410090042,1982,1410090,14,3,1,1983,215,1455.0,2,1,,2.0,,,,13.5,13.5,,3.45,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.5,#,4.0,#,6.6,#,7.0,,,,
7414,1410090043,1982,1410090,14,3,1,1983,215,2055.0,2,1,,2.0,,,,6.8,10.0,,3.15,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.3,#,5.1,#,7.8,#,8.0,,,,
7415,1410090044,1982,1410090,14,3,1,1983,216,250.0,2,1,,2.0,,,,1.0,9.8,,3.25,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,7.3,#,4.1,#,4.7,#,5.0,,,,
7416,1410090045,1982,1410090,14,3,1,1983,308,835.0,2,1,,2.0,,,,6.4,10.3,,3.6,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.0,#,3.5,#,4.5,#,9.0,,,,
7417,1410090046,1982,1410090,14,3,1,1983,308,1440.0,2,1,,2.0,,,,8.2,10.3,,2.5,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,7.4,#,2.6,#,4.8,#,8.0,,,,
7418,1410090047,1982,1410090,14,3,1,1983,308,2040.0,2,1,,2.0,,,,3.8,9.2,,2.8,,,1400301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,6.9,#,3.7,#,4.9,#,5.0,,,,
7419,1410090048,1982,1410090,14,3,1,1983,309,240.0,2,1,,2.0,,,,1.0,9.0,,3.45,,,1400301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,7.1,#,3.3,#,4.3,#,7.0,,,,
7420,1410100001,1982,1410100,14,3,2,1982,420,840.0,2,1,,2.0,,,,17.0,16.8,,0.7,,,1400302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.3,#,9.0,#,8.7,#,10.0,,,,
7421,1410100002,1982,1410100,14,3,2,1982,420,1510.0,2,1,,2.0,,,,20.8,17.8,,1.0,,,1400302,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.9,#,12.0,#,9.3,#,16.0,,,,
7422,1410100003,1982,1410100,14,3,2,1982,420,2045.0,2,1,,2.0,,,,17.4,17.6,,0.74,,,1400302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.8,#,12.0,#,10.0,#,46.0,,,,
7423,1410100004,1982,1410100,14,3,2,1982,421,245.0,2,1,,4.0,,,,11.8,15.0,,1.06,,,1400302,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.9,#,10.0,#,11.0,#,27.0,,,,
7424,1410100005,1982,1410100,14,3,2,1982,518,920.0,2,1,,2.0,,,,26.0,19.5,,0.75,,,1400302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,5.6,#,9.5,#,10.0,#,13.0,,,,
