,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
9901,1410650005,1981,1410650,14,25,1,1981,519,900.0,2,1.0,0.0,4.0,,,,16.3,15.9,3.14,1.61,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.0,#,6.2,#,8.2,#,7.0,#,1300000.0,,
9902,1410650006,1981,1410650,14,25,1,1981,519,1500.0,2,1.0,0.0,4.0,,,,19.4,16.1,,1.72,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,5.8,#,7.0,#,7.1,#,7.0,,,,
9903,1410650007,1981,1410650,14,25,1,1981,519,2100.0,2,1.0,0.0,4.0,,,,15.2,16.6,3.59,1.99,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.9,#,12.0,#,11.0,#,6.0,,,,
9904,1410650008,1981,1410650,14,25,1,1981,520,300.0,2,1.0,0.0,4.0,,,,14.8,15.5,,2.12,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.6,#,10.0,#,10.0,#,6.0,,,,
9905,1410650009,1981,1410650,14,25,1,1981,616,845.0,2,1.0,0.0,2.0,,,,25.2,22.1,1.86,1.79,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.7,#,5.0,#,8.9,#,8.0,#,1300000.0,,
9906,1410650010,1981,1410650,14,25,1,1981,616,1445.0,2,1.0,0.0,2.0,,,,28.7,24.9,,2.47,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,4.7,#,4.2,#,7.6,#,7.0,,,,
9907,1410650011,1981,1410650,14,25,1,1981,616,2045.0,2,1.0,0.0,2.0,,,,22.5,23.0,1.36,2.29,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.7,#,7.9,#,11.0,#,7.0,,,,
9908,1410650012,1981,1410650,14,25,1,1981,617,245.0,2,1.0,0.0,4.0,,,,22.0,22.0,,2.71,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.7,#,7.8,#,9.9,#,7.0,,,,
9909,1410650013,1981,1410650,14,25,1,1981,721,900.0,2,1.0,0.0,4.0,,,,29.5,27.6,5.23,2.32,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.8,#,13.0,#,12.0,#,15.0,#,3400000.0,,
9910,1410650014,1981,1410650,14,25,1,1981,721,1500.0,2,1.0,0.0,4.0,,,,28.5,28.1,2.06,1.3,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,6.6,#,12.0,#,12.0,#,19.0,,,,
9911,1410650015,1981,1410650,14,25,1,1981,721,2100.0,2,1.0,0.0,4.0,,,,26.0,26.6,3.06,2.39,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,2.7,#,9.1,#,10.0,#,9.0,,,,
9912,1410650016,1981,1410650,14,25,1,1981,722,300.0,2,1.0,0.0,2.0,,,,24.8,25.3,1.19,1.53,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,1.0,#,15.0,#,16.0,#,13.0,,,,
9913,1410650017,1981,1410650,14,25,1,1981,818,900.0,2,1.0,0.0,4.0,,,,27.4,24.7,6.77,2.7,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.4,#,5.4,#,9.8,#,6.0,#,330000.0,N,
9914,1410650018,1981,1410650,14,25,1,1981,818,1500.0,2,1.0,0.0,2.0,,,,30.8,28.8,,1.75,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,12.0,#,7.1,#,9.7,#,14.0,,,,
9915,1410650019,1981,1410650,14,25,1,1981,818,2100.0,2,1.0,0.0,4.0,,,,26.5,27.0,7.57,2.97,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,7.2,#,6.1,#,10.0,#,11.0,,,N,
9916,1410650020,1981,1410650,14,25,1,1981,819,300.0,2,1.0,0.0,2.0,,,,25.5,25.0,,2.16,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,1.5,#,7.7,#,10.0,#,11.0,,,,
9917,1410650021,1981,1410650,14,25,1,1981,916,900.0,2,1.0,0.0,1.0,,,,22.8,19.8,8.31,2.45,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.2,#,4.9,#,8.2,#,5.0,#,79000.0,,
9918,1410650022,1981,1410650,14,25,1,1981,916,1500.0,2,1.0,0.0,2.0,,,,24.6,23.8,,1.98,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.6,#,10.0,#,9.3,#,6.0,,,,
9919,1410650023,1981,1410650,14,25,1,1981,916,2100.0,2,1.0,0.0,1.0,,,,20.6,22.2,8.07,2.31,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.2,#,7.8,#,11.0,#,11.0,,,,
9920,1410650024,1981,1410650,14,25,1,1981,917,300.0,2,1.0,0.0,1.0,,,,16.8,19.7,,1.57,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.3,#,7.4,#,12.0,#,10.0,,,,
9921,1410650025,1981,1410650,14,25,1,1981,1020,850.0,2,1.0,0.0,4.0,,,,18.0,17.0,4.65,2.68,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,3.9,#,4.9,#,8.9,#,5.0,#,230000.0,,
9922,1410650026,1981,1410650,14,25,1,1981,1020,1450.0,2,1.0,0.0,4.0,,,,19.6,17.6,0.85,2.75,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,3.8,#,5.6,#,10.0,#,6.0,,,,
9923,1410650027,1981,1410650,14,25,1,1981,1020,2050.0,2,1.0,0.0,4.0,,,,16.5,16.5,,2.75,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.2,#,4.7,#,9.6,#,5.0,,,,
9924,1410650028,1981,1410650,14,25,1,1981,1021,250.0,2,1.0,0.0,2.0,,,,14.2,16.5,2.47,2.26,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,2.2,#,7.6,#,12.0,#,5.0,,,,
9925,1410650029,1981,1410650,14,25,1,1981,1118,900.0,2,1.0,0.0,1.0,,,,11.0,11.1,,2.59,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.5,#,8.3,#,8.8,#,6.0,#,170000.0,,
9926,1410650030,1981,1410650,14,25,1,1981,1118,1500.0,2,1.0,0.0,1.0,,,,14.3,12.1,5.31,2.47,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,3.6,#,10.0,#,13.0,#,5.0,,,,
9927,1410650031,1981,1410650,14,25,1,1981,1118,2100.0,2,1.0,0.0,1.0,,,,9.5,11.4,1.41,2.51,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,5.3,#,13.0,#,10.0,#,5.0,,,,
9928,1410650032,1981,1410650,14,25,1,1981,1119,300.0,2,1.0,0.0,4.0,,,,6.2,11.0,0.73,1.95,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,2.0,#,12.0,#,11.0,#,6.0,,,,
9929,1410650033,1981,1410650,14,25,1,1981,1215,851.0,2,1.0,0.0,1.0,,,,4.5,7.0,6.39,2.95,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.4,#,8.9,#,9.1,#,6.0,#,130000.0,,
9930,1410650034,1981,1410650,14,25,1,1981,1215,1451.0,2,1.0,0.0,2.0,,,,8.0,7.5,,2.41,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,2.9,#,12.0,#,12.0,#,6.0,,,,
9931,1410650035,1981,1410650,14,25,1,1981,1215,2051.0,2,1.0,0.0,2.0,,,,2.8,7.1,8.06,2.44,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,3.9,#,12.0,#,12.0,#,5.0,,,,
9932,1410650036,1981,1410650,14,25,1,1981,1216,251.0,2,1.0,0.0,1.0,,,,0.3,6.5,,1.3,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.0,#,14.0,#,11.0,#,8.0,,,,
9933,1410650037,1981,1410650,14,25,1,1982,119,900.0,2,1.0,0.0,1.0,,,,5.5,6.3,2.55,2.55,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.0,#,12.0,#,10.0,#,21.0,#,330000.0,,
9934,1410650038,1981,1410650,14,25,1,1982,119,1500.0,2,1.0,0.0,4.0,,,,11.1,8.0,4.37,2.59,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,6.7,#,6.9,#,7.7,#,7.0,,,,
9935,1410650039,1981,1410650,14,25,1,1982,119,2100.0,2,1.0,0.0,1.0,,,,4.9,7.8,,1.89,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.3,#,19.0,#,12.0,#,13.0,,,,
9936,1410650040,1981,1410650,14,25,1,1982,120,300.0,2,1.0,0.0,1.0,,,,-0.5,6.8,,2.42,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,4.4,#,15.0,#,12.0,#,10.0,,,,
9937,1410650041,1981,1410650,14,25,1,1982,216,1125.0,2,1.0,0.0,1.0,,,,10.9,9.1,4.9,2.09,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,3.1,#,25.0,#,16.0,#,15.0,#,100000.0,#,1.7
9938,1410650042,1981,1410650,14,25,1,1982,216,1725.0,2,1.0,0.0,1.0,,,,10.1,10.1,1.53,1.8,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.2,#,29.0,#,11.0,#,9.0,,,,
9939,1410650043,1981,1410650,14,25,1,1982,216,2325.0,2,1.0,0.0,2.0,,,,5.8,8.7,2.55,2.23,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,1.7,#,24.0,#,13.0,#,11.0,,,#,1.2
9940,1410650044,1981,1410650,14,25,1,1982,217,525.0,2,1.0,0.0,4.0,,,,4.3,7.3,2.77,2.16,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,2.1,#,24.0,#,17.0,#,8.0,,,,
9941,1410650045,1981,1410650,14,25,1,1982,317,900.0,2,1.0,0.0,2.0,,,,13.4,12.0,,2.59,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.0,#,9.5,#,12.0,#,4.0,#,790000.0,,
9942,1410650046,1981,1410650,14,25,1,1982,317,1500.0,2,1.0,0.0,4.0,,,,16.5,13.6,2.85,1.67,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.0,#,9.6,#,11.0,#,5.0,,,,
9943,1410650047,1981,1410650,14,25,1,1982,317,2100.0,2,1.0,0.0,10.0,,,,12.3,12.6,1.63,2.18,,,1402501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.8,#,9.8,#,11.0,#,8.0,,,,
9944,1410650048,1981,1410650,14,25,1,1982,318,300.0,2,1.0,0.0,10.0,,,,8.4,11.6,4.47,2.22,,,1402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.0,#,13.0,#,12.0,#,10.0,,,,
9945,1410660001,1981,1410660,14,26,1,1981,421,950.0,2,1.0,0.0,1.0,,,,17.4,17.6,3.57,1.12,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.8,#,8.9,#,8.5,#,12.0,#,1700000.0,,
9946,1410660002,1981,1410660,14,26,1,1981,421,1550.0,2,1.0,0.0,1.0,,,,19.1,19.8,,1.26,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.1,#,13.0,#,9.6,#,8.0,,,,
9947,1410660003,1981,1410660,14,26,1,1981,421,2150.0,2,1.0,0.0,1.0,,,,12.5,14.5,2.79,1.42,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.8,#,12.0,#,10.0,#,4.0,,,,
9948,1410660004,1981,1410660,14,26,1,1981,422,350.0,2,1.0,0.0,1.0,,,,11.4,14.5,,1.42,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.0,#,14.0,#,11.0,#,5.0,,,,
9949,1410660005,1981,1410660,14,26,1,1981,519,935.0,2,1.0,0.0,4.0,,,,17.2,16.2,1.89,0.69,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.1,#,8.9,#,7.8,#,28.0,#,5400000.0,,
9950,1410660006,1981,1410660,14,26,1,1981,519,1535.0,2,1.0,0.0,4.0,,,,17.8,17.4,,1.39,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.6,#,9.6,#,8.0,#,11.0,,,,
9951,1410660007,1981,1410660,14,26,1,1981,519,2135.0,2,1.0,0.0,4.0,,,,15.2,15.7,1.88,1.26,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.7,#,13.0,#,13.0,#,3.0,,,,
9952,1410660008,1981,1410660,14,26,1,1981,520,335.0,2,1.0,0.0,4.0,,,,15.1,15.9,,1.67,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.1,#,9.1,#,7.2,#,5.0,,,,
9953,1410660009,1981,1410660,14,26,1,1981,616,935.0,2,1.0,0.0,2.0,,,,27.6,22.5,1.69,0.7,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.0,#,6.8,#,8.5,#,15.0,#,7900000.0,,
9954,1410660010,1981,1410660,14,26,1,1981,616,1535.0,2,1.0,0.0,4.0,,,,26.6,25.5,,1.7,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,4.0,#,15.0,#,13.0,#,23.0,,,,
9955,1410660011,1981,1410660,14,26,1,1981,616,2135.0,2,1.0,0.0,4.0,,,,22.6,22.3,,1.32,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.6,#,11.0,#,10.0,#,6.0,,,,
9956,1410660012,1981,1410660,14,26,1,1981,617,335.0,2,1.0,0.0,2.0,,,,22.0,21.5,,1.9,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,1.8,#,11.0,#,10.0,#,9.0,,,,
9957,1410660013,1981,1410660,14,26,1,1981,721,950.0,2,1.0,0.0,2.0,,,,32.9,28.0,3.21,1.38,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,1.3,#,13.0,#,9.9,#,13.0,#,7900000.0,,
9958,1410660014,1981,1410660,14,26,1,1981,721,1550.0,2,1.0,0.0,4.0,,,,29.5,28.7,,0.95,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.3,#,16.0,#,16.0,#,16.0,,,,
9959,1410660015,1981,1410660,14,26,1,1981,721,2150.0,2,1.0,0.0,4.0,,,,26.0,26.0,3.46,1.7,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.4,#,12.0,#,9.8,#,10.0,,,,
9960,1410660016,1981,1410660,14,26,1,1981,722,350.0,2,1.0,0.0,2.0,,,,24.6,24.0,,1.1,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,<,0.5,#,30.0,#,12.0,#,8.0,,,,
9961,1410660017,1981,1410660,14,26,1,1981,818,930.0,2,1.0,0.0,2.0,,,,28.8,25.9,4.87,1.39,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.4,#,5.1,#,7.7,#,5.0,#,2400000.0,N,
9962,1410660018,1981,1410660,14,26,1,1981,818,1530.0,2,1.0,0.0,2.0,,,,28.5,27.2,,1.05,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,16.0,#,14.0,#,21.0,,,,
9963,1410660019,1981,1410660,14,26,1,1981,818,2130.0,2,1.0,0.0,4.0,,,,25.9,26.5,2.35,1.7,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.0,#,8.2,#,10.0,#,16.0,,,N,
9964,1410660020,1981,1410660,14,26,1,1981,819,330.0,2,1.0,0.0,2.0,,,,25.6,24.6,,1.35,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,1.4,#,13.0,#,10.0,#,5.0,,,,
9965,1410660021,1981,1410660,14,26,1,1981,916,935.0,2,1.0,0.0,1.0,,,,25.1,22.2,3.43,1.31,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.4,#,5.9,#,6.3,#,12.0,#,3300000.0,,
9966,1410660022,1981,1410660,14,26,1,1981,916,1535.0,2,1.0,0.0,4.0,,,,24.8,23.6,,1.67,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.4,#,10.0,#,9.3,#,14.0,,,,
9967,1410660023,1981,1410660,14,26,1,1981,916,2135.0,2,1.0,0.0,1.0,,,,19.3,21.1,2.38,1.32,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.0,#,8.2,#,7.6,#,15.0,,,,
9968,1410660024,1981,1410660,14,26,1,1981,917,335.0,2,1.0,0.0,1.0,,,,16.2,19.8,,1.1,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,1.0,#,10.0,#,9.8,#,12.0,,,,
9969,1410660025,1981,1410660,14,26,1,1981,1020,1000.0,2,1.0,0.0,2.0,,,,18.9,20.2,5.54,1.92,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.0,#,8.3,#,7.3,#,16.0,#,1300000.0,,
9970,1410660026,1981,1410660,14,26,1,1981,1020,1600.0,2,1.0,0.0,4.0,,,,20.0,19.0,,1.82,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.2,#,12.0,#,9.8,#,10.0,,,,
9971,1410660027,1981,1410660,14,26,1,1981,1020,2200.0,2,1.0,0.0,4.0,,,,16.2,18.4,3.82,1.73,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.7,#,11.0,#,8.7,#,12.0,,,,
9972,1410660028,1981,1410660,14,26,1,1981,1021,400.0,2,1.0,0.0,2.0,,,,14.3,16.3,1.97,1.24,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.4,#,22.0,#,16.0,#,11.0,,,,
9973,1410660029,1981,1410660,14,26,1,1981,1118,945.0,2,1.0,0.0,1.0,,,,11.0,14.2,,1.55,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.2,#,8.1,#,5.1,#,16.0,#,490000.0,,
9974,1410660030,1981,1410660,14,26,1,1981,1118,1545.0,2,1.0,0.0,1.0,,,,16.0,14.8,,1.34,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.5,#,20.0,#,10.0,#,15.0,,,,
9975,1410660031,1981,1410660,14,26,1,1981,1118,2145.0,2,1.0,0.0,1.0,,,,7.6,13.5,,1.36,,,1402601,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.1,#,33.0,#,15.0,#,15.0,,,,
9976,1410660032,1981,1410660,14,26,1,1981,1119,345.0,2,1.0,0.0,4.0,,,,6.6,12.2,1.25,0.78,,,1402601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.8,#,61.0,#,25.0,#,12.0,,,,
