,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
6146,1330240016,1983,1330240,13,601,70,1983,1114,1305,2,13,40.0,,,,,,18.0,,,,,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,4.9,,,,,,,,,,
6147,1330240017,1983,1330240,13,601,70,1983,1212,1035,2,11,0.0,1.0,,,,14.5,11.9,,50.0,#,4.0,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,5.9,,,#,1.7,#,1.0,,,,
6148,1330240018,1983,1330240,13,601,70,1983,1212,1035,2,13,40.0,,,,,,13.0,,,,,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,5.2,,,,,,,,,,
6149,1330240019,1983,1330240,13,601,70,1984,117,1137,2,11,0.0,1.0,,,,10.0,8.6,,55.0,#,2.0,1360170,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.5,#,9.5,,,#,4.0,#,6.0,,,,
6150,1330240020,1983,1330240,13,601,70,1984,117,1137,2,13,45.0,,,,,,9.8,,,,,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,,,,,,,,,,
6151,1330240021,1983,1330240,13,601,70,1984,213,1039,2,11,0.0,4.0,,,,4.0,6.7,,50.0,#,1.9,1360170,,,,,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.7,,,#,4.5,#,3.0,,,,
6152,1330240022,1983,1330240,13,601,70,1984,213,1039,2,13,40.0,,,,,,8.2,,,,,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.8,,,,,,,,,,
6153,1330240023,1983,1330240,13,601,70,1984,315,1035,2,11,0.0,2.0,,,,8.5,9.0,,40.0,#,1.9,1360170,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,9.1,,,#,5.5,#,4.0,,,,
6154,1330240024,1983,1330240,13,601,70,1984,315,1035,2,13,30.0,,,,,,9.3,,,,,1360170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,,,,,,,,,,
6155,1330250001,1983,1330250,13,601,71,1983,711,1250,2,11,0.0,4.0,,,,20.0,20.5,,37.0,#,2.1,1360171,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,2.6,,,#,4.3,#,3.0,,,,
6156,1330250002,1983,1330250,13,601,71,1983,711,1250,2,13,27.0,,,,,,20.7,,,,,1360171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.2,,,,,,,,,,
6157,1330250003,1983,1330250,13,601,71,1984,117,1238,2,11,0.0,1.0,,,,6.8,9.1,,43.0,#,2.0,1360171,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.6,#,9.7,,,#,3.2,#,8.0,,,,
6158,1330250004,1983,1330250,13,601,71,1984,117,1238,2,13,33.0,,,,,,9.2,,,,,1360171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,9.3,,,,,,,,,,
6159,1330260001,1983,1330260,13,601,72,1983,411,1105,2,11,0.0,4.0,,,,20.0,,,40.0,#,2.0,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,8.2,,,#,4.0,#,7.0,,,,
6160,1330260002,1983,1330260,13,601,72,1983,411,1105,2,13,30.0,,,,,,,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,5.9,,,,,,,,,,
6161,1330260003,1983,1330260,13,601,72,1983,511,1106,2,11,0.0,2.0,,,,29.0,19.8,,40.0,#,1.2,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.5,#,12.0,,,#,6.6,#,11.0,,,,
6162,1330260004,1983,1330260,13,601,72,1983,511,1106,2,13,30.0,,,,,,18.6,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,9.1,,,,,,,,,,
6163,1330260005,1983,1330260,13,601,72,1983,614,1045,2,11,0.0,1.0,,,,29.0,21.2,,40.0,#,1.3,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,4.8,,,#,7.2,#,8.0,,,,
6164,1330260006,1983,1330260,13,601,72,1983,614,1045,2,13,30.0,,,,,,20.0,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.6,,,,,,,,,,
6165,1330260007,1983,1330260,13,601,72,1983,711,1240,2,11,0.0,4.0,,,,19.0,20.5,,38.0,#,2.3,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,2.0,,,#,4.3,#,4.0,,,,
6166,1330260008,1983,1330260,13,601,72,1983,711,1240,2,13,28.0,,,,,,20.7,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,,,,,,,,,,
6167,1330260009,1983,1330260,13,601,72,1983,808,1045,2,11,0.0,2.0,,,,33.0,28.1,,30.0,#,1.4,1360172,,,,,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,8.4,,,#,6.9,#,10.0,,,,
6168,1330260010,1983,1330260,13,601,72,1983,808,1045,2,13,20.0,,,,,,27.4,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,,,,,,,,,,
6169,1330260011,1983,1330260,13,601,72,1983,912,1050,2,11,0.0,4.0,,,,31.0,26.1,,45.0,#,2.0,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,3.8,,,#,3.6,#,3.0,,,,
6170,1330260012,1983,1330260,13,601,72,1983,912,1050,2,13,35.0,,,,,,24.7,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.4,,,,,,,,,,
6171,1330260013,1983,1330260,13,601,72,1983,1013,1055,2,11,0.0,4.0,,,,21.0,20.4,,42.0,#,2.2,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,3.3,,,#,3.9,#,2.0,,,,
6172,1330260014,1983,1330260,13,601,72,1983,1013,1055,2,13,32.0,,,,,,21.1,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.3,,,,,,,,,,
6173,1330260015,1983,1330260,13,601,72,1983,1114,1237,2,11,0.0,1.0,,,,15.8,17.2,,45.0,#,3.8,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,5.3,,,#,2.1,#,3.0,,,,
6174,1330260016,1983,1330260,13,601,72,1983,1114,1237,2,13,35.0,,,,,,17.7,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,4.7,,,,,,,,,,
6175,1330260017,1983,1330260,13,601,72,1983,1212,1052,2,11,0.0,1.0,,,,,12.1,,40.0,#,4.0,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,6.5,,,#,1.4,#,2.0,,,,
6176,1330260018,1983,1330260,13,601,72,1983,1212,1052,2,13,30.0,,,,,,12.6,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.3,,,,,,,,,,
6177,1330260019,1983,1330260,13,601,72,1984,117,1225,2,11,0.0,1.0,,,,7.8,9.3,,47.0,#,2.0,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.6,#,9.7,,,#,3.7,#,9.0,,,,
6178,1330260020,1983,1330260,13,601,72,1984,117,1225,2,13,37.0,,,,,,9.4,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,9.5,,,,,,,,,,
6179,1330260021,1983,1330260,13,601,72,1984,213,1055,2,11,0.0,4.0,,,,4.0,7.4,,40.0,#,2.1,1360172,,,,,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,9.5,,,#,3.3,#,4.0,,,,
6180,1330260022,1983,1330260,13,601,72,1984,213,1055,2,13,30.0,,,,,,7.7,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,9.0,,,,,,,,,,
6181,1330260023,1983,1330260,13,601,72,1984,315,1053,2,11,0.0,2.0,,,,10.0,9.0,,40.0,#,2.1,1360172,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,9.1,,,#,3.1,#,4.0,,,,
6182,1330260024,1983,1330260,13,601,72,1984,315,1053,2,13,30.0,,,,,,9.2,,,,,1360172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.9,,,,,,,,,,
6183,1330270001,1983,1330270,13,601,73,1983,711,950,2,11,0.0,4.0,,,,17.0,21.1,,38.0,#,1.8,1360173,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.8,,,#,5.9,#,3.0,,,,
6184,1330270002,1983,1330270,13,601,73,1983,711,950,2,13,28.0,,,,,,20.8,,,,,1360173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,,,,,,,,,,
6185,1330270003,1983,1330270,13,601,73,1984,117,955,2,11,0.0,1.0,,,,6.7,9.8,,40.0,#,1.8,1360173,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.9,,,#,7.7,#,4.0,,,,
6186,1330270004,1983,1330270,13,601,73,1984,117,955,2,13,30.0,,,,,,9.9,,,,,1360173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,,,,,,,,,,
6187,1330280001,1983,1330280,13,601,74,1983,411,1135,2,11,0.0,4.0,,,,20.5,,,30.0,#,1.3,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.1,,,#,8.8,#,16.0,,,,
6188,1330280002,1983,1330280,13,601,74,1983,411,1135,2,13,20.0,,,,,,,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.8,,,,,,,,,,
6189,1330280003,1983,1330280,13,601,74,1983,511,1135,2,11,0.0,2.0,,,,26.0,22.8,,30.0,#,1.3,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.3,,,#,11.0,#,8.0,,,,
6190,1330280004,1983,1330280,13,601,74,1983,511,1135,2,13,20.0,,,,,,19.2,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.4,,,,,,,,,,
6191,1330280005,1983,1330280,13,601,74,1983,614,1116,2,11,0.0,1.0,,,,29.0,23.0,,30.0,#,1.2,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.2,,,#,7.7,#,8.0,,,,
6192,1330280006,1983,1330280,13,601,74,1983,614,1116,2,13,20.0,,,,,,20.4,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.5,,,,,,,,,,
6193,1330280007,1983,1330280,13,601,74,1983,711,1155,2,11,0.0,4.0,,,,19.5,20.7,,26.0,#,1.7,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.5,,,#,6.1,#,3.0,,,,
6194,1330280008,1983,1330280,13,601,74,1983,711,1155,2,13,16.0,,,,,,21.5,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,,,,,,,,,,
6195,1330280009,1983,1330280,13,601,74,1983,808,1125,2,11,0.0,2.0,,,,33.0,29.6,,30.0,#,1.2,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,9.5,,,#,9.0,#,10.0,,,,
6196,1330280010,1983,1330280,13,601,74,1983,808,1125,2,13,20.0,,,,,,25.5,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,,,,,,,,,,
6197,1330280011,1983,1330280,13,601,74,1983,912,1119,2,11,0.0,4.0,,,,32.0,27.1,,40.0,#,2.5,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.2,,,#,6.6,#,1.0,,,,
6198,1330280012,1983,1330280,13,601,74,1983,912,1119,2,13,30.0,,,,,,25.6,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,,,,,,,,,,
6199,1330280013,1983,1330280,13,601,74,1983,1013,1110,2,11,0.0,4.0,,,,21.0,21.0,,40.0,#,2.2,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.4,,,#,6.1,#,2.0,,,,
6200,1330280014,1983,1330280,13,601,74,1983,1013,1110,2,13,30.0,,,,,,22.0,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,,,,,,,,,,
6201,1330280015,1983,1330280,13,601,74,1983,1114,1250,2,11,0.0,1.0,,,,,16.6,,22.0,#,2.2,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,4.9,,,#,6.0,#,2.0,,,,
6202,1330280016,1983,1330280,13,601,74,1983,1114,1250,2,13,12.0,,,,,,18.7,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,3.1,,,,,,,,,,
6203,1330280017,1983,1330280,13,601,74,1983,1212,1115,2,11,0.0,1.0,,,,14.5,12.5,,42.0,#,3.2,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,5.0,,,#,6.3,#,2.0,,,,
6204,1330280018,1983,1330280,13,601,74,1983,1212,1115,2,13,32.0,,,,,,13.9,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,4.3,,,,,,,,,,
6205,1330280019,1983,1330280,13,601,74,1984,117,1208,2,11,0.0,1.0,,,,11.0,11.5,,40.0,#,1.6,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.1,,,#,6.4,#,6.0,,,,
6206,1330280020,1983,1330280,13,601,74,1984,117,1208,2,13,30.0,,,,,,10.8,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.2,,,,,,,,,,
6207,1330280021,1983,1330280,13,601,74,1984,213,1118,2,11,0.0,4.0,,,,5.0,9.9,,35.0,#,1.8,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.8,,,#,6.5,#,1.0,,,,
6208,1330280022,1983,1330280,13,601,74,1984,213,1118,2,13,25.0,,,,,,8.8,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,,,,,,,,,,
6209,1330280023,1983,1330280,13,601,74,1984,315,1115,2,11,0.0,2.0,,,,11.0,13.0,,38.0,#,1.9,1360174,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,6.3,,,#,7.9,#,1.0,,,,
6210,1330280024,1983,1330280,13,601,74,1984,315,1115,2,13,28.0,,,,,,9.8,,,,,1360174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,4.9,,,,,,,,,,
6211,1330290001,1983,1330290,13,601,75,1983,411,1145,2,11,0.0,4.0,,,,20.0,,,40.0,#,2.0,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.8,,,#,6.0,#,8.0,,,,
6212,1330290002,1983,1330290,13,601,75,1983,411,1145,2,13,30.0,,,,,,,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,5.6,,,,,,,,,,
6213,1330290003,1983,1330290,13,601,75,1983,511,1144,2,11,0.0,2.0,,,,28.3,23.0,,46.0,#,1.1,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,10.0,,,#,11.0,#,9.0,,,,
6214,1330290004,1983,1330290,13,601,75,1983,511,1144,2,13,36.0,,,,,,20.8,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,,,,,,,,,,
6215,1330290005,1983,1330290,13,601,75,1983,614,1140,2,11,0.0,1.0,,,,28.0,22.8,,43.0,#,1.6,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,5.8,,,#,6.1,#,7.0,,,,
6216,1330290006,1983,1330290,13,601,75,1983,614,1140,2,13,33.0,,,,,,20.2,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,3.8,,,,,,,,,,
6217,1330290007,1983,1330290,13,601,75,1983,711,1002,2,11,0.0,4.0,,,,17.0,21.1,,43.0,#,2.0,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,2.4,,,#,5.0,#,2.0,,,,
6218,1330290008,1983,1330290,13,601,75,1983,711,1002,2,13,33.0,,,,,,22.5,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,,,,,,,,,,
6219,1330290009,1983,1330290,13,601,75,1983,808,1138,2,11,0.0,2.0,,,,35.0,29.4,,43.0,#,1.2,1360175,,,,,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,9.7,,,#,6.9,#,11.0,,,,
6220,1330290010,1983,1330290,13,601,75,1983,808,1138,2,13,33.0,,,,,,28.0,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.3,,,,,,,,,,
6221,1330290011,1983,1330290,13,601,75,1983,912,1145,2,11,0.0,4.0,,,,29.0,28.1,,51.0,#,2.4,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.3,,,#,5.5,#,2.0,,,,
6222,1330290012,1983,1330290,13,601,75,1983,912,1145,2,13,41.0,,,,,,26.6,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.6,,,,,,,,,,
6223,1330290013,1983,1330290,13,601,75,1983,1013,1136,2,11,0.0,4.0,,,,20.0,22.6,,50.0,#,2.8,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,2.8,,,#,3.5,#,3.0,,,,
6224,1330290014,1983,1330290,13,601,75,1983,1013,1136,2,13,40.0,,,,,,22.2,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.0,,,,,,,,,,
6225,1330290015,1983,1330290,13,601,75,1983,1114,950,2,11,0.0,1.0,,,,16.0,18.6,,48.0,#,3.2,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,4.6,,,#,3.7,#,1.0,,,,
6226,1330290016,1983,1330290,13,601,75,1983,1114,950,2,13,38.0,,,,,,20.9,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,3.9,,,,,,,,,,
6227,1330290017,1983,1330290,13,601,75,1983,1212,1145,2,11,0.0,1.0,,,,12.2,13.6,,50.0,#,2.5,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,6.1,,,#,3.2,#,2.0,,,,
6228,1330290018,1983,1330290,13,601,75,1983,1212,1145,2,13,40.0,,,,,,13.8,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,5.7,,,,,,,,,,
6229,1330290019,1983,1330290,13,601,75,1984,117,1005,2,11,0.0,1.0,,,,6.7,10.1,,50.0,#,2.0,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,#,8.1,,,#,5.3,#,8.0,,,,
6230,1330290020,1983,1330290,13,601,75,1984,117,1005,2,13,40.0,,,,,,10.2,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.3,,,,,,,,,,
6231,1330290021,1983,1330290,13,601,75,1984,213,1140,2,11,0.0,4.0,,,,4.4,10.7,,52.0,#,1.8,1360175,,,,,,,,,,,,,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,8.1,,,#,3.6,#,3.0,,,,
6232,1330290022,1983,1330290,13,601,75,1984,213,1140,2,13,42.0,,,,,,10.7,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,,,,,,,,,,
6233,1330290023,1983,1330290,13,601,75,1984,315,1145,2,11,0.0,2.0,,,,9.0,13.9,,43.0,#,1.1,1360175,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,6.2,,,#,4.6,#,17.0,,,,
6234,1330290024,1983,1330290,13,601,75,1984,315,1145,2,13,33.0,,,,,,11.4,,,,,1360175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.1,,,,,,,,,,
