,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
2078,1230040024,2008,1230040,12,601,51,2008,1104,1040,0,14,,,,,,,,,,,,1260151,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1230040025,2008,1230040,12,601,51,2008,1202,936,0,11,0.5,,,,,8.5,12.3,,,#,3.4,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.035,#,0.36,,,,,#,8.2,#,7.7,,,#,2.4,,,,,,,#,0.77,#,0.059000000000000004
2080,1230040026,2008,1230040,12,601,51,2008,1202,936,0,13,8.4,,,,,,13.6,,,,,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.036000000000000004,#,0.34,,,,,#,8.2,#,7.5,,,#,2.2,,,,,,,#,0.77,#,0.06
2081,1230040027,2008,1230040,12,601,51,2008,1202,936,0,14,,,,,,,,,,,,1260151,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,1230040028,2008,1230040,12,601,51,2009,106,955,0,11,0.5,,,,,8.2,10.4,,,#,3.6,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.059000000000000004,#,0.2,,,,,#,8.4,#,9.0,,,#,2.9,,,#,33.0,<,0.5,#,1.0,#,0.055
2083,1230040029,2008,1230040,12,601,51,2009,106,955,0,13,,,,,,,9.7,,,,,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.4,#,8.8,,,#,2.1,,,#,23.0,,,#,0.91,#,0.044000000000000004
2084,1230040030,2008,1230040,12,601,51,2009,106,955,0,14,,,,,,,,,,,,1260151,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,1230040031,2008,1230040,12,601,51,2009,203,915,0,11,0.5,,,,,6.5,9.9,,,#,2.8,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.03,#,0.21,,,,,#,8.5,#,10.0,,,#,3.0,,,,,,,#,0.7,#,0.046
2086,1230040032,2008,1230040,12,601,51,2009,203,915,0,13,,,,,,,9.3,,,,,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.031,#,0.22,,,,,#,8.4,#,8.9,,,#,3.1,,,,,,,#,0.77,#,0.054000000000000006
2087,1230040033,2008,1230040,12,601,51,2009,203,915,0,14,,,,,,,,,,,,1260151,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,1230040034,2008,1230040,12,601,51,2009,311,955,0,11,0.5,,,,,5.7,10.3,,,#,2.2,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.025,#,0.15,,,,,#,8.5,#,8.2,,,#,2.8,,,#,2.0,<,0.5,#,0.74,#,0.055
2089,1230040035,2008,1230040,12,601,51,2009,311,955,0,13,8.5,,,,,,9.7,,,,,1260151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.5,#,7.9,,,#,3.2,,,#,2.0,,,#,0.68,#,0.05
2090,1230040036,2008,1230040,12,601,51,2009,311,955,0,14,,,,,,,9.7,,,,,1260151,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1230050001,2008,1230050,12,601,52,2008,415,1220,0,11,0.5,,,,,18.5,16.0,,,#,5.0,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.047,#,0.15,,,,,#,8.1,#,6.8,,,#,2.5,,,,,,,#,1.1,#,0.083
2092,1230050002,2008,1230050,12,601,52,2008,415,1220,0,13,27.6,,,,,,13.5,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.03,#,0.06,,,,,#,7.9,#,1.9,,,#,0.8,,,,,,,#,0.8,#,0.11
2093,1230050003,2008,1230050,12,601,52,2008,415,1220,0,14,,,,,,,,,,,,1260152,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,1230050004,2008,1230050,12,601,52,2008,527,1050,0,11,0.5,,,,,25.0,21.4,,,#,2.6,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.013999999999999999,#,0.044000000000000004,,,,,#,8.9,#,12.0,,,#,4.3,,,#,170.0,<,0.5,#,0.64,#,0.046
2095,1230050005,2008,1230050,12,601,52,2008,527,1050,0,13,23.0,,,,,,17.3,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,7.8,<,0.5,,,#,1.6,,,#,33.0,,,#,0.79,#,0.15
2096,1230050006,2008,1230050,12,601,52,2008,527,1050,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1230050007,2008,1230050,12,601,52,2008,624,1150,0,11,0.5,,,,,26.4,22.2,,,#,2.2,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.035,#,0.085,,,,,#,8.4,#,6.2,,,#,3.0,,,,,,,#,0.6,#,0.07
2098,1230050008,2008,1230050,12,601,52,2008,624,1150,0,13,25.3,,,,,,19.0,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.002,#,0.032,,,,,#,7.9,<,0.5,,,#,3.5,,,,,,,#,0.71,#,0.17
2099,1230050009,2008,1230050,12,601,52,2008,624,1150,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1230050010,2008,1230050,12,601,52,2008,702,1230,0,11,0.5,,,,,26.7,23.1,,,#,0.7,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.027999999999999997,#,0.26,,,,,#,8.8,#,13.0,,,#,5.0,,,#,49.0,<,0.5,#,1.2,#,0.09300000000000001
2101,1230050011,2008,1230050,12,601,52,2008,702,1230,0,13,24.2,,,,,,20.1,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,7.9,<,0.5,,,#,1.8,,,#,7.0,,,#,0.44,#,0.13
2102,1230050012,2008,1230050,12,601,52,2008,702,1230,0,14,,,,,,,,,,,,1260152,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1230050013,2008,1230050,12,601,52,2008,805,1110,0,11,0.5,,,,,27.8,28.6,,,#,0.8,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.01,#,0.06,,,,,#,8.8,#,9.1,,,#,4.0,,,,,,,#,1.2,#,0.08199999999999999
2104,1230050014,2008,1230050,12,601,52,2008,805,1110,0,13,24.4,,,,,,26.1,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.005,#,0.035,,,,,#,8.4,#,3.9,,,#,1.4,,,,,,,#,0.64,#,0.07
2105,1230050015,2008,1230050,12,601,52,2008,805,1110,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1230050016,2008,1230050,12,601,52,2008,902,1145,0,11,0.5,,,,,29.0,27.0,,,#,1.2,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.003,#,0.033,,,,,#,8.9,#,11.0,,,#,4.3,,,#,790.0,<,0.5,#,0.54,#,0.067
2107,1230050017,2008,1230050,12,601,52,2008,902,1145,0,13,25.4,,,,,,25.2,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.3,#,4.9,,,#,2.0,,,#,1300.0,,,#,0.55,#,0.09
2108,1230050018,2008,1230050,12,601,52,2008,902,1145,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1230050019,2008,1230050,12,601,52,2008,1007,1100,0,11,0.5,,,,,24.1,23.2,,,#,1.7,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.034,#,0.19,,,,,#,8.3,#,6.4,,,#,2.3,,,,,,,#,0.93,#,0.073
2110,1230050020,2008,1230050,12,601,52,2008,1007,1100,0,13,26.4,,,,,,22.3,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.002,#,0.032,,,,,#,8.0,#,0.9,,,#,1.7,,,,,,,#,0.47,#,0.1
2111,1230050021,2008,1230050,12,601,52,2008,1007,1100,0,14,,,,,,,,,,,,1260152,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,1230050022,2008,1230050,12,601,52,2008,1104,1110,0,11,0.5,,,,,18.2,18.4,,,#,1.6,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.057999999999999996,#,0.45,,,,,#,8.2,#,7.5,,,#,2.5,,,#,230.0,<,0.5,#,1.4,#,0.076
2113,1230050023,2008,1230050,12,601,52,2008,1104,1110,0,13,24.5,,,,,,18.7,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.0,#,3.8,,,#,1.5,,,#,4.0,,,#,0.67,#,0.087
2114,1230050024,2008,1230050,12,601,52,2008,1104,1110,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,1230050025,2008,1230050,12,601,52,2008,1202,900,0,11,0.5,,,,,7.8,12.2,,,#,4.0,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.055999999999999994,#,0.54,,,,,#,8.2,#,7.7,,,#,2.2,,,,,,,#,1.5,#,0.064
2116,1230050026,2008,1230050,12,601,52,2008,1202,900,0,13,23.0,,,,,,13.7,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.035,#,0.32,,,,,#,8.2,#,6.8,,,#,1.8,,,,,,,#,0.81,#,0.067
2117,1230050027,2008,1230050,12,601,52,2008,1202,900,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,1230050028,2008,1230050,12,601,52,2009,106,920,0,11,0.5,,,,,10.6,11.0,,,#,4.4,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.063,#,0.26,,,,,#,8.4,#,9.2,,,#,2.9,,,#,49.0,<,0.5,#,1.6,#,0.046
2119,1230050029,2008,1230050,12,601,52,2009,106,920,0,13,,,,,,,11.9,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.4,#,8.2,,,#,1.7,,,#,23.0,,,#,0.79,#,0.048
2120,1230050030,2008,1230050,12,601,52,2009,106,920,0,14,,,,,,,,,,,,1260152,#,0.006,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,1230050031,2008,1230050,12,601,52,2009,203,845,0,11,0.5,,,,,5.5,10.0,,,#,2.7,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.042,#,0.31,,,,,#,8.3,#,8.5,,,#,2.6,,,,,,,#,1.3,#,0.063
2122,1230050032,2008,1230050,12,601,52,2009,203,845,0,13,,,,,,,10.8,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.03,#,0.16,,,,,#,8.3,#,7.3,,,#,2.5,,,,,,,#,0.8,#,0.06
2123,1230050033,2008,1230050,12,601,52,2009,203,845,0,14,,,,,,,,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1230050034,2008,1230050,12,601,52,2009,311,1105,0,11,0.5,,,,,6.7,9.7,,,#,2.0,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.031,#,0.22,,,,,#,8.4,#,9.3,,,#,3.1,,,#,2.0,<,0.5,#,0.9,#,0.062
2125,1230050035,2008,1230050,12,601,52,2009,311,1105,0,13,26.0,,,,,,10.5,,,,,1260152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.4,#,6.9,,,#,2.6,,,#,2.0,,,#,0.67,#,0.076
2126,1230050036,2008,1230050,12,601,52,2009,311,1105,0,14,,,,,,,10.7,,,,,1260152,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,1230060001,2008,1230060,12,601,53,2008,415,1155,0,11,0.5,,,,,18.6,15.9,,,#,5.0,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.052000000000000005,#,0.21,,,,,#,8.1,#,6.7,,,#,2.4,,,,,,,#,1.1,#,0.12
2128,1230060002,2008,1230060,12,601,53,2008,415,1155,0,13,22.9,,,,,,13.8,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.028999999999999998,#,0.059000000000000004,,,,,#,8.0,#,3.1,,,#,1.3,,,,,,,#,0.73,#,0.12
2129,1230060003,2008,1230060,12,601,53,2008,415,1155,0,14,,,,,,,,,,,,1260153,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1230060004,2008,1230060,12,601,53,2008,527,1020,0,11,0.5,,,,,25.4,21.3,,,#,2.3,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.013000000000000001,#,0.073,,,,,#,8.9,#,12.0,,,#,4.1,,,#,110.0,<,0.5,#,0.95,#,0.086
2131,1230060005,2008,1230060,12,601,53,2008,527,1020,0,13,18.6,,,,,,20.7,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,7.9,#,1.1,,,#,2.1,,,#,23.0,,,#,0.56,#,0.15
2132,1230060006,2008,1230060,12,601,53,2008,527,1020,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,1230060007,2008,1230060,12,601,53,2008,624,1110,0,11,0.5,,,,,26.4,22.3,,,#,2.1,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.036000000000000004,#,0.11,,,,,#,8.4,#,5.8,,,#,3.1,,,,,,,#,0.67,#,0.077
2134,1230060008,2008,1230060,12,601,53,2008,624,1110,0,13,23.0,,,,,,19.9,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.004,#,0.034,,,,,#,8.0,#,0.7,,,#,2.2,,,,,,,#,0.52,#,0.11
2135,1230060009,2008,1230060,12,601,53,2008,624,1110,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,1230060010,2008,1230060,12,601,53,2008,702,1150,0,11,0.5,,,,,26.7,23.9,,,#,0.9,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.053,#,0.78,,,,,#,8.7,#,13.0,,,#,4.7,,,#,11.0,<,0.5,#,2.0,#,0.15
2137,1230060011,2008,1230060,12,601,53,2008,702,1150,0,13,19.8,,,,,,19.8,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,7.9,<,0.5,,,#,1.7,,,#,5.0,,,#,0.5,#,0.13
2138,1230060012,2008,1230060,12,601,53,2008,702,1150,0,14,,,,,,,,,,,,1260153,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,1230060013,2008,1230060,12,601,53,2008,805,1040,0,11,0.5,,,,,29.2,28.2,,,#,0.8,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.04,#,1.0,,,,,#,8.9,#,12.0,,,#,5.6,,,,,,,#,2.4,#,0.25
2140,1230060014,2008,1230060,12,601,53,2008,805,1040,0,13,17.2,,,,,,27.1,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.006,#,0.055999999999999994,,,,,#,8.6,#,5.7,,,#,2.7,,,,,,,#,0.75,#,0.079
2141,1230060015,2008,1230060,12,601,53,2008,805,1040,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,1230060016,2008,1230060,12,601,53,2008,902,1110,0,11,0.5,,,,,28.5,27.4,,,#,1.2,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.02,#,0.3,,,,,#,8.7,#,12.0,,,#,4.8,,,#,490.0,<,0.5,#,0.99,#,0.13
2143,1230060017,2008,1230060,12,601,53,2008,902,1110,0,13,19.6,,,,,,24.9,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.4,#,5.6,,,#,1.2,,,#,230.0,,,#,0.6,#,0.1
2144,1230060018,2008,1230060,12,601,53,2008,902,1110,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1230060019,2008,1230060,12,601,53,2008,1007,900,0,11,0.5,,,,,22.7,22.6,,,#,2.0,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.040999999999999995,#,1.1,,,,,#,7.9,#,4.3,,,#,2.7,,,,,,,#,1.9,#,0.15
2146,1230060020,2008,1230060,12,601,53,2008,1007,900,0,13,21.7,,,,,,22.6,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.006,#,0.036000000000000004,,,,,#,8.1,#,1.6,,,#,1.8,,,,,,,#,0.58,#,0.11
2147,1230060021,2008,1230060,12,601,53,2008,1007,900,0,14,,,,,,,,,,,,1260153,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1230060022,2008,1230060,12,601,53,2008,1104,1135,0,11,0.5,,,,,18.4,17.8,,,#,2.0,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.027000000000000003,#,0.33,,,,,#,8.3,#,7.7,,,#,2.2,,,#,79.0,<,0.5,#,0.77,#,0.078
2149,1230060023,2008,1230060,12,601,53,2008,1104,1135,0,13,19.7,,,,,,17.9,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.0,#,3.7,,,#,1.6,,,#,22.0,,,#,0.66,#,0.08900000000000001
2150,1230060024,2008,1230060,12,601,53,2008,1104,1135,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,1230060025,2008,1230060,12,601,53,2008,1202,1110,0,11,0.5,,,,,8.9,13.1,,,#,4.3,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.064,#,0.53,,,,,#,8.1,#,7.0,,,#,2.4,,,,,,,#,1.1,#,0.091
2152,1230060026,2008,1230060,12,601,53,2008,1202,1110,0,13,19.3,,,,,,13.7,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.035,#,0.33,,,,,#,8.2,#,7.1,,,#,2.4,,,,,,,#,0.77,#,0.064
2153,1230060027,2008,1230060,12,601,53,2008,1202,1110,0,14,,,,,,,,,,,,1260153,,,<,0.1,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,1230060028,2008,1230060,12,601,53,2009,106,1130,0,11,0.5,,,,,9.9,10.0,,,#,5.1,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.091,#,0.24,,,,,#,8.4,#,9.3,,,#,2.5,,,#,23.0,<,0.5,#,1.1,#,0.066
2155,1230060029,2008,1230060,12,601,53,2009,106,1130,0,13,,,,,,,10.3,,,,,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.032,,,,,#,8.4,#,8.7,,,#,2.1,,,#,23.0,,,#,0.91,#,0.045
2156,1230060030,2008,1230060,12,601,53,2009,106,1130,0,14,,,,,,,,,,,,1260153,<,0.001,<,0.1,<,0.01,<,0.005,<,0.005,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1230060031,2008,1230060,12,601,53,2009,203,1055,0,11,0.5,,,,,10.1,10.1,,,#,1.9,1260153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.24,#,0.56,,,,,#,8.3,#,9.2,,,#,3.7,,,,,,,#,1.4,#,0.11
