西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
2007,2,,0720030,2,07,501,51,5,猪苗代湖,イナワシロコ,Inawashiroko,小石ヶ浜水門,コイシガハマスイモン,Koishigahamasuimon,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,小石ヶ浜水門,,Koishigahamasuimon,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,30,20,140,01,55,,,,
2007,2,,0720040,2,07,501,52,5,猪苗代湖,イナワシロコ,Inawashiroko,天神浜,テンジンハマ,Tenjinhama,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,天神浜,,Tenjinhama,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,31,14,140,06,32,,,,
2007,2,,0720050,2,07,501,53,5,猪苗代湖,イナワシロコ,Inawashiroko,安積疏水取水口,アサカソスイシユスイコウ,Asakasosuishusuiko,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,安積疏水取水口,,Asakasosuishusuiko,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,29,18,140,08,46,,,,
2007,2,,0720060,2,07,501,54,5,猪苗代湖,イナワシロコ,Inawashiroko,浜路浜,ハマジハマ,Hamajihama,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,浜路浜,,Hamajihama,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,26,27,140,08,23,,,,
2007,2,,0720070,2,07,501,55,5,猪苗代湖,イナワシロコ,Inawashiroko,舟津港,フナツコウ,Funatsuko,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,舟津港,,Funatsuko,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,25,13,140,07,06,,,,
2007,2,,0720080,2,07,501,56,5,猪苗代湖,イナワシロコ,Inawashiroko,青松ヶ浜,セイシヨウガハマ,Seishogahama,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,青松浜,,Seishogahama,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,25,32,140,05,11,,,,
2007,2,,0720260,2,07,501,57,5,猪苗代湖,イナワシロコ,Inawashiroko,高橋川河口付近,タカハシガワカコウフキン,Takahashigawakakofukin,A,1,3,1974,03,26,3,,,,,1,,,,,,,,,2,2,01,猪苗代湖,イナワシロコ,Inawashiroko,高橋川河口付近,,Takahashigawakakofukin,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,2,37,31,48,140,03,45,,,,
2007,2,,0720120,2,07,502,01,4,檜原湖,ヒバラコ,Hibarako,湖心,コシン,Koshin,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,1,02,檜原湖,ヒバラコ,Hibarako,湖心,,Koshin,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,40,40,140,03,18,,,,
2007,2,,0720270,2,07,502,51,5,檜原湖,ヒバラコ,Hibarako,湖北部,コホクブ,Kohokubu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,02,檜原湖,ヒバラコ,Hibarako,湖北部,,Kohokubu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,43,01,140,03,18,,,,
2007,2,,0720280,2,07,502,52,5,檜原湖,ヒバラコ,Hibarako,湖南部,コナンブ,Konanbu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,02,檜原湖,ヒバラコ,Hibarako,湖南部,,Konanbu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,39,47,140,03,23,,,,
2007,2,,0720130,2,07,503,01,4,小野川湖,オノガワコ,Onogawako,湖心,コシン,Koshin,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,1,03,小野川湖,オノガワコ,Onogawako,湖心,,Koshin,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,40,11,140,05,28,,,,
2007,2,,0720290,2,07,503,51,5,小野川湖,オノガワコ,Onogawako,湖東部,コトウブ,Kotobu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,03,小野川湖,オノガワコ,Onogawako,湖東部,,Kotobu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,40,39,140,06,27,,,,
2007,2,,0720300,2,07,503,52,5,小野川湖,オノガワコ,Onogawako,湖西部,コセイブ,Koseibu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,03,小野川湖,オノガワコ,Onogawako,湖西部,,Koseibu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,40,03,140,05,20,,,,
2007,2,,0720140,2,07,504,01,4,秋元湖,アキモトコ,Akimotoko,湖心,コシン,Koshin,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,1,04,秋元湖,アキモトコ,Akimotoko,湖心,,Koshin,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,39,23,140,07,46,,,,
2007,2,,0720310,2,07,504,51,5,秋元湖,アキモトコ,Akimotoko,湖東部,コトウブ,Kotobu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,04,秋元湖,アキモトコ,Akimotoko,湖東部,,Kotobu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,39,19,140,09,00,,,,
2007,2,,0720320,2,07,504,52,5,秋元湖,アキモトコ,Akimotoko,湖西部,コセイブ,Koseibu,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,2,04,秋元湖,アキモトコ,Akimotoko,湖西部,,Koseibu,Ⅱ,1,3,1986,03,11,0,1,,,,3,1,,,,,,,,,0,37,39,22,140,07,30,,,,
2007,2,,0720150,2,07,505,01,4,曽原湖,ソハラコ,Soharako,湖心,コシン,Koshin,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,3,,曽原湖,ソハラコ,Soharako,湖心,,Koshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,41,10,140,04,13,,,,
2007,2,,0720160,2,07,506,01,4,雄国沼,オグニヌマ,Oguninuma,湖心,コシン,Koshin,A,2,3,1974,03,26,,,,,,1,,,,,,,,,2,3,,雄国沼,オグニヌマ,Oguninuma,湖心,,Koshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,37,12,140,00,11,,,,
2007,2,,0720170,2,07,507,01,4,磐梯五色沼湖沼群,バンダイゴシキヌマコシヨウグン,Bandaigoshikinumakoshogun,毘沙門沼湖心,ビシヤモンヌマコシン,Bishamonnumakoshin,A,2,3,1974,03,26,3,,,,,1,,,,,,,,,2,3,,磐梯五色沼湖沼群,バンダイゴシキヌマコシヨウグン,Bandaigoshikinumakoshogun,毘沙門沼湖心,,Bishamonnumakoshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,39,08,140,05,21,,,,
2007,2,,0720180,2,07,508,01,4,羽鳥湖,ハトリコ,Hatoriko,湖心,コシン,Koshin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,3,,羽鳥湖,ハトリコ,Hatoriko,湖心,,Koshin,,,,,,,,,,,,1,1,,,,,,,,,0,37,15,55,140,04,54,,,,
2007,2,,0720200,2,07,509,01,4,田子倉貯水池,タゴクラチヨスイチ,Tagokurachosuichi,湖心,コシン,Koshin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,3,,田子倉貯水池,タゴクラチヨスイチ,Tagokurachosuichi,湖心,,Koshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,18,28,139,16,44,,,,
2007,2,,0720210,2,07,510,01,4,奥只見貯水池,オクタダミチヨスイチ,Okutadamichosuichi,湖心,コシン,Koshin,A,1,3,1976,03,30,,,,,,1,,,,,,,,,2,3,,奥只見貯水池,オクタダミチヨスイチ,Okutadamichosuichi,湖心,,Koshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,08,43,139,14,47,,,,
2007,2,,0720220,2,07,511,01,4,沼沢湖,ヌマザワコ,Numazawako,湖心,コシン,Koshin,A,1,3,1978,04,07,,,,,,1,,,,,,,,,2,3,,沼沢湖,ヌマザワコ,Numazawako,湖心,,Koshin,,,,,,,,,,,,3,1,,,,,,,,,0,37,27,22,139,34,19,,,,
2007,2,,0720010,2,07,512,01,4,尾瀬沼,オゼヌマ,Ozenuma,湖心,コシン,Koshin,A,1,3,1981,04,10,,,,,,1,202,203,,,,,,,2,3,,尾瀬沼,オゼヌマ,Ozenuma,湖心,,Koshin,,,,,,,,,,,,1,1,,,,,,,,,0,36,55,29,139,18,15,,,,
2007,2,,0720230,2,07,512,51,5,尾瀬沼,オゼヌマ,Ozenuma,長蔵小屋南西約２５０ｍ,チヨウゾウゴヤナンセイヤク２５０Ｍ,Chozogoyananseiyaku 250m,A,1,3,1981,04,10,,,,,,1,202,,,,,,,,2,3,,尾瀬沼,オゼヌマ,Ozenuma,長蔵小屋南西約２５０ｍ,,Chozogoyananseiyaku 250m,,,,,,,,,,,,1,1,,,,,,,,,0,36,55,38,139,18,43,,,,
2007,2,,0720340,2,07,513,01,4,東山ダム貯水池,ヒガシヤマダムチョスイチ,Higashiyamadamuchosuichi,東山ダムサイト,ヒガシヤマダムサイト,Higashiyamadamusaito,A,1,3,2001,03,27,,,,,,1,,,,,,,,,2,1,05,東山ダム貯水池,ヒガシヤマダムチョスイチ,Higashiyamadamuchosuichi,東山ダムサイト,,Higashiyamadamusaito,Ⅱ,4,3,2001,03,27,0,1,,0.014,,1,1,,,,,,,,,1,37,27,36,139,57,52,,,,
2007,2,,0720380,2,07,513,51,0,東山ダム貯水池,ヒガシヤマダムチョスイチ,Higashiyamadamuchosuichi,ダム水出口,ダムミズデグチ,Damumizudeguchi,A,1,3,2001,03,27,,,,,,1,,,,,,,,,2,1,05,東山ダム貯水池,ヒガシヤマダムチョスイチ,Higashiyamadamuchosuichi,ダム水出口,,Damusuideguchi,Ⅱ,4,3,2001,03,27,0,1,,0.014,,1,1,,,,,,,,,1,37,27,36,139,57,52,,,,
2007,2,,0720330,2,07,514,01,4,千五沢ダム貯水池,センゴサワダムチョスイチ,Sengosawadamuchosuishi,千五沢ダムサイト,センゴサワダムサイト,Sengosawadamusaito,A,4,3,2001,03,27,,,,,,1,,,,,,,,,2,1,06,千五沢ダム貯水池,センゴサワダムチョスイチ,Sengosawadamuchosuichi,千五沢ダムサイト,,Sengosawadamusaito,Ⅲ,4,3,2001,03,27,1,1,1,0.052,,1,1,,,,,,,,,1,37,12,16,140,28,58,,,,
2007,2,,0720350,2,07,515,01,4,大川ダム貯水池,オオカワダムチョスイチ,Okawadamuchosuichi,湖心,コシン,Koshin,A,1,2,2003,03,27,,,,,,1,,,,,,,,,2,1,07,大川ダム貯水池,オオカワダムチョスイチ,Okawadamuchosuichi,湖心,,Koshin,Ⅲ,1,2,2003,03,27,0,1,,,,1,1,,,,,,,,,2,37,20,43,139,54,43,,,,
2007,3,,0730010,2,07,601,01,7,小名浜港,オナハマコウ,Onahamako,四号埠頭先,４ゴウフトウサキ,Yongofutosaki,B,1,3,1972,03,31,,,,,,1,,,,,,,,,2,4,02,小名浜港,オナハマコウ,Onahamako,四号埠頭先,,Yongofutosaki,Ⅲ,4,3,1998,03,13,1,1,0.7,,,1,1,,,,,,,,,0,36,55,58,140,53,32,,,,
2007,3,,0730020,2,07,601,51,8,小名浜港,オナハマコウ,Onahamako,西防波堤第２の北約４００ｍ附近,ニシボウハテイダイ２ノキタ,Nishibohateidai2 no kitayaku 400m fukin,B,1,3,1972,03,31,,,,,,1,,,,,,,,,2,5,02,小名浜港,オナハマコウ,Onahamako,西防波堤第２の北約４００ｍ附近,,Nishibohateidai2 no kitayaku 400m fukin,Ⅲ,4,3,1998,03,13,1,1,0.7,,,1,1,,,,,,,,,0,36,55,23,140,52,47,,,,
2007,3,,0730030,2,07,601,52,8,小名浜港,オナハマコウ,Onahamako,漁港区内,ギヨコウクナイ,Gyokokunai,B,1,3,1972,03,31,,,,,,1,,,,,,,,,2,5,02,小名浜港,オナハマコウ,Onahamako,漁港区内,,Gyokokunai,Ⅲ,4,3,1998,03,13,1,1,0.7,,,1,1,,,,,,,,,0,36,56,29,140,54,48,,,,
2007,3,,0730040,2,07,602,01,7,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,蛭田川沖約２５００ｍ附近,ビンダガワオキヤク２５００Ｍフキン,Bindagawaokiyaku 2500m fukin,A,1,3,1973,03,31,,,,,,1,,,,,,,,,2,6,,常盤沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,蛭田川沖約２５００ｍ附近,,Bindagawaokiyaku 2500m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,53,04,140,49,54,,,,
2007,3,,0730050,2,07,602,02,7,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,鮫川沖約２０００ｍ付近,サメガワオキヤク２０００Ｍフキン,Samegawaokiyaku 2000m fukin,A,1,3,1973,03,31,,,,,,1,,,,,,,,,2,6,,常盤沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,鮫川沖約２０００ｍ付近,,Samegawaokiyaku 2000m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,53,34,140,50,01,,,,
2007,3,,0730080,2,07,602,51,8,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,照島の東南東約８００ｍの附近,テルシマノトウナントウヤク８００Ｍフキン,Terushima no tonantoyaku 800m no fukin,A,1,3,1973,03,31,,,,,,1,,,,,,,,,2,6,,常盤沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,照島の東南東約８００ｍの附近,,Terushima no tonantoyaku 800m no fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,54,34,140,51,33,,,,
2007,3,,0730090,2,07,602,52,8,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,蛭田川沖約１０００ｍ附近,ビンダガワオキヤク１０００Ｍフキン,Bindagawaokiyaku 1000m fukin,A,1,3,1973,03,31,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,53,15,140,48,54,,,,
2007,3,,0730100,2,07,602,53,8,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,勿来港外の漁港区内,ナコソコウガイノギヨコウクナイ,Nakosokogai no gyokokonai,A,1,3,1973,03,31,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,51,41,140,47,08,,,,
2007,3,,0730110,2,07,602,54,8,常磐沿岸海域,ジヨウバンエンガンカイイキ,Jobanengankaiiki,小浜港外の漁港区内,オバマコウガイノギヨコウクナイ,Obamakogai no gyokokonai,A,1,3,1973,03,31,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,54,31,140,50,12,,,,
2007,3,,0730160,2,07,603,01,7,松川浦,マツカワウラ,Matsukawaura,漁業権区域区１号中央附近,ギヨギヨウケンクイキク１ゴウフキン,Gyogyokenkuikiku1gochuofukin,A,1,3,1974,03,26,,,,,,2,,,,,,,,,2,4,01,松川浦海域,マツカワウラカイイキ,Matsukawaurakaiiki,漁業権区域区１号中央附近,,Gyogyokenkuikiku1gochuofukin,Ⅱ,1,3,1997,03,14,1,1,,,,3,1,,,,,,,,,0,37,49,03,140,58,36,,,,
2007,3,,0730170,2,07,603,02,7,松川浦,マツカワウラ,Matsukawaura,漁業権区域区３号中央附近,ギヨギヨウケンクイキク３ゴウフキン,Gyogyokenkuikiku3gochuofukin,A,1,3,1974,03,26,,,,,,2,,,,,,,,,2,4,01,松川浦海域,マツカワウラカイイキ,Matsukawaurakaiiki,漁業権区域区３号中央附近,,Gyogyokenkuikiku3gochuofukin,Ⅱ,1,3,1997,03,14,1,1,,,,3,1,,,,,,,,,0,37,48,26,140,58,40,,,,
2007,3,,0730180,2,07,603,51,8,松川浦,マツカワウラ,Matsukawaura,浦の出入口附近,ウラノデイリグチフキン,Ura no deiriguchifukin,A,1,3,1974,03,26,,,,,,2,,,,,,,,,2,5,01,松川浦海域,マツカワウラカイイキ,Matsukawaurakaiiki,浦の出入口付近,,Ura no deiriguchifukin,Ⅱ,1,3,1997,03,14,1,1,,,,3,1,,,,,,,,,0,37,49,19,140,58,31,,,,
2007,3,,0730190,2,07,604,01,7,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,原町市特別都市下水路沖約１０００ｍ,ハラマチシトクベツトシゲスイロオキ,Haramachishitokubetsutoshigesuirookiyaku 1000m,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,原町市特別都市下水路沖約１０００ｍ,,Haramachishitokubetsutoshigesuirookiyaku 1000m,,,,,,,,,,,,3,1,,,,,,,,,0,37,37,22,141,02,06,,,,
2007,3,,0730200,2,07,604,02,7,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,新田川沖約１０００ｍ附近,ニイダガワオキヤク１０００Ｍフキン,Nidagawaokiyaku 1000m fukin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,新田川沖約１０００ｍ附近,,Nidagawaokiyaku 1000m fukin,,,,,,,,,,,,3,1,,,,,,,,,0,37,38,22,141,02,08,,,,
2007,3,,0730210,2,07,604,03,7,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,新田川沖約５０００ｍ附近,ニイダガワオキヤク５０００Ｍフキン,Nidagawaokiyaku 5000m fukin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,原町市地先海域,ハラマチシチサキカイイキ,Haramachishichisakikaiiki,新田川沖約５０００ｍ附近,,Nidagawaokiyaku 5000m fukin,,,,,,,,,,,,3,1,,,,,,,,,0,37,38,18,141,04,56,,,,
2007,3,,0730220,2,07,605,01,7,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,中ノ作港沖約１０００ｍ附近,ナカノサクコウオキヤク１０００Ｍフキン,Nakanosakukookiyaku 1000m fukin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,中ノ作港沖約１０００ｍ附近,,Nakanosakukookiyaku 1000m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,57,10,140,57,58,,,,
2007,3,,0730230,2,07,605,02,7,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,豊間漁港沖約１５００ｍ附近,トヨマギヨコウオキヤク１５００Ｍフキン,Toyomagyokookiyaku 1500m fukin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,豊間漁港沖約１５００ｍ附近,,Toyomagyokookiyaku 1500m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,57,53,140,59,28,,,,
2007,3,,0730240,2,07,605,03,7,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,夏井川沖約１５００ｍ附近,ナツイガワオキヤク１５００Ｍフキン,Natsuigawaokiyaku 1500m fukin,A,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,いわき市地先海域,イワキシチサキカイイキ,Iwakishichisakikaiiki,夏井川沖約１５００ｍ附近,,Natsuigawaokiyaku 1500m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,37,03,18,140,59,34,,,,
2007,3,,0730260,2,07,606,01,7,久之浜港,ヒサノハマコウ,Hisanohamako,Ａ及びＢ防波堤の接部から西１５０ｍ,ＡオヨビＢボウハテイノセツブニシ,A oyobi Bbohatei no setsubu kara nishi 150m,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,久之浜港,ヒサノハマコウ,Hisanohamako,Ａ及びＢ防波堤の接部から西１５０ｍ,,A oyobi Bbohatei no setsubu kara nishi 150m,,,,,,,,,,,,1,1,,,,,,,,,0,37,08,56,141,00,10,,,,
2007,3,,0730270,2,07,607,01,7,四倉港,ヨツクラコウ,Yotsukurako,埠頭先東約３０ｍ附近,フトウサキヒガシヤク３０Ｍフキン,Futosakihigashiyaku 30m fukin,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,四倉港,ヨツクラコウ,Yotsukurako,埠頭先東約３０ｍ附近,,Futosakihigashiyaku 30m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,37,06,31,140,59,57,,,,
2007,3,,0730280,2,07,608,01,7,豊間漁港,トヨマギヨコウ,Toyomagyoko,中防波堤先端から西３０ｍ附近,ナカボウハテイセンタンカラニシ３０Ｍ,Nakabohateisentan kara nishi 30m fukin,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,豊間漁港,トヨマギヨコウ,Toyomagyoko,中防波堤先端から西３０ｍ附近,,Nakabohateisentan kara nishi 30m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,59,38,140,58,46,,,,
2007,3,,0730290,2,07,608,02,7,豊間漁港,トヨマギヨコウ,Toyomagyoko,漁港内中央附近,ギヨコウナイチユウオウフキン,Gyokonaichuofukin,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,豊間漁港,トヨマギヨコウ,Toyomagyoko,漁港内中央附近,,Gyokonaichuofukin,,,,,,,,,,,,1,1,,,,,,,,,0,37,00,32,140,58,53,,,,
2007,3,,0730310,2,07,609,01,7,江名港,エナコウ,Enako,東内防波堤先端から北西５０ｍ附近,ヒガシウチボウハテイセンタン,Higashiuchibohateisentan kara hokusei 50m fukin,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,江名港,エナコウ,Enako,東内防波堤先端から北西５０ｍ附近,,Higashiuchibohateisentan kara hokusei 50m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,58,05,140,57,37,,,,
2007,3,,0730320,2,07,610,01,7,中之作港,ナカノサクコウ,Nakanosakuko,西防波堤先端から南約２００ｍ附近,ニシボウハテイセンタンカラミナミ,Nishibohateisentan kara minamiyaku 200m fukin,B,1,3,1974,03,26,,,,,,1,,,,,,,,,2,6,,中之作港,ナカノサクコウ,Nakanosakuko,西防波堤先端から南約２００ｍ附近,,Nishibohateisentan kara minamiyaku 200m fukin,,,,,,,,,,,,1,1,,,,,,,,,0,36,57,32,140,57,12,,,,
2007,3,,0730330,2,07,611,01,7,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,釣師浜漁港沖約２０００ｍ附近,ツリシハマギヨコウオキヤク２０００Ｍ,Tsurishihamagyokookiyaku 2000m,A,1,3,1975,03,17,,,,,,1,,,,,,,,,2,6,,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,釣師浜漁港沖約２０００ｍ附近,,Tsurishihamagyokookiyaku 2000m,,,,,,,,,,,,3,1,,,,,,,,,0,37,52,23,140,58,07,,,,
2007,3,,0730340,2,07,611,02,7,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,真野川沖約２０００ｍ附近,マノガワオキヤク２０００Ｍフキン,Manogawaokiyaku 2000m fukin,A,1,3,1975,03,17,,,,,,1,,,,,,,,,2,6,,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,真野川沖約２０００ｍ附近,,Manogawaokiyaku 2000m fukin,,,,,,,,,,,,3,1,,,,,,,,,0,37,41,09,141,02,10,,,,
2007,3,,0730350,2,07,611,03,7,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,請戸川沖約２０００ｍ附近,ウケドガワオキヤク２０００Ｍフキン,Ukedogawaokiyaku 2000m fukin,A,1,3,1975,03,17,,,,,,1,,,,,,,,,2,6,,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,請戸川沖約２０００ｍ附近,,Ukedogawaokiyaku 2000m fukin,,,,,,,,,,,,3,1,,,,,,,,,0,37,28,22,141,04,08,,,,
2007,3,,0730380,2,07,611,51,8,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,第一原子力発電所沖約１０００ｍ,ダイ１ゲンパツオキヤク１０００Ｍ,Daiichigenshiryokuhatsudenshookiyaku 1000m,A,1,3,1975,03,17,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,25,27,141,03,22,,,,
2007,3,,0730390,2,07,611,52,8,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,第二原子力発電所沖約１０００ｍ,ダイ２ゲンパツオキヤク１０００Ｍ,Dai2genshiryokuhatsudenshookiyaku 1000m,A,1,3,1975,03,17,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,19,08,141,02,27,,,,
2007,3,,0730400,2,07,611,53,8,相双地先海域,ソウソウチサキカイイキ,Sosochisakikaiiki,広野火力発電所沖約１０００ｍ,ヒロノカハツオキヤク１０００Ｍ,Hironokaryokuhatsudenshookiyaku 1000m,A,1,3,1975,03,17,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,14,09,141,01,44,,,,
2007,3,,0730360,2,07,612,01,7,相馬港及び相馬地先海域,ソウマコウオヨビソウマチサキカイイキ,Somako oyobi Somachisakikaiiki,地蔵川沖約２５００ｍ附近,ジゾウガワオキヤク２５００Ｍフキン,Jizogawaokiyaku 2500m fukin,A,1,3,1976,03,30,,,,,,1,,,,,,,,,2,6,,相馬港及び相馬地先海域,ソウマコウオヨビソウマチサキカイイキ,Somako oyobi Somachisakikaiiki,地蔵川沖約２５００ｍ附近,,Jizogawaokiyaku 2500m fukin,,,,,,,,,,,,3,1,,,,,,,,,0,37,51,43,140,59,16,,,,
