西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1977,1,,1210703,2,,,,,,,,,セトカワハシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,01,139,58,04,12R3110,1210640,83543,
1977,1,,1210713,2,,,,,,,,東橋,アズマバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,58,25,139,52,24,12R3210,1210660,83543,
1977,1,,1210723,2,,,,,,,,要橋,カナメバシ,,B,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,12,139,51,48,12R3220,1210650,83543,
1977,1,,1210733,2,,,,,,,,岩崎橋,イワサキバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,01,22,139,53,18,12R3310,1210680,,
1977,1,,1210743,2,,,,,,,,昭和橋,シヨウワバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,00,25,139,52,20,12R3320,1210670,83543,
1977,1,,1210753,2,,,,,,,,東郷橋,トウゴウバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,13,05,139,55,58,12R3510,1210700,83543,
1977,1,,1210763,2,,,,,,,,湊橋,ミナトバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,41,139,52,08,12R3520,1210690,83543,
1977,1,,1210773,2,,,,,,,,染川橋,ソメカワバシ,,C,1,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,43,139,53,12,12R3610,1210720,,
1977,1,,1210783,2,,,,,,,,,カワムコウバシ,,C,1,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,07,139,52,14,12R3620,1210710,83543,
1977,1,,1210793,2,,,,,,,,,クリクラバシ,,B,1,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,23,139,51,54,12R3710,1210730,83266,
1977,1,,1210803,2,,,,,,,,八千代橋,ヤチヨバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,54,139,53,00,12R3720,1210750,83266,
1977,1,,1210813,2,,,,,,,,人見橋,ヒトミバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,09,139,59,54,12R3730,1210740,83266,
1977,1,,1210823,2,,,,,,,,岩田橋,イワタバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,47,140,03,06,12R3910,1210760,83265,
1977,1,,1210833,2,,,,,,,,,コビツバシ,,B,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,30,139,56,36,12R3920,1210770,83265,
1977,1,,1210843,2,,,,,,,,,ミハラガワバシ,,A,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,19,24,140,03,34,12R3930,1210780,83265,
1977,1,,1210853,2,,,,,,,,高滝ダム,タカタキダム,,A,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,12,140,09,32,12R4010,1210110,83264,
1977,1,,1210863,2,,,,,,,,浅井橋,アサイバシ,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,08,08,140,06,54,12R4020,1210120,83264,
1977,1,,1210873,2,,,,,,,,養老大橋,ヨウロウオオハシ,,C,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,54,140,04,24,12R4030,1210130,83264,
1977,1,,1210883,2,,,,,,,,草刈橋,クサカリバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,26,140,09,58,12R4110,1210810,83544,
1977,1,,1210893,2,,,,,,,,新村田橋,シンムラタバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,49,140,07,32,12R4120,1210790,83544,
1977,1,,1210903,2,,,,,,,,新瀬又橋,シンセマタバシ,,C,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,40,140,12,21,12R4130,1210800,83544,
1977,1,,1210913,2,,,,,,,,都橋,ミヤコバシ,,E,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,22,140,07,29,12R4210,1210820,83544,
1977,1,,1210923,2,,,,,,,,,カガワバシ,,E,2,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,36,140,07,10,12R4220,1210830,83544,
1977,1,,1210933,2,,,,,,,,,シンケンミガワバシ,,C,1,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,39,14,140,03,45,12R4310,1210840,83544,
1977,1,,1210943,2,,,,,,,,八千代橋,ヤチヨバシ,,E,3,,1973,07,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,01,139,59,30,12R4410,1210850,83544,
1977,2,,1220013,2,,,,,,,,,ネコシタ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,42,140,00,33,12L0010,1220060,,
1977,2,,1220023,2,,,,,,,,手賀沼中央,テガヌマチユウオウ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,04,140,03,24,12L0020,1220050,,
1977,2,,1220033,2,,,,,,,,布佐下,フサシタ,,B,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,30,140,07,12,12L0030,1220070,,
1977,2,,1220043,2,,,,,,,,阿宗橋,アソウバシ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,41,140,08,40,12L1010,1220020,,
1977,2,,1220053,2,,,,,,,,,ジヨウスイドウシユスイグチシタ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,49,140,11,35,12L1020,1220010,,
1977,2,,1220063,2,,,,,,,,一本松下,イツポンマツシタ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,57,140,12,22,12L1030,1220030,,
1977,2,,1220073,2,,,,,,,,北印旛沼中央,キタインバヌマチユウオウ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,48,02,140,15,06,12L1040,,,
1977,3,,1230013,2,,,,,,,,,1,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,42,139,53,42,12S0010,1230290,,
1977,3,,1230023,2,,,,,,,,,2,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,139,56,42,12S0020,1230260,,
1977,3,,1230033,2,,,,,,,,,3,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,38,50,139,59,24,12S0030,1230300,,
1977,3,,1230043,2,,,,,,,,,4,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,27,139,57,46,12S0040,1230360,,
1977,3,,1230053,2,,,,,,,,,5,,C,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,18,140,03,39,12S0050,1230010,,
1977,3,,1230063,2,,,,,,,,,6,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,04,140,03,06,12S0060,1230150,,
1977,3,,1230073,2,,,,,,,,,7,,C,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,54,140,04,24,12S0070,1230020,,
1977,3,,1230083,2,,,,,,,,,8,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,16,139,54,20,12S0080,1230370,,
1977,3,,1230093,2,,,,,,,,,9,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,26,140,01,09,12S0090,1230160,,
1977,3,,1230103,2,,,,,,,,,10,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,06,139,56,48,12S0100,1230400,,
1977,3,,1230113,2,,,,,,,,,11,,B,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,06,139,58,54,12S0110,1230170,,
1977,3,,1230123,2,,,,,,,,,12,,C,1,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,29,140,00,48,12S0120,1230030,,
1977,3,,1230133,2,,,,,,,,,13,,A,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,29,18,139,54,24,12S0130,1230460,,
1977,3,,1230143,2,,,,,,,,,14,,A,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,24,139,51,43,12S0140,1230470,,
1977,3,,1230153,2,,,,,,,,,15,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,24,09,139,53,42,12S0150,1230410,,
1977,3,,1230163,2,,,,,,,,,16,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,22,27,139,52,42,12S0160,1230220,,
1977,3,,1230173,2,,,,,,,,,17,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,12,139,51,14,12S0170,1230200,,
1977,3,,1230183,2,,,,,,,,,18,,B,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,12,139,48,06,12S0180,1230420,,
1977,3,,1230193,2,,,,,,,,,19,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,18,139,48,56,12S0190,1230500,,
1977,3,,1230203,2,,,,,,,,,20,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,14,42,139,49,48,12S0200,1230510,,
1977,3,,1230213,2,,,,,,,,,21,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,08,12,139,49,24,12S0210,1230520,,
1977,3,,1230223,2,,,,,,,,,22,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,05,18,139,49,36,12S0220,1230530,,
1977,3,,1230233,2,,,,,,,,,23,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,03,24,139,48,24,12S0230,1230540,,
1977,3,,1230243,2,,,,,,,,,24,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,01,24,139,49,00,12S0240,1230550,,
1977,3,,1230253,2,,,,,,,,,25,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,00,12,139,50,48,12S0250,1230560,,
1977,3,,1230263,2,,,,,,,,,26,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,48,139,49,24,12S0260,,,
1977,3,,1230273,2,,,,,,,,,27,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,59,00,139,47,36,12S0270,1230580,,
1977,3,,1230283,2,,,,,,,,,チ-1,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,02,140,04,43,12S0280,1230040,,
1977,3,,1230293,2,,,,,,,,,11,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,04,140,06,30,12S0290,1230050,,
1977,3,,1230303,2,,,,,,,,,35゜34`52゛ 140゜06`42゛,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,04,140,06,30,12S0291,,,
1977,3,,1230313,2,,,,,,,,,チ-3,,C,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,24,140,05,09,12S0300,1230060,,
1977,3,,1230323,2,,,,,,,,,3,,C,2,,1976,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,00,139,58,58,12S0310,1230240,,
1977,3,,1230333,2,,,,,,,,,35゜39`48゛ 139゜59`10゛,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,00,139,58,58,12S0311,,,
1977,3,,1230343,2,,,,,,,,,4,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,39,26,139,57,12,12S0320,,,
1977,3,,1230353,2,,,,,,,,,35゜38`16゛ 139゜59`26゛,,B,3,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,38,28,139,59,14,12S0321,1230310,,
1977,1,,1310013,2,,,,,,,,,トウザイセンテツキヨウ,,C,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,50,139,56,00,13R0010,,,
1977,1,,1310023,2,,,,,,,,浦安橋,ウラヤスバシ,,C,2,,1970,09,01,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,54,139,53,13,13R0020,1310060,83028,
1977,1,,1310033,2,,,,,,,,今井橋,イマイバシ,,C,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,56,139,53,28,13R0040,1310070,83028,
1977,1,,1310043,2,,,,,,,,市川橋,エドガワスイモン シノザキ,,B,2,,1970,09,01,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,07,139,55,04,13R0050,1310030,83028,
1977,1,,1310053,2,,,,,,,,,イチカワバシトスイモンチユウカンテン,,B,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,05,139,54,20,13R0060,,,
1977,1,,1310063,2,,,,,,,,市川橋,イチカワバシ,,B,2,,1970,09,01,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,02,139,53,56,13R0070,1310040,83028,
1977,1,,1310073,2,,,,,,,,金町取水点,カナマチシユスイテン,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,53,139,52,43,13R0080,1310020,83028,
1977,1,,1310083,2,,,,,,,,新葛飾橋,シンカツシカバシ,,A,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,04,139,52,50,13R0090,1310010,83028,
1977,1,,1310093,2,,,,,,,,葛西小橋,カサイコバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,15,139,51,02,13R0230,1310100,83028,
1977,1,,1310103,2,,,,,,,,平井小橋,ヒライコバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,56,139,51,06,13R0240,1310130,83028,
1977,1,,1310113,2,,,,,,,,平和橋,ヘイワバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,41,139,51,00,13R0250,1310120,,
1977,1,,1310123,2,,,,,,,,高砂橋,タカサゴバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,54,139,51,46,13R0260,1310110,83028,
1977,1,,1310133,2,,,,,,,,飯塚橋,イイズカバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,41,139,49,58,13R0270,1310090,83028,
1977,1,,1310143,2,,,,,,,,,ナカガワオオバガワブンリユウテン,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,51,139,49,48,13R0280,,,
1977,1,,1310153,2,,,,,,,,,ヨツキコバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,03,139,49,56,13R0410,,,
1977,1,,1310163,2,,,,,,,,綾瀬水門,アヤセスイモン,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,57,139,49,08,13R0420,1310160,,
1977,1,,1310173,2,,,,,,,,,カヘエバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,41,139,49,28,13R0430,,,
1977,1,,1310183,2,,,,,,,,内匠橋,タクミバシ,,E,3,,1970,09,01,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,35,139,49,44,13R0440,1310140,,
1977,1,,1310193,2,,,,,,,,葛西橋,カサイバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,17,139,50,48,13R1010,1310190,83029,
1977,1,,1310203,2,,,,,,,,平井大橋,ヒライオオハシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,49,139,50,56,13R1020,1310220,83029,
1977,1,,1310213,2,,,,,,,,堀切橋,ホリキリバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,44,139,49,10,13R1030,1310180,83029,
1977,1,,1310223,2,,,,,,,,江北橋,コウホクバシ,,D,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,49,139,45,38,13R1040,1310210,83029,
1977,1,,1310233,2,,,,,,,,新荒川大橋,シンアラカワオオハシ,,D,3,,1970,09,01,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,22,139,43,35,13R1050,1310200,83029,
1977,1,,1310243,2,,,,,,,,佃大橋,ツクダオオハシ,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,04,139,46,51,13R2010,1310280,,
1977,1,,1310253,2,,,,,,,,両国橋,リヨウゴクバシ,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,40,139,47,18,13R2020,1310230,83029,
1977,1,,1310263,2,,,,,,,,吾妻橋,アズマバシ,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,22,139,47,54,13R2030,1310270,83029,
1977,1,,1310273,2,,,,,,,,,シロヒゲバシ,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,56,139,48,12,13R2040,,,
1977,1,,1310283,2,,,,,,,,,コダイバシ,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,17,139,45,44,13R2050,1310240,83029,
1977,1,,1310293,2,,,,,,,,岩淵水門,イワブチスイモン,,D,3,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,22,139,43,58,13R2060,1310250,83029,
1977,1,,1310303,2,,,,,,,,志茂橋,シモバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,03,139,43,54,13R2110,1310550,83029,
1977,1,,1310313,2,,,,,,,,,シラコガワグチ,,E,2,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,49,139,39,23,13R2130,1310580,83029,
1977,1,,1310323,2,,,,,,,,別荘橋,ベツソウバシ,,E,2,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,13,139,37,15,13R2131,1310590,83029,
1977,1,,1310333,2,,,,,,,,,トケンザカイ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,52,139,39,13,13R2140,,,
1977,1,,1310343,2,,,,,,,,徳丸橋,トクマルバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,50,139,37,23,13R2150,1310570,83029,
1977,1,,1310353,2,,,,,,,,石神井川口（豊互橋）,シヤクジイガワグチ,,E,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,30,139,44,48,13R2210,1310600,83029,
1977,1,,1310363,2,,,,,,,,台橋,ダイバシ,,E,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,44,47,139,40,06,13R2220,1310620,83029,
1977,1,,1310373,2,,,,,,,,,クシザカイ,,E,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,30,139,33,52,13R2230,,,
1977,1,,1310383,2,,,,,,,,,カンダガワグチ,,D,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,44,139,47,12,13R2310,1310630,83029,
1977,1,,1310393,2,,,,,,,,江戸川橋,エドガワバシ,,D,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,30,139,29,58,13R2320,1310650,83029,
1977,1,,1310403,2,,,,,,,,和田見橋,ワダミバシ,,D,2,,1976,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,37,139,40,11,13R2340,1310640,83029,
1977,1,,1310413,2,,,,,,,,金杉橋,カナスギバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,39,21,139,44,43,13R2510,1310290,83544,
1977,1,,1310423,2,,,,,,,,太鼓橋,タイコバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,38,52,139,41,51,13R2610,1310300,83544,
1977,1,,1310433,2,,,,,,,,,タチアイ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,59,139,44,20,13R2710,1310310,83544,
1977,1,,1310443,2,,,,,,,,富士見橋,フジミバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,29,139,44,13,13R2810,1310320,83544,
1977,1,,1310453,2,,,,,,,,夫婦橋,メオトバシ,,E,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,40,139,43,31,13R2910,1310330,83544,
1977,1,,1310463,2,,,,,,,,大師橋,ダイシバシ,,D,3,,1970,09,01,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,35,139,44,24,13R3020,1310530,83030,
1977,1,,1310473,2,,,,,,,,六郷橋,ロクゴウバシ,,D,3,,1970,09,01,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,12,139,42,28,13R3030,1310540,83030,
1977,1,,1310483,2,,,,,,,,,チヨウシシユスイゼキ,,C,3,,1970,09,01,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,15,139,40,13,13R3040,1310420,83030,
1977,1,,1310493,2,,,,,,,,,チヨウシシユスイコウ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,43,139,39,53,13R3050,,,
1977,1,,1310503,2,,,,,,,,二子橋,フタゴバシ,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,41,139,37,27,13R3060,,,
1977,1,,1310513,2,,,,,,,,,キヌタシモシユスイテン,,C,3,,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,49,139,36,33,13R3070,1310470,83030,
