西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1973,1,,0910011,2,,,,,,,,恒明橋,コウメイバシ,,AA,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,04,16,139,55,03,09R0010,0910010,83027,
1973,1,,0910021,2,,,,,,,,黒羽,クロバネ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,51,30,140,07,03,09R0020,0910050,83027,
1973,1,,0910031,2,,,,,,,,新那珂橋,シンナカバシ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,01,140,08,34,09R0030,0910030,83027,
1973,1,,0910041,2,,,,,,,,,カワホリ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,42,140,10,38,09R0040,0910060,,
1973,1,,0910051,2,,,,,,,,野口,ノグチ,,A,1,,1973,03,31,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,32,52,140,19,45,09R0050,0910040,83027,国交省調査地点、茨城県内だが栃木県も情報収集
1973,1,,0910061,2,,,,,,,,高雄股橋,タカオマタバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,02,33,139,57,23,09R0110,0910700,83027,
1973,1,,0910071,2,,,,,,,,,ユガワバシ,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,04,03,139,55,28,09R0120,0910710,83027,
1973,1,,0910091,2,,,,,,,,川田橋,カワダバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,55,00,140,07,43,09R0130,0910730,83027,
1973,1,,0910101,2,,,,,,,,末流,マツリユウ,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,51,18,140,07,13,09R0140,0910740,83027,
1973,1,,0910111,2,,,,,,,,,カナザワ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,56,10,139,53,54,09R0210,0910760,,
1973,1,,0910131,2,,,,,,,,,サクヤマ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,45,140,00,24,09R0220,0910770,,
1973,1,,0910141,2,,,,,,,,箒川橋,ホウキガワバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,01,140,07,26,09R0230,0910750,83027,
1973,1,,0910161,2,,,,,,,,,コウセイバシ (マツリユウ),,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,56,140,09,35,09R0310,0910790,83027,
1973,1,,0910171,2,,,,,,,,,タマオイ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,46,50,139,51,26,09R0410,,,
1973,1,,0910181,2,,,,,,,,連城橋,レンジヨウバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,52,140,01,34,09R0420,0910820,83027,
1973,1,,0910191,2,,,,,,,,向井田橋,ムカイダバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,17,140,09,10,09R0430,0910800,83027,
1973,1,,0910201,2,,,,,,,,旭橋,アサヒバシ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,58,140,01,56,09R0440,0910830,83027,
1973,1,,0910221,2,,,,,,,,末流,マツリユウ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,24,140,09,14,09R0450,0910850,83027,
1973,1,,0910231,2,,,,,,,,末流,マツリユウ,,A,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33,03,140,14,12,09R0510,0910860,83027,
1973,1,,0910241,2,,,,,,,,,カワジダイイチハツデンシヨマエ,,AA,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,53,35,139,43,06,09R1010,,83028,
1973,1,,0910251,2,,,,,,,,,カミヒラバシ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,40,139,52,52,09R1020,,,
1973,1,,0910261,2,,,,,,,,鬼怒川橋,キヌガワバシ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,37,139,58,20,09R1030,0910090,83028,
1973,1,,0910271,2,,,,,,,,,ダイドウセンバシ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,09,139,55,24,09R1040,,,
1973,1,,0910281,2,,,,,,,,平方,ヒラカタ,,A,2,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,13,36,139,54,35,09R1050,0911050,83028,国交省調査地点、茨城県内だが栃木県も情報収集
1973,1,,0910321,2,,,,,,,,川治,カワジ,,AA,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,53,40,139,43,40,09R1110,0910070,,
1973,1,,0910341,2,,,,,,,,,カミハシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,45,14,139,36,10,09R1210,,,
1973,1,,0910351,2,,,,,,,,,シンカイ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,37,139,44,52,09R1220,0910210,83028,
1973,1,,0910381,2,,,,,,,,西鬼怒川橋,ニシキヌガワバシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,38,14,139,56,50,09R1310,0910230,83028,
1973,1,,0910391,2,,,,,,,,末流,マツリユウ,,C,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,53,139,54,32,09R1410,0910240,83028,
1973,1,,0910401,2,,,,,,,,,オウワタバシ,,A,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,51,139,53,38,09R1510,0910280,,
1973,1,,0910411,2,,,,,,,,,ミヤノハシ,,C,3,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33,36,139,53,48,09R1520,0910310,83028,
1973,1,,0910441,2,,,,,,,,,ツキセバシハシシタ,,C,3,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33,08,139,53,20,09R1530,,,
1973,1,,0910451,2,,,,,,,,鉄道橋,テツドウバシ,,C,3,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,32,30,139,53,08,09R1540,0910330,83028,
1973,1,,0910461,2,,,,,,,,明治橋,メイジバシ,,C,3,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,25,48,139,53,20,09R1550,0910300,83028,
1973,1,,0910471,2,,,,,,,,,フクラバシ,,C,3,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,33,139,52,48,09R1560,,,
1973,1,,0910521,2,,,,,,,,三谷橋,ミタニバシ,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,03,140,01,32,09R2010,0910870,83028,
1973,1,,0910541,2,,,,,,,,桂橋,カツラバシ,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,14,139,58,42,09R2210,0910890,83028,
1973,1,,0910571,2,,,,,,,,,ハラムイ,,A,1,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,09,139,25,10,09R3010,0911030,,
1973,1,,0910581,2,,,,,,,,葉鹿橋,ハジカバシ,,B,2,,1973,03,31,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,24,139,23,10,09R3030,0910140,83028,
1973,1,,0910591,2,,,,,,,,中橋,ナカバシ,,B,2,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,41,139,17,13,09R3040,,,
1973,1,,0910601,2,,,,,,,,渡良瀬大橋,ワタラセオオハシ,,B,3,,1973,03,31,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,32,139,33,08,09R3050,0910160,83028,
1973,1,,0910611,2,,,,,,,,新開橋,シンカイバシ,,B,3,,1973,03,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,55,139,38,02,09R3060,0910170,83028,
1973,1,,0910621,2,,,,,,,,三国橋,ミクニバシ,,B,2,,1973,03,31,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,34,139,40,32,09R3070,0910180,83028,
1973,1,,0910641,2,,,,,,,,,オマタガワマツリユウ,,B,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,00,139,22,04,09R3110,0910400,83028,
1973,1,,0910651,2,,,,,,,,,マツダガワマツリユウ,,B,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,30,139,23,28,09R3210,0910410,83028,
1973,1,,0910661,2,,,,,,,,,スケト,,E,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,20,42,139,28,24,09R3310,,,
1973,1,,0910671,2,,,,,,,,袋川水門,フクロガワスイモン,,E,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,31,139,29,46,09R3320,0910430,83028,
1973,1,,0910681,2,,,,,,,,,ハタガワマツリユウ,,B,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,41,139,31,13,09R3410,0910450,83028,
1973,1,,0910701,2,,,,,,,,矢場川水門,ヤバガワスイモン,,C,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,48,139,32,08,09R3510,0910900,83028,
1973,1,,0910721,2,,,,,,,,,センバ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,26,03,139,35,14,09R3610,0910460,83028,
1973,1,,0910731,2,,,,,,,,,アキヤマガワマツリユウ,,D,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,21,139,35,06,09R3620,0910470,83028,
1973,1,,0910751,2,,,,,,,,,ミスギガワマツリユウ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,58,139,36,52,09R3710,0910490,83028,
1973,1,,0910761,2,,,,,,,,原の橋,ハラノハシ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,27,139,43,52,09R3810,0910530,,
1973,1,,0910771,2,,,,,,,,,ヤマトバシ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,43,139,43,52,09R3820,,,
1973,1,,0910781,2,,,,,,,,,トウブセンシタ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,19,139,43,53,09R3830,,,
1973,1,,0910791,2,,,,,,,,東橋,アズマバシ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,08,139,44,44,09R3840,0910520,83028,
1973,1,,0910801,2,,,,,,,,,ミナミバシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,21,139,42,52,09R3850,0910560,83028,
1973,1,,0910811,2,,,,,,,,,ホシノバシ (ナガノガワ),,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,26,56,139,38,38,09R3910,0910500,83028,
1973,1,,0910821,2,,,,,,,,,オシキリバシ (ナガノガワ),,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,43,139,43,44,09R3920,0910510,83028,
1973,1,,0910831,2,,,,,,,,,ヤスハシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,24,58,139,47,22,09R4010,0910660,83028,
1973,1,,0910841,2,,,,,,,,,サイコウバシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,03,139,47,50,09R4020,,,
1973,1,,0910851,2,,,,,,,,乙女大橋,オトメオオハシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,45,139,44,52,09R4030,0910670,83028,
1973,1,,0910861,2,,,,,,,,赤石橋,アカイシバシ,,AA,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,35,139,43,38,09R4110,0910570,83028,
1973,1,,0910871,2,,,,,,,,御成橋,オナリバシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,24,34,139,48,22,09R4210,0910580,,
1973,1,,0910891,2,,,,,,,,淀橋,ヨドバシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,21,139,50,18,09R4310,0910610,,
1973,1,,0910901,2,,,,,,,,宮前橋,ミヤマエバシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,22,139,49,36,09R4320,0910600,83028,
1973,2,,0920011,2,,,,,,,,Ｓｔ‐１,ST.1,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,12,139,25,30,09L0010,0920040,,
1973,2,,0920021,2,,,,,,,,Ｓｔ‐２,ST.2,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,17,139,25,20,09L0020,0920050,,
1973,2,,0920031,2,,,,,,,,Ｓｔ‐３,ST.3,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,07,139,25,14,09L0030,0920060,,
1973,2,,0920041,2,,,,,,,,Ｓｔ‐４,ST.4,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,04,139,25,22,09L0040,0920070,,
1973,2,,0920051,2,,,,,,,,Ｓｔ‐５,ST.5,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,58,139,25,26,09L0050,0920030,,
1973,2,,0920061,2,,,,,,,,Ｓｔ‐６,ST.6,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,55,139,25,30,09L0060,0920080,,
1973,2,,0920071,2,,,,,,,,Ｓｔ‐８,ST.8,,A,2,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,53,139,25,40,09L0070,0920090,,
1973,2,,0920081,2,,,,,,,,Ｓｔ‐１,ST.1,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,45,139,25,44,09L1010,0920110,,
1973,2,,0920091,2,,,,,,,,Ｓｔ‐２,ST.2,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,42,139,26,32,09L1020,0920120,,
1973,2,,0920101,2,,,,,,,,Ｓｔ‐３,ST.3,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,42,139,27,08,09L1030,0920130,,
1973,2,,0920111,2,,,,,,,,Ｓｔ‐４,ST.4,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,35,139,27,32,09L1040,0920140,,
1973,2,,0920121,2,,,,,,,,Ｓｔ‐５,ST.5,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,27,139,28,12,09L1050,0920150,,
1973,2,,0920131,2,,,,,,,,Ｓｔ‐６,ST.6,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,56,139,28,24,09L1060,0920100,,
1973,2,,0920141,2,,,,,,,,Ｓｔ‐７,ST.7,,AA,1,,1973,09,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,08,139,29,05,09L1070,0920160,,
1973,1,,1010011,2,,,,,,,,広瀬橋,ヒロセバシ,,AA,1,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,16,139,00,28,10R0010,1010540,83028,
1973,1,,1010021,2,,,,,,,,月夜野橋,ツキヨノバシ,,A,1,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,40,55,138,59,44,10R0020,1010560,83028,
1973,1,,1010031,2,,,,,,,,大正橋,タイシヨウバシ,,A,2,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,29,45,139,00,59,10R0030,1010570,83028,
1973,1,,1010041,2,,,,,,,,福島橋,フクシマバシ,,A,1,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,48,139,07,16,10R0040,1010630,83028,
1973,1,,1010051,2,,,,,,,,,イワモト(クロホバシ),,A,2,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,16,139,02,46,10R0050,,,
1973,1,,1010081,2,,,,,,,,群馬大橋,グンマオオハシ,,A,2,,1972,04,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,14,139,03,31,10R0070,1010580,83028,
1973,1,,1010091,2,,,,,,,,坂東大橋,バンドウオオハシ,,A,1,,1971,05,25,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,45,139,11,28,10R0080,1010090,83028,
1973,1,,1010101,2,,,,,,,,上武大橋,ジヨウブオオハシ,,A,1,,1971,05,25,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,00,139,16,24,10R0090,1010110,83028,
1973,1,,1010111,2,,,,,,,,刀水橋,トウスイバシ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14,21,139,21,46,10R0100,,,
1973,1,,1010121,2,,,,,,,,利根大堰,トネオオゼキ,,A,1,,1971,05,25,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,30,139,28,26,10R0101,1010100,83028,
1973,1,,1010131,2,,,,,,,,,サギイシバシ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,56,139,02,08,10R0102,,,
1973,1,,1010141,2,,,,,,,,,カタシナガワゴウリユウマエ,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,11,139,02,28,10R0103,,,
1973,1,,1010151,2,,,,,,,,小袖橋,コソデバシ,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,40,54,138,58,57,10R0110,1010650,83028,
1973,1,,1010161,2,,,,,,,,,1,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,56,139,53,36,10R0210,1010660,,
1973,1,,1010171,2,,,,,,,,,2,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,11,139,53,28,10R0220,1010670,,
1973,1,,1010181,2,,,,,,,,,3,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,31,139,53,28,10R0230,1010680,,
1973,1,,1010191,2,,,,,,,,,4,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,44,139,53,30,10R0240,1010690,,
1973,1,,1010201,2,,,,,,,,,5,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,20,139,53,14,10R0250,1010700,,
1973,1,,1010211,2,,,,,,,,,6,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,30,139,53,00,10R0260,1010710,,
1973,1,,1010221,2,,,,,,,,佐倉橋,サクラバシ,,AA,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,50,41,139,14,13,10R0310,1010720,83028,
1973,1,,1010231,2,,,,,,,,,ニケイバシ,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,38,26,139,03,52,10R0320,1010730,83028,
1973,1,,1010241,2,,,,,,,,烏川橋,カラスガワバシ,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,22,138,49,35,10R0510,1010750,83028,
1973,1,,1010261,2,,,,,,,,高松,タカマツ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,39,138,59,57,10R0520,1010780,83028,
1973,1,,1010271,2,,,,,,,,柳瀬橋,ヤナセバシ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,27,139,04,39,10R0530,,,
1973,1,,1010281,2,,,,,,,,岩倉橋,イワクラバシ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,56,139,07,06,10R0540,1010760,83028,
1973,1,,1010301,2,,,,,,,,,フジガワゴウリユウテン,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,07,138,51,25,10R0550,,,
1973,1,,1010311,2,,,,,,,,,ハルナチヨウキヨウカイ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,48,138,53,31,10R0560,1010770,,
1973,1,,1010321,2,,,,,,,,,ワダバシ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,21,138,57,09,10R0570,,,
1973,1,,1010331,2,,,,,,,,,カブラガワノゴウリユウシタ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,24,139,23,40,10R0580,1010800,,
1973,1,,1010341,2,,,,,,,,,イノガワノゴウリユウシタ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,25,139,05,37,10R0590,1010820,,
1973,1,,1010351,2,,,,,,,,中瀬橋,ナカセバシ,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,56,138,44,29,10R0610,1010860,83028,
1973,1,,1010361,2,,,,,,,,鼻高橋,ハナタカバシ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,20,00,138,57,13,10R0620,1010880,83028,
1973,1,,1010371,2,,,,,,,,,ヤナセガワゴウリユウマエ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,56,138,54,44,10R0630,,,
1973,1,,1010381,2,,,,,,,,,トウホウアエンエンチヨウホウリユウ,,B,2,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,20,09,138,55,27,10R0640,1010960,,
1973,1,,1010391,2,,,,,,,,鉱泉橋,コウセンバシ,,A,1,,1973,03,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,08,138,50,47,10R0650,1010870,,
