西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1989,1,83028,0910470,2,09,103,01,1,秋山川下流,アキヤマカ゛ワ  カリユウ,,末流,マツリユウ,,D,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アキヤマカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,16,20,139,35,01,09R362,,,
1989,1,83028,0910480,2,09,103,51,2,秋山川下流,アキヤマカ゛ワ  カリユウ,,中橋,ナカハ゛シ,,D,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アキヤマカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,18,44,139,34,11,,,,
1989,1,83028,0910490,2,09,104,01,1,三杉川,ミスキ゛カ゛ワ,,末流,マツリユウ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ミスキ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,17,14,139,36,34,09R371,,,
1989,1,83028,0910500,2,09,107,01,1,永野川上流,ナカ゛ノカ゛ワ  シ゛ヨウリユウ,,星野橋,ホシノハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ナカ゛ノカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,28,18,139,37,32,09R391,,,
1989,1,83028,0910510,2,09,108,01,1,永野川下流,ナカ゛ノカ゛ワカリユウ,,落合橋（押切）,オチアイハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ナカ゛ノカ゛ワカリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,17,45,139,43,44,09R392,,,
1989,1,83028,0910520,2,09,105,01,1,巴波川上流,ウス゛マカ゛ワ  シ゛ヨウリユウ,,吾妻橋,アツ゛マハ゛シ,,C,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ウス゛マカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,21,17,139,44,44,09R384,,,
1989,1,83028,0910530,2,09,105,51,2,巴波川上流,ウス゛マカ゛ワ  シ゛ヨウリユウ,,原の橋,ハラノハシ,,C,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ウス゛マカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,23,28,139,43,51,,,,
1989,1,83028,0910560,2,09,106,01,1,巴波川下流,ウス゛マカ゛ワ  カリユウ,,巴波橋,ウス゛マハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ウス゛マカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,16,18,139,42,48,09R385,,,
1989,1,83028,0910570,2,09,111,01,1,大芦川,オオアシカ゛ワ,,赤石橋,アカイシハ゛シ,,AA,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オオアシカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,31,25,139,43,37,09R411,,,
1989,1,83028,0910580,2,09,112,01,1,黒川,クロカワ,,御成橋,オナリハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,クロカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,24,37,139,48,17,09R422,,,
1989,1,83028,0910590,2,09,112,51,2,黒川,クロカワ,,貝島橋,カイシ゛マハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,クロカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,33,34,139,45,28,,,,
1989,1,83028,0910600,2,09,113,01,1,姿川,スカ゛タカ゛ワ,,宮前橋,ミヤマエハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,スカ゛タカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,24,25,139,50,18,09R432,,,
1989,1,83028,0910610,2,09,113,51,2,姿川,スカ゛タカ゛ワ,,淀橋,ヨト゛ハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,スカ゛タカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,30,06,139,49,58,,,,
1989,1,83028,0910620,2,09,113,55,2,姿川,スカ゛タカ゛ワ,,こしじ橋,コシシ゛ハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,26,139,49,06,,,,
1989,1,83028,0910630,2,09,113,54,2,姿川,スカ゛タカ゛ワ,,鹿沼街道,カヌマカイト゛ウ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,スカ゛タカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,33,39,139,50,02,,,,
1989,1,83028,0910640,2,09,113,53,2,姿川,スカ゛タカ゛ワ,,前田橋,マエタ゛ハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,32,26,139,50,03,,,,
1989,1,83028,0910650,2,09,113,52,2,姿川,スカ゛タカ゛ワ,,姿川橋,スカ゛タカ゛ワハ゛シ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,スカ゛タカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,31,22,139,50,14,,,,
1989,1,83028,0910660,2,09,109,01,1,思川上流,オモイカ゛ワ  シ゛ヨウリユウ,,保橋,タモツハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オモイカ゛ワ  シ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,25,01,139,47,14,09R401,,,
1989,1,83028,0910670,2,09,110,01,1,思川下流,オモイカ゛ワ  カリユウ,,乙女大橋,オトメオオハシ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オモイカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,15,48,139,44,51,09R403,,,
1989,1,83028,0910680,2,09,110,51,2,思川下流,オモイカ゛ワ  カリユウ,,小山大橋,オヤマオオハシ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オモイカ゛ワ  カリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,18,26,139,47,18,,,,
1989,1,83027,0910700,2,09,060,01,1,高雄股川,タカオマタカ゛ワ,,高雄股橋,タカオマタハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,タカオマタカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,37,02,28,139,59,30,09R011,,,
1989,1,83027,0910710,2,09,061,01,1,湯川,ユカワ,,湯川橋,ユカワハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ユカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,37,02,23,140,00,32,09R012,,,
1989,1,83027,0910720,2,09,061,51,2,湯川,ユカワ,,一軒茶屋,イツケンチ゛ヤヤ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ユカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,37,05,15,140,00,29,,,,
1989,1,83027,0910730,2,09,062,01,1,余笹川,ヨササカ゛ワ,,川田橋,カワタ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,,,,,,,,,,2,3,,,ヨササカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,55,02,140,07,38,09R013,,,
1989,1,83027,0910740,2,09,064,01,1,松葉川,マツハ゛カ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,マツハ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,51,09,140,07,24,09R014,,,
1989,1,83027,0910750,2,09,065,01,1,箒川,ホウキカ゛ワ,,箒川橋,ホウキカ゛ワハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ホウキカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,47,07,140,07,25,09R023,,,
1989,1,83027,0910760,2,09,065,52,2,箒川,ホウキカ゛ワ,,堰場橋（金沢）,セキハ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ホウキカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,57,08,139,53,59,,,,
1989,1,83027,0910770,2,09,065,51,2,箒川,ホウキカ゛ワ,,岩井橋（佐久山）,イワイハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ホウキカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,49,28,140,00,25,,,,
1989,1,83027,0910780,2,09,065,53,2,箒川,ホウキカ゛ワ,,夕の原,ユウノハラ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ホウキカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,57,21,139,50,58,,,,
1989,1,83027,0910790,2,09,067,01,1,武茂川,ムモカ゛ワ,,更生橋,コウセイハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ムモカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,45,01,140,09,10,09R031,,,
1989,1,83027,0910800,2,09,068,01,1,荒川,アラカワ,,向田橋,ムカタ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アラカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,37,13,140,09,16,09R043,,,
1989,1,83027,0910810,2,09,068,52,2,荒川,アラカワ,,梍橋（玉生）,サイカチハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アラカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,46,53,139,51,31,,,,
1989,1,83027,0910820,2,09,068,51,2,荒川,アラカワ,,連城橋,レンシ゛ヨウハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アラカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,42,24,140,01,35,,,,
1989,1,83027,0910830,2,09,069,01,1,内川,ウチカワ,,旭橋,アサヒハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ウチカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,43,06,140,01,55,09R044,,,
1989,1,83027,0910840,2,09,069,51,2,内川,ウチカワ,,田中橋,タナカハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ウチカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,47,16,139,55,37,,,,
1989,1,83027,0910850,2,09,070,01,1,江川,エカ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,エカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,37,17,140,09,24,09R045,,,
1989,1,83027,0910860,2,09,071,01,1,逆川,サカカ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,サカカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,33,04,140,14,12,09R051,,,
1989,1,83028,0910870,2,09,086,01,1,小貝川,コカイカ゛ワ,,三谷橋,ミヤハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コカイカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,23,31,140,01,54,09R201,,,
1989,1,83028,0910880,2,09,086,51,2,小貝川,コカイカ゛ワ,,紅取橋,ヘ゛ニトリハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コカイカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,29,40,140,05,24,,,,
1989,1,83028,0910890,2,09,087,01,1,五行川,コ゛キ゛ヨウカ゛ワ,,桂橋,カツラハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コ゛キ゛ヨウカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,22,15,139,58,44,09R221,,,
1989,1,83028,0910900,2,09,101,01,1,矢場川,ヤハ゛カ゛ワ,,矢場川水門,ヤハ゛カ゛ワスイモン,,C,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ヤハ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,16,47,139,32,04,09R351,,,
1989,1,83027,0910910,2,09,066,01,1,蛇尾川,サヒ゛カ゛ワ,,宇田川橋,ウタ゛カ゛ワハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,サヒ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,49,33,140,03,26,09R024,,,
1989,1,83028,0910920,2,09,073,01,1,板穴川,イタアナカ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,イタアナカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,46,34,139,43,15,09R115,,,
1989,1,83028,0910930,2,09,074,01,1,湯川,ユカワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ユカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,45,12,139,27,00,09R125,,,
1989,1,83028,0910940,2,09,076,01,1,志渡淵川,シト゛フ゛チカ゛ワ,,筋違橋,スシ゛チカ゛イハ゛シ,,B,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,シト゛フ゛チカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,44,39,139,37,39,09R128,,,
1989,1,83028,0910950,2,09,083,01,1,赤堀川,アカホ゛リカ゛ワ,,木和田島,キワタ゛シ゛マ,,A,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アカホ゛リカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,41,03,139,45,52,09R192,,,
1989,1,83028,0910960,2,09,083,51,2,赤堀川,アカホ゛リカ゛ワ,,今市市役所前,イマイチシヤクシヨマエ,,A,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アカホ゛リカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,43,12,139,41,56,,,,
1989,1,83028,0910970,2,09,088,01,1,野元川,ノモトカ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ノモトカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,29,50,140,01,32,09R224,,,
1989,1,83028,0910980,2,09,089,01,1,行屋川,キ゛ヨウヤカ゛ワ,,常磐橋,トキワハ゛シ,,B,3,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,キ゛ヨウヤカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,26,18,140,00,28,09R223,,,
1989,1,83028,0910990,2,09,090,01,1,神子内川,ミコウチカ゛ワ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ミコウチカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,38,11,139,27,01,09R3101,,,
1989,1,83028,0911000,2,09,099,01,1,出流川,イス゛ルカ゛ワ,,末流,マツリユウ,,B,3,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,イス゛ルカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,18,03,139,31,26,09R345,,,
1989,1,83028,0911010,2,09,100,01,1,才川,サイカワ,,末流,マツリユウ,,A,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,サイカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,16,31,139,33,16,09R355,,,
1989,1,83028,0911050,2,09,054,51,2,鬼怒川（３）,キヌカ゛ワ（３）,,平方,ヒラカタ,,A,2,2,1973,03,01,,,,,,1,,,,,,,,,2,3,,,キヌカ゛ワ（３）,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,13,36,139,54,35,,,,国交省調査地点、茨城県内だが栃木県も情報収集
1989,1,83027,0911060,2,09,063,01,1,黒川,クロカワ,,新田橋,シンテ゛ンハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,クロカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,57,27,140,08,36,,,,
1989,1,83027,0911070,2,09,202,01,3,百村川,モムラカ゛ワ,,百村中橋,モムラナカハ゛シ,,,,,,,,,,,,,1,,,,,,,,,2,3,,,モムラカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,49,06,140,08,51,,,,
1989,1,83028,0911080,2,09,080,52,2,田川上流,タカ゛ワシ゛ヨウリユウ,,末流,マツリユウ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,タカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,35,10,139,53,40,,,,
1989,1,83028,0911090,2,09,084,01,1,御用川,コ゛ヨウカ゛ワ,,元錦小前,モトニシキシヨウマエ,,C,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コ゛ヨウカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,34,09,139,54,02,,,,
1989,1,83028,0911100,2,09,084,51,2,御用川,コ゛ヨウカ゛ワ,,昭和橋,シヨウワハ゛シ,,C,2,3,1980,12,05,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,00,139,55,17,,,,
1989,1,83028,0911130,2,09,206,01,3,蓮台寺川,レンタ゛イシ゛カ゛ワ,,末流,マツリユウ,,,,,,,,,,,,,1,,,,,,,,,2,3,,,レンタ゛イシ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,20,04,139,26,14,,,,
1989,1,83028,0911140,2,09,109,51,2,思川上流,オモイカ゛ワシ゛ヨウリユウ,,小薮橋,コヤフ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オモイカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,31,47,139,44,21,,,,
1989,1,83028,0911150,2,09,214,01,3,赤川,アカカ゛ワ,,高速道下,コウソクト゛ウシタ,,,,,,,,,,,,,1,,,,,,,,,2,3,,,アカカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,34,29,139,49,33,,,,
1989,1,83028,0911160,2,09,113,57,2,姿川,スカ゛タカ゛ワ,,能満寺西,ノウマンシ゛ニシ,,B,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,スカ゛タカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,34,51,139,49,33,,,,
1989,1,83028,0911170,2,09,210,01,3,宮戸川,ミヤトカ゛ワ,,川田橋,カワタ゛ハ゛シ,,,,,,,,,,,,,1,,,,,,,,,2,3,,,ミヤトカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,13,29,139,46,30,,,,
1989,1,83028,0911180,2,09,211,01,3,大川,オオカワ,,県道明野間々田線,ケント゛ウ  アケノ  ママタ゛セン,,,,,,,,,,,,,1,,,,,,,,,2,3,,,オオカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,15,03,139,48,42,,,,
1989,1,83028,0911190,2,09,115,01,1,西仁連川,ニシニレカ゛ワ,,武井橋,タケイハ゛シ,,B,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ニシニレカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,14,53,139,49,36,,,,
1989,1,83027,0911200,2,09,064,51,2,松葉川,マツハ゛カ゛ワ,,上高橋,カミタカハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,マツハ゛カ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,52,15,140,07,31,,,,
1989,1,83027,0911210,2,09,067,51,2,武茂川,ムモカ゛ワ,,太郎橋,タロウハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ムモカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,44,44,140,11,18,,,,
1989,1,83027,0911220,2,09,071,51,2,逆川,サカカ゛ワ,,十石橋,シ゛ユツコクハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,サカカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,31,39,140,10,16,,,,
1989,1,83028,0911230,2,09,078,01,1,江川上流,エカ゛ワシ゛ヨウリユウ,,高宮橋,タカミヤハ゛シ,,C,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,エカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,28,29,139,55,32,,,,
1989,1,83028,0911240,2,09,087,51,2,五行川,コ゛キ゛ヨウカ゛ワ,,若橋,ワカハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コ゛キ゛ヨウカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,29,49,140,01,45,,,,
1989,1,83028,0911250,2,09,091,01,1,小俣川上流,オマタカ゛ワシ゛ヨウリユウ,,新上野田橋,シンカミノタ゛ハ゛シ,,A,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オマタカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,22,19,139,22,40,,,,
1989,1,83028,0911260,2,09,097,01,1,旗川上流,ハタカ゛ワシ゛ヨウリユウ,,高田橋,タカタ゛ハ゛シ,,A,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ハタカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,18,18,139,32,02,,,,
1989,1,83028,0911270,2,09,102,02,1,秋山川上流,アキヤマカ゛ワシ゛ヨウリユウ,,堀米橋,ホリコ゛メハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,アキヤマカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,19,30,139,34,12,,,,
1989,1,83028,0911280,2,09,107,02,1,永野川上流,ナカ゛ノカ゛ワシ゛ヨウリユウ,,大岩橋,オオイワハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,ナカ゛ノカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,23,20,139,42,07,,,,
1989,1,83026,0911290,2,09,114,01,1,押川,オシカワ,,越地橋,コシシ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,オシカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,46,40,140,15,51,,,,
1989,1,83028,0911300,2,09,213,01,3,新川,シンカワ,,南町西,ミナミマチニシ,,,,,,,,,,,,,1,,,,,,,,,2,3,,,シンカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,28,37,139,51,30,,,,
1989,1,83028,0911310,2,09,213,02,3,新川,シンカワ,,滝の屋西,タキノヤニシ,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,29,36,139,51,58,,,,
1989,1,83028,0911320,2,09,213,03,3,新川,シンカワ,,航空隊西,コウクウタイニシ,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,08,139,52,06,,,,
1989,1,83028,0911340,2,09,213,05,3,新川,シンカワ,,六道分岐点,ロクト゛ウフ゛ンキテン,,,,,,,,,,,,,1,,,,,,,,,2,3,,,シンカワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,33,17,139,52,15,,,,
1989,1,83028,0911350,2,09,213,06,3,新川,シンカワ,,中央女子高西,チユウオウシ゛ヨシコウニシ,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,48,139,51,35,,,,
1989,1,83027,0911370,2,09,002,53,2,那珂川（２）,ナカカ゛ワ（２）,,昭明橋,シヨウメイハ゛シ,,A,1,2,1973,03,31,,,,,,1,103,,,,,,,,2,3,,,ナカカ゛ワ（２）,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,56,40,140,06,15,,,,
1989,1,83028,0911380,2,09,082,52,2,田川下流,タカ゛ワカリユウ,,末流,マツリユウ,,B,2,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,キヌカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,25,03,139,54,02,,,,
1989,1,83028,0911390,2,09,087,53,2,五行川,コ゛キ゛ヨウカ゛ワ,,花岡,ハナオカ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コ゛キ゛ヨウカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,39,17,140,00,51,,,,
1989,1,83028,0911400,2,09,087,52,2,五行川,コ゛キ゛ヨウカ゛ワ,,高畦橋,タカアセ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,コ゛キ゛ヨウカ゛ワ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,24,32,139,59,18,,,,
1989,1,83028,0911410,2,09,053,54,2,渡良瀬川上流,ワタラセカ゛ワシ゛ヨウリユウ,,沢入発電所渡良頼川取水堰,ソウリハツテ゛ンシヨワタラセカ゛ワシユス,,A,1,1,1970,09,01,,,,,,1,,,,,,,,,2,3,,,ワタラセカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,36,37,139,24,24,,,,
1989,1,83028,0911420,2,09,080,01,1,田川上流,タカ゛ワシ゛ヨウリユウ,,大曽橋,オオソ゛ハ゛シ,,A,1,3,1980,12,05,,,,,,1,,,,,,,,,2,3,,,タカ゛ワシ゛ヨウリユウ,,,,,,,,,,,,,,,,1,1,,,,,,,,,,36,34,29,139,53,30,,,,
