西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2003,0710250,07,009,01,0,1,#,0.1,#,0.1,0,1,#,0.072,#,0.072
2003,0710270,07,010,01,0,1,#,0.06,#,0.06,0,1,#,0.078,#,0.078
2003,0710290,07,011,01,0,1,#,0.041,#,0.041,0,1,#,0.073,#,0.073
2003,0710310,07,012,02,0,2,#,0.33,#,0.2,0,1,#,4.8,#,4.8
2003,0710330,07,013,01,0,1,#,0.041,#,0.041,0,1,#,0.23,#,0.23
2003,0710340,07,013,02,0,1,#,0.054,#,0.054,0,1,#,2.5,#,2.5
2003,0710350,07,014,01,0,1,#,0.036,#,0.036,0,1,#,0.063,#,0.063
2003,0710360,07,014,02,0,1,#,0.035,#,0.035,0,1,#,0.085,#,0.085
2003,0710390,07,016,01,0,1,#,0.067,#,0.067,0,1,#,0.15,#,0.15
2003,0712150,07,017,52,0,1,#,0.075,#,0.075,0,1,#,0.07,#,0.07
2003,0712180,07,017,53,0,2,#,0.12,#,0.089,0,2,#,6.1,#,3.1
2003,0710430,07,018,01,0,2,#,0.49,#,0.3,0,1,#,0.15,#,0.15
2003,0710450,07,020,01,0,2,#,0.12,#,0.093,0,1,#,0.29,#,0.29
2003,0710470,07,021,02,1,3,#,1.4,#,0.67,0,1,#,48,#,48
2003,0710480,07,022,01,0,1,#,0.058,#,0.058,0,1,#,0.17,#,0.17
2003,0710500,07,023,02,0,1,#,0.1,#,0.1,0,1,#,0.083,#,0.083
2003,0710530,07,024,02,0,1,#,0.041,#,0.041,0,1,#,0.15,#,0.15
2003,0710550,07,025,01,0,2,#,0.11,#,0.075,0,2,#,0.15,#,0.11
2003,0710590,07,027,01,0,4,#,0.45,#,0.23,0,2,#,2.1,#,1.3
2003,0710600,07,027,51,0,1,#,0.044,#,0.044,0,1,#,0.068,#,0.068
2003,0710660,07,030,01,1,4,#,1.2,#,0.59,0,2,#,3.8,#,2.3
2003,0710670,07,031,01,0,1,#,0.28,#,0.28,0,1,#,0.15,#,0.15
2003,0711380,07,031,52,0,1,#,0.26,#,0.26,0,1,#,0.16,#,0.16
2003,0710720,07,033,01,0,1,#,0.094,#,0.094,0,1,#,0.26,#,0.26
2003,0712020,07,034,51,0,2,#,0.29,#,0.16,0,2,#,0.69,#,0.54
2003,0712000,07,035,52,0,2,#,0.27,#,0.15,0,2,#,2.3,#,1.2
2003,0711390,07,037,51,0,1,#,0.07,#,0.07,0,1,#,0.14,#,0.14
2003,0710850,07,040,01,0,1,#,0.12,#,0.12,0,1,#,0.32,#,0.32
2003,0710910,07,045,01,0,1,#,0.21,#,0.21,0,1,#,1.3,#,1.3
2003,0710930,07,047,01,0,1,#,0.2,#,0.2,0,1,#,0.13,#,0.13
2003,0710940,07,048,01,0,1,#,0.046,#,0.046,0,1,#,0.2,#,0.2
2003,0710950,07,050,01,0,1,#,0.11,#,0.11,0,1,#,0.29,#,0.29
2003,0710960,07,051,01,0,1,#,0.16,#,0.16,0,1,#,0.2,#,0.2
2003,0710970,07,052,01,0,2,#,0.43,#,0.29,0,2,#,1.1,#,0.75
2003,0710980,07,054,01,0,1,#,0.079,#,0.079,0,1,#,0.13,#,0.13
2003,0711040,07,058,01,0,1,#,0.42,#,0.42,0,1,#,0.72,#,0.72
2003,0711070,07,211,01,0,1,#,0.048,#,0.048,0,1,#,0.16,#,0.16
2003,0711100,07,214,01,0,2,#,0.24,#,0.2,0,2,#,1.5,#,0.95
2003,0712210,07,216,02,0,1,#,0.14,#,0.14,0,1,#,0.14,#,0.14
2003,0711130,07,217,01,0,2,#,0.16,#,0.15,0,2,#,0.53,#,0.53
2003,0711140,07,218,01,0,1,#,0.16,#,0.16,0,1,#,0.43,#,0.43
2003,0712190,07,222,01,0,1,#,0.091,#,0.091,0,1,#,14,#,14
2003,0711240,07,228,01,0,1,#,0.18,#,0.18,0,1,#,0.46,#,0.46
2003,0711250,07,229,01,0,1,#,0.081,#,0.081,0,1,#,0.18,#,0.18
2003,0712250,07,237,51,999,999,E,99999,E,99999,0,1,#,0.14,#,0.14
2003,0712260,07,238,51,999,999,E,99999,E,99999,0,1,#,5.1,#,5.1
2003,0712270,07,238,52,999,999,E,99999,E,99999,0,1,#,1.4,#,1.4
2003,0720030,07,501,51,0,1,#,0.032,#,0.032,0,1,#,1.5,#,1.5
2003,0720050,07,501,53,0,1,#,0.031,#,0.031,0,1,#,0.072,#,0.072
2003,0730010,07,601,01,0,1,#,0.044,#,0.044,0,1,#,4.4,#,4.4
2003,0730050,07,602,02,0,1,#,0.045,#,0.045,0,1,#,1.6,#,1.6
2003,0730170,07,603,02,0,1,#,0.1,#,0.1,0,1,#,2.2,#,2.2
2003,0730240,07,605,03,0,1,#,0.046,#,0.046,0,1,#,0.2,#,0.2
2003,0810010,08,001,01,0,1,#,0.18,#,0.18,0,1,#,1.4,#,1.4
2003,0810440,08,039,02,0,1,#,0.073,#,0.073,0,1,#,0.25,#,0.25
2003,0810500,08,041,02,0,1,#,0.23,#,0.23,0,1,#,0.24,#,0.24
2003,0810570,08,042,01,0,1,#,0.16,#,0.16,0,1,#,0.26,#,0.26
2003,0810590,08,044,01,0,1,#,0.13,#,0.13,0,1,#,3.5,#,3.5
2003,0810620,08,045,01,0,1,#,0.18,#,0.18,0,1,#,1.6,#,1.6
2003,0810650,08,046,01,0,2,#,0.46,#,0.46,0,1,#,3.4,#,3.4
2003,0810750,08,050,01,0,1,#,0.47,#,0.47,0,1,#,0.58,#,0.58
2003,0810770,08,052,01,0,1,#,0.87,#,0.87,0,1,#,0.81,#,0.81
2003,0810780,08,053,01,0,1,#,0.42,#,0.42,0,1,#,1.5,#,1.5
2003,0812000,08,054,02,0,1,#,0.58,#,0.58,0,1,#,0.41,#,0.41
2003,0812090,08,055,02,0,1,#,0.58,#,0.58,0,1,#,1.5,#,1.5
2003,0810830,08,056,01,0,2,#,0.59,#,0.57,0,1,#,12,#,12
2003,0811970,08,057,02,0,2,#,0.45,#,0.42,0,1,#,4.6,#,4.6
2003,0810850,08,058,01,0,2,#,0.68,#,0.55,0,1,#,2.5,#,2.5
2003,0811950,08,059,02,0,2,#,0.5,#,0.35,0,1,#,1.5,#,1.5
2003,0810870,08,060,01,0,1,#,0.52,#,0.52,0,1,#,0.57,#,0.57
2003,0810900,08,061,01,0,2,#,0.45,#,0.43,0,1,#,8.8,#,8.8
2003,0810910,08,062,01,0,1,#,0.43,#,0.43,0,1,#,1.3,#,1.3
2003,0811930,08,063,02,0,1,#,0.33,#,0.33,0,1,#,0.59,#,0.59
2003,0810940,08,064,01,0,1,#,0.22,#,0.22,0,1,#,21,#,21
2003,0811990,08,065,02,0,1,#,0.4,#,0.4,0,1,#,1.7,#,1.7
2003,0812100,08,066,02,0,1,#,0.45,#,0.45,0,1,#,2.8,#,2.8
2003,0810990,08,067,01,0,1,#,0.37,#,0.37,0,1,#,0.42,#,0.42
2003,0812020,08,069,02,0,2,#,0.78,#,0.74,0,1,#,1.3,#,1.3
2003,0811030,08,070,01,0,1,#,0.23,#,0.23,0,1,#,1.2,#,1.2
2003,0811040,08,071,01,0,1,#,0.43,#,0.43,0,1,#,0.33,#,0.33
2003,0811050,08,072,01,0,1,#,0.57,#,0.57,0,1,#,0.68,#,0.68
2003,0811060,08,073,01,0,1,#,0.27,#,0.27,0,1,#,1.5,#,1.5
2003,0811890,08,074,02,0,1,#,0.44,#,0.44,0,1,#,1.1,#,1.1
2003,0811920,08,075,02,0,1,#,0.68,#,0.68,0,1,#,1.7,#,1.7
2003,0811910,08,076,02,0,2,#,0.97,#,0.84,0,1,#,3.8,#,3.8
2003,0811110,08,077,01,0,1,#,0.47,#,0.47,0,1,#,2.2,#,2.2
2003,0811940,08,078,02,0,1,#,0.4,#,0.4,0,1,#,24,#,24
2003,0811130,08,079,01,0,1,#,0.35,#,0.35,0,1,#,1.5,#,1.5
2003,0811140,08,080,01,0,1,#,0.75,#,0.75,0,1,#,4.4,#,4.4
2003,0811900,08,081,02,0,1,#,0.9,#,0.9,0,1,#,1.1,#,1.1
2003,0811160,08,082,01,0,1,#,0.17,#,0.17,0,1,#,3.9,#,3.9
2003,0811180,08,083,02,0,1,#,0.087,#,0.087,0,1,#,0.27,#,0.27
2003,0811200,08,084,01,0,1,#,0.91,#,0.91,0,1,#,14,#,14
2003,0811230,08,086,01,0,1,#,0.12,#,0.12,0,1,#,0.26,#,0.26
2003,0811240,08,087,01,0,1,#,0.26,#,0.26,0,1,#,0.68,#,0.68
2003,0811260,08,088,01,0,2,#,0.92,#,0.65,0,1,#,0.61,#,0.61
2003,0811270,08,089,01,0,1,#,0.14,#,0.14,0,1,#,0.13,#,0.13
2003,0811280,08,090,01,0,1,#,0.22,#,0.22,0,1,#,0.4,#,0.4
2003,0811290,08,091,01,0,1,#,0.075,#,0.075,0,1,#,0.27,#,0.27
2003,0811300,08,092,01,0,1,#,0.082,#,0.082,0,1,#,0.26,#,0.26
2003,0811330,08,093,01,0,1,#,0.044,#,0.044,0,1,#,0.27,#,0.27
2003,0811340,08,094,01,0,1,#,0.14,#,0.14,0,1,#,0.21,#,0.21
2003,0811360,08,095,02,0,2,#,0.85,#,0.76,0,1,#,5.6,#,5.6
2003,0811370,08,096,01,0,1,#,0.56,#,0.56,0,1,#,20,#,20
2003,0811380,08,097,01,0,2,#,0.9,#,0.61,0,1,#,4.7,#,4.7
2003,0811400,08,098,01,0,2,#,0.65,#,0.57,0,1,#,6.4,#,6.4
2003,0811430,08,099,01,0,2,#,0.98,#,0.85,0,1,#,18,#,18
2003,0811440,08,100,01,0,2,#,0.95,#,0.95,0,1,#,13,#,13
2003,0811460,08,101,01,0,1,#,0.34,#,0.34,0,1,#,6.5,#,6.5
2003,0811470,08,102,01,0,2,#,0.91,#,0.67,0,1,#,5.7,#,5.7
2003,0811480,08,103,01,0,2,#,0.96,#,0.76,0,1,#,5.4,#,5.4
2003,0811500,08,104,02,0,4,#,0.56,#,0.37,0,1,#,1.1,#,1.1
2003,0811570,08,105,02,0,1,#,0.75,#,0.75,0,1,#,35,#,35
2003,0811590,08,107,01,0,1,#,0.32,#,0.32,0,1,#,5.9,#,5.9
2003,0811600,08,108,01,0,1,#,0.45,#,0.45,0,1,#,1.7,#,1.7
2003,0811610,08,109,01,0,2,#,0.95,#,0.66,0,1,#,14,#,14
2003,0811620,08,110,01,0,1,#,0.77,#,0.77,0,1,#,37,#,37
2003,0811630,08,111,01,0,2,#,0.9,#,0.77,0,1,#,29,#,29
2003,0811640,08,112,01,0,2,#,0.95,#,0.52,0,1,#,2.7,#,2.7
2003,0811650,08,113,01,0,1,#,0.74,#,0.74,0,1,#,0.24,#,0.24
2003,0810110,08,115,01,0,1,#,0.11,#,0.11,0,1,#,0.26,#,0.26
2003,0810170,08,116,01,0,1,#,0.21,#,0.21,0,1,#,2.1,#,2.1
2003,0810200,08,118,01,0,1,#,0.24,#,0.24,0,1,#,0.3,#,0.3
2003,0810260,08,120,01,0,1,#,0.11,#,0.11,0,1,#,0.56,#,0.56
2003,0812060,08,121,01,0,1,#,0.14,#,0.14,0,1,#,0.47,#,0.47
2003,0810030,08,122,01,0,1,#,0.051,#,0.051,0,1,#,0.089,#,0.089
2003,0812030,08,123,01,0,1,#,0.025,#,0.025,0,1,#,0.21,#,0.21
2003,0810320,08,125,01,0,1,#,0.16,#,0.16,0,1,#,0.18,#,0.18
2003,0810390,08,126,01,0,1,#,0.083,#,0.083,0,1,#,4.1,#,4.1
2003,0812040,08,127,01,0,2,#,0.71,#,0.48,0,1,#,2.4,#,2.4
2003,0820030,08,501,03,0,4,#,0.4,#,0.28,0,1,#,26,#,26
2003,0820140,08,502,01,0,1,#,0.38,#,0.38,0,1,#,28,#,28
2003,0820190,08,503,01,0,1,#,0.2,#,0.2,0,1,#,2.8,#,2.8
2003,0820240,08,504,02,0,1,#,0.2,#,0.2,0,1,#,27,#,27
2003,0820260,08,505,01,0,1,#,0.7,#,0.7,0,1,#,20,#,20
2003,0830010,08,601,01,0,1,#,0.024,#,0.024,0,1,#,7.7,#,7.7
2003,0830100,08,607,01,0,1,#,0.044,#,0.044,0,1,#,0.21,#,0.21
2003,0830200,08,614,01,0,1,#,0.16,#,0.16,0,1,#,7.6,#,7.6
2003,0830240,08,618,01,0,1,#,0.1,#,0.1,0,1,#,0.54,#,0.54
2003,0830390,08,619,01,0,1,#,0.046,#,0.046,0,1,#,0.32,#,0.32
2003,0830330,08,620,01,0,1,#,0.18,#,0.18,0,1,#,11,#,11
2003,0830310,08,624,01,0,1,#,0.043,#,0.043,0,1,#,0.36,#,0.36
2003,0910010,09,001,01,0,1,#,0.041,#,0.041,0,1,#,0.18,#,0.18
2003,0911470,09,004,90,0,1,#,0.069,#,0.069,0,1,#,0.18,#,0.18
2003,0910180,09,007,01,0,1,#,0.16,#,0.16,0,1,#,0.26,#,0.26
2003,0910700,09,060,01,0,1,#,0.043,#,0.043,0,1,#,0.32,#,0.32
2003,0910710,09,061,01,0,1,#,0.043,#,0.043,0,1,#,0.23,#,0.23
2003,0910730,09,062,01,0,1,#,0.044,#,0.044,0,1,#,0.2,#,0.2
2003,0911060,09,063,01,0,1,#,0.044,#,0.044,0,1,#,0.19,#,0.19
2003,0910740,09,064,01,0,1,#,0.044,#,0.044,0,1,#,0.65,#,0.65
2003,0910750,09,065,01,0,1,#,0.048,#,0.048,999,999,E,99999,E,99999
2003,0910910,09,066,01,0,1,#,0.046,#,0.046,999,999,E,99999,E,99999
2003,0910790,09,067,01,0,1,#,0.058,#,0.058,999,999,E,99999,E,99999
2003,0910800,09,068,01,0,1,#,0.046,#,0.046,0,1,#,0.61,#,0.61
2003,0910830,09,069,01,0,1,#,0.091,#,0.091,0,1,#,0.23,#,0.23
2003,0910850,09,070,01,0,1,#,0.055,#,0.055,999,999,E,99999,E,99999
2003,0910860,09,071,01,0,1,#,0.047,#,0.047,999,999,E,99999,E,99999
2003,0910920,09,073,01,0,1,#,0.043,#,0.043,0,1,#,0.19,#,0.19
2003,0910930,09,074,01,0,1,#,0.042,#,0.042,0,1,#,0.21,#,0.21
2003,0910210,09,075,01,0,1,#,0.043,#,0.043,0,1,#,0.19,#,0.19
2003,0910940,09,076,01,0,1,#,0.045,#,0.045,0,1,#,1.5,#,1.5
2003,0910230,09,077,01,0,1,#,0.082,#,0.082,0,1,#,0.25,#,0.25
2003,0911230,09,078,01,0,1,#,0.21,#,0.21,0,1,#,2.3,#,2.3
2003,0910240,09,079,01,0,1,#,0.38,#,0.38,999,999,E,99999,E,99999
2003,0910300,09,081,01,0,1,#,0.094,#,0.094,0,1,#,0.22,#,0.22
2003,0910350,09,081,51,0,1,#,0.079,#,0.079,0,1,#,0.19,#,0.19
2003,0910340,09,082,01,0,1,#,0.29,#,0.29,999,999,E,99999,E,99999
2003,0910950,09,083,01,0,1,#,0.084,#,0.084,0,1,#,0.72,#,0.72
2003,0910890,09,087,01,0,1,#,0.53,#,0.53,999,999,E,99999,E,99999
2003,0910970,09,088,01,0,1,#,0.064,#,0.064,0,1,#,1.2,#,1.2
2003,0910980,09,089,01,0,1,#,0.058,#,0.058,0,1,#,31,#,31
2003,0910990,09,090,01,0,1,#,0.044,#,0.044,0,1,#,0.18,#,0.18
2003,0911250,09,091,01,0,1,#,0.27,#,0.27,0,1,#,14,#,14
2003,0910400,09,092,01,0,1,#,0.7,#,0.7,999,999,E,99999,E,99999
2003,0910420,09,093,01,0,1,#,0.3,#,0.3,0,1,#,13,#,13
2003,0910410,09,094,01,0,1,#,0.32,#,0.32,999,999,E,99999,E,99999
2003,0910440,09,095,01,0,1,#,0.49,#,0.49,0,1,#,2.8,#,2.8
2003,0910430,09,096,01,0,1,#,0.28,#,0.28,999,999,E,99999,E,99999
2003,0911260,09,097,01,0,1,#,0.047,#,0.047,999,999,E,99999,E,99999
2003,0911000,09,099,01,0,1,#,0.35,#,0.35,0,1,#,2.4,#,2.4
2003,0911010,09,100,01,0,1,#,0.67,#,0.67,0,1,#,12,#,12
2003,0910460,09,102,01,0,1,#,0.042,#,0.042,0,1,#,0.19,#,0.19
2003,0911270,09,102,02,0,1,#,0.048,#,0.048,0,1,#,0.2,#,0.2
2003,0910490,09,104,01,0,1,#,0.25,#,0.25,999,999,E,99999,E,99999
2003,0910520,09,105,01,0,1,#,0.54,#,0.54,0,1,#,7.6,#,7.6
2003,0910500,09,107,01,0,1,#,0.044,#,0.044,0,1,#,0.3,#,0.3
2003,0911280,09,107,02,0,1,#,0.05,#,0.05,0,1,#,1.4,#,1.4
2003,0910510,09,108,01,0,1,#,0.088,#,0.088,999,999,E,99999,E,99999
2003,0910660,09,109,01,0,1,#,0.046,#,0.046,0,1,#,2.2,#,2.2
2003,0910670,09,110,01,0,1,#,0.062,#,0.062,999,999,E,99999,E,99999
2003,0910570,09,111,01,0,1,#,0.043,#,0.043,0,1,#,0.22,#,0.22
2003,0910580,09,112,01,0,1,#,0.056,#,0.056,0,1,#,1.4,#,1.4
2003,0910600,09,113,01,0,1,#,0.12,#,0.12,0,1,#,0.68,#,0.68
2003,0910650,09,113,52,0,1,#,0.092,#,0.092,0,1,#,0.19,#,0.19
2003,0911290,09,114,01,0,1,#,0.051,#,0.051,0,1,#,0.24,#,0.24
2003,0911190,09,115,01,0,1,#,0.27,#,0.27,0,1,#,7.1,#,7.1
2003,0920010,09,541,01,0,1,#,0.069,#,0.069,0,1,#,2,#,2
2003,1010010,10,001,01,0,2,#,0.033,#,0.031,0,1,#,0.12,#,0.12
2003,1010240,10,004,59,0,2,#,0.054,#,0.04,999,999,E,99999,E,99999
2003,1012180,10,007,51,0,1,#,0.048,#,0.048,999,999,E,99999,E,99999
2003,1012190,10,008,51,0,1,#,0.081,#,0.081,999,999,E,99999,E,99999
2003,1010480,10,009,01,0,2,#,0.23,#,0.22,0,1,#,2.1,#,2.1
2003,1010630,10,015,01,0,2,#,0.073,#,0.054,0,1,#,0.89,#,0.89
2003,1010750,10,019,01,0,2,#,0.03,#,0.028,0,1,#,0.094,#,0.094
2003,1010820,10,020,57,0,2,#,0.21,#,0.13,999,999,E,99999,E,99999
2003,1010860,10,021,01,0,2,#,0.037,#,0.033,0,1,#,0.27,#,0.27
2003,1011000,10,023,01,0,2,#,0.13,#,0.11,0,1,#,1.8,#,1.8
2003,1011230,10,031,01,0,1,#,0.072,#,0.072,0,1,#,0.35,#,0.35
2003,1011240,10,032,01,0,2,#,0.029,#,0.029,0,1,#,0.23,#,0.23
2003,1011260,10,033,01,0,2,#,0.049,#,0.038,0,1,#,3.5,#,3.5
2003,1011300,10,034,01,0,2,#,0.53,#,0.53,0,1,#,0.99,#,0.99
2003,1011310,10,035,01,0,2,#,0.75,#,0.5,0,1,#,0.65,#,0.65
2003,1012160,10,035,51,0,2,#,0.56,#,0.37,0,1,#,3.2,#,3.2
2003,1012270,10,035,52,0,2,#,0.73,#,0.43,0,1,#,4.3,#,4.3
2003,1011330,10,036,01,0,2,#,0.24,#,0.24,0,1,#,1.5,#,1.5
2003,1011410,10,203,02,0,2,#,0.045,#,0.037,999,999,E,99999,E,99999
2003,1011440,10,204,02,0,2,#,0.059,#,0.047,999,999,E,99999,E,99999
2003,1011560,10,210,03,0,2,#,0.44,#,0.24,0,1,#,3.4,#,3.4
2003,1012260,10,218,02,0,2,#,0.63,#,0.36,0,1,#,51,#,51
2003,1011750,10,222,03,999,999,E,99999,E,99999,0,1,#,11,#,11
2003,1012170,10,222,04,0,2,#,0.58,#,0.46,0,1,#,15,#,15
2003,1012250,10,251,01,0,1,#,0.069,#,0.069,0,1,#,2.1,#,2.1
2003,1012200,10,252,01,0,2,#,0.39,#,0.27,0,1,#,9.8,#,9.8
2003,1012210,10,253,01,0,2,#,0.36,#,0.23,0,1,#,38,#,38
2003,1020210,10,506,01,0,1,#,0.069,#,0.069,0,1,#,6.3,#,6.3
2003,1110050,11,002,51,0,1,#,0.33,#,0.33,0,1,#,6.9,#,6.9
2003,1110100,11,003,01,1,2,#,2.7,#,1.6,0,1,#,0.9,#,0.9
2003,1110110,11,003,51,0,4,#,0.94,#,0.81,0,1,#,62,#,62
2003,1111080,11,003,52,1,1,#,1.3,#,1.3,0,1,#,3.6,#,3.6
2003,1111130,11,003,53,0,2,#,0.46,#,0.44,999,999,E,99999,E,99999
2003,1111140,11,003,54,0,2,#,0.53,#,0.5,999,999,E,99999,E,99999
2003,1111150,11,003,55,0,2,#,0.47,#,0.41,999,999,E,99999,E,99999
2003,1111180,11,003,56,1,2,#,1.1,#,0.82,0,1,#,13,#,13
2003,1110120,11,004,01,1,4,#,1.1,#,0.64,0,1,#,1.5,#,1.5
2003,1110130,11,004,51,1,4,#,1.1,#,0.73,0,1,#,23,#,23
2003,1110180,11,005,03,0,1,#,0.091,#,0.091,0,1,#,3.6,#,3.6
2003,1110260,11,008,03,0,1,#,0.18,#,0.18,0,1,#,1.4,#,1.4
2003,1110290,11,009,01,0,1,#,0.082,#,0.082,0,1,#,0.58,#,0.58
2003,1110300,11,010,01,0,1,#,0.13,#,0.13,999,999,E,99999,E,99999
2003,1110310,11,011,01,0,2,#,0.26,#,0.15,999,999,E,99999,E,99999
2003,1110320,11,012,01,0,1,#,0.17,#,0.17,999,999,E,99999,E,99999
2003,1110330,11,013,01,0,1,#,0.57,#,0.57,999,999,E,99999,E,99999
2003,1110340,11,013,02,0,1,#,0.17,#,0.17,0,1,#,1.3,#,1.3
2003,1110350,11,013,51,0,1,#,0.23,#,0.23,0,1,#,2.5,#,2.5
2003,1110360,11,014,01,0,1,#,0.028,#,0.028,999,999,E,99999,E,99999
2003,1110370,11,015,01,0,1,#,0.14,#,0.14,999,999,E,99999,E,99999
2003,1110390,11,016,01,0,1,#,0.1,#,0.1,0,1,#,0.71,#,0.71
2003,1111070,11,016,52,0,1,#,0.093,#,0.093,0,1,#,0.44,#,0.44
2003,1110410,11,017,01,0,1,#,0.057,#,0.057,0,1,#,1.6,#,1.6
2003,1111060,11,017,52,0,1,#,0.13,#,0.13,0,1,#,15,#,15
2003,1110430,11,018,01,0,2,#,0.54,#,0.48,0,1,#,6.9,#,6.9
2003,1110440,11,018,51,0,2,#,0.78,#,0.47,0,1,#,10,#,10
2003,1110460,11,019,01,0,2,#,1,#,0.68,0,1,#,1.3,#,1.3
2003,1110490,11,019,03,0,1,#,0.92,#,0.92,0,1,#,12,#,12
2003,1110480,11,019,51,0,2,#,0.57,#,0.41,0,1,#,4.3,#,4.3
2003,1110520,11,020,01,0,1,#,0.027,#,0.027,0,1,#,0.084,#,0.084
2003,1110570,11,021,53,0,1,#,0.03,#,0.03,0,1,#,0.19,#,0.19
2003,1110590,11,022,01,0,1,#,0.025,#,0.025,0,1,#,0.51,#,0.51
2003,1110610,11,024,01,0,1,#,0.029,#,0.029,0,1,#,0.12,#,0.12
2003,1110660,11,028,01,0,1,#,0.03,#,0.03,0,1,#,0.12,#,0.12
2003,1110670,11,029,01,0,1,#,0.051,#,0.051,0,1,#,1.1,#,1.1
2003,1110680,11,030,01,0,1,#,0.23,#,0.23,999,999,E,99999,E,99999
2003,1110690,11,031,01,0,1,#,0.37,#,0.37,999,999,E,99999,E,99999
2003,1110700,11,032,01,0,1,#,0.91,#,0.91,0,1,#,1.6,#,1.6
2003,1110720,11,033,01,1,1,#,1.7,#,1.7,0,1,#,2.9,#,2.9
2003,1110740,11,034,01,1,1,#,1.4,#,1.4,0,1,#,5.7,#,5.7
2003,1110750,11,035,01,0,1,#,0.026,#,0.026,0,1,#,0.14,#,0.14
2003,1110760,11,036,01,0,1,#,0.026,#,0.026,0,1,#,0.11,#,0.11
2003,1111020,11,038,01,0,1,#,0.024,#,0.024,0,1,#,0.092,#,0.092
2003,1110790,11,039,01,0,1,#,0.026,#,0.026,0,1,#,0.081,#,0.081
2003,1110810,11,040,01,0,1,#,0.37,#,0.37,999,999,E,99999,E,99999
2003,1110890,11,042,01,0,1,#,0.072,#,0.072,0,1,#,0.35,#,0.35
2003,1110960,11,205,01,0,1,#,0.78,#,0.78,0,1,#,120,#,120
2003,1110970,11,206,01,0,1,#,0.67,#,0.67,0,1,#,9.5,#,9.5
2003,1111090,11,206,02,0,1,#,0.48,#,0.48,0,1,#,23,#,23
2003,1111100,11,206,03,1,1,#,1.1,#,1.1,0,1,#,63,#,63
2003,1210060,12,002,01,0,1,#,0.11,#,0.11,0,1,#,10,#,10
2003,1210100,12,004,01,1,2,#,1.6,#,0.88,0,1,#,0.52,#,0.52
2003,1210110,12,005,02,0,1,#,0.032,#,0.032,0,1,#,0.13,#,0.13
2003,1210120,12,006,01,0,1,#,0.04,#,0.04,0,1,#,0.084,#,0.084
2003,1210130,12,007,01,0,2,#,0.4,#,0.23,0,1,#,0.15,#,0.15
2003,1210150,12,008,02,0,1,#,0.23,#,0.23,0,1,#,0.24,#,0.24
2003,1211320,12,010,02,0,1,#,0.33,#,0.33,0,1,#,2.7,#,2.7
2003,1210240,12,010,51,0,1,#,0.49,#,0.49,999,999,E,99999,E,99999
2003,1210250,12,011,01,0,2,#,0.22,#,0.19,0,1,#,1.4,#,1.4
2003,1210260,12,011,02,0,1,#,0.086,#,0.086,0,1,#,27,#,27
2003,1210280,12,012,01,0,1,#,0.41,#,0.41,0,1,#,2.6,#,2.6
2003,1210300,12,013,01,0,2,#,0.3,#,0.27,0,1,#,13,#,13
2003,1210310,12,013,51,0,1,#,0.35,#,0.35,999,999,E,99999,E,99999
2003,1210350,12,014,01,0,1,#,0.5,#,0.5,0,1,#,1.4,#,1.4
2003,1210360,12,014,51,1,2,#,2.5,#,1.4,999,999,E,99999,E,99999
2003,1210370,12,015,01,0,2,#,0.43,#,0.34,0,1,#,14,#,14
2003,1210410,12,017,01,0,2,#,0.49,#,0.45,0,1,#,26,#,26
2003,1210420,12,018,01,1,2,#,1.6,#,1,0,1,#,2.4,#,2.4
2003,1210440,12,019,01,1,2,#,1.2,#,0.91,999,999,E,99999,E,99999
2003,1211250,12,020,51,1,2,#,1.1,#,0.72,999,999,E,99999,E,99999
2003,1210460,12,021,01,0,2,#,0.82,#,0.58,0,1,#,1.8,#,1.8
2003,1210470,12,022,01,0,1,#,0.75,#,0.75,999,999,E,99999,E,99999
2003,1210480,12,023,01,0,2,#,0.9,#,0.64,0,1,#,5.6,#,5.6
2003,1210490,12,023,51,0,1,#,0.47,#,0.47,999,999,E,99999,E,99999
2003,1210500,12,024,01,1,2,#,1.3,#,0.84,0,1,#,0.81,#,0.81
2003,1210510,12,025,01,1,2,#,2.7,#,1.6,0,1,#,6.9,#,6.9
2003,1210530,12,026,01,1,2,#,3.2,#,2,0,1,#,1.2,#,1.2
2003,1210550,12,028,01,0,1,#,0.42,#,0.42,999,999,E,99999,E,99999
2003,1210560,12,029,01,1,2,#,1.5,#,1,0,1,#,1.4,#,1.4
2003,1210580,12,031,01,0,1,#,0.4,#,0.4,0,1,#,0.49,#,0.49
2003,1210600,12,031,52,0,1,#,0.47,#,0.47,999,999,E,99999,E,99999
2003,1210610,12,032,01,0,1,#,0.44,#,0.44,0,1,#,1.2,#,1.2
2003,1210630,12,033,02,0,1,#,0.16,#,0.16,0,1,#,2.2,#,2.2
2003,1210640,12,034,01,0,1,#,0.1,#,0.1,0,1,#,0.38,#,0.38
2003,1210650,12,035,01,0,2,#,0.46,#,0.33,0,1,#,0.36,#,0.36
