西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2005,0720030,07,501,51,0,1,#,0.021,#,0.021,0,1,#,11,#,11
2005,0720050,07,501,53,0,1,#,0.023,#,0.023,0,1,#,0.063,#,0.063
2005,0720350,07,515,01,0,1,#,0.069,#,0.069,0,1,#,3.9,#,3.9
2005,0730010,07,601,01,0,1,#,0.053,#,0.053,0,1,#,9.2,#,9.2
2005,0730050,07,602,02,0,1,#,0.053,#,0.053,0,1,#,0.47,#,0.47
2005,0730170,07,603,02,0,1,#,0.034,#,0.034,0,1,#,5.9,#,5.9
2005,0730240,07,605,03,0,1,#,0.058,#,0.058,0,1,#,0.14,#,0.14
2005,0810440,08,039,02,0,1,#,0.24,#,0.24,0,1,#,0.46,#,0.46
2005,0810480,08,040,51,0,1,#,0.21,#,0.21,0,1,#,0.25,#,0.25
2005,0810500,08,041,02,0,1,#,0.15,#,0.15,0,1,#,1.2,#,1.2
2005,0810550,08,041,55,0,1,#,0.36,#,0.36,0,1,#,0.36,#,0.36
2005,0810560,08,041,56,0,1,#,0.086,#,0.086,0,1,#,3.5,#,3.5
2005,0810570,08,042,01,0,1,#,0.15,#,0.15,0,1,#,0.26,#,0.26
2005,0810590,08,044,01,0,1,#,0.098,#,0.098,0,1,#,3,#,3
2005,0810620,08,045,01,0,1,#,0.25,#,0.25,0,1,#,1.4,#,1.4
2005,0810650,08,046,01,0,2,#,0.32,#,0.2,0,1,#,0.92,#,0.92
2005,0810750,08,050,01,0,1,#,0.53,#,0.53,0,1,#,0.61,#,0.61
2005,0810770,08,052,01,0,1,#,0.53,#,0.53,0,1,#,8.4,#,8.4
2005,0810780,08,053,01,0,1,#,0.15,#,0.15,0,1,#,0.82,#,0.82
2005,0812000,08,054,02,0,1,#,0.4,#,0.4,0,1,#,0.45,#,0.45
2005,0812090,08,055,02,0,1,#,0.6,#,0.6,0,1,#,0.38,#,0.38
2005,0810830,08,056,01,0,2,#,0.34,#,0.3,0,1,#,12,#,12
2005,0811970,08,057,02,0,2,#,0.38,#,0.28,0,1,#,3,#,3
2005,0810850,08,058,01,0,2,#,0.7,#,0.63,0,1,#,1.4,#,1.4
2005,0811950,08,059,02,0,2,#,0.46,#,0.31,0,1,#,1.2,#,1.2
2005,0810870,08,060,01,0,1,#,0.31,#,0.31,0,1,#,0.24,#,0.24
2005,0810900,08,061,01,0,2,#,0.6,#,0.39,0,1,#,2.4,#,2.4
2005,0810910,08,062,01,0,1,#,0.37,#,0.37,0,1,#,0.66,#,0.66
2005,0811930,08,063,02,0,1,#,0.45,#,0.45,0,1,#,0.8,#,0.8
2005,0810940,08,064,01,0,1,#,0.42,#,0.42,0,1,#,4.8,#,4.8
2005,0811990,08,065,02,0,1,#,0.44,#,0.44,0,1,#,1.3,#,1.3
2005,0812100,08,066,02,1,2,#,1.3,#,0.97,0,1,#,8.8,#,8.8
2005,0810990,08,067,01,0,1,#,0.32,#,0.32,0,1,#,0.32,#,0.32
2005,0812020,08,069,02,0,2,#,0.65,#,0.39,0,1,#,0.43,#,0.43
2005,0811030,08,070,01,0,1,#,0.31,#,0.31,0,1,#,1.2,#,1.2
2005,0811040,08,071,01,0,1,#,0.39,#,0.39,0,1,#,3.2,#,3.2
2005,0811050,08,072,01,0,1,#,0.61,#,0.61,0,1,#,0.33,#,0.33
2005,0811060,08,073,01,0,1,#,0.25,#,0.25,0,1,#,1.3,#,1.3
2005,0811890,08,074,02,0,1,#,0.35,#,0.35,0,1,#,0.66,#,0.66
2005,0811920,08,075,02,0,1,#,0.48,#,0.48,0,1,#,2.2,#,2.2
2005,0811910,08,076,02,1,2,#,1.1,#,0.76,0,1,#,3.6,#,3.6
2005,0811110,08,077,01,0,1,#,0.74,#,0.74,0,1,#,0.56,#,0.56
2005,0811940,08,078,02,1,2,#,1.4,#,0.78,0,1,#,18,#,18
2005,0811130,08,079,01,0,1,#,0.18,#,0.18,0,1,#,1.2,#,1.2
2005,0811140,08,080,01,0,1,#,0.57,#,0.57,0,1,#,0.98,#,0.98
2005,0811900,08,081,02,0,1,#,0.49,#,0.49,0,1,#,11,#,11
2005,0811160,08,082,01,0,1,#,0.35,#,0.35,0,1,#,1,#,1
2005,0811180,08,083,02,0,1,#,0.13,#,0.13,0,1,#,0.26,#,0.26
2005,0812120,08,083,71,0,1,#,0.098,#,0.098,0,1,#,0.35,#,0.35
2005,0811200,08,084,01,0,2,#,0.77,#,0.46,0,1,#,1.5,#,1.5
2005,0811240,08,087,01,0,1,#,0.26,#,0.26,0,1,#,0.97,#,0.97
2005,0811260,08,088,01,1,2,#,1.4,#,0.79,0,1,#,0.36,#,0.36
2005,0811270,08,089,01,0,1,#,0.22,#,0.22,0,1,#,0.23,#,0.23
2005,0811280,08,090,01,0,1,#,0.24,#,0.24,0,1,#,0.55,#,0.55
2005,0811290,08,091,01,0,1,#,0.062,#,0.062,0,1,#,0.22,#,0.22
2005,0811330,08,093,01,0,1,#,0.055,#,0.055,0,1,#,0.2,#,0.2
2005,0811340,08,094,01,0,1,#,0.06,#,0.06,0,1,#,1.1,#,1.1
2005,0811360,08,095,02,0,2,#,0.75,#,0.64,0,1,#,10,#,10
2005,0811370,08,096,01,0,1,#,0.76,#,0.76,0,1,#,4.6,#,4.6
2005,0811380,08,097,01,0,1,#,0.86,#,0.86,0,1,#,1.4,#,1.4
2005,0811400,08,098,01,0,2,#,0.44,#,0.38,0,1,#,7.6,#,7.6
2005,0811430,08,099,01,1,2,#,1.3,#,0.9,0,1,#,7,#,7
2005,0811440,08,100,01,1,3,#,1.4,#,1.1,0,1,#,4.2,#,4.2
2005,0811460,08,101,01,0,1,#,0.12,#,0.12,0,1,#,7.4,#,7.4
2005,0811470,08,102,01,1,2,#,1.3,#,0.96,0,1,#,9.2,#,9.2
2005,0811480,08,103,01,0,2,#,0.48,#,0.4,0,1,#,26,#,26
2005,0811500,08,104,02,0,4,#,0.57,#,0.29,0,1,#,21,#,21
2005,0811570,08,105,02,1,2,#,1.2,#,0.69,0,1,#,31,#,31
2005,0811590,08,107,01,0,1,#,0.15,#,0.15,0,1,#,12,#,12
2005,0811600,08,108,01,0,1,#,0.47,#,0.47,0,1,#,2.6,#,2.6
2005,0811610,08,109,01,1,2,#,1.3,#,0.79,0,1,#,36,#,36
2005,0811620,08,110,01,0,1,#,0.46,#,0.46,0,1,#,60,#,60
2005,0811630,08,111,01,2,3,#,1.7,#,1.2,0,1,#,36,#,36
2005,0811640,08,112,01,1,2,#,1.2,#,0.68,0,1,#,26,#,26
2005,0811650,08,113,01,0,1,#,0.27,#,0.27,0,1,#,0.25,#,0.25
2005,0810110,08,115,01,0,1,#,0.32,#,0.32,0,1,#,0.31,#,0.31
2005,0810170,08,116,01,0,1,#,0.27,#,0.27,0,1,#,0.66,#,0.66
2005,0810200,08,118,01,0,1,#,0.4,#,0.4,0,1,#,0.21,#,0.21
2005,0810260,08,120,01,0,1,#,0.25,#,0.25,0,1,#,0.23,#,0.23
2005,0812060,08,121,01,0,1,#,0.26,#,0.26,0,1,#,0.22,#,0.22
2005,0810030,08,122,01,0,1,#,0.095,#,0.095,0,1,#,0.2,#,0.2
2005,0812030,08,123,01,0,1,#,0.094,#,0.094,0,1,#,0.21,#,0.21
2005,0810320,08,125,01,0,1,#,0.21,#,0.21,0,1,#,0.21,#,0.21
2005,0810390,08,126,01,0,1,#,0.086,#,0.086,0,1,#,0.53,#,0.53
2005,0812040,08,127,01,0,2,#,0.41,#,0.3,0,1,#,1.5,#,1.5
2005,0820030,08,501,03,0,1,#,0.25,#,0.25,0,1,#,12,#,12
2005,0820140,08,502,01,0,1,#,0.23,#,0.23,0,1,#,21,#,21
2005,0820240,08,504,02,0,1,#,0.24,#,0.24,0,1,#,20,#,20
2005,0820260,08,505,01,0,1,#,0.26,#,0.26,0,1,#,12,#,12
2005,0830010,08,601,01,0,1,#,0.046,#,0.046,0,1,#,1.7,#,1.7
2005,0830100,08,607,01,0,1,#,0.045,#,0.045,0,1,#,0.56,#,0.56
2005,0830200,08,614,01,0,1,#,0.05,#,0.05,0,1,#,2.5,#,2.5
2005,0830240,08,618,01,0,1,#,0.049,#,0.049,0,1,#,0.91,#,0.91
2005,0830390,08,619,01,0,1,#,0.048,#,0.048,0,1,#,0.59,#,0.59
2005,0830330,08,620,01,0,1,#,0.047,#,0.047,0,1,#,7.4,#,7.4
2005,0830310,08,624,01,0,1,#,0.048,#,0.048,0,1,#,0.61,#,0.61
2005,0910010,09,001,01,0,1,#,0.053,#,0.053,0,0,#,0,#,0
2005,0911470,09,004,90,0,1,#,0.076,#,0.076,0,1,#,0.23,#,0.23
2005,0910180,09,007,01,0,1,#,0.15,#,0.15,0,1,#,0.26,#,0.26
2005,0910700,09,060,01,0,1,#,0.055,#,0.055,0,1,#,1.1,#,1.1
2005,0910710,09,061,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2005,0910730,09,062,01,0,1,#,0.062,#,0.062,0,1,#,0.22,#,0.22
2005,0911060,09,063,01,0,1,#,0.057,#,0.057,0,0,#,0,#,0
2005,0910740,09,064,01,0,1,#,0.059,#,0.059,0,1,#,0.23,#,0.23
2005,0910750,09,065,01,0,1,#,0.05,#,0.05,0,0,#,0,#,0
2005,0910910,09,066,01,0,1,#,0.051,#,0.051,0,1,#,0.22,#,0.22
2005,0910790,09,067,01,0,1,#,0.15,#,0.15,0,0,#,0,#,0
2005,0910800,09,068,01,0,1,#,0.15,#,0.15,0,1,#,0.36,#,0.36
2005,0910830,09,069,01,0,1,#,0.089,#,0.089,0,0,#,0,#,0
2005,0910850,09,070,01,0,1,#,0.22,#,0.22,0,1,#,0.38,#,0.38
2005,0910860,09,071,01,0,1,#,0.076,#,0.076,0,0,#,0,#,0
2005,0910920,09,073,01,0,1,#,0.048,#,0.048,0,1,#,0.22,#,0.22
2005,0910930,09,074,01,0,1,#,0.045,#,0.045,0,0,#,0,#,0
2005,0910210,09,075,01,0,1,#,0.047,#,0.047,0,1,#,0.3,#,0.3
2005,0910940,09,076,01,0,1,#,0.074,#,0.074,0,0,#,0,#,0
2005,0910230,09,077,01,0,1,#,0.068,#,0.068,0,1,#,0.23,#,0.23
2005,0911230,09,078,01,0,1,#,0.18,#,0.18,0,0,#,0,#,0
2005,0910240,09,079,01,0,1,#,0.34,#,0.34,0,1,#,33,#,33
2005,0910300,09,081,01,0,1,#,0.12,#,0.12,0,0,#,0,#,0
2005,0910350,09,081,51,0,1,#,0.14,#,0.14,0,1,#,0.31,#,0.31
2005,0910340,09,082,01,0,1,#,0.15,#,0.15,0,1,#,5.7,#,5.7
2005,0910950,09,083,01,0,1,#,0.065,#,0.065,0,0,#,0,#,0
2005,0910890,09,087,01,0,1,#,0.072,#,0.072,0,1,#,0.57,#,0.57
2005,0910970,09,088,01,0,1,#,0.11,#,0.11,0,0,#,0,#,0
2005,0910980,09,089,01,0,1,#,0.081,#,0.081,0,1,#,18,#,18
2005,0910990,09,090,01,0,1,#,0.044,#,0.044,0,0,#,0,#,0
2005,0911250,09,091,01,0,1,#,0.058,#,0.058,0,1,#,5.4,#,5.4
2005,0910400,09,092,01,0,1,#,0.39,#,0.39,0,0,#,0,#,0
2005,0910420,09,093,01,0,1,#,0.077,#,0.077,0,1,#,3.3,#,3.3
2005,0910410,09,094,01,0,1,#,0.31,#,0.31,0,0,#,0,#,0
2005,0910440,09,095,01,0,1,#,0.43,#,0.43,0,1,#,1.9,#,1.9
2005,0910430,09,096,01,0,1,#,0.73,#,0.73,0,0,#,0,#,0
2005,0911260,09,097,01,0,1,#,0.057,#,0.057,0,1,#,2,#,2
2005,0911000,09,099,01,0,1,#,0.86,#,0.86,0,0,#,0,#,0
2005,0911010,09,100,01,0,1,#,0.68,#,0.68,0,1,#,12,#,12
2005,0910460,09,102,01,0,1,#,0.048,#,0.048,0,0,#,0,#,0
2005,0911270,09,102,02,0,1,#,0.19,#,0.19,0,1,#,0.3,#,0.3
2005,0910490,09,104,01,0,1,#,0.56,#,0.56,0,0,#,0,#,0
2005,0910520,09,105,01,0,1,#,0.51,#,0.51,0,1,#,29,#,29
2005,0910500,09,107,01,0,1,#,0.05,#,0.05,0,0,#,0,#,0
2005,0911280,09,107,02,0,1,#,0.053,#,0.053,0,1,#,0.99,#,0.99
2005,0910510,09,108,01,0,1,#,0.14,#,0.14,0,0,#,0,#,0
2005,0910660,09,109,01,0,1,#,0.049,#,0.049,0,1,#,0.4,#,0.4
2005,0910670,09,110,01,0,1,#,0.11,#,0.11,0,0,#,0,#,0
2005,0910570,09,111,01,0,1,#,0.051,#,0.051,0,1,#,0.6,#,0.6
2005,0910580,09,112,01,0,1,#,0.091,#,0.091,0,0,#,0,#,0
2005,0910600,09,113,01,0,1,#,0.15,#,0.15,0,1,#,0.73,#,0.73
2005,0910650,09,113,52,0,1,#,0.18,#,0.18,0,1,#,0.44,#,0.44
2005,0911290,09,114,01,0,1,#,0.064,#,0.064,0,0,#,0,#,0
2005,0911190,09,115,01,0,1,#,0.58,#,0.58,0,1,#,4.4,#,4.4
2005,0920020,09,402,01,0,1,#,0.071,#,0.071,0,1,#,1.2,#,1.2
2005,1010010,10,001,01,0,1,#,0.022,#,0.022,0,1,#,0.11,#,0.11
2005,1010100,10,002,02,0,1,#,0.18,#,0.18,0,1,#,4.3,#,4.3
2005,1010150,10,003,01,0,1,#,0.068,#,0.068,0,1,#,0.24,#,0.24
2005,1010190,10,004,01,0,1,#,0.16,#,0.16,0,1,#,0.71,#,0.71
2005,1010240,10,004,59,0,2,#,0.14,#,0.095,0,0,#,0,#,0
2005,1010370,10,005,01,0,1,#,0.18,#,0.18,0,1,#,0.28,#,0.28
2005,1012600,10,006,55,0,2,#,0.18,#,0.13,0,0,#,0,#,0
2005,1010480,10,009,01,0,1,#,0.51,#,0.51,0,1,#,11,#,11
2005,1010490,10,010,01,0,1,#,0.31,#,0.31,0,1,#,0.85,#,0.85
2005,1010500,10,011,01,0,1,#,0.19,#,0.19,0,1,#,1.4,#,1.4
2005,1010820,10,020,57,0,2,#,0.23,#,0.19,0,1,#,0.054,#,0.054
2005,1011050,10,025,01,0,1,#,0.32,#,0.32,0,1,#,0.61,#,0.61
2005,1011240,10,032,01,0,1,#,0.031,#,0.031,0,1,#,0.22,#,0.22
2005,1011260,10,033,01,0,1,#,0.12,#,0.12,0,1,#,0.25,#,0.25
2005,1011360,10,036,53,0,0,#,0,#,0,0,1,#,3.5,#,3.5
2005,1011410,10,203,02,0,2,#,0.082,#,0.066,0,0,#,0,#,0
2005,1011440,10,204,02,0,2,#,0.26,#,0.16,0,0,#,0,#,0
2005,1012590,10,269,01,0,2,#,0.13,#,0.1,0,1,#,1.4,#,1.4
2005,1020190,10,504,01,0,1,#,0.069,#,0.069,0,1,#,11,#,11
2005,1020200,10,505,01,0,1,#,0.069,#,0.069,0,1,#,4.8,#,4.8
2005,1020220,10,507,01,0,1,#,0.07,#,0.07,0,1,#,5.4,#,5.4
2005,1020230,10,508,01,0,1,#,0.069,#,0.069,0,1,#,1.3,#,1.3
2005,1020240,10,509,01,0,1,#,0.069,#,0.069,0,1,#,3.1,#,3.1
2005,1020250,10,510,01,0,1,#,0.069,#,0.069,0,1,#,2.1,#,2.1
2005,1110100,11,003,01,1,2,#,1.4,#,0.82,0,1,#,3.9,#,3.9
2005,1110110,11,003,51,1,4,#,1.5,#,0.72,0,4,#,41,#,38
2005,1111080,11,003,52,2,4,#,2.2,#,1.1,0,1,#,2.8,#,2.8
2005,1111130,11,003,53,1,1,#,2.8,#,2.8,0,0,#,0,#,0
2005,1111140,11,003,54,0,1,#,0.36,#,0.36,0,0,#,0,#,0
2005,1111150,11,003,55,2,4,#,1.9,#,0.92,0,1,#,6.7,#,6.7
2005,1111180,11,003,56,2,4,#,2.5,#,1.5,0,1,#,6.6,#,6.6
2005,1110120,11,004,01,3,4,#,2.3,#,1.5,0,1,#,9.3,#,9.3
2005,1110130,11,004,51,2,4,#,2.4,#,1.1,0,1,#,2.5,#,2.5
2005,1110170,11,005,02,0,1,#,0.16,#,0.16,0,1,#,1,#,1
2005,1110180,11,005,03,0,1,#,0.19,#,0.19,0,1,#,1.7,#,1.7
2005,1110250,11,008,02,0,1,#,0.18,#,0.18,0,1,#,4.3,#,4.3
2005,1110310,11,011,01,0,1,#,0.99,#,0.99,0,1,#,2.6,#,2.6
2005,1110320,11,012,01,0,1,#,0.91,#,0.91,0,1,#,3.6,#,3.6
2005,1110330,11,013,01,0,1,#,0.2,#,0.2,0,1,#,4.2,#,4.2
2005,1110350,11,013,51,0,1,#,0.19,#,0.19,0,1,#,1.7,#,1.7
2005,1110360,11,014,01,0,1,#,0.12,#,0.12,0,1,#,3.2,#,3.2
2005,1111070,11,016,52,0,1,#,0.087,#,0.087,0,1,#,0.61,#,0.61
2005,1110410,11,017,01,0,1,#,0.16,#,0.16,0,1,#,0.87,#,0.87
2005,1111060,11,017,52,0,1,#,0.19,#,0.19,0,1,#,21,#,21
2005,1110430,11,018,01,0,2,#,0.77,#,0.69,0,1,#,3.7,#,3.7
2005,1110440,11,018,51,0,2,#,0.64,#,0.48,0,1,#,17,#,17
2005,1110460,11,019,01,1,2,#,1.1,#,0.6,0,1,#,9.3,#,9.3
2005,1110490,11,019,03,1,1,#,1.1,#,1.1,0,1,#,15,#,15
2005,1110480,11,019,51,0,2,#,0.4,#,0.27,0,1,#,2.8,#,2.8
2005,1110520,11,020,01,0,1,#,0.033,#,0.033,0,1,#,0.25,#,0.25
2005,1110570,11,021,53,0,1,#,0.078,#,0.078,0,1,#,0.39,#,0.39
2005,1110660,11,028,01,0,1,#,0.048,#,0.048,0,1,#,0.31,#,0.31
2005,1110690,11,031,01,0,1,#,0.37,#,0.37,0,1,#,4.7,#,4.7
2005,1110700,11,032,01,0,4,#,0.64,#,0.36,0,1,#,4.3,#,4.3
2005,1110720,11,033,01,0,4,#,0.89,#,0.58,0,1,#,2.2,#,2.2
2005,1110740,11,034,01,2,4,#,1.7,#,1.1,0,1,#,5.7,#,5.7
2005,1111020,11,038,01,0,1,#,0.019,#,0.019,0,1,#,0.24,#,0.24
2005,1110790,11,039,01,0,1,#,0.021,#,0.021,0,1,#,0.25,#,0.25
2005,1110960,11,205,01,0,1,#,0.57,#,0.57,0,1,#,93,#,93
2005,1110970,11,206,01,2,4,#,2.1,#,1.3,0,1,#,15,#,15
2005,1111090,11,206,02,2,4,#,2.9,#,1.5,0,1,#,23,#,23
2005,1111100,11,206,03,4,4,#,2.7,#,2.1,0,1,#,3.3,#,3.3
2005,1120020,11,502,01,0,1,#,0.069,#,0.069,0,1,#,1.4,#,1.4
2005,1210110,12,005,02,0,1,#,0.064,#,0.064,0,1,#,0.39,#,0.39
2005,1210120,12,006,01,0,1,#,0.072,#,0.072,0,1,#,0.068,#,0.068
2005,1210130,12,007,01,0,1,#,0.24,#,0.24,0,1,#,0.097,#,0.097
2005,1210150,12,008,02,0,1,#,0.15,#,0.15,0,1,#,1.2,#,1.2
2005,1210200,12,008,55,0,1,#,0.36,#,0.36,0,1,#,0.36,#,0.36
2005,1210210,12,008,56,0,1,#,0.086,#,0.086,0,1,#,3.5,#,3.5
2005,1211320,12,010,02,0,1,#,0.27,#,0.27,0,1,#,6,#,6
2005,1210240,12,010,51,0,1,#,0.47,#,0.47,0,0,#,0,#,0
2005,1210250,12,011,01,0,2,#,0.5,#,0.32,0,1,#,3.4,#,3.4
2005,1210260,12,011,02,0,1,#,0.66,#,0.66,0,0,#,0,#,0
2005,1210280,12,012,01,0,2,#,0.81,#,0.53,0,1,#,1.8,#,1.8
2005,1210300,12,013,01,0,2,#,0.19,#,0.17,0,0,#,0,#,0
2005,1210320,12,013,52,0,1,#,0.64,#,0.64,0,0,#,0,#,0
2005,1210350,12,014,01,0,2,#,0.34,#,0.33,0,0,#,0,#,0
2005,1210360,12,014,51,0,2,#,0.68,#,0.43,0,0,#,0,#,0
2005,1210410,12,017,01,1,2,#,1.1,#,0.81,0,0,#,0,#,0
2005,1210420,12,018,01,0,2,#,0.33,#,0.26,0,0,#,0,#,0
2005,1210440,12,019,01,0,2,#,0.32,#,0.24,0,0,#,0,#,0
2005,1211250,12,020,51,0,2,#,0.34,#,0.26,0,0,#,0,#,0
2005,1210460,12,021,01,0,2,#,0.99,#,0.91,0,1,#,0.67,#,0.67
2005,1210470,12,022,01,0,2,#,0.39,#,0.26,0,1,#,0.76,#,0.76
2005,1210480,12,023,01,0,2,#,0.32,#,0.23,0,0,#,0,#,0
2005,1210500,12,024,01,0,2,#,0.85,#,0.52,0,0,#,0,#,0
2005,1210510,12,025,01,1,2,#,1.1,#,0.6,0,1,#,0.67,#,0.67
2005,1210530,12,026,01,1,2,#,1.7,#,0.92,0,0,#,0,#,0
2005,1210540,12,027,01,0,1,#,0.39,#,0.39,0,0,#,0,#,0
2005,1210560,12,029,01,0,2,#,0.31,#,0.28,0,0,#,0,#,0
2005,1210580,12,031,01,0,2,#,0.56,#,0.33,0,0,#,0,#,0
2005,1210610,12,032,01,0,1,#,0.44,#,0.44,0,1,#,4.3,#,4.3
2005,1210640,12,034,01,0,1,#,0.31,#,0.31,0,1,#,0.64,#,0.64
2005,1210650,12,035,01,0,2,#,0.32,#,0.2,0,0,#,0,#,0
2005,1210670,12,036,01,0,2,#,0.37,#,0.26,0,1,#,1.7,#,1.7
2005,1210690,12,037,01,0,1,#,0.15,#,0.15,0,1,#,1.3,#,1.3
2005,1210710,12,038,01,0,2,#,0.25,#,0.16,0,0,#,0,#,0
2005,1210720,12,038,51,0,1,#,0.094,#,0.094,0,0,#,0,#,0
2005,1210740,12,040,01,0,2,#,0.68,#,0.4,0,0,#,0,#,0
2005,1210770,12,042,01,1,2,#,1.6,#,0.82,0,1,#,0.21,#,0.21
2005,1211240,12,042,51,0,2,#,0.12,#,0.1,0,0,#,0,#,0
2005,1210790,12,044,01,0,1,#,0.17,#,0.17,0,1,#,0.21,#,0.21
2005,1211420,12,044,54,0,4,#,0.36,#,0.21,0,1,#,0.59,#,0.59
2005,1210820,12,045,01,0,4,#,0.19,#,0.13,0,1,#,2.3,#,2.3
2005,1210830,12,046,02,0,4,#,0.12,#,0.096,0,1,#,0.47,#,0.47
2005,1210840,12,047,01,0,4,#,0.41,#,0.24,0,1,#,6.6,#,6.6
2005,1210850,12,048,01,0,1,#,0.11,#,0.11,0,1,#,9.2,#,9.2
2005,1211350,12,049,52,0,4,#,0.3,#,0.19,0,1,#,0.31,#,0.31
2005,1210880,12,051,01,0,2,#,0.83,#,0.51,0,0,#,0,#,0
2005,1210890,12,052,01,0,2,#,0.37,#,0.26,0,0,#,0,#,0
2005,1210910,12,053,01,0,2,#,0.49,#,0.34,0,0,#,0,#,0
2005,1211190,12,054,02,0,4,#,0.36,#,0.22,0,1,#,0.54,#,0.54
2005,1210950,12,055,01,0,4,#,0.48,#,0.35,0,1,#,1.6,#,1.6
2005,1210960,12,056,01,1,2,#,1.5,#,0.85,0,0,#,0,#,0
2005,1210980,12,057,01,0,2,#,0.6,#,0.38,0,0,#,0,#,0
2005,1211000,12,058,01,1,2,#,1.1,#,0.67,0,1,#,28,#,28
2005,1211170,12,060,01,0,2,#,0.38,#,0.27,0,1,#,1.3,#,1.3
2005,1211210,12,062,01,0,2,#,0.86,#,0.58,0,0,#,0,#,0
2005,1211220,12,063,01,0,2,#,0.92,#,0.56,0,0,#,0,#,0
2005,1210400,12,063,51,0,2,#,0.88,#,0.62,0,0,#,0,#,0
2005,1211050,12,064,01,0,2,#,1,#,0.59,0,1,#,1.4,#,1.4
2005,1211270,12,065,01,0,1,#,0.21,#,0.21,0,1,#,6.1,#,6.1
2005,1211030,12,207,01,1,1,#,1.4,#,1.4,0,1,#,3.1,#,3.1
2005,1211100,12,213,02,0,1,#,0.65,#,0.65,0,1,#,0.3,#,0.3
2005,1211160,12,216,01,1,4,#,1.5,#,0.56,0,1,#,11,#,11
2005,1220010,12,501,01,0,2,#,0.61,#,0.47,0,0,#,0,#,0
2005,1220050,12,502,01,0,2,#,0.55,#,0.46,0,0,#,0,#,0
2005,1220080,12,502,53,3,4,#,4.6,#,2,0,1,#,6.8,#,6.8
2005,1220090,12,503,01,0,1,#,0.1,#,0.1,0,1,#,4.7,#,4.7
2005,1220130,12,504,01,0,1,#,0.076,#,0.076,0,1,#,15,#,15
2005,1230040,12,601,51,0,1,#,0.051,#,0.051,0,1,#,18,#,18
2005,1230050,12,601,52,0,1,#,0.05,#,0.05,0,1,#,41,#,41
2005,1230060,12,601,53,0,1,#,0.047,#,0.047,0,1,#,36,#,36
2005,1230190,12,602,52,0,0,#,0,#,0,0,1,#,34,#,34
2005,1230240,12,605,01,0,1,#,0.081,#,0.081,0,1,#,10,#,10
2005,1230310,12,607,51,0,1,#,0.051,#,0.051,0,0,#,0,#,0
2005,1230790,12,607,52,0,1,#,0.073,#,0.073,0,1,#,11,#,11
2005,1230360,12,608,01,0,1,#,0.053,#,0.053,0,0,#,0,#,0
2005,1230420,12,609,03,0,1,#,0.05,#,0.05,0,0,#,0,#,0
2005,1230500,12,611,01,0,1,#,0.058,#,0.058,0,0,#,0,#,0
2005,1230520,12,611,51,0,1,#,0.049,#,0.049,0,0,#,0,#,0
2005,1230560,12,611,55,0,1,#,0.048,#,0.048,0,0,#,0,#,0
2005,1230780,12,611,58,0,1,#,0.044,#,0.044,0,0,#,0,#,0
2005,1230730,12,701,06,0,1,#,0.07,#,0.07,0,0,#,0,#,0
2005,1310020,13,001,51,0,2,#,0.33,#,0.25,0,1,#,0.27,#,0.27
2005,1310030,13,002,01,0,1,#,0.097,#,0.097,0,1,#,13,#,13
2005,1310060,13,003,01,0,4,#,0.27,#,0.23,0,1,#,0.51,#,0.51
2005,1310090,13,004,01,1,4,#,1.2,#,0.67,0,1,#,3.2,#,3.2
2005,1310130,13,004,53,1,4,#,1.3,#,0.61,0,1,#,26,#,26
2005,1310140,13,005,01,3,4,#,2.3,#,1.5,0,1,#,9.3,#,9.3
2005,1310180,13,006,01,0,4,#,0.62,#,0.47,0,1,#,5.8,#,5.8
2005,1310190,13,006,02,0,1,#,0.42,#,0.42,0,1,#,18,#,18
2005,1310230,13,007,01,0,2,#,0.23,#,0.19,0,1,#,19,#,19
2005,1310240,13,007,02,1,4,#,1.4,#,0.93,0,1,#,14,#,14
2005,1310290,13,008,01,0,2,#,0.54,#,0.31,0,1,#,6.8,#,6.8
2005,1310300,13,009,01,0,2,#,0.078,#,0.075,0,1,#,1.3,#,1.3
2005,1310310,13,010,01,0,2,#,0.12,#,0.11,0,1,#,21,#,21
2005,1310320,13,011,01,0,2,#,0.14,#,0.13,0,1,#,20,#,20
2005,1310330,13,012,01,0,2,#,0.091,#,0.082,0,1,#,2,#,2
2005,1310390,13,014,52,0,1,#,0.07,#,0.07,0,1,#,1.6,#,1.6
2005,1310420,13,015,02,0,1,#,0.1,#,0.1,0,1,#,0.35,#,0.35
2005,1310530,13,015,03,0,1,#,0.1,#,0.1,0,1,#,11,#,11
2005,1310550,13,017,01,1,4,#,2.3,#,0.9,0,1,#,3.1,#,3.1
2005,1310580,13,018,01,0,2,#,0.19,#,0.15,0,1,#,5.3,#,5.3
2005,1310600,13,019,01,0,4,#,0.51,#,0.29,0,1,#,0.75,#,0.75
2005,1310630,13,020,01,0,2,#,0.1,#,0.092,0,1,#,23,#,23
