西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,m_ダイオキシン（水質）,n_ダイオキシン（水質）,C_ダイオキシン（水質）_最大値,ダイオキシン（水質）_最大値,C_ダイオキシン（水質）_平均値,ダイオキシン（水質）_平均値,m_ダイオキシン（底質）,n_ダイオキシン（底質）,C_ダイオキシン（底質）_最大値,ダイオキシン（底質）_最大値,C_ダイオキシン（底質）_平均値,ダイオキシン（底質）_平均値
2002,0520140,05,502,01,0,1,#,0.072,#,0.072,999,999,E,99999,E,99999
2002,0520400,05,503,07,0,1,#,0.22,#,0.22,999,1,#,12,#,12
2002,0530540,05,608,01,0,1,#,0.11,#,0.11,999,1,#,0.26,#,0.26
2002,0530560,05,609,01,0,1,#,0.088,#,0.088,999,1,#,2.8,#,2.8
2002,0530620,05,610,02,0,1,#,0.13,#,0.13,999,1,#,0.36,#,0.36
2002,0530780,05,611,02,0,1,#,0.08,#,0.08,999,1,#,0.52,#,0.52
2002,0530570,05,612,01,0,1,#,0.073,#,0.073,999,1,#,0.3,#,0.3
2002,0530090,05,613,01,0,1,#,0.075,#,0.075,999,1,#,4.6,#,4.6
2002,0530100,05,614,01,0,1,#,0.13,#,0.13,999,1,#,1,#,1
2002,0530340,05,615,01,0,1,#,0.11,#,0.11,999,1,#,0.36,#,0.36
2002,0530430,05,616,02,0,1,#,0.026,#,0.026,999,1,#,0.5,#,0.5
2002,0530260,05,618,01,0,1,#,0.12,#,0.12,999,1,#,13,#,13
2002,0610030,06,002,01,0,2,#,0.78,#,0.59,999,999,E,99999,E,99999
2002,0610040,06,002,02,0,1,#,0.15,#,0.15,999,1,#,0.27,#,0.27
2002,0610050,06,002,03,0,1,#,0.13,#,0.13,999,1,#,1.7,#,1.7
2002,0610110,06,002,56,0,2,#,0.14,#,0.14,999,2,#,3.7,#,3.5
2002,0610290,06,012,01,0,1,#,0.053,#,0.053,999,1,#,0.41,#,0.41
2002,0610350,06,014,01,0,1,#,0.085,#,0.085,999,1,#,4.8,#,4.8
2002,0610410,06,016,01,0,1,#,0.14,#,0.14,999,1,#,0.37,#,0.37
2002,0610450,06,019,01,0,1,#,0.051,#,0.051,999,1,#,0.22,#,0.22
2002,0610470,06,021,01,0,1,#,0.07,#,0.07,999,1,#,0.51,#,0.51
2002,0610550,06,026,01,0,1,#,0.39,#,0.39,999,1,#,1.6,#,1.6
2002,0610650,06,028,01,0,1,#,0.27,#,0.27,999,1,#,0.81,#,0.81
2002,0610680,06,212,01,0,2,#,0.11,#,0.087,999,1,#,4.6,#,4.6
2002,0610690,06,213,01,0,1,#,0.1,#,0.1,999,1,#,0.49,#,0.49
2002,0610880,06,232,01,0,1,#,0.089,#,0.089,999,1,#,0.18,#,0.18
2002,0610920,06,235,01,0,1,#,0.32,#,0.32,999,1,#,1.8,#,1.8
2002,0620030,06,402,01,0,1,#,0.11,#,0.11,999,1,#,4,#,4
2002,0620060,06,404,01,0,1,#,0.11,#,0.11,999,1,#,3.1,#,3.1
2002,0620070,06,405,01,0,1,#,0.043,#,0.043,999,1,#,16,#,16
2002,0710010,07,001,01,0,1,#,0.077,#,0.077,999,1,#,0.16,#,0.16
2002,0710070,07,003,01,0,1,#,0.12,#,0.12,999,1,#,0.24,#,0.24
2002,0710100,07,004,01,0,1,#,0.24,#,0.24,999,1,#,0.89,#,0.89
2002,0710130,07,005,01,0,1,#,0.034,#,0.034,999,1,#,0.16,#,0.16
2002,0712232,07,005,52,0,1,#,0.07,#,0.07,999,1,#,0.89,#,0.89
2002,0710170,07,006,01,0,1,#,0.084,#,0.084,999,1,#,0.25,#,0.25
2002,0710220,07,007,01,0,1,#,0.73,#,0.73,999,1,#,6.4,#,6.4
2002,0710250,07,009,01,0,1,#,0.14,#,0.14,999,1,#,0.31,#,0.31
2002,0710270,07,010,01,0,1,#,0.18,#,0.18,999,1,#,0.16,#,0.16
2002,0710290,07,011,01,0,1,#,0.081,#,0.081,999,1,#,0.37,#,0.37
2002,0710310,07,012,02,0,2,#,0.58,#,0.44,999,1,#,0.61,#,0.61
2002,0710330,07,013,01,0,1,#,0.034,#,0.034,999,1,#,0.62,#,0.62
2002,0710340,07,013,02,0,1,#,0.036,#,0.036,999,1,#,1.1,#,1.1
2002,0710350,07,014,01,0,1,#,0.029,#,0.029,999,1,#,0.15,#,0.15
2002,0710360,07,014,02,0,1,#,0.028,#,0.028,999,1,#,0.15,#,0.15
2002,0710390,07,016,01,0,1,#,0.066,#,0.066,999,1,#,0.17,#,0.17
2002,0712150,07,017,52,0,1,#,0.11,#,0.11,999,1,#,0.15,#,0.15
2002,0712180,07,017,53,0,2,#,0.73,#,0.43,999,2,#,0.15,#,0.12
2002,0710430,07,018,01,0,2,#,0.47,#,0.45,999,1,#,0.38,#,0.38
2002,0710450,07,020,01,0,2,#,0.47,#,0.27,999,1,#,0.084,#,0.084
2002,0710470,07,021,02,0,2,#,0.98,#,0.71,999,1,#,2.9,#,2.9
2002,0710480,07,022,01,0,1,#,0.056,#,0.056,999,1,#,0.26,#,0.26
2002,0710500,07,023,02,0,1,#,0.23,#,0.23,999,1,#,0.16,#,0.16
2002,0710530,07,024,02,0,1,#,0.039,#,0.039,999,1,#,0.13,#,0.13
2002,0710550,07,025,01,0,1,#,0.82,#,0.82,999,1,#,0.4,#,0.4
2002,0710590,07,027,01,0,4,#,0.16,#,0.13,999,2,#,2.3,#,1.2
2002,0710600,07,027,51,0,1,#,0.11,#,0.11,999,1,#,0.15,#,0.15
2002,0710610,07,027,52,0,1,#,0.1,#,0.1,999,1,#,7.9,#,7.9
2002,0710660,07,030,01,0,4,#,0.55,#,0.31,999,2,#,1.2,#,0.83
2002,0710670,07,031,01,0,1,#,0.58,#,0.58,999,1,#,0.18,#,0.18
2002,0711380,07,031,52,0,1,#,0.11,#,0.11,999,1,#,0.18,#,0.18
2002,0712020,07,034,51,0,2,#,0.29,#,0.17,999,2,#,0.36,#,0.25
2002,0712000,07,035,52,0,2,#,0.25,#,0.14,999,2,#,0.33,#,0.24
2002,0711390,07,037,51,0,1,#,0.071,#,0.071,999,1,#,0.16,#,0.16
2002,0710850,07,040,01,0,1,#,0.15,#,0.15,999,1,#,0.57,#,0.57
2002,0710910,07,045,01,0,1,#,0.13,#,0.13,999,1,#,3.6,#,3.6
2002,0710930,07,047,01,0,1,#,0.34,#,0.34,999,1,#,0.15,#,0.15
2002,0710940,07,048,01,0,1,#,0.072,#,0.072,999,1,#,0.56,#,0.56
2002,0710950,07,050,01,0,1,#,0.14,#,0.14,999,1,#,0.27,#,0.27
2002,0710960,07,051,01,0,1,#,0.2,#,0.2,999,1,#,0.21,#,0.21
2002,0710970,07,052,01,0,2,#,0.68,#,0.43,999,2,#,4.7,#,3.1
2002,0710980,07,054,01,0,1,#,0.25,#,0.25,999,1,#,0.36,#,0.36
2002,0711040,07,058,01,0,1,#,0.29,#,0.29,999,1,#,2.3,#,2.3
2002,0711070,07,211,01,0,1,#,0.035,#,0.035,999,1,#,0.16,#,0.16
2002,0711100,07,214,01,0,2,#,0.46,#,0.27,999,2,#,0.82,#,0.71
2002,0712210,07,216,02,0,1,#,0.62,#,0.62,999,1,#,0.48,#,0.48
2002,0711130,07,217,01,0,2,#,0.13,#,0.089,999,2,#,0.68,#,0.46
2002,0711730,07,217,02,0,1,#,0.27,#,0.27,999,1,#,0.4,#,0.4
2002,0711240,07,228,01,0,1,#,0.21,#,0.21,999,1,#,2.1,#,2.1
2002,0711250,07,229,01,0,1,#,0.19,#,0.19,999,1,#,0.23,#,0.23
2002,0712230,07,295,01,0,1,#,0.33,#,0.33,999,1,#,0.35,#,0.35
2002,0720030,07,501,51,0,1,#,0.036,#,0.036,999,1,#,0.62,#,0.62
2002,0720050,07,501,53,0,1,#,0.027,#,0.027,999,1,#,0.17,#,0.17
2002,0730010,07,601,01,0,1,#,0.072,#,0.072,999,1,#,11,#,11
2002,0730050,07,602,02,0,1,#,0.17,#,0.17,999,999,E,99999,E,99999
2002,0730170,07,603,02,0,1,#,0.52,#,0.52,999,1,#,3.8,#,3.8
2002,0730240,07,605,03,0,1,#,0.22,#,0.22,999,999,E,99999,E,99999
2002,0730310,07,609,01,999,999,E,99999,E,99999,999,1,#,7.7,#,7.7
2002,0730320,07,610,01,999,999,E,99999,E,99999,999,1,#,3,#,3
2002,0810440,08,039,02,0,1,#,0.072,#,0.072,999,1,#,0.32,#,0.32
2002,0810480,08,040,51,0,1,#,0.081,#,0.081,999,1,#,0.24,#,0.24
2002,0810500,08,041,02,0,1,#,0.14,#,0.14,999,1,#,0.42,#,0.42
2002,0810550,08,041,55,0,1,#,0.18,#,0.18,999,1,#,0.65,#,0.65
2002,0810560,08,041,56,0,1,#,0.13,#,0.13,999,1,#,4.3,#,4.3
2002,0810570,08,042,01,0,1,#,0.19,#,0.19,999,1,#,0.43,#,0.43
2002,0810590,08,044,01,0,1,#,0.095,#,0.095,999,1,#,0.61,#,0.61
2002,0810620,08,045,01,0,1,#,0.51,#,0.51,999,1,#,0.92,#,0.92
2002,0810630,08,045,51,0,2,#,0.42,#,0.25,999,1,#,7.4,#,7.4
2002,0810650,08,046,01,0,2,#,0.61,#,0.37,999,1,#,1.1,#,1.1
2002,0810750,08,050,01,0,2,#,0.42,#,0.25,999,1,#,1.2,#,1.2
2002,0810770,08,052,01,0,1,#,0.28,#,0.28,999,1,#,42,#,42
2002,0810780,08,053,01,0,1,#,0.27,#,0.27,999,1,#,2.4,#,2.4
2002,0812000,08,054,02,0,1,#,0.6,#,0.6,999,1,#,0.5,#,0.5
2002,0812090,08,055,02,0,1,#,0.39,#,0.39,999,1,#,0.49,#,0.49
2002,0810830,08,056,01,0,2,#,0.59,#,0.56,999,1,#,20,#,20
2002,0811970,08,057,02,1,3,#,1.1,#,0.51,999,1,#,8.2,#,8.2
2002,0810850,08,058,01,0,2,#,0.89,#,0.82,999,1,#,1.4,#,1.4
2002,0811950,08,059,02,0,2,#,0.33,#,0.23,999,1,#,1.9,#,1.9
2002,0810870,08,060,01,0,1,#,0.71,#,0.71,999,1,#,0.23,#,0.23
2002,0810900,08,061,01,1,3,#,1.2,#,0.58,999,1,#,5.9,#,5.9
2002,0810910,08,062,01,0,1,#,0.49,#,0.49,999,1,#,0.77,#,0.77
2002,0811930,08,063,02,0,1,#,0.62,#,0.62,999,1,#,0.42,#,0.42
2002,0810940,08,064,01,0,1,#,0.18,#,0.18,999,1,#,22,#,22
2002,0811990,08,065,02,0,1,#,0.51,#,0.51,999,1,#,0.67,#,0.67
2002,0812100,08,066,02,0,1,#,0.26,#,0.26,999,1,#,4.3,#,4.3
2002,0810990,08,067,01,0,2,#,0.4,#,0.23,999,1,#,0.28,#,0.28
2002,0812020,08,069,02,1,3,#,1.2,#,0.55,999,1,#,2.8,#,2.8
2002,0811040,08,071,01,0,1,#,0.16,#,0.16,999,1,#,0.14,#,0.14
2002,0811050,08,072,01,0,1,#,0.47,#,0.47,999,1,#,0.28,#,0.28
2002,0811060,08,073,01,0,1,#,0.29,#,0.29,999,1,#,3.1,#,3.1
2002,0811890,08,074,02,0,1,#,0.45,#,0.45,999,1,#,0.63,#,0.63
2002,0811920,08,075,02,0,1,#,0.49,#,0.49,999,1,#,0.43,#,0.43
2002,0811910,08,076,02,0,1,#,0.41,#,0.41,999,1,#,1.8,#,1.8
2002,0811110,08,077,01,0,1,#,0.64,#,0.64,999,1,#,11,#,11
2002,0811940,08,078,02,0,1,#,0.22,#,0.22,999,1,#,21,#,21
2002,0811130,08,079,01,0,2,#,0.41,#,0.29,999,1,#,1.4,#,1.4
2002,0811140,08,080,01,0,2,#,0.35,#,0.35,999,1,#,1.3,#,1.3
2002,0811900,08,081,02,0,1,#,0.7,#,0.7,999,1,#,0.82,#,0.82
2002,0811160,08,082,01,0,2,#,1,#,0.65,999,1,#,3,#,3
2002,0811180,08,083,02,0,1,#,0.076,#,0.076,999,1,#,0.56,#,0.56
2002,0812109,08,083,71,0,1,#,0.083,#,0.083,999,1,#,0.29,#,0.29
2002,0811200,08,084,01,0,1,#,0.96,#,0.96,999,1,#,1.1,#,1.1
2002,0811240,08,087,01,0,1,#,0.18,#,0.18,999,1,#,0.52,#,0.52
2002,0811260,08,088,01,1,3,#,2.1,#,0.83,999,1,#,0.66,#,0.66
2002,0811270,08,089,01,0,1,#,0.095,#,0.095,999,1,#,0.15,#,0.15
2002,0811280,08,090,01,0,1,#,0.12,#,0.12,999,1,#,0.26,#,0.26
2002,0811290,08,091,01,0,1,#,0.065,#,0.065,999,1,#,0.27,#,0.27
2002,0811330,08,093,01,0,1,#,0.099,#,0.099,999,1,#,0.15,#,0.15
2002,0811340,08,094,01,0,1,#,0.1,#,0.1,999,1,#,0.2,#,0.2
2002,0811360,08,095,02,1,3,#,1.2,#,0.59,999,1,#,2.5,#,2.5
2002,0811370,08,096,01,0,1,#,0.86,#,0.86,999,1,#,15,#,15
2002,0811380,08,097,01,0,2,#,1,#,0.61,999,1,#,1.8,#,1.8
2002,0811400,08,098,01,0,1,#,0.5,#,0.5,999,1,#,2.2,#,2.2
2002,0811430,08,099,01,1,3,#,3.3,#,1.5,999,1,#,23,#,23
2002,0811440,08,100,01,1,3,#,2.2,#,1.1,999,1,#,9.1,#,9.1
2002,0811460,08,101,01,0,2,#,0.34,#,0.25,999,1,#,13,#,13
2002,0811470,08,102,01,0,2,#,0.8,#,0.56,999,1,#,2.7,#,2.7
2002,0811480,08,103,01,1,3,#,1.8,#,0.8,999,1,#,0.79,#,0.79
2002,0811500,08,104,02,0,1,#,0.32,#,0.32,999,1,#,0.45,#,0.45
2002,0811570,08,105,02,0,1,#,0.77,#,0.77,999,1,#,38,#,38
2002,0811590,08,107,01,0,1,#,0.2,#,0.2,999,1,#,5.7,#,5.7
2002,0811600,08,108,01,0,1,#,0.41,#,0.41,999,1,#,3.4,#,3.4
2002,0811610,08,109,01,1,3,#,2.4,#,0.96,999,1,#,2.4,#,2.4
2002,0811620,08,110,01,0,1,#,0.57,#,0.57,999,1,#,8.4,#,8.4
2002,0811630,08,111,01,1,3,#,1.6,#,0.77,999,1,#,20,#,20
2002,0811640,08,112,01,1,3,#,2.6,#,1,999,1,#,0.9,#,0.9
2002,0811650,08,113,01,0,1,#,0.81,#,0.81,999,1,#,26,#,26
2002,0810110,08,115,01,0,1,#,0.69,#,0.69,999,1,#,0.19,#,0.19
2002,0810170,08,116,01,0,1,#,0.18,#,0.18,999,1,#,2.7,#,2.7
2002,0810200,08,118,01,0,2,#,0.34,#,0.21,999,1,#,0.15,#,0.15
2002,0810260,08,120,01,0,1,#,0.17,#,0.17,999,1,#,0.57,#,0.57
2002,0812060,08,121,01,0,1,#,0.43,#,0.43,999,1,#,0.21,#,0.21
2002,0810030,08,122,01,0,1,#,0.12,#,0.12,999,1,#,0.16,#,0.16
2002,0812030,08,123,01,0,1,#,0.061,#,0.061,999,1,#,0.14,#,0.14
2002,0810320,08,125,01,0,2,#,0.1,#,0.076,999,1,#,0.14,#,0.14
2002,0810390,08,126,01,0,2,#,0.081,#,0.071,999,1,#,0.15,#,0.15
2002,0812040,08,127,01,0,1,#,0.21,#,0.21,999,1,#,1.2,#,1.2
2002,0820030,08,501,03,0,1,#,0.45,#,0.45,999,1,#,18,#,18
2002,0820140,08,502,01,0,1,#,0.22,#,0.22,999,1,#,29,#,29
2002,0820240,08,504,02,0,1,#,0.44,#,0.44,999,1,#,21,#,21
2002,0820260,08,505,01,0,1,#,0.43,#,0.43,999,1,#,14,#,14
2002,0830010,08,601,01,0,1,#,0.096,#,0.096,999,1,#,8.8,#,8.8
2002,0830100,08,607,01,0,1,#,0.073,#,0.073,999,1,#,0.25,#,0.25
2002,0830200,08,614,01,0,1,#,0.073,#,0.073,999,1,#,2.9,#,2.9
2002,0830240,08,618,01,0,1,#,0.05,#,0.05,999,1,#,1.7,#,1.7
2002,0830390,08,619,01,0,1,#,0.047,#,0.047,999,1,#,0.16,#,0.16
2002,0830330,08,620,01,0,1,#,0.062,#,0.062,999,1,#,9.9,#,9.9
2002,0830310,08,624,01,0,1,#,0.045,#,0.045,999,1,#,0.16,#,0.16
2002,0910010,09,001,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2002,0911470,09,004,90,0,1,#,0.068,#,0.068,999,1,#,0.49,#,0.49
2002,0910180,09,007,01,0,1,#,0.19,#,0.19,999,1,#,0.43,#,0.43
2002,0910700,09,060,01,0,1,#,0.066,#,0.066,999,999,E,99999,E,99999
2002,0910730,09,062,01,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2002,0911060,09,063,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2002,0910740,09,064,01,0,1,#,0.069,#,0.069,999,999,E,99999,E,99999
2002,0910750,09,065,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2002,0910910,09,066,01,0,1,#,0.075,#,0.075,999,999,E,99999,E,99999
2002,0910790,09,067,01,0,1,#,0.34,#,0.34,999,999,E,99999,E,99999
2002,0910800,09,068,01,0,1,#,0.16,#,0.16,999,999,E,99999,E,99999
2002,0910830,09,069,01,0,1,#,0.26,#,0.26,999,999,E,99999,E,99999
2002,0910850,09,070,01,0,1,#,0.41,#,0.41,999,999,E,99999,E,99999
2002,0910860,09,071,01,0,1,#,0.12,#,0.12,999,1,#,0.66,#,0.66
2002,0910920,09,073,01,0,1,#,0.068,#,0.068,999,999,E,99999,E,99999
2002,0910930,09,074,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2002,0910210,09,075,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2002,0910940,09,076,01,0,1,#,0.12,#,0.12,999,999,E,99999,E,99999
2002,0910230,09,077,01,0,1,#,0.25,#,0.25,999,999,E,99999,E,99999
2002,0911230,09,078,01,0,1,#,0.47,#,0.47,999,999,E,99999,E,99999
2002,0910240,09,079,01,0,1,#,0.33,#,0.33,999,1,#,1.7,#,1.7
2002,0910300,09,081,01,0,1,#,0.27,#,0.27,999,999,E,99999,E,99999
2002,0910350,09,081,51,0,1,#,0.075,#,0.075,999,1,#,0.4,#,0.4
2002,0910340,09,082,01,0,1,#,0.27,#,0.27,999,999,E,99999,E,99999
2002,0910950,09,083,01,0,1,#,0.31,#,0.31,999,999,E,99999,E,99999
2002,0910890,09,087,01,0,1,#,0.23,#,0.23,999,999,E,99999,E,99999
2002,0910970,09,088,01,0,1,#,0.25,#,0.25,999,999,E,99999,E,99999
2002,0910980,09,089,01,0,1,#,0.45,#,0.45,999,999,E,99999,E,99999
2002,0910990,09,090,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2002,0911250,09,091,01,0,1,#,0.075,#,0.075,999,999,E,99999,E,99999
2002,0910400,09,092,01,0,1,#,0.41,#,0.41,999,1,#,4.6,#,4.6
2002,0910420,09,093,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2002,0910410,09,094,01,0,1,#,0.16,#,0.16,999,1,#,0.99,#,0.99
2002,0910440,09,095,01,0,1,#,0.57,#,0.57,999,999,E,99999,E,99999
2002,0910430,09,096,01,0,1,#,0.35,#,0.35,999,1,#,4.1,#,4.1
2002,0911260,09,097,01,0,1,#,0.071,#,0.071,999,999,E,99999,E,99999
2002,0911000,09,099,01,0,1,#,0.28,#,0.28,999,999,E,99999,E,99999
2002,0911010,09,100,01,0,1,#,0.7,#,0.7,999,999,E,99999,E,99999
2002,0910460,09,102,01,0,1,#,0.067,#,0.067,999,999,E,99999,E,99999
2002,0911270,09,102,02,0,1,#,0.079,#,0.079,999,999,E,99999,E,99999
2002,0910490,09,104,01,0,1,#,0.86,#,0.86,999,999,E,99999,E,99999
2002,0910520,09,105,01,0,1,#,0.52,#,0.52,999,999,E,99999,E,99999
2002,0910500,09,107,01,0,1,#,0.092,#,0.092,999,999,E,99999,E,99999
2002,0911280,09,107,02,0,1,#,0.076,#,0.076,999,999,E,99999,E,99999
2002,0910510,09,108,01,0,1,#,0.23,#,0.23,999,999,E,99999,E,99999
2002,0910660,09,109,01,0,1,#,0.073,#,0.073,999,999,E,99999,E,99999
2002,0910670,09,110,01,0,1,#,0.19,#,0.19,999,999,E,99999,E,99999
2002,0910570,09,111,01,0,1,#,0.076,#,0.076,999,999,E,99999,E,99999
2002,0910580,09,112,01,0,1,#,0.15,#,0.15,999,999,E,99999,E,99999
2002,0910600,09,113,01,0,1,#,0.24,#,0.24,999,999,E,99999,E,99999
2002,0910650,09,113,52,0,1,#,0.072,#,0.072,999,1,#,0.47,#,0.47
2002,0911290,09,114,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2002,0911190,09,115,01,0,1,#,0.56,#,0.56,999,999,E,99999,E,99999
2002,0920020,09,402,01,0,1,#,0.069,#,0.069,999,1,#,1.7,#,1.7
2002,0920030,09,511,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2002,0920100,09,512,01,0,1,#,0.065,#,0.065,999,999,E,99999,E,99999
2002,0920200,09,531,01,0,1,#,0.066,#,0.066,999,999,E,99999,E,99999
2002,1010100,10,002,02,0,1,#,0.2,#,0.2,999,1,#,12,#,12
2002,1010150,10,003,01,0,2,#,0.2,#,0.18,999,1,#,0.31,#,0.31
2002,1010190,10,004,01,0,2,#,0.3,#,0.29,999,1,#,0.26,#,0.26
2002,1010240,10,004,59,0,2,#,0.24,#,0.17,999,999,E,99999,E,99999
2002,1010370,10,005,01,0,2,#,0.3,#,0.22,999,1,#,0.25,#,0.25
2002,1010430,10,006,01,0,2,#,0.34,#,0.3,999,1,#,8.1,#,8.1
2002,1010460,10,007,01,0,2,#,0.35,#,0.29,999,1,#,1.8,#,1.8
2002,1012180,10,007,51,0,1,#,0.13,#,0.13,999,999,E,99999,E,99999
2002,1010470,10,008,01,0,2,#,0.77,#,0.73,999,1,#,5.1,#,5.1
2002,1012190,10,008,51,0,1,#,0.1,#,0.1,999,999,E,99999,E,99999
2002,1010480,10,009,01,1,2,#,1.4,#,0.96,999,1,#,1.5,#,1.5
2002,1010490,10,010,01,0,2,#,0.4,#,0.38,999,1,#,1.1,#,1.1
2002,1010500,10,011,01,0,2,#,0.28,#,0.28,999,1,#,1.5,#,1.5
2002,1010660,10,016,51,0,1,#,0.11,#,0.11,999,1,#,2.8,#,2.8
2002,1010740,10,018,51,0,1,#,0.12,#,0.12,999,1,#,1.3,#,1.3
2002,1010820,10,020,57,0,2,#,0.37,#,0.24,999,999,E,99999,E,99999
2002,1010880,10,022,01,0,2,#,0.14,#,0.11,999,1,#,0.26,#,0.26
2002,1011040,10,024,01,0,2,#,0.34,#,0.33,999,1,#,0.7,#,0.7
2002,1011050,10,025,01,0,2,#,0.49,#,0.35,999,1,#,0.45,#,0.45
2002,1011140,10,029,01,0,2,#,0.072,#,0.07,999,1,#,0.23,#,0.23
2002,1011300,10,034,01,1,2,#,1.1,#,0.75,999,1,#,1.3,#,1.3
2002,1011310,10,035,01,1,2,#,1.3,#,1.1,999,1,#,0.57,#,0.57
2002,1011330,10,036,01,0,2,#,0.66,#,0.48,999,1,#,4.4,#,4.4
2002,1011410,10,203,02,0,2,#,0.18,#,0.13,999,999,E,99999,E,99999
2002,1011440,10,204,02,0,2,#,0.13,#,0.12,999,999,E,99999,E,99999
2002,1011560,10,210,03,1,2,#,1.8,#,0.98,999,1,#,2,#,2
2002,1011660,10,217,03,999,999,E,99999,E,99999,999,1,#,67,#,67
2002,1110100,11,003,01,1,2,#,3,#,1.8,999,1,#,0.71,#,0.71
2002,1110110,11,003,51,0,1,#,0.46,#,0.46,999,1,#,78,#,78
2002,1111080,11,003,52,0,1,#,0.69,#,0.69,999,1,#,5,#,5
2002,1111130,11,003,53,1,2,#,1.8,#,1,999,1,#,29,#,29
2002,1111140,11,003,54,1,2,#,1.8,#,1,999,1,#,7.3,#,7.3
2002,1111150,11,003,55,1,2,#,2.3,#,1.3,999,1,#,6.8,#,6.8
2002,1111180,11,003,56,1,2,#,3.9,#,2.2,999,999,E,99999,E,99999
2002,1110120,11,004,01,0,1,#,0.81,#,0.81,999,1,#,2.5,#,2.5
2002,1110130,11,004,51,0,1,#,0.6,#,0.6,999,1,#,16,#,16
2002,1110170,11,005,02,0,1,#,0.14,#,0.14,999,1,#,0.64,#,0.64
2002,1110180,11,005,03,0,1,#,0.12,#,0.12,999,1,#,2.2,#,2.2
2002,1110250,11,008,02,0,1,#,0.2,#,0.2,999,1,#,12,#,12
2002,1110290,11,009,01,0,1,#,0.11,#,0.11,999,999,E,99999,E,99999
2002,1110300,11,010,01,0,1,#,0.34,#,0.34,999,1,#,0.64,#,0.64
2002,1110310,11,011,01,1,2,#,1.1,#,0.73,999,1,#,1.3,#,1.3
2002,1110320,11,012,01,0,1,#,0.33,#,0.33,999,1,#,0.85,#,0.85
2002,1110330,11,013,01,0,1,#,0.64,#,0.64,999,1,#,11,#,11
2002,1110340,11,013,02,0,1,#,0.21,#,0.21,999,999,E,99999,E,99999
2002,1110360,11,014,01,0,1,#,0.15,#,0.15,999,1,#,6.7,#,6.7
2002,1110370,11,015,01,0,1,#,0.12,#,0.12,999,1,#,2.8,#,2.8
2002,1110390,11,016,01,0,1,#,0.14,#,0.14,999,999,E,99999,E,99999
2002,1111070,11,016,52,0,1,#,0.094,#,0.094,999,1,#,0.47,#,0.47
2002,1110410,11,017,01,0,1,#,0.2,#,0.2,999,1,#,0.89,#,0.89
2002,1111060,11,017,52,0,1,#,0.22,#,0.22,999,1,#,7.7,#,7.7
2002,1110430,11,018,01,0,2,#,0.78,#,0.57,999,1,#,2.1,#,2.1
2002,1110440,11,018,51,0,2,#,1,#,0.64,999,1,#,33,#,33
2002,1110460,11,019,01,1,2,#,1.3,#,1,999,1,#,17,#,17
2002,1110490,11,019,03,0,1,#,0.74,#,0.74,999,1,#,12,#,12
2002,1110480,11,019,51,0,2,#,0.81,#,0.73,999,1,#,1.3,#,1.3
2002,1110520,11,020,01,0,1,#,0.026,#,0.026,999,999,E,99999,E,99999
2002,1110590,11,022,01,0,1,#,0.032,#,0.032,999,999,E,99999,E,99999
2002,1110610,11,024,01,0,1,#,0.042,#,0.042,999,999,E,99999,E,99999
2002,1110660,11,028,01,0,1,#,0.041,#,0.041,999,999,E,99999,E,99999
2002,1110670,11,029,01,0,1,#,0.1,#,0.1,999,999,E,99999,E,99999
2002,1110680,11,030,01,0,1,#,0.24,#,0.24,999,1,#,2.5,#,2.5
2002,1110690,11,031,01,0,1,#,0.6,#,0.6,999,1,#,3,#,3
2002,1110700,11,032,01,1,1,#,1.1,#,1.1,999,1,#,1.8,#,1.8
2002,1110720,11,033,01,0,1,#,0.63,#,0.63,999,1,#,1.1,#,1.1
2002,1110740,11,034,01,1,1,#,1.1,#,1.1,999,1,#,1.6,#,1.6
2002,1110750,11,035,01,0,1,#,0.026,#,0.026,999,999,E,99999,E,99999
2002,1110760,11,036,01,0,1,#,0.038,#,0.038,999,999,E,99999,E,99999
2002,1111020,11,038,01,0,1,#,0.031,#,0.031,999,999,E,99999,E,99999
2002,1110780,11,038,51,0,1,#,0.069,#,0.069,999,1,#,1.5,#,1.5
2002,1110790,11,039,01,0,1,#,0.027,#,0.027,999,999,E,99999,E,99999
2002,1110810,11,040,01,0,1,#,0.38,#,0.38,999,1,#,1.1,#,1.1
2002,1110960,11,205,01,0,1,#,0.6,#,0.6,999,1,#,200,#,200
2002,1110970,11,206,01,0,1,#,0.59,#,0.59,999,1,#,7.6,#,7.6
2002,1111090,11,206,02,0,1,#,0.96,#,0.96,999,1,#,88,#,88
2002,1111100,11,206,03,0,1,#,0.71,#,0.71,999,1,#,42,#,42
2002,1210060,12,002,01,0,1,#,0.11,#,0.11,999,1,#,7.3,#,7.3
