,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
45193,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,22.6,17.9,,2.4,1.5,1991,417,1045.0,1991-04-17 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5.7,,5.4,25.0,,,6.3,0.43,0.0,5
45195,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,24.3,22.2,,3.6,1.4,1991,521,1125.0,1991-05-21 11:25:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.5,6.8,,6.8,4.0,,,8.9,0.68,0.0,5
45197,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,25.1,24.1,,3.7,1.9,1991,618,1118.0,1991-06-18 11:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5.7,,6.4,2.0,,,8.8,0.72,0.0,5
45199,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,26.0,24.5,,3.0,1.0,1991,716,1216.0,1991-07-16 12:16:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.5,4.9,,5.3,2.0,,,7.1,0.64,0.0,5
45201,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,30.6,20.3,,3.3,0.1,1991,822,1123.0,1991-08-22 11:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.9,,8.5,270.0,,,1.9,0.27,0.0,5
45203,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,10.0,,,,20.5,20.5,,3.8,0.6,1991,918,1136.0,1991-09-18 11:36:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.5,6.7,,3.2,17.0,,,3.0,0.21,0.0,5
45205,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,19.7,19.0,,3.9,1.5,1991,1029,1058.0,1991-10-29 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5.9,,3.7,6.0,,,5.1,0.28,0.0,5
45207,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,16.7,18.7,,3.9,2.1,1991,1118,1125.0,1991-11-18 11:25:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.1,5.4,,4.9,3.0,,,7.6,0.55,0.0,5
45209,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,15.1,16.9,,4.1,1.5,1991,1218,1112.0,1991-12-18 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.9,,4.4,3.0,,,7.4,0.6,0.0,5
45211,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,14.0,13.6,,4.1,1.8,1992,113,1240.0,1992-01-13 12:40:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.3,6.5,,7.2,3.0,,,9.0,0.58,0.0,5
